"GeographyCode","KS613EW0001","KS613EW0002","KS613EW0003","KS613EW0004","KS613EW0005","KS613EW0006","KS613EW0007","KS613EW0008","KS613EW0009","KS613EW0010","KS613EW0011","KS613EW0012","KS613EW0013","KS613EW0014","KS613EW0015","KS613EW0016","KS613EW0017","KS613EW0018","KS613EW0019","KS613EW0020","KS613EW0021","KS613EW0022","KS613EW0023","KS613EW0024","KS613EW0025","KS613EW0026","KS613EW0027","KS613EW0028","KS613EW0029","KS613EW0030","KS613EW0031"
"E01000852",794,67,8,59,69,35,16,7,25,10,32,25,7,533,533,0,8.43828715365239,1.00755667506297,7.43073047858942,8.69017632241814,4.4080604534005,2.01511335012594,0.881612090680101,3.14861460957179,1.25944584382872,4.03022670025189,3.14861460957179,0.881612090680101,67.1284634760705,67.1284634760705,0
"E01000853",608,79,7,72,134,89,22,19,60,25,59,48,11,121,121,0,12.9934210526316,1.15131578947368,11.8421052631579,22.0394736842105,14.6381578947368,3.61842105263158,3.125,9.86842105263158,4.11184210526316,9.70394736842105,7.89473684210526,1.80921052631579,19.9013157894737,19.9013157894737,0
"E01000854",661,91,9,82,79,55,31,10,56,25,74,71,3,240,240,0,13.767019667171,1.36157337367625,12.4054462934947,11.9515885022693,8.32072617246596,4.68986384266263,1.51285930408472,8.47201210287443,3.7821482602118,11.1951588502269,10.7413010590015,0.453857791225416,36.3086232980333,36.3086232980333,0
"E01000855",810,154,18,136,287,80,25,14,36,17,32,26,6,165,165,0,19.0123456790123,2.22222222222222,16.7901234567901,35.4320987654321,9.87654320987654,3.08641975308642,1.72839506172839,4.44444444444444,2.09876543209877,3.95061728395062,3.20987654320988,0.740740740740741,20.3703703703704,20.3703703703704,0
"E01000856",644,53,3,50,154,58,35,16,62,38,124,102,22,104,104,0,8.22981366459627,0.46583850931677,7.7639751552795,23.9130434782609,9.00621118012422,5.43478260869565,2.48447204968944,9.62732919254658,5.90062111801242,19.2546583850932,15.8385093167702,3.41614906832298,16.1490683229814,16.1490683229814,0
"E01000857",574,114,17,97,209,64,51,17,30,21,31,30,1,37,37,0,19.8606271777003,2.9616724738676,16.8989547038328,36.411149825784,11.1498257839721,8.88501742160279,2.9616724738676,5.22648083623693,3.65853658536585,5.4006968641115,5.22648083623693,0.174216027874564,6.44599303135888,6.44599303135888,0
"E01000858",745,73,9,64,159,95,28,25,78,52,129,115,14,106,106,0,9.79865771812081,1.20805369127517,8.59060402684564,21.3422818791946,12.751677852349,3.75838926174497,3.35570469798658,10.4697986577181,6.97986577181208,17.3154362416107,15.4362416107383,1.87919463087248,14.2281879194631,14.2281879194631,0
"E01000859",662,158,24,134,256,52,63,18,30,19,22,10,12,44,44,0,23.8670694864048,3.62537764350453,20.2416918429003,38.6706948640483,7.85498489425982,9.5166163141994,2.7190332326284,4.53172205438066,2.87009063444109,3.32326283987915,1.51057401812689,1.81268882175227,6.64652567975831,6.64652567975831,0
"E01000860",542,96,26,70,225,49,44,6,21,28,27,24,3,46,46,0,17.7121771217712,4.7970479704797,12.9151291512915,41.5129151291513,9.04059040590406,8.11808118081181,1.1070110701107,3.87453874538745,5.16605166051661,4.98154981549815,4.4280442804428,0.55350553505535,8.48708487084871,8.48708487084871,0
"E01000861",630,73,7,66,151,65,39,20,47,35,66,59,7,134,134,0,11.5873015873016,1.11111111111111,10.4761904761905,23.968253968254,10.3174603174603,6.19047619047619,3.17460317460317,7.46031746031746,5.55555555555556,10.4761904761905,9.36507936507937,1.11111111111111,21.2698412698413,21.2698412698413,0
"E01000862",659,176,25,151,243,61,62,7,22,21,26,19,7,41,41,0,26.7071320182094,3.79362670713202,22.9135053110774,36.8740515933232,9.25644916540212,9.40819423368741,1.06221547799697,3.33839150227618,3.1866464339909,3.9453717754173,2.88315629742033,1.06221547799697,6.22154779969651,6.22154779969651,0
"E01000863",606,106,11,95,163,50,45,19,46,20,35,29,6,122,122,0,17.4917491749175,1.81518151815182,15.6765676567657,26.8976897689769,8.25082508250825,7.42574257425743,3.13531353135314,7.59075907590759,3.3003300330033,5.77557755775578,4.78547854785479,0.99009900990099,20.1320132013201,20.1320132013201,0
"E01000864",671,106,11,95,212,61,45,10,55,18,52,38,14,112,112,0,15.7973174366617,1.63934426229508,14.1579731743666,31.5946348733234,9.09090909090909,6.70640834575261,1.4903129657228,8.19672131147541,2.68256333830104,7.74962742175857,5.66318926974665,2.08643815201192,16.6915052160954,16.6915052160954,0
"E01000865",659,68,9,59,141,33,35,7,24,10,23,16,7,318,318,0,10.3186646433991,1.36570561456753,8.95295902883156,21.3960546282246,5.00758725341426,5.31107738998482,1.06221547799697,3.64188163884674,1.51745068285281,3.49013657056146,2.42792109256449,1.06221547799697,48.2549317147193,48.2549317147193,0
"E01000866",855,118,13,105,269,116,48,15,73,39,73,59,14,104,104,0,13.8011695906433,1.52046783625731,12.280701754386,31.4619883040936,13.5672514619883,5.6140350877193,1.75438596491228,8.53801169590643,4.56140350877193,8.53801169590643,6.90058479532164,1.6374269005848,12.1637426900585,12.1637426900585,0
"E01000867",623,57,4,53,150,70,23,14,48,38,95,88,7,128,128,0,9.14927768860353,0.642054574638844,8.50722311396469,24.0770465489567,11.2359550561798,3.69181380417336,2.24719101123596,7.70465489566613,6.09951845906902,15.2487961476726,14.1252006420546,1.12359550561798,20.545746388443,20.545746388443,0
"E01000868",505,32,12,20,96,68,33,16,58,48,100,85,15,54,54,0,6.33663366336634,2.37623762376238,3.96039603960396,19.009900990099,13.4653465346535,6.53465346534654,3.16831683168317,11.4851485148515,9.5049504950495,19.8019801980198,16.8316831683168,2.97029702970297,10.6930693069307,10.6930693069307,0
"E01000869",868,134,19,115,237,91,64,11,68,43,68,59,9,152,152,0,15.4377880184332,2.1889400921659,13.2488479262673,27.3041474654378,10.4838709677419,7.37327188940092,1.26728110599078,7.83410138248848,4.95391705069124,7.83410138248848,6.79723502304147,1.036866359447,17.5115207373272,17.5115207373272,0
"E01000870",730,104,21,83,204,76,52,13,81,40,59,52,7,101,101,0,14.2465753424658,2.87671232876712,11.3698630136986,27.9452054794521,10.4109589041096,7.12328767123288,1.78082191780822,11.0958904109589,5.47945205479452,8.08219178082192,7.12328767123288,0.958904109589041,13.8356164383562,13.8356164383562,0
"E01000871",629,110,13,97,202,69,51,9,39,28,54,49,5,67,67,0,17.4880763116057,2.06677265500795,15.4213036565978,32.1144674085851,10.9697933227345,8.10810810810811,1.4308426073132,6.20031796502385,4.45151033386327,8.58505564387917,7.79014308426073,0.794912559618442,10.6518282988871,10.6518282988871,0
"E01000872",787,130,14,116,216,106,52,21,78,56,52,38,14,76,76,0,16.5184243964422,1.77890724269377,14.7395171537484,27.4459974587039,13.4688691232529,6.60736975857687,2.66836086404066,9.91105463786531,7.1156289707751,6.60736975857687,4.8284625158831,1.77890724269377,9.6569250317662,9.6569250317662,0
"E01000873",655,156,30,126,248,71,48,12,36,27,25,24,1,32,32,0,23.8167938931298,4.58015267175572,19.236641221374,37.8625954198473,10.8396946564885,7.32824427480916,1.83206106870229,5.49618320610687,4.12213740458015,3.81679389312977,3.66412213740458,0.152671755725191,4.88549618320611,4.88549618320611,0
"E01000874",646,163,28,135,232,71,46,5,26,14,22,17,5,67,67,0,25.2321981424149,4.3343653250774,20.8978328173375,35.9133126934984,10.9907120743034,7.12074303405573,0.773993808049536,4.02476780185759,2.1671826625387,3.40557275541796,2.63157894736842,0.773993808049536,10.3715170278638,10.3715170278638,0
"E01000875",669,104,19,85,211,82,43,32,44,37,46,38,8,70,70,0,15.5455904334828,2.84005979073244,12.7055306427504,31.5396113602392,12.2571001494768,6.42750373692078,4.78325859491779,6.57698056801196,5.53064275037369,6.87593423019432,5.68011958146487,1.19581464872945,10.4633781763827,10.4633781763827,0
"E01000876",683,93,22,71,173,93,38,23,67,36,95,77,18,65,65,0,13.6163982430454,3.22108345534407,10.3953147877013,25.3294289897511,13.6163982430454,5.56368960468521,3.36749633967789,9.80966325036603,5.27086383601757,13.909224011713,11.2737920937042,2.63543191800879,9.51683748169839,9.51683748169839,0
"E01000877",657,150,25,125,241,79,33,11,30,25,45,37,8,43,43,0,22.8310502283105,3.80517503805175,19.0258751902588,36.6818873668189,12.0243531202435,5.02283105022831,1.67427701674277,4.5662100456621,3.80517503805175,6.84931506849315,5.63165905631659,1.21765601217656,6.54490106544901,6.54490106544901,0
"E01000878",666,98,16,82,150,69,32,5,34,13,38,34,4,227,227,0,14.7147147147147,2.4024024024024,12.3123123123123,22.5225225225225,10.3603603603604,4.8048048048048,0.750750750750751,5.10510510510511,1.95195195195195,5.70570570570571,5.10510510510511,0.600600600600601,34.0840840840841,34.0840840840841,0
"E01000879",571,123,17,106,167,54,34,15,37,23,27,20,7,91,91,0,21.5411558669002,2.97723292469352,18.5639229422067,29.2469352014011,9.45709281961471,5.95446584938704,2.62697022767075,6.47985989492119,4.02802101576182,4.72854640980736,3.50262697022767,1.22591943957968,15.9369527145359,15.9369527145359,0
"E01000880",575,131,23,108,202,69,49,6,28,15,21,16,5,54,54,0,22.7826086956522,4,18.7826086956522,35.1304347826087,12,8.52173913043478,1.04347826086957,4.8695652173913,2.60869565217391,3.65217391304348,2.78260869565217,0.869565217391304,9.39130434782609,9.39130434782609,0
"E01000881",585,129,18,111,177,80,34,18,28,11,47,36,11,61,61,0,22.0512820512821,3.07692307692308,18.974358974359,30.2564102564103,13.6752136752137,5.81196581196581,3.07692307692308,4.78632478632479,1.88034188034188,8.03418803418803,6.15384615384615,1.88034188034188,10.4273504273504,10.4273504273504,0
"E01000882",607,177,26,151,239,61,45,6,27,6,15,12,3,31,31,0,29.159802306425,4.2833607907743,24.8764415156507,39.3739703459638,10.0494233937397,7.41350906095552,0.988467874794069,4.44810543657331,0.988467874794069,2.47116968698517,1.97693574958814,0.494233937397035,5.10708401976936,5.10708401976936,0
"E01000883",556,137,13,124,159,56,35,11,28,16,43,35,8,71,71,0,24.6402877697842,2.33812949640288,22.3021582733813,28.5971223021583,10.0719424460432,6.29496402877698,1.97841726618705,5.03597122302158,2.87769784172662,7.73381294964029,6.29496402877698,1.43884892086331,12.7697841726619,12.7697841726619,0
"E01000884",544,114,28,86,180,56,60,4,37,20,20,13,7,53,53,0,20.9558823529412,5.14705882352941,15.8088235294118,33.0882352941176,10.2941176470588,11.0294117647059,0.735294117647059,6.80147058823529,3.67647058823529,3.67647058823529,2.38970588235294,1.28676470588235,9.74264705882353,9.74264705882353,0
"E01000885",538,94,13,81,164,69,62,5,43,15,42,35,7,44,44,0,17.4721189591078,2.41635687732342,15.0557620817844,30.4832713754647,12.8252788104089,11.5241635687732,0.929368029739777,7.99256505576208,2.78810408921933,7.80669144981413,6.50557620817844,1.30111524163569,8.17843866171004,8.17843866171004,0
"E01000886",587,134,12,122,215,55,46,9,41,12,26,17,9,49,49,0,22.8279386712095,2.0442930153322,20.7836456558773,36.6269165247019,9.36967632027257,7.83645655877342,1.53321976149915,6.98466780238501,2.0442930153322,4.42930153321976,2.89608177172061,1.53321976149915,8.34752981260647,8.34752981260647,0
"E01000887",620,146,14,132,207,70,40,11,45,24,35,26,9,42,42,0,23.5483870967742,2.25806451612903,21.2903225806452,33.3870967741935,11.2903225806452,6.45161290322581,1.7741935483871,7.25806451612903,3.87096774193548,5.64516129032258,4.19354838709677,1.45161290322581,6.7741935483871,6.7741935483871,0
"E01000888",610,115,15,100,194,72,34,11,34,27,39,33,6,84,84,0,18.8524590163934,2.45901639344262,16.3934426229508,31.8032786885246,11.8032786885246,5.57377049180328,1.80327868852459,5.57377049180328,4.42622950819672,6.39344262295082,5.40983606557377,0.983606557377049,13.7704918032787,13.7704918032787,0
"E01000889",649,51,5,46,120,99,21,22,92,45,113,96,17,86,86,0,7.85824345146379,0.770416024653313,7.08782742681048,18.4899845916795,15.2542372881356,3.23574730354391,3.38983050847458,14.175654853621,6.93374422187981,17.4114021571649,14.7919876733436,2.61941448382126,13.251155624037,13.251155624037,0
"E01000890",593,20,7,13,99,82,26,25,95,55,120,104,16,71,71,0,3.37268128161889,1.18043844856661,2.19224283305228,16.6947723440135,13.8279932546374,4.38448566610455,4.21585160202361,16.0202360876897,9.27487352445194,20.2360876897133,17.5379426644182,2.69814502529511,11.973018549747,11.973018549747,0
"E01000891",599,44,6,38,92,60,22,23,94,40,122,109,13,102,102,0,7.34557595993322,1.0016694490818,6.34390651085142,15.3589315525876,10.016694490818,3.67278797996661,3.83973288814691,15.6928213689482,6.67779632721202,20.3672787979967,18.1969949916528,2.17028380634391,17.0283806343907,17.0283806343907,0
"E01000892",714,153,18,135,234,58,41,18,55,29,62,50,12,64,64,0,21.4285714285714,2.52100840336134,18.9075630252101,32.7731092436975,8.12324929971989,5.74229691876751,2.52100840336134,7.703081232493,4.06162464985994,8.68347338935574,7.00280112044818,1.68067226890756,8.96358543417367,8.96358543417367,0
"E01000893",634,146,16,130,277,49,51,6,28,13,25,13,12,39,39,0,23.0283911671924,2.52365930599369,20.5047318611987,43.6908517350158,7.72870662460568,8.04416403785489,0.946372239747634,4.41640378548896,2.05047318611987,3.94321766561514,2.05047318611987,1.89274447949527,6.15141955835962,6.15141955835962,0
"E01000894",521,151,20,131,190,40,46,6,18,11,21,14,7,38,38,0,28.9827255278311,3.83877159309021,25.1439539347409,36.468330134357,7.67754318618042,8.82917466410749,1.15163147792706,3.45489443378119,2.11132437619962,4.03071017274472,2.68714011516315,1.34357005758157,7.2936660268714,7.2936660268714,0
"E01000895",586,148,23,125,194,58,60,6,32,23,26,26,0,39,39,0,25.2559726962457,3.92491467576792,21.3310580204778,33.1058020477816,9.89761092150171,10.2389078498294,1.02389078498294,5.46075085324232,3.92491467576792,4.43686006825939,4.43686006825939,0,6.65529010238908,6.65529010238908,0
"E01000896",625,183,27,156,236,62,46,7,15,11,19,13,6,46,46,0,29.28,4.32,24.96,37.76,9.92,7.36,1.12,2.4,1.76,3.04,2.08,0.96,7.36,7.36,0
"E01000897",597,180,31,149,199,50,48,7,32,14,16,10,6,51,51,0,30.1507537688442,5.19262981574539,24.9581239530988,33.3333333333333,8.37520938023451,8.04020100502512,1.17252931323283,5.36013400335008,2.34505862646566,2.68006700167504,1.6750418760469,1.00502512562814,8.5427135678392,8.5427135678392,0
"E01000898",710,130,15,115,298,68,31,7,38,20,59,49,10,59,59,0,18.3098591549296,2.11267605633803,16.1971830985916,41.9718309859155,9.57746478873239,4.36619718309859,0.985915492957746,5.35211267605634,2.8169014084507,8.30985915492958,6.90140845070423,1.40845070422535,8.30985915492958,8.30985915492958,0
"E01000899",613,136,24,112,233,62,69,5,29,13,32,25,7,34,34,0,22.1859706362153,3.91517128874388,18.2707993474715,38.0097879282219,10.1141924959217,11.2561174551387,0.815660685154975,4.73083197389886,2.12071778140294,5.22022838499184,4.07830342577488,1.14192495921697,5.54649265905383,5.54649265905383,0
"E01000900",731,91,14,77,194,94,38,18,82,39,97,86,11,78,78,0,12.4487004103967,1.91518467852257,10.5335157318741,26.5389876880985,12.859097127223,5.19835841313269,2.46238030095759,11.2175102599179,5.33515731874145,13.2694938440492,11.7647058823529,1.50478796169631,10.6703146374829,10.6703146374829,0
"E01000901",781,56,7,49,136,79,30,23,94,54,126,107,19,183,183,0,7.17029449423816,0.89628681177977,6.27400768245839,17.4135723431498,10.1152368758003,3.84122919334187,2.9449423815621,12.0358514724712,6.91421254801537,16.1331626120359,13.7003841229193,2.43277848911652,23.4314980793854,23.4314980793854,0
"E01000902",546,55,10,45,116,79,18,13,61,39,95,83,12,70,70,0,10.0732600732601,1.83150183150183,8.24175824175824,21.2454212454212,14.4688644688645,3.2967032967033,2.38095238095238,11.1721611721612,7.14285714285714,17.3992673992674,15.2014652014652,2.1978021978022,12.8205128205128,12.8205128205128,0
"E01000903",574,109,15,94,183,57,51,4,36,17,51,43,8,66,66,0,18.9895470383275,2.61324041811847,16.3763066202091,31.8815331010453,9.93031358885017,8.88501742160279,0.696864111498258,6.27177700348432,2.9616724738676,8.88501742160279,7.49128919860627,1.39372822299652,11.4982578397213,11.4982578397213,0
"E01000904",830,115,15,100,188,108,44,28,87,57,89,74,15,114,114,0,13.855421686747,1.80722891566265,12.0481927710843,22.6506024096386,13.0120481927711,5.30120481927711,3.37349397590361,10.4819277108434,6.86746987951807,10.7228915662651,8.91566265060241,1.80722891566265,13.7349397590361,13.7349397590361,0
"E01000905",752,38,7,31,134,109,28,22,119,63,145,132,13,94,94,0,5.0531914893617,0.930851063829787,4.12234042553191,17.8191489361702,14.4946808510638,3.72340425531915,2.92553191489362,15.8244680851064,8.37765957446809,19.281914893617,17.5531914893617,1.72872340425532,12.5,12.5,0
"E01000906",689,159,18,141,264,60,52,6,37,12,29,20,9,70,70,0,23.0769230769231,2.61248185776488,20.4644412191582,38.3164005805515,8.70827285921625,7.54716981132075,0.870827285921626,5.37010159651669,1.74165457184325,4.20899854862119,2.90275761973875,1.30624092888244,10.1596516690856,10.1596516690856,0
"E01000907",583,69,6,63,170,85,28,9,56,42,72,54,18,52,52,0,11.8353344768439,1.02915951972556,10.8061749571184,29.1595197255575,14.5797598627787,4.80274442538593,1.54373927958834,9.60548885077187,7.2041166380789,12.3499142367067,9.26243567753002,3.08747855917667,8.91938250428817,8.91938250428817,0
"E01000908",692,94,18,76,204,92,61,11,86,39,70,50,20,35,35,0,13.5838150289017,2.60115606936416,10.9826589595376,29.4797687861272,13.2947976878613,8.8150289017341,1.58959537572254,12.4277456647399,5.63583815028902,10.1156069364162,7.22543352601156,2.89017341040462,5.05780346820809,5.05780346820809,0
"E01000909",654,116,12,104,241,69,58,12,46,18,41,32,9,53,53,0,17.737003058104,1.8348623853211,15.9021406727829,36.8501529051988,10.5504587155963,8.86850152905199,1.8348623853211,7.03363914373089,2.75229357798165,6.26911314984709,4.89296636085627,1.37614678899083,8.1039755351682,8.1039755351682,0
"E01000910",596,117,18,99,238,57,50,7,26,19,27,20,7,55,55,0,19.6308724832215,3.02013422818792,16.6107382550336,39.9328859060403,9.56375838926174,8.38926174496644,1.1744966442953,4.36241610738255,3.18791946308725,4.53020134228188,3.35570469798658,1.1744966442953,9.22818791946309,9.22818791946309,0
"E01000911",602,102,16,86,180,69,45,22,54,30,46,35,11,54,54,0,16.9435215946844,2.6578073089701,14.2857142857143,29.9003322259136,11.4617940199336,7.47508305647841,3.65448504983389,8.97009966777409,4.98338870431894,7.64119601328904,5.81395348837209,1.82724252491694,8.97009966777409,8.97009966777409,0
"E01000912",674,79,12,67,206,79,35,9,83,30,68,55,13,85,85,0,11.7210682492582,1.78041543026706,9.9406528189911,30.5637982195846,11.7210682492582,5.19287833827893,1.3353115727003,12.3145400593472,4.45103857566766,10.0890207715134,8.16023738872404,1.92878338278932,12.6112759643917,12.6112759643917,0
"E01000913",658,164,31,133,249,57,66,7,28,13,21,16,5,53,53,0,24.9240121580547,4.7112462006079,20.2127659574468,37.8419452887538,8.66261398176292,10.0303951367781,1.06382978723404,4.25531914893617,1.97568389057751,3.19148936170213,2.43161094224924,0.759878419452888,8.05471124620061,8.05471124620061,0
"E01000914",710,136,14,122,169,56,48,17,52,22,44,37,7,166,166,0,19.1549295774648,1.97183098591549,17.1830985915493,23.8028169014084,7.88732394366197,6.76056338028169,2.3943661971831,7.32394366197183,3.09859154929577,6.19718309859155,5.2112676056338,0.985915492957746,23.3802816901408,23.3802816901408,0
"E01000915",538,57,5,52,91,65,25,37,68,34,99,87,12,62,62,0,10.5947955390335,0.929368029739777,9.66542750929368,16.9144981412639,12.0817843866171,4.64684014869888,6.87732342007435,12.639405204461,6.31970260223048,18.4014869888476,16.1710037174721,2.23048327137546,11.5241635687732,11.5241635687732,0
"E01000916",689,123,17,106,162,63,35,11,66,25,52,45,7,152,152,0,17.8519593613933,2.46734397677794,15.3846153846154,23.5123367198839,9.14368650217707,5.07982583454282,1.59651669085631,9.57910014513788,3.62844702467344,7.54716981132075,6.53120464441219,1.01596516690856,22.0609579100145,22.0609579100145,0
"E01000917",656,49,7,42,128,86,26,24,91,31,118,96,22,103,103,0,7.46951219512195,1.06707317073171,6.40243902439024,19.5121951219512,13.109756097561,3.96341463414634,3.65853658536585,13.8719512195122,4.72560975609756,17.9878048780488,14.6341463414634,3.35365853658537,15.7012195121951,15.7012195121951,0
"E01000918",827,84,13,71,181,108,32,17,74,41,74,60,14,216,216,0,10.1571946795647,1.57194679564692,8.58524788391778,21.8863361547763,13.0592503022975,3.86940749697703,2.05562273276904,8.94800483675937,4.95767835550181,8.94800483675937,7.25513905683192,1.69286577992745,26.1185006045949,26.1185006045949,0
"E01000919",795,73,10,63,173,72,31,20,78,25,73,62,11,250,250,0,9.18238993710692,1.25786163522013,7.92452830188679,21.7610062893082,9.05660377358491,3.89937106918239,2.51572327044025,9.81132075471698,3.14465408805031,9.18238993710692,7.79874213836478,1.38364779874214,31.4465408805031,31.4465408805031,0
"E01000920",730,150,10,140,179,71,48,22,45,21,74,52,22,120,120,0,20.5479452054795,1.36986301369863,19.1780821917808,24.5205479452055,9.72602739726027,6.57534246575342,3.01369863013699,6.16438356164384,2.87671232876712,10.1369863013699,7.12328767123288,3.01369863013699,16.4383561643836,16.4383561643836,0
"E01000921",875,144,15,129,297,124,44,19,64,19,67,49,18,97,97,0,16.4571428571429,1.71428571428571,14.7428571428571,33.9428571428571,14.1714285714286,5.02857142857143,2.17142857142857,7.31428571428571,2.17142857142857,7.65714285714286,5.6,2.05714285714286,11.0857142857143,11.0857142857143,0
"E01000922",657,72,7,65,163,58,23,13,56,24,62,55,7,186,186,0,10.958904109589,1.06544901065449,9.89345509893455,24.8097412480974,8.82800608828006,3.50076103500761,1.97869101978691,8.52359208523592,3.65296803652968,9.43683409436834,8.37138508371385,1.06544901065449,28.310502283105,28.310502283105,0
"E01000923",633,107,13,94,199,82,34,9,61,24,51,41,10,66,66,0,16.9036334913112,2.05371248025276,14.8499210110585,31.4375987361769,12.9541864139021,5.37124802527646,1.4218009478673,9.63665086887836,3.7914691943128,8.05687203791469,6.47709320695103,1.57977883096366,10.4265402843602,10.4265402843602,0
"E01000924",715,139,12,127,228,93,45,10,55,31,43,37,6,71,71,0,19.4405594405594,1.67832167832168,17.7622377622378,31.8881118881119,13.006993006993,6.29370629370629,1.3986013986014,7.69230769230769,4.33566433566433,6.01398601398601,5.17482517482518,0.839160839160839,9.93006993006993,9.93006993006993,0
"E01000925",588,40,9,31,110,65,25,19,79,49,112,89,23,89,89,0,6.80272108843537,1.53061224489796,5.27210884353742,18.7074829931973,11.0544217687075,4.25170068027211,3.2312925170068,13.4353741496599,8.33333333333333,19.047619047619,15.1360544217687,3.91156462585034,15.1360544217687,15.1360544217687,0
"E01000926",773,142,27,115,247,114,26,4,48,22,71,62,9,99,99,0,18.3699870633894,3.49288486416559,14.8771021992238,31.9534282018111,14.7477360931436,3.36351875808538,0.517464424320828,6.20957309184994,2.84605433376455,9.1849935316947,8.02069857697283,1.16429495472186,12.8072445019405,12.8072445019405,0
"E01000927",713,127,19,108,226,61,57,20,59,27,47,42,5,89,89,0,17.8120617110799,2.66479663394109,15.1472650771388,31.6970546984572,8.55539971949509,7.99438990182328,2.80504908835905,8.27489481065919,3.78681626928471,6.59186535764376,5.890603085554,0.701262272089762,12.4824684431978,12.4824684431978,0
"E01000928",641,102,13,89,212,70,36,11,61,25,54,47,7,70,70,0,15.9126365054602,2.02808112324493,13.8845553822153,33.0733229329173,10.9204368174727,5.61622464898596,1.71606864274571,9.51638065522621,3.90015600624025,8.42433697347894,7.33229329173167,1.09204368174727,10.9204368174727,10.9204368174727,0
"E01000929",650,49,6,43,126,79,48,21,86,47,124,107,17,70,70,0,7.53846153846154,0.923076923076923,6.61538461538462,19.3846153846154,12.1538461538462,7.38461538461539,3.23076923076923,13.2307692307692,7.23076923076923,19.0769230769231,16.4615384615385,2.61538461538462,10.7692307692308,10.7692307692308,0
"E01000930",753,79,13,66,190,82,42,16,76,68,109,89,20,91,91,0,10.4913678618858,1.72642762284197,8.76494023904383,25.2324037184595,10.8897742363878,5.57768924302789,2.12483399734396,10.0929614873838,9.03054448871182,14.4754316069057,11.8193891102258,2.65604249667995,12.0849933598938,12.0849933598938,0
