"GeographyCode","QS401EW0001","QS401EW0002","QS401EW0003","QS401EW0004","QS401EW0005","QS401EW0006","QS401EW0007","QS401EW0008","QS401EW0009","QS401EW0010","QS401EW0011","QS401EW0012"
"E00004157",226,205,116,5,26,85,89,6,83,0,0,21
"E00004158",284,284,14,7,0,7,270,202,68,0,0,0
"E00004159",394,386,10,0,0,10,376,374,1,1,0,8
"E00004160",214,214,4,4,0,0,210,201,7,2,0,0
"E00004161",201,201,117,0,17,100,84,82,2,0,0,0
"E00004162",248,198,37,6,27,4,161,34,126,1,0,50
"E00004163",391,391,148,31,22,95,239,135,104,0,4,0
"E00004164",383,365,7,0,7,0,358,357,1,0,0,18
"E00004165",345,341,7,2,1,4,334,330,3,1,0,4
"E00004166",416,390,0,0,0,0,390,390,0,0,0,26
"E00004167",282,282,268,7,43,218,14,7,3,4,0,0
"E00004168",194,194,5,0,0,5,189,174,15,0,0,0
"E00004169",293,293,26,25,0,1,267,172,84,11,0,0
"E00004172",229,227,8,2,1,5,219,183,26,10,0,2
"E00004173",192,187,4,0,0,4,183,178,5,0,0,5
"E00004174",274,257,0,0,0,0,257,239,3,15,0,17
"E00004175",272,267,0,0,0,0,267,262,5,0,0,5
"E00004177",105,105,6,0,1,5,99,92,1,6,0,0
"E00004179",327,327,3,0,0,3,324,314,5,5,0,0
"E00004180",283,238,1,0,1,0,237,100,97,40,0,45
"E00004181",355,353,7,0,0,7,346,337,4,5,0,2
"E00004182",162,162,0,0,0,0,162,145,12,5,0,0
"E00004183",197,197,0,0,0,0,197,197,0,0,0,0
"E00004184",210,199,0,0,0,0,199,198,1,0,0,11
"E00004185",413,389,46,7,14,25,343,180,118,45,0,24
"E00004187",488,464,98,7,4,87,366,152,118,96,0,24
"E00004188",182,182,2,2,0,0,180,173,1,6,0,0
"E00004189",272,272,0,0,0,0,272,236,24,12,0,0
"E00004190",471,471,2,2,0,0,469,465,3,1,0,0
"E00004193",244,237,25,0,4,21,212,170,42,0,0,7
"E00004194",252,235,43,0,7,36,192,95,76,21,0,17
"E00004195",311,311,51,0,11,40,260,185,29,46,0,0
"E00004196",211,211,24,0,4,20,187,176,7,4,0,0
"E00004197",237,237,9,0,0,9,228,219,9,0,0,0
"E00004198",350,341,28,0,6,22,313,205,49,59,0,9
"E00004199",286,286,28,0,4,24,258,98,47,113,0,0
"E00004200",248,238,49,5,21,23,189,115,43,31,0,10
"E00004201",272,272,87,20,35,32,185,32,153,0,0,0
"E00004202",171,160,2,2,0,0,158,157,1,0,0,11
"E00004203",319,319,77,5,7,65,242,60,143,39,0,0
"E00004204",277,260,42,6,13,23,218,148,70,0,0,17
"E00004205",352,339,180,10,0,170,159,85,56,18,0,13
"E00004206",310,306,98,6,21,71,208,205,3,0,0,4
"E00004207",365,365,43,10,16,17,322,281,9,32,0,0
"E00004208",303,303,12,0,7,5,291,277,14,0,0,0
"E00004209",271,271,92,1,20,71,179,125,36,18,0,0
"E00004210",323,323,14,0,6,8,309,289,20,0,0,0
"E00004211",306,302,77,0,21,56,225,133,66,26,0,4
"E00004212",330,330,202,1,15,186,128,60,60,8,0,0
"E00004213",456,456,163,17,39,107,293,278,11,4,0,0
"E00004214",521,506,81,14,10,57,425,418,5,2,0,15
"E00004215",269,263,87,5,44,38,176,54,122,0,0,6
"E00004216",299,290,133,0,11,122,157,18,139,0,0,9
"E00004217",244,223,30,0,0,30,193,39,147,7,0,21
"E00004218",305,305,23,0,22,1,282,247,35,0,0,0
"E00004219",366,347,56,0,3,53,291,159,100,32,0,19
"E00004220",170,164,15,3,12,0,149,142,7,0,0,6
"E00004221",232,219,70,1,35,34,149,17,132,0,0,13
"E00004222",211,204,58,2,3,53,146,23,123,0,0,7
"E00004223",321,321,67,3,6,58,252,197,54,1,2,0
"E00004224",280,276,86,2,12,72,190,33,123,34,0,4
"E00004225",386,383,31,4,2,25,352,125,62,165,0,3
"E00004226",256,249,184,0,25,159,65,37,26,2,0,7
"E00004227",271,255,57,0,4,53,198,60,135,3,0,16
"E00004228",204,204,97,0,6,91,107,30,66,11,0,0
"E00004229",318,315,22,0,0,22,293,246,44,3,0,3
"E00004230",283,283,68,7,29,32,215,25,185,5,0,0
"E00004231",328,325,160,0,8,152,165,13,152,0,0,3
"E00004232",202,194,56,0,3,53,138,71,67,0,0,8
"E00004233",231,229,74,1,9,64,155,63,84,8,0,2
"E00004234",242,236,96,0,8,88,140,10,120,10,0,6
"E00004235",326,320,58,4,5,49,261,166,37,58,1,6
"E00004236",329,327,112,4,0,108,215,95,115,5,0,2
"E00004237",267,258,29,0,3,26,229,97,103,29,0,9
"E00004238",290,290,52,0,26,26,238,135,103,0,0,0
"E00004239",215,215,51,0,3,48,164,74,83,7,0,0
"E00004240",329,323,126,20,4,102,197,87,84,26,0,6
"E00004241",295,293,156,0,78,78,137,30,107,0,0,2
"E00004242",176,152,34,6,13,15,118,60,58,0,0,24
"E00004243",290,281,203,8,33,162,78,6,71,1,0,9
"E00004244",292,292,58,11,16,31,234,228,2,4,0,0
"E00004245",317,314,60,10,48,2,254,66,188,0,0,3
"E00004246",264,258,77,11,28,38,181,53,125,3,0,6
"E00004247",314,309,99,2,55,42,210,125,83,2,0,5
"E00004248",446,446,86,8,9,69,360,299,41,20,0,0
"E00004249",226,226,65,0,41,24,161,13,146,2,0,0
"E00004250",271,271,116,3,49,64,155,27,128,0,0,0
"E00004251",231,231,131,8,56,67,100,31,69,0,0,0
"E00004252",252,243,102,0,49,53,141,26,115,0,0,9
"E00004253",296,290,32,0,16,16,256,184,67,5,2,6
"E00004254",315,315,11,0,5,6,304,257,47,0,0,0
"E00004255",282,272,92,7,14,71,177,73,104,0,3,10
"E00004256",361,361,43,6,17,20,318,305,10,3,0,0
"E00004257",264,259,63,2,31,30,194,96,92,6,2,5
"E00004258",236,236,89,0,8,81,147,16,127,4,0,0
"E00004259",328,328,21,0,16,5,307,300,7,0,0,0
"E00004260",220,220,12,4,5,3,208,198,10,0,0,0
"E00004261",275,268,11,0,3,8,257,176,79,2,0,7
"E00004262",281,281,60,12,17,31,221,212,7,2,0,0
"E00004263",385,385,110,20,29,61,275,261,14,0,0,0
"E00004264",348,341,68,0,9,59,273,133,73,67,0,7
"E00004265",234,234,27,0,16,11,207,47,144,16,0,0
"E00004266",345,345,24,0,10,14,321,58,263,0,0,0
"E00004268",319,319,76,12,11,53,243,53,190,0,0,0
"E00004269",231,231,27,0,5,22,204,48,138,18,0,0
"E00004270",448,436,4,0,2,2,432,282,127,23,0,12
"E00004271",328,323,31,6,12,13,292,188,104,0,0,5
"E00004272",273,273,161,5,112,44,112,32,80,0,0,0
"E00004273",364,357,167,7,89,71,190,68,95,27,0,7
"E00004274",291,291,82,3,36,43,209,31,178,0,0,0
"E00004275",199,179,41,0,11,30,138,32,106,0,0,20
"E00004276",274,274,39,7,14,18,235,47,188,0,0,0
"E00004277",259,239,44,3,12,29,195,27,168,0,0,20
"E00004278",218,218,21,5,7,9,197,79,118,0,0,0
"E00004279",290,280,56,19,6,31,224,92,131,1,0,10
"E00004280",211,207,104,7,48,49,103,37,62,4,0,4
"E00004281",251,251,56,11,17,28,195,34,161,0,0,0
"E00004282",302,288,63,15,32,16,225,49,176,0,0,14
"E00004283",267,262,144,0,23,121,118,62,56,0,0,5
"E00004284",247,235,28,6,16,6,207,57,143,7,0,12
"E00004285",270,232,51,8,29,14,181,75,95,11,0,38
"E00004286",294,246,7,1,2,4,239,136,103,0,0,48
"E00004287",265,265,6,0,6,0,259,244,15,0,0,0
"E00004288",318,313,94,0,44,50,219,75,144,0,0,5
"E00004289",232,211,24,1,17,6,187,27,160,0,0,21
"E00004290",306,279,45,23,11,11,234,130,104,0,0,27
"E00004291",340,340,220,8,31,181,117,113,4,0,3,0
"E00004292",332,323,35,2,10,23,288,281,3,4,0,9
"E00004293",276,276,70,8,11,51,206,98,108,0,0,0
"E00004294",215,215,12,0,0,12,203,72,119,12,0,0
"E00004295",378,377,176,81,89,6,201,154,46,1,0,1
"E00004296",383,383,200,15,81,104,180,88,92,0,3,0
"E00004297",291,281,62,15,35,12,219,98,111,10,0,10
"E00004298",311,293,211,35,155,21,82,7,75,0,0,18
"E00004299",302,302,167,2,4,161,135,19,116,0,0,0
"E00004300",273,258,109,18,71,20,149,25,124,0,0,15
"E00004301",503,471,132,17,104,11,339,175,108,56,0,32
"E00004302",303,247,108,19,32,57,139,29,110,0,0,56
"E00004303",299,299,158,9,128,21,141,50,88,3,0,0
"E00004304",397,379,143,7,21,115,236,59,128,49,0,18
"E00004305",355,355,16,1,0,15,339,288,32,19,0,0
"E00004306",315,280,35,2,4,29,245,213,32,0,0,35
"E00004307",368,358,255,14,17,224,103,13,90,0,0,10
"E00004308",278,271,89,17,5,67,182,47,135,0,0,7
"E00004309",286,273,151,0,30,121,122,71,51,0,0,13
"E00004310",306,306,10,0,4,6,296,246,50,0,0,0
"E00004311",282,282,198,17,177,4,84,5,75,4,0,0
"E00004312",321,289,90,0,11,79,199,43,156,0,0,32
"E00004313",279,279,3,0,1,2,276,265,11,0,0,0
"E00004314",312,273,57,22,31,4,216,59,155,2,0,39
"E00004315",304,304,27,0,4,23,277,128,120,29,0,0
"E00004316",244,205,24,16,8,0,181,35,144,2,0,39
"E00004317",390,390,203,4,18,181,187,18,129,40,0,0
"E00004318",282,282,70,17,43,10,212,107,103,2,0,0
"E00004319",261,244,12,6,3,3,232,72,160,0,0,17
"E00004320",268,268,114,45,21,48,154,24,124,6,0,0
"E00004321",299,299,72,28,32,12,227,50,164,13,0,0
"E00004322",296,296,148,103,45,0,148,37,111,0,0,0
"E00004323",236,236,34,17,14,3,202,119,83,0,0,0
"E00004324",299,289,64,35,29,0,225,63,162,0,0,10
"E00004325",235,235,76,28,43,5,159,18,141,0,0,0
"E00004326",265,240,16,15,1,0,224,146,78,0,0,25
"E00004327",320,320,71,7,41,23,249,66,183,0,0,0
"E00004328",237,206,25,11,10,4,181,154,27,0,0,31
"E00004329",298,298,24,8,16,0,274,113,161,0,0,0
"E00004330",294,284,24,18,6,0,260,46,214,0,0,10
"E00004331",281,277,35,13,17,5,242,137,105,0,0,4
"E00004332",189,175,9,0,9,0,166,32,131,3,0,14
"E00004333",247,230,70,0,0,70,160,45,111,4,0,17
"E00004334",212,199,20,18,0,2,179,30,149,0,0,13
"E00004335",295,273,147,10,47,90,126,27,58,41,0,22
"E00004336",346,343,18,0,18,0,325,189,100,36,0,3
"E00004337",260,260,27,23,1,3,233,136,85,12,0,0
"E00004338",271,271,36,20,9,7,235,63,172,0,0,0
"E00004339",234,234,27,9,6,12,207,150,47,10,0,0
"E00004340",221,209,10,9,1,0,199,158,29,12,0,12
"E00004341",234,171,6,0,4,2,165,13,152,0,0,63
"E00004342",197,194,21,20,1,0,173,56,116,1,0,3
"E00004343",221,213,12,1,11,0,201,79,119,3,0,8
"E00004344",242,234,14,1,8,5,220,177,28,15,0,8
"E00004345",309,309,164,134,28,2,145,90,55,0,0,0
"E00004346",247,247,120,42,78,0,127,95,32,0,0,0
"E00004347",247,234,124,11,107,6,110,13,97,0,0,13
"E00004348",272,254,112,13,77,22,142,49,93,0,0,18
"E00004349",344,338,185,62,94,29,153,40,113,0,0,6
"E00004350",268,268,48,21,19,8,220,190,30,0,0,0
"E00004351",272,272,146,22,45,79,126,96,26,4,0,0
"E00004352",303,303,125,54,71,0,178,24,154,0,0,0
"E00004353",251,247,2,0,2,0,245,229,16,0,0,4
"E00004354",250,250,74,55,12,7,176,53,123,0,0,0
"E00004355",261,261,45,20,19,6,216,109,89,18,0,0
"E00004356",315,315,121,70,51,0,194,51,143,0,0,0
"E00004357",350,350,123,59,49,15,227,27,200,0,0,0
"E00004358",272,272,87,42,19,26,185,104,81,0,0,0
"E00004359",314,314,167,87,61,19,147,12,135,0,0,0
"E00004360",275,275,38,17,16,5,237,52,185,0,0,0
"E00004361",216,212,122,31,29,62,90,32,56,2,0,4
"E00004362",336,336,64,2,16,46,272,265,4,3,0,0
"E00004363",401,390,4,0,0,4,386,385,1,0,0,11
"E00004364",509,504,64,9,6,49,440,361,79,0,0,5
"E00004365",251,251,62,0,5,57,189,62,100,27,0,0
"E00004366",281,277,5,4,0,1,272,271,1,0,0,4
"E00004367",347,339,5,0,0,5,334,325,9,0,0,8
"E00004368",362,345,117,7,94,16,228,79,149,0,0,17
"E00004369",267,267,5,0,3,2,262,252,10,0,0,0
"E00004370",243,243,127,35,19,73,116,109,4,3,0,0
"E00004371",227,227,0,0,0,0,227,224,3,0,0,0
"E00004372",305,305,50,0,7,43,255,251,4,0,0,0
"E00004373",336,334,0,0,0,0,334,331,0,3,0,2
"E00004374",229,229,7,7,0,0,222,217,5,0,0,0
"E00004375",253,244,82,10,26,46,162,55,107,0,0,9
"E00004376",401,399,189,25,26,138,210,157,49,4,0,2
"E00004377",222,222,0,0,0,0,222,217,5,0,0,0
"E00004378",309,309,113,16,26,71,196,62,124,10,0,0
"E00004379",267,261,63,2,34,27,198,46,152,0,0,6
"E00004380",347,347,13,0,0,13,334,283,23,28,0,0
"E00004381",286,277,67,0,31,36,210,22,188,0,0,9
"E00004382",291,246,124,0,29,95,122,7,115,0,0,45
"E00004383",206,196,96,0,6,90,100,30,70,0,0,10
"E00004384",220,215,64,5,26,33,151,48,103,0,0,5
"E00004385",226,219,93,0,29,64,126,14,112,0,0,7
"E00004386",258,249,119,3,21,95,130,7,121,2,0,9
"E00004387",203,203,91,5,4,82,112,37,75,0,0,0
"E00004388",235,235,113,0,2,111,122,24,98,0,0,0
"E00004389",275,266,127,4,22,101,139,13,118,8,0,9
"E00004390",275,275,108,4,27,77,167,94,66,7,0,0
"E00004391",310,305,172,8,3,161,133,13,120,0,0,5
"E00004392",239,239,209,5,53,151,30,6,18,6,0,0
"E00004393",280,280,58,4,18,36,222,221,0,1,0,0
"E00004394",199,199,29,2,0,27,170,127,43,0,0,0
"E00004395",263,250,103,4,6,93,147,25,122,0,0,13
"E00004396",279,272,24,7,10,7,248,210,38,0,0,7
"E00004397",298,298,111,8,48,55,187,182,1,4,0,0
"E00004398",232,221,26,0,0,26,195,127,68,0,0,11
"E00004399",392,392,23,3,1,19,369,362,7,0,0,0
"E00004400",340,315,8,0,0,8,307,307,0,0,0,25
"E00004401",289,282,170,0,48,122,112,54,58,0,0,7
"E00004402",251,251,63,8,23,32,188,20,168,0,0,0
"E00004403",282,282,159,60,54,45,123,88,34,1,0,0
"E00004404",266,266,90,24,42,24,176,119,55,2,0,0
"E00004405",303,303,216,23,92,101,87,36,41,10,0,0
"E00004406",238,238,95,17,20,58,140,39,99,2,3,0
"E00004407",281,281,149,22,83,44,132,118,13,1,0,0
"E00004408",259,259,153,39,91,23,106,17,89,0,0,0
"E00004409",250,246,67,6,7,54,179,167,6,6,0,4
"E00004410",260,260,115,7,25,83,145,126,19,0,0,0
"E00004411",252,229,66,2,29,35,163,17,146,0,0,23
"E00004412",267,243,95,1,91,3,148,8,140,0,0,24
"E00004413",243,243,146,1,38,107,97,62,35,0,0,0
"E00004414",284,266,90,9,80,1,176,31,145,0,0,18
"E00004415",303,303,166,4,43,119,137,102,16,19,0,0
"E00004416",258,239,130,0,63,67,109,13,96,0,0,19
"E00004417",283,279,198,15,66,117,81,14,67,0,0,4
"E00004418",260,249,70,4,59,7,179,15,164,0,0,11
"E00004419",244,239,20,0,4,16,219,85,43,91,0,5
"E00004420",266,264,118,2,47,69,146,54,92,0,0,2
"E00004421",298,298,177,12,21,144,121,44,75,2,0,0
"E00004422",183,183,83,10,30,43,100,53,37,10,0,0
"E00004423",245,235,74,2,28,44,161,86,70,5,0,10
"E00004424",228,225,18,0,0,18,207,32,175,0,0,3
"E00004425",352,349,191,11,45,135,158,77,36,45,0,3
"E00004426",299,282,96,13,53,30,186,45,140,1,0,17
"E00004427",296,288,253,59,79,115,35,1,32,2,0,8
"E00004428",220,220,6,0,5,1,214,211,3,0,0,0
"E00004429",240,235,115,4,33,78,119,25,59,35,1,5
"E00004430",169,154,9,1,1,7,145,97,48,0,0,15
"E00004431",265,265,98,10,65,23,167,55,112,0,0,0
"E00004432",272,267,59,2,40,17,208,37,165,6,0,5
"E00004433",300,300,40,12,26,2,260,72,184,4,0,0
"E00004435",235,235,38,0,15,23,197,147,46,4,0,0
"E00004436",328,282,144,54,69,21,138,53,82,3,0,46
"E00004437",260,233,61,20,39,2,172,58,112,2,0,27
"E00004438",211,183,20,0,20,0,163,97,55,11,0,28
"E00004439",243,243,40,14,17,9,203,98,105,0,0,0
"E00004440",255,255,46,1,10,35,209,79,130,0,0,0
"E00004441",261,261,138,10,5,123,123,10,111,2,0,0
"E00004442",247,247,1,0,0,1,246,234,12,0,0,0
"E00004444",432,412,17,3,14,0,395,388,2,5,0,20
"E00004445",236,231,65,0,4,61,166,65,67,34,0,5
"E00004446",304,304,40,0,6,34,264,199,65,0,0,0
"E00004447",106,106,16,7,6,3,90,67,23,0,0,0
"E00004448",328,328,167,8,17,142,161,89,72,0,0,0
"E00004450",381,378,80,10,7,63,298,87,205,6,0,3
"E00004451",263,258,73,0,14,59,185,104,81,0,0,5
"E00004452",316,316,51,2,30,19,265,128,132,5,0,0
"E00004453",409,409,73,5,6,62,336,286,50,0,0,0
"E00004454",473,464,16,0,3,13,448,417,31,0,0,9
"E00004455",351,351,6,0,0,6,345,338,7,0,0,0
"E00004456",322,322,10,0,0,10,312,312,0,0,0,0
"E00004457",246,246,81,7,31,43,165,33,132,0,0,0
"E00004458",440,437,222,7,21,194,215,60,145,10,0,3
"E00004459",310,310,5,0,5,0,305,304,1,0,0,0
"E00004460",220,220,12,6,6,0,208,204,4,0,0,0
"E00004461",388,363,4,2,2,0,359,353,0,6,0,25
"E00004462",237,233,117,0,12,105,116,16,100,0,0,4
"E00004463",364,361,3,0,0,3,358,350,8,0,0,3
"E00004464",110,107,0,0,0,0,107,107,0,0,0,3
"E00004465",373,373,87,7,10,70,286,258,26,2,0,0
"E00004466",220,220,1,0,1,0,219,216,1,2,0,0
"E00004467",304,304,24,4,20,0,280,263,17,0,0,0
"E00004468",437,432,4,0,0,4,428,422,4,2,0,5
"E00004469",262,260,85,2,56,27,175,51,107,17,0,2
"E00004470",329,321,52,0,24,28,269,141,116,12,0,8
"E00004471",218,218,26,7,17,2,192,192,0,0,0,0
"E00004472",356,356,50,14,11,25,306,201,90,15,0,0
"E00004473",240,240,80,24,49,7,160,110,50,0,0,0
"E00004474",362,362,226,4,23,199,136,84,30,22,0,0
"E00004475",291,291,9,0,6,3,282,282,0,0,0,0
"E00004476",352,352,16,0,2,14,336,336,0,0,0,0
"E00004477",298,298,6,6,0,0,292,286,6,0,0,0
"E00004478",438,438,40,0,11,29,398,298,74,26,0,0
"E00004479",294,294,6,0,2,4,288,209,78,1,0,0
"E00004480",226,226,47,0,9,38,179,50,115,14,0,0
"E00004481",313,313,34,5,19,10,279,217,55,7,0,0
"E00004482",293,289,145,20,30,95,144,42,102,0,0,4
"E00004483",284,277,133,11,81,41,144,13,116,15,0,7
"E00004484",299,299,159,3,8,148,140,84,48,8,0,0
"E00004485",274,274,78,8,2,68,196,128,63,5,0,0
"E00004486",276,270,98,0,1,97,172,163,9,0,0,6
"E00004487",213,213,9,0,0,9,204,122,82,0,0,0
"E00004488",211,211,4,0,0,4,207,201,6,0,0,0
"E00004489",284,280,13,11,0,2,267,267,0,0,0,4
"E00004490",247,244,58,7,1,50,186,144,30,12,0,3
"E00004491",301,301,53,3,27,23,248,236,12,0,0,0
"E00004492",325,325,235,193,22,20,90,43,41,6,0,0
"E00004493",229,220,3,2,0,1,217,216,0,1,0,9
"E00004494",385,373,215,38,55,122,158,39,78,41,0,12
"E00004495",256,256,138,40,41,57,118,84,34,0,0,0
"E00004496",343,343,187,95,41,51,156,140,16,0,0,0
"E00004497",260,260,13,5,0,8,247,247,0,0,0,0
"E00004498",332,332,45,0,16,29,287,233,54,0,0,0
"E00004499",393,393,341,212,103,26,52,9,43,0,0,0
"E00004500",169,167,2,2,0,0,165,162,3,0,0,2
"E00004501",116,116,2,0,2,0,114,108,6,0,0,0
"E00004502",254,254,70,6,2,62,184,178,6,0,0,0
"E00004503",209,190,4,4,0,0,186,180,6,0,0,19
"E00004504",352,352,333,133,197,3,19,12,7,0,0,0
"E00004505",291,291,121,10,28,83,170,97,73,0,0,0
"E00004506",286,286,114,4,23,87,172,53,112,7,0,0
"E00004507",259,259,208,28,180,0,51,48,3,0,0,0
"E00004508",292,292,32,18,14,0,260,216,40,4,0,0
"E00004509",328,328,141,30,96,15,187,127,55,5,0,0
"E00004510",303,303,109,24,65,20,194,151,35,8,0,0
"E00004511",339,336,202,8,61,133,134,11,123,0,0,3
"E00004512",262,262,56,9,31,16,204,120,84,0,2,0
"E00004513",273,267,190,88,72,30,77,18,56,3,0,6
"E00004514",284,284,159,20,40,99,125,34,91,0,0,0
"E00004515",256,247,82,3,31,48,165,54,111,0,0,9
"E00004516",357,357,251,17,37,197,106,43,58,5,0,0
"E00004517",268,268,6,4,2,0,262,256,6,0,0,0
"E00004518",247,242,38,0,12,26,204,152,52,0,0,5
"E00004519",274,274,186,1,7,178,88,24,61,3,0,0
"E00004520",259,259,1,1,0,0,258,256,0,2,0,0
"E00004521",259,259,7,0,0,7,252,225,21,6,0,0
"E00004522",197,186,5,2,0,3,181,124,8,49,0,11
"E00004523",548,548,7,5,2,0,541,357,147,37,0,0
"E00004524",367,367,15,0,2,13,352,182,30,140,0,0
"E00004525",254,237,5,0,0,5,221,174,0,47,11,17
"E00004526",237,237,14,0,0,14,223,206,8,9,0,0
"E00004527",167,162,6,0,0,6,156,129,10,17,0,5
"E00004528",327,290,15,1,0,14,275,154,96,25,0,37
"E00004529",447,433,61,0,10,51,372,193,115,64,0,14
"E00004530",229,229,6,0,4,2,223,195,18,10,0,0
"E00004531",293,293,45,2,9,34,248,121,110,17,0,0
"E00004532",324,302,88,6,8,74,214,70,139,5,0,22
"E00004534",236,232,2,0,0,2,230,224,4,2,0,4
"E00004535",197,192,11,0,3,8,181,136,36,9,0,5
"E00004536",233,222,2,0,0,2,220,174,23,23,0,11
"E00004537",163,163,13,0,0,13,150,75,67,8,0,0
"E00004538",193,193,1,1,0,0,192,189,3,0,0,0
"E00004539",133,130,4,0,0,4,126,119,6,1,0,3
"E00004540",354,341,26,6,1,19,315,264,45,6,0,13
"E00004541",219,217,0,0,0,0,217,213,4,0,0,2
"E00004542",360,360,11,2,6,3,349,276,27,46,0,0
"E00004543",214,214,17,0,3,14,197,66,110,21,0,0
"E00004544",286,271,23,3,10,10,248,206,40,2,0,15
"E00004545",451,445,5,0,0,5,440,427,9,4,0,6
"E00004546",224,224,5,3,0,2,219,208,5,6,0,0
"E00004547",338,334,8,0,0,8,326,279,11,36,0,4
"E00004548",208,198,29,7,5,17,169,73,79,17,0,10
"E00004549",288,276,0,0,0,0,276,270,6,0,0,12
"E00004550",389,380,25,0,0,25,355,316,35,4,0,9
"E00004551",418,418,6,0,3,3,412,325,31,56,0,0
"E00004552",317,307,0,0,0,0,307,299,4,4,0,10
"E00004553",268,268,0,0,0,0,268,250,8,10,0,0
"E00004554",405,405,20,8,0,12,385,266,47,72,0,0
"E00004555",327,327,0,0,0,0,327,327,0,0,0,0
"E00004556",301,296,51,0,23,28,245,200,12,33,0,5
"E00004557",177,177,1,1,0,0,176,176,0,0,0,0
"E00004558",277,277,2,0,0,2,275,246,18,11,0,0
"E00004559",365,356,23,0,9,14,333,157,114,62,0,9
"E00004560",227,227,20,0,0,20,207,191,3,13,0,0
"E00004561",268,263,8,0,8,0,255,167,13,75,0,5
"E00004562",272,272,67,10,37,20,205,80,124,1,0,0
"E00004563",569,569,155,25,36,94,413,363,38,12,1,0
"E00004564",297,297,68,0,39,29,229,97,93,39,0,0
"E00004565",298,285,2,0,0,2,283,278,5,0,0,13
"E00004566",284,280,42,0,26,16,238,29,209,0,0,4
"E00004567",385,385,6,4,2,0,379,363,12,4,0,0
"E00004568",359,352,36,1,11,24,316,209,34,73,0,7
"E00004569",325,318,168,0,12,156,150,56,80,14,0,7
"E00004570",316,316,210,11,36,163,106,39,67,0,0,0
"E00004571",333,330,140,2,14,124,190,37,136,17,0,3
"E00004572",382,382,0,0,0,0,382,298,62,22,0,0
"E00004573",329,326,190,15,13,162,135,75,37,23,1,3
"E00004574",372,372,201,3,24,174,171,46,125,0,0,0
"E00004575",339,335,41,0,0,41,294,73,181,40,0,4
"E00004576",354,354,73,7,3,63,281,242,39,0,0,0
"E00004577",294,294,125,9,23,93,169,116,46,7,0,0
"E00004578",283,277,69,3,22,44,208,91,90,27,0,6
"E00004579",253,253,97,0,8,89,156,61,93,2,0,0
"E00004580",301,301,24,0,14,10,277,106,168,3,0,0
"E00004581",236,236,44,8,13,23,192,78,113,1,0,0
"E00004582",279,258,103,6,27,70,155,30,123,2,0,21
"E00004583",352,350,150,7,47,96,196,65,131,0,4,2
"E00004584",367,357,89,12,22,55,268,107,124,37,0,10
"E00004585",260,260,24,0,9,15,236,27,208,1,0,0
"E00004586",247,238,89,3,26,60,149,24,125,0,0,9
"E00004587",264,264,54,1,16,37,210,49,161,0,0,0
"E00004588",322,311,106,10,19,77,205,44,158,3,0,11
"E00004589",277,266,161,8,5,148,105,17,85,3,0,11
"E00004590",215,215,57,0,14,43,158,20,138,0,0,0
