"GeographyCode","KS602EW0001","KS602EW0002","KS602EW0003","KS602EW0004","KS602EW0005","KS602EW0006","KS602EW0007","KS602EW0008","KS602EW0009","KS602EW0010","KS602EW0011","KS602EW0012","KS602EW0013","KS602EW0014","KS602EW0015","KS602EW0016","KS602EW0017","KS602EW0018","KS602EW0019","KS602EW0020","KS602EW0021","KS602EW0022","KS602EW0023","KS602EW0024","KS602EW0025","KS602EW0026","KS602EW0027","KS602EW0028","KS602EW0029"
"E01000842",559,13,297,132,18,9,36,19,2,14,19,3,2,2,7,2.32558139534884,53.1305903398927,23.613595706619,3.22003577817531,1.61001788908766,6.44007155635063,3.39892665474061,0.35778175313059,2.50447227191413,3.39892665474061,0.536672629695885,0.35778175313059,0.35778175313059,1.25223613595707
"E01000843",601,21,301,129,30,8,40,35,0,18,19,11,6,9,5,3.49417637271215,50.0831946755408,21.4642262895175,4.99168053244592,1.33111480865225,6.65557404326123,5.82362728785358,0,2.99500831946755,3.16139767054908,1.83028286189684,0.998336106489185,1.49750415973378,0.831946755407654
"E01000844",698,26,388,168,15,13,23,29,5,20,11,3,3,2,7,3.72492836676218,55.5873925501433,24.0687679083095,2.14899713467049,1.86246418338109,3.29512893982808,4.15472779369628,0.716332378223496,2.86532951289398,1.57593123209169,0.429799426934097,0.429799426934097,0.286532951289398,1.00286532951289
"E01000845",545,16,297,110,19,14,26,30,5,11,17,2,5,1,7,2.93577981651376,54.4954128440367,20.1834862385321,3.48623853211009,2.56880733944954,4.77064220183486,5.5045871559633,0.917431192660551,2.01834862385321,3.11926605504587,0.36697247706422,0.917431192660551,0.18348623853211,1.28440366972477
"E01000846",484,34,177,85,27,19,48,43,1,31,19,7,10,6,12,7.02479338842975,36.5702479338843,17.5619834710744,5.57851239669422,3.92561983471074,9.91735537190083,8.88429752066116,0.206611570247934,6.40495867768595,3.92561983471074,1.44628099173554,2.06611570247934,1.2396694214876,2.47933884297521
"E01000847",575,38,249,113,37,6,34,43,2,33,20,5,6,8,13,6.60869565217391,43.304347826087,19.6521739130435,6.43478260869565,1.04347826086957,5.91304347826087,7.47826086956522,0.347826086956522,5.73913043478261,3.47826086956522,0.869565217391304,1.04347826086957,1.39130434782609,2.26086956521739
"E01000848",625,20,350,142,23,9,37,18,4,14,8,9,4,9,3,3.2,56,22.72,3.68,1.44,5.92,2.88,0.64,2.24,1.28,1.44,0.64,1.44,0.48
"E01000849",600,30,335,112,20,13,35,34,4,9,8,1,7,0,10,5,55.8333333333333,18.6666666666667,3.33333333333333,2.16666666666667,5.83333333333333,5.66666666666667,0.666666666666667,1.5,1.33333333333333,0.166666666666667,1.16666666666667,0,1.66666666666667
"E01000850",847,31,386,107,19,47,39,181,1,23,13,3,7,2,9,3.65997638724911,45.5726092089728,12.6328217237308,2.24321133412042,5.54899645808737,4.60448642266824,21.3695395513577,0.118063754427391,2.71546635182999,1.53482880755608,0.354191263282172,0.826446280991736,0.236127508854782,1.06257378984652
"E01000851",1232,32,366,141,26,118,32,466,4,29,18,4,9,2,8,2.5974025974026,29.7077922077922,11.4448051948052,2.11038961038961,9.57792207792208,2.5974025974026,37.8246753246753,0.324675324675325,2.3538961038961,1.46103896103896,0.324675324675325,0.73051948051948,0.162337662337662,0.649350649350649
