"GeographyCode","KS101EW0001","KS101EW0002","KS101EW0003","KS101EW0004","KS101EW0005","KS101EW0006","KS101EW0007","KS101EW0008","KS101EW0009","KS101EW0010","KS101EW0011","KS101EW0012"
"E01000941",1230,640,590,1203,27,9,4.34,283.410138248848,52.0325203252033,47.9674796747967,97.8048780487805,2.19512195121951
"E01000942",2111,1043,1068,1181,930,17,7.3,289.178082191781,49.4078635717669,50.5921364282331,55.94504973946,44.05495026054
"E01000943",1054,522,532,991,63,4,7,150.571428571429,49.5256166982922,50.4743833017078,94.022770398482,5.97722960151803
"E01000944",1899,1168,731,1899,0,9,5.84,325.171232876712,61.506055818852,38.493944181148,100,0
"E01000945",1821,852,969,1493,328,14,27.12,67.146017699115,46.7874794069193,53.2125205930807,81.9879187259747,18.0120812740253
"E01000946",1516,705,811,1475,41,20,48.93,30.9830369916207,46.5039577836412,53.4960422163588,97.2955145118733,2.70448548812665
"E01000947",1954,1073,881,1925,29,32,15.6,125.25641025641,54.9129989764585,45.0870010235415,98.5158648925281,1.48413510747185
"E01000948",1736,890,846,1708,28,35,19.66,88.3011190233978,51.2672811059908,48.7327188940092,98.3870967741936,1.61290322580645
"E01000949",1633,754,879,1578,55,13,6.22,262.540192926045,46.1726883037355,53.8273116962645,96.6319657072872,3.3680342927128
"E01000950",1431,716,715,1431,0,16,6.79,210.751104565538,50.0349406009783,49.9650593990217,100,0
"E01000951",1538,760,778,1538,0,12,4.82,319.087136929461,49.4148244473342,50.5851755526658,100,0
"E01000952",1729,830,899,1728,1,12,8.7,198.735632183908,48.0046269519954,51.9953730480046,99.9421631000578,0.0578368999421631
"E01000953",1643,762,881,1643,0,16,60.32,27.2380636604775,46.3785757760195,53.6214242239805,100,0
"E01000954",1656,781,875,1656,0,11,5.55,298.378378378378,47.1618357487923,52.8381642512077,100,0
"E01000955",1595,765,830,1505,90,14,6.39,249.608763693271,47.9623824451411,52.0376175548589,94.3573667711599,5.64263322884013
"E01000956",1532,743,789,1532,0,14,15.88,96.4735516372796,48.4986945169713,51.5013054830287,100,0
"E01000957",1729,884,845,1729,0,6,11.67,148.157669237361,51.1278195488722,48.8721804511278,100,0
"E01000958",2264,1019,1245,2108,156,26,24.22,93.476465730801,45.0088339222615,54.9911660777385,93.1095406360424,6.8904593639576
"E01000959",1670,806,864,1670,0,26,7.32,228.142076502732,48.2634730538922,51.7365269461078,100,0
"E01000960",1774,828,946,1774,0,17,11.36,156.161971830986,46.674182638106,53.325817361894,100,0
"E01000961",1591,736,855,1591,0,38,11.94,133.249581239531,46.2602137020742,53.7397862979258,100,0
"E01000962",1592,732,860,1592,0,3,9.53,167.051416579224,45.9798994974874,54.0201005025126,100,0
"E01000963",1923,883,1040,1864,59,37,19.27,99.7924234561495,45.9178367134685,54.0821632865315,96.931877275091,3.068122724909
"E01000964",1577,751,826,1577,0,14,12.62,124.960380348653,47.6220672162334,52.3779327837666,100,0
"E01000965",1522,712,810,1522,0,16,10.75,141.581395348837,46.7805519053876,53.2194480946124,100,0
"E01000966",1512,743,769,1508,4,17,13.04,115.950920245399,49.1402116402116,50.8597883597884,99.7354497354497,0.264550264550265
"E01000967",1409,653,756,1409,0,35,37.21,37.8661650094061,46.3449254790632,53.6550745209368,100,0
"E01000968",1505,719,786,1504,1,15,8.15,184.662576687117,47.7740863787375,52.2259136212625,99.9335548172757,0.0664451827242525
"E01000969",2032,979,1053,2032,0,22,16.68,121.822541966427,48.1791338582677,51.8208661417323,100,0
"E01000970",1444,719,725,1444,0,4,6.9,209.275362318841,49.792243767313,50.207756232687,100,0
"E01000971",1478,699,779,1478,0,18,8.03,184.059775840598,47.2936400541272,52.7063599458728,100,0
"E01000972",2009,976,1033,2009,0,18,14,143.5,48.5813837730214,51.4186162269786,100,0
"E01000973",1885,899,986,1883,2,8,23.55,80.0424628450106,47.6923076923077,52.3076923076923,99.893899204244,0.106100795755968
"E01000974",1707,831,876,1702,5,17,11.48,148.693379790941,48.6818980667838,51.3181019332162,99.7070884592853,0.292911540714704
