"GeographyCode","KS201EW0001","KS201EW0002","KS201EW0003","KS201EW0004","KS201EW0005","KS201EW0006","KS201EW0007","KS201EW0008","KS201EW0009","KS201EW0010","KS201EW0011","KS201EW0012","KS201EW0013","KS201EW0014","KS201EW0015","KS201EW0016","KS201EW0017","KS201EW0018","KS201EW0019","KS201EW0020","KS201EW0021","KS201EW0022","KS201EW0023","KS201EW0024","KS201EW0025","KS201EW0026","KS201EW0027","KS201EW0028","KS201EW0029","KS201EW0030","KS201EW0031","KS201EW0032","KS201EW0033","KS201EW0034","KS201EW0035","KS201EW0036","KS201EW0037"
"E01000842",1444,670,45,0,454,7,17,25,17,40,5,0,38,50,18,14,2,2,40,46.398891966759,3.11634349030471,0,31.4404432132964,0.484764542936288,1.17728531855956,1.73130193905817,1.17728531855956,2.77008310249307,0.346260387811634,0,2.63157894736842,3.46260387811634,1.24653739612188,0.969529085872576,0.138504155124654,0.138504155124654,2.77008310249307
"E01000843",1678,788,30,0,377,16,15,35,36,46,5,70,28,66,88,16,13,9,40,46.9606674612634,1.78784266984505,0,22.4672228843862,0.953516090584029,0.893921334922527,2.08581644815256,2.14541120381406,2.74135876042908,0.297973778307509,4.17163289630513,1.66865315852205,3.93325387365912,5.24433849821216,0.953516090584029,0.774731823599523,0.536352800953516,2.38379022646007
"E01000844",1772,670,30,0,638,13,6,42,39,92,14,5,90,50,5,19,14,10,35,37.8103837471783,1.69300225733634,0,36.0045146726862,0.733634311512415,0.338600451467269,2.37020316027088,2.20090293453725,5.19187358916479,0.790067720090293,0.282167042889391,5.07900677200903,2.82167042889391,0.282167042889391,1.07223476297968,0.790067720090293,0.564334085778781,1.97516930022573
"E01000845",1464,744,36,0,363,13,10,31,18,27,8,34,42,50,54,4,6,6,18,50.8196721311475,2.45901639344262,0,24.7950819672131,0.887978142076503,0.683060109289617,2.11748633879781,1.22950819672131,1.84426229508197,0.546448087431694,2.3224043715847,2.86885245901639,3.41530054644809,3.68852459016393,0.273224043715847,0.409836065573771,0.409836065573771,1.22950819672131
"E01000846",1501,585,32,0,264,23,12,20,29,23,16,87,31,54,177,13,73,17,45,38.9740173217855,2.13191205862758,0,17.5882744836775,1.53231179213857,0.799467021985343,1.33244503664224,1.93204530313125,1.53231179213857,1.06595602931379,5.79613590939374,2.06528980679547,3.59760159893404,11.7921385742838,0.866089273817455,4.86342438374417,1.1325782811459,2.99800133244504
"E01000847",1686,623,41,4,331,16,21,31,27,79,25,102,42,87,109,23,55,33,37,36.9513641755635,2.43179122182681,0.237247924080664,19.632265717675,0.948991696322657,1.24555160142349,1.83867141162515,1.60142348754448,4.68564650059312,1.48279952550415,6.04982206405694,2.49110320284698,5.16014234875445,6.4650059311981,1.36417556346382,3.26215895610913,1.95729537366548,2.19454329774614
"E01000848",1588,752,26,0,473,5,5,43,21,47,11,4,39,60,14,11,2,33,42,47.3551637279597,1.63727959697733,0,29.7858942065491,0.314861460957179,0.314861460957179,2.70780856423174,1.32241813602015,2.95969773299748,0.692695214105793,0.251889168765743,2.45591939546599,3.77833753148615,0.881612090680101,0.692695214105793,0.125944584382872,2.07808564231738,2.6448362720403
"E01000849",1569,706,35,0,452,6,10,32,40,69,9,18,36,64,20,14,10,16,32,44.9968132568515,2.23072020395156,0,28.8081580624602,0.382409177820268,0.637348629700446,2.03951561504143,2.54939451880178,4.39770554493308,0.573613766730402,1.1472275334608,2.29445506692161,4.07903123008286,1.27469725940089,0.892288081580625,0.637348629700446,1.01975780752071,2.03951561504143
"E01000850",1694,686,49,3,345,5,6,36,41,86,9,16,156,115,32,6,34,38,31,40.495867768595,2.89256198347107,0.177095631641086,20.3659976387249,0.295159386068477,0.354191263282172,2.12514757969303,2.42030696576151,5.0767414403778,0.531286894923259,0.944510035419126,9.20897284533648,6.78866587957497,1.88902007083825,0.354191263282172,2.00708382526564,2.24321133412042,1.82998819362456
"E01000851",2383,962,52,0,461,9,6,50,41,149,31,49,238,131,60,19,40,33,52,40.3692824171213,2.18212337389845,0,19.3453629878305,0.377675199328577,0.251783466219052,2.09819555182543,1.72052035249685,6.25262274443978,1.30088124213177,2.05623164078892,9.98741082668905,5.49727234578263,2.51783466219052,0.797314309693663,1.67855644146034,1.38480906420478,2.18212337389845
