"GeographyCode","QS302EW0001","QS302EW0002","QS302EW0003","QS302EW0004","QS302EW0005","QS302EW0006"
"E00004184",210,76,87,34,8,5
"E00004185",413,250,104,34,23,2
"E00004187",488,303,131,36,6,12
"E00004188",182,117,45,11,8,1
"E00004189",317,242,57,14,3,1
"E00004190",471,236,155,64,13,3
"E00004193",657,422,193,32,8,2
"E00004194",252,142,80,21,7,2
"E00004195",311,190,93,19,8,1
"E00004196",211,103,66,29,11,2
"E00004197",257,137,84,25,9,2
"E00004198",350,220,98,23,6,3
"E00004199",286,166,85,25,6,4
"E00004200",248,136,82,19,6,5
"E00004201",272,164,89,13,5,1
"E00004202",171,27,52,60,24,8
"E00004203",319,182,110,15,8,4
"E00004204",277,160,86,23,8,0
"E00004205",373,242,99,26,5,1
"E00004206",310,146,99,37,19,9
"E00004207",365,160,130,51,20,4
"E00004208",303,153,85,35,22,8
"E00004209",271,119,85,42,17,8
"E00004210",323,141,105,41,21,15
"E00004211",306,173,92,29,10,2
"E00004212",330,207,81,29,11,2
"E00004213",456,216,137,56,35,12
"E00004214",521,259,162,59,30,11
"E00004215",269,178,60,25,6,0
"E00004216",299,188,90,14,3,4
"E00004217",244,133,74,25,11,1
"E00004218",305,138,87,48,25,7
"E00004219",366,191,119,41,9,6
"E00004220",170,76,39,31,18,6
"E00004221",232,156,57,13,5,1
"E00004222",215,134,50,23,8,0
"E00004223",321,141,105,36,32,7
"E00004224",280,173,83,18,5,1
"E00004225",463,247,121,58,28,9
"E00004226",256,169,63,18,4,2
"E00004227",271,157,68,28,11,7
"E00004228",204,118,64,14,6,2
"E00004229",318,190,100,17,8,3
"E00004230",283,127,104,35,11,6
"E00004231",328,237,72,14,5,0
"E00004232",202,103,56,30,11,2
"E00004233",231,108,75,29,15,4
"E00004234",242,137,88,13,3,1
"E00004235",326,194,94,31,5,2
"E00004236",329,194,79,40,13,3
"E00004237",267,135,89,31,9,3
"E00004238",290,171,78,29,9,3
"E00004239",215,93,70,35,12,5
"E00004240",329,158,115,31,16,9
"E00004241",295,187,83,19,6,0
"E00004242",176,111,47,16,1,1
"E00004243",290,204,72,12,2,0
"E00004244",292,124,87,47,26,8
"E00004245",317,113,112,54,29,9
"E00004246",792,486,252,37,16,1
"E00004247",314,142,112,36,16,8
"E00004248",446,215,144,50,28,9
"E00004249",226,124,69,24,7,2
"E00004250",271,151,84,20,13,3
"E00004251",231,134,76,13,6,2
"E00004252",252,139,71,27,11,4
"E00004253",296,131,109,36,17,3
"E00004254",315,147,109,40,15,4
"E00004255",282,144,92,30,12,4
"E00004256",361,178,114,38,21,10
"E00004257",264,132,87,31,7,7
"E00004258",236,134,76,17,8,1
"E00004259",328,153,87,54,24,10
"E00004260",220,100,69,36,12,3
"E00004261",275,128,89,42,8,8
"E00004262",281,125,83,38,31,4
"E00004263",385,185,140,39,19,2
"E00004264",348,200,107,26,12,3
"E00004265",234,126,63,29,14,2
"E00004266",345,164,110,35,29,7
"E00004268",319,131,120,41,23,4
"E00004269",231,100,69,35,21,6
"E00004270",448,245,132,52,17,2
"E00004271",328,158,115,29,24,2
"E00004272",273,140,93,29,7,4
"E00004273",364,202,113,33,11,5
"E00004274",291,150,103,26,9,3
"E00004275",199,101,63,20,13,2
"E00004276",274,145,76,32,18,3
"E00004277",259,139,89,17,12,2
"E00004278",218,127,67,18,5,1
"E00004279",290,144,90,36,17,3
"E00004280",211,109,65,26,10,1
"E00004281",251,128,87,24,9,3
"E00004282",302,159,93,32,10,8
"E00004283",267,147,83,22,8,7
"E00004284",247,118,80,26,19,4
"E00004285",270,147,92,19,8,4
"E00004286",294,159,89,36,9,1
"E00004287",273,153,87,26,5,2
"E00004288",318,184,88,19,19,8
"E00004289",232,123,83,14,11,1
"E00004290",306,169,90,26,16,5
"E00004291",340,132,123,50,23,12
"E00004292",332,134,111,57,20,10
"E00004293",276,151,72,32,15,6
"E00004294",215,114,62,19,15,5
"E00004295",389,232,114,31,11,1
"E00004296",383,180,124,46,27,6
"E00004297",319,168,96,40,13,2
"E00004298",311,180,92,31,8,0
"E00004299",302,188,78,24,7,5
"E00004300",273,140,82,34,15,2
"E00004301",503,242,197,44,15,5
"E00004302",303,135,107,43,14,4
"E00004303",299,180,92,25,2,0
"E00004304",397,231,119,33,10,4
"E00004305",355,207,126,15,6,1
"E00004306",315,186,94,27,7,1
"E00004307",368,204,129,26,6,3
"E00004308",278,180,62,21,11,4
"E00004309",286,196,66,21,1,2
"E00004310",306,175,94,27,9,1
"E00004311",282,171,80,23,6,2
"E00004312",321,190,99,17,12,3
"E00004313",279,179,81,16,1,2
"E00004314",318,170,116,22,8,2
"E00004315",304,173,103,24,4,0
"E00004316",244,127,85,22,7,3
"E00004317",390,263,82,30,14,1
"E00004318",282,171,86,17,7,1
"E00004319",261,156,88,12,4,1
"E00004320",268,182,67,15,3,1
"E00004321",357,218,114,18,4,3
"E00004322",296,198,77,19,1,1
"E00004323",591,361,189,29,9,3
"E00004324",299,179,92,21,5,2
"E00004325",235,148,66,15,6,0
"E00004326",265,168,56,28,9,4
"E00004327",320,193,100,20,5,2
"E00004328",260,145,67,35,10,3
"E00004329",342,204,85,45,8,0
"E00004330",294,199,79,14,2,0
"E00004331",281,176,70,22,7,6
"E00004332",189,121,50,8,9,1
"E00004333",247,150,67,26,3,1
"E00004334",212,116,78,14,1,3
"E00004335",295,178,97,15,3,2
"E00004336",347,215,101,21,4,6
"E00004337",260,144,71,35,5,5
"E00004338",271,187,67,14,3,0
"E00004339",234,150,62,18,3,1
"E00004340",221,133,61,17,8,2
"E00004341",235,169,53,11,2,0
"E00004342",197,122,55,18,1,1
"E00004343",221,128,73,17,3,0
"E00004344",249,133,76,33,4,3
"E00004345",309,185,96,22,5,1
"E00004346",299,133,95,48,18,5
"E00004347",247,153,68,21,4,1
"E00004348",279,170,81,21,3,4
"E00004349",344,237,72,21,10,4
"E00004350",268,158,84,20,4,2
"E00004351",294,194,64,24,9,3
"E00004352",303,211,62,26,2,2
"E00004353",251,128,92,27,4,0
"E00004354",250,132,83,27,3,5
"E00004355",261,130,88,32,6,5
"E00004356",315,236,63,13,3,0
"E00004357",350,264,66,17,3,0
"E00004358",272,149,77,32,12,2
"E00004359",314,201,84,24,4,1
"E00004360",275,176,72,19,7,1
"E00004361",369,219,113,26,6,5
"E00004362",336,142,120,44,26,4
"E00004363",416,193,132,47,31,13
"E00004364",550,233,178,74,53,12
"E00004365",251,166,67,10,6,2
"E00004366",281,98,90,51,32,10
"E00004367",347,157,103,54,25,8
"E00004368",362,231,105,23,3,0
"E00004369",267,91,90,56,16,14
"E00004370",243,92,70,50,18,13
"E00004371",227,94,69,36,18,10
"E00004372",305,158,87,31,18,11
"E00004373",336,143,113,47,17,16
"E00004374",229,102,85,25,12,5
"E00004375",253,145,72,27,4,5
"E00004376",401,174,115,59,41,12
"E00004377",222,91,71,35,22,3
"E00004378",309,184,78,30,11,6
"E00004379",267,130,99,26,11,1
"E00004380",347,142,117,48,33,7
"E00004381",286,154,100,20,11,1
"E00004382",291,197,61,22,10,1
"E00004383",206,106,69,18,10,3
"E00004384",220,131,60,21,6,2
"E00004385",226,135,62,20,8,1
"E00004386",258,179,56,15,7,1
"E00004387",203,130,42,22,7,2
"E00004388",235,146,61,18,9,1
"E00004389",275,171,72,26,5,1
"E00004390",275,145,88,29,8,5
"E00004391",310,194,82,19,8,7
"E00004392",239,126,78,25,7,3
"E00004393",280,134,85,41,15,5
"E00004394",199,107,59,17,10,6
"E00004395",271,153,79,25,13,1
"E00004396",279,134,86,30,23,6
"E00004397",298,139,86,43,18,12
"E00004398",232,106,75,34,15,2
"E00004399",392,177,132,42,26,15
"E00004400",340,95,108,72,51,14
"E00004401",289,170,87,30,2,0
"E00004402",251,149,67,25,9,1
"E00004403",282,175,80,15,8,4
"E00004404",266,175,66,18,6,1
"E00004405",304,196,94,10,2,2
"E00004406",238,141,66,21,7,3
"E00004407",341,191,96,47,4,3
"E00004408",259,168,77,10,3,1
"E00004409",250,135,70,27,11,7
"E00004410",260,159,77,14,10,0
"E00004411",252,160,60,24,5,3
"E00004412",267,180,70,12,4,1
"E00004413",243,181,52,6,3,1
"E00004414",284,173,87,11,13,0
"E00004415",303,204,64,27,5,3
"E00004416",258,157,74,21,3,3
"E00004417",283,190,70,16,5,2
"E00004418",260,160,82,16,1,1
"E00004419",244,173,50,15,5,1
"E00004420",266,173,62,20,6,5
"E00004421",298,197,81,17,3,0
"E00004422",183,117,37,19,9,1
"E00004423",245,144,66,26,5,4
"E00004424",228,140,68,15,3,2
"E00004425",352,216,103,24,8,1
"E00004426",299,186,79,22,7,5
"E00004427",296,191,86,15,4,0
"E00004428",220,135,59,20,5,1
"E00004429",253,154,76,13,10,0
"E00004430",170,46,32,65,18,9
"E00004431",265,175,69,18,3,0
"E00004432",272,161,84,22,2,3
"E00004433",300,194,77,21,5,3
"E00004435",249,101,73,47,27,1
"E00004436",333,189,97,32,13,2
"E00004437",260,147,90,15,7,1
"E00004438",229,142,66,14,6,1
"E00004439",245,156,63,23,2,1
"E00004440",255,162,72,9,7,5
"E00004441",265,157,75,24,8,1
"E00004442",247,99,87,32,20,9
"E00004444",432,192,141,63,22,14
"E00004445",236,108,82,33,10,3
"E00004446",304,150,90,47,14,3
"E00004447",106,37,25,26,15,3
"E00004448",334,135,123,43,21,12
"E00004450",381,202,115,35,22,7
"E00004451",263,126,76,39,16,6
"E00004452",316,164,103,28,14,7
"E00004453",409,169,149,51,27,13
"E00004454",473,233,125,78,24,13
"E00004455",351,141,129,59,14,8
"E00004456",322,136,110,48,23,5
"E00004457",246,149,76,15,6,0
"E00004458",440,224,130,53,26,7
"E00004459",310,120,99,59,26,6
"E00004460",220,86,79,36,17,2
"E00004461",388,191,111,53,23,10
"E00004462",237,144,61,24,7,1
"E00004463",364,168,116,45,30,5
"E00004464",110,8,19,44,33,6
"E00004465",373,157,125,55,23,13
"E00004466",220,124,70,24,2,0
"E00004467",304,123,100,42,31,8
"E00004468",516,248,168,73,22,5
"E00004469",262,162,72,16,6,6
"E00004470",329,155,100,47,23,4
"E00004471",218,146,54,14,2,2
"E00004472",356,163,113,42,28,10
"E00004473",240,112,76,35,10,7
"E00004474",362,219,99,35,7,2
"E00004475",291,139,98,35,12,7
"E00004476",352,173,97,49,23,10
"E00004477",298,161,96,28,12,1
"E00004478",438,259,126,36,16,1
"E00004479",294,143,96,33,14,8
"E00004480",243,103,95,34,8,3
"E00004481",313,141,85,48,25,14
"E00004482",293,164,88,32,4,5
"E00004483",284,165,95,19,5,0
"E00004484",299,157,104,26,8,4
"E00004485",274,149,87,25,11,2
"E00004486",276,143,81,33,12,7
"E00004487",213,103,74,26,8,2
"E00004488",211,100,74,25,9,3
"E00004489",284,142,89,32,16,5
"E00004490",247,129,65,31,14,8
"E00004491",301,116,82,66,29,8
"E00004492",325,201,97,19,6,2
"E00004493",229,137,52,18,9,13
"E00004494",393,247,106,29,9,2
"E00004495",256,123,98,21,9,5
"E00004496",343,192,105,37,9,0
"E00004497",260,116,80,39,19,6
"E00004498",332,161,102,43,17,9
"E00004499",393,259,105,18,8,3
"E00004500",169,71,59,26,11,2
"E00004501",116,56,37,11,7,5
"E00004502",254,99,81,35,29,10
"E00004503",209,74,69,34,25,7
"E00004504",352,221,101,26,4,0
"E00004505",291,135,90,40,21,5
"E00004506",286,142,83,39,13,9
"E00004507",259,141,89,20,6,3
"E00004508",292,144,101,27,15,5
"E00004509",328,152,111,42,20,3
"E00004510",303,162,104,24,5,8
"E00004511",339,165,120,42,7,5
"E00004512",269,135,94,25,10,5
"E00004513",273,156,84,25,7,1
"E00004514",284,161,91,22,9,1
"E00004515",259,141,79,27,7,5
"E00004516",357,216,105,28,6,2
"E00004517",268,119,84,44,16,5
"E00004518",247,100,87,46,10,4
"E00004519",274,155,79,23,12,5
"E00004520",259,108,89,39,21,2
"E00004521",259,142,84,25,7,1
"E00004522",197,117,56,15,9,0
"E00004523",548,306,173,49,15,5
"E00004524",367,231,98,29,8,1
"E00004525",254,106,102,27,11,8
"E00004526",593,322,161,72,28,10
"E00004527",234,95,68,49,19,3
"E00004528",327,138,129,43,10,7
"E00004529",447,216,188,30,11,2
"E00004530",229,122,62,35,7,3
"E00004531",293,130,113,26,19,5
"E00004532",324,195,97,30,1,1
"E00004534",236,87,82,37,24,6
"E00004535",205,140,48,11,4,2
"E00004536",233,149,66,15,1,2
"E00004537",165,80,57,23,4,1
"E00004538",193,86,69,24,8,6
"E00004539",133,59,43,17,12,2
"E00004540",365,145,124,57,29,10
"E00004541",219,73,84,40,19,3
"E00004542",360,179,114,48,14,5
"E00004543",214,118,66,19,7,4
"E00004544",286,132,95,37,17,5
"E00004545",451,229,119,65,23,15
"E00004546",224,82,82,38,13,9
"E00004547",406,211,125,39,25,6
"E00004548",208,109,52,27,17,3
"E00004549",288,125,87,40,31,5
"E00004550",389,204,110,47,18,10
"E00004551",428,279,115,19,10,5
"E00004552",317,153,94,41,22,7
"E00004553",301,123,102,54,14,8
"E00004554",406,268,107,21,9,1
"E00004555",327,149,113,36,24,5
"E00004556",301,141,105,30,19,6
"E00004557",177,58,64,32,13,10
"E00004558",277,147,94,29,5,2
"E00004559",503,278,162,44,16,3
"E00004560",227,83,88,34,16,6
"E00004561",268,149,78,23,14,4
"E00004562",272,138,78,27,23,6
"E00004563",579,317,177,58,22,5
"E00004564",297,169,91,25,9,3
"E00004565",309,116,92,64,28,9
"E00004566",284,140,89,32,16,7
"E00004567",385,173,132,52,17,11
"E00004568",359,189,123,32,12,3
"E00004569",325,158,128,31,6,2
"E00004570",316,173,98,33,9,3
"E00004571",333,187,97,34,10,5
"E00004572",382,223,116,33,9,1
"E00004573",335,158,100,56,17,4
"E00004574",372,215,99,35,17,6
"E00004575",342,189,102,34,11,6
"E00004576",354,188,111,38,13,4
"E00004577",334,147,105,62,15,5
"E00004578",283,153,98,21,9,2
"E00004579",253,138,82,19,10,4
"E00004580",301,158,99,26,16,2
"E00004581",236,123,86,18,5,4
"E00004582",279,141,99,29,8,2
"E00004583",373,191,110,46,19,7
"E00004584",367,199,102,42,18,6
"E00004585",260,141,82,22,13,2
"E00004586",247,143,73,23,7,1
"E00004587",264,135,69,36,12,12
"E00004588",322,196,95,17,9,5
"E00004589",277,156,89,21,9,2
"E00004590",215,120,69,17,9,0
"E00004591",262,126,91,30,13,2
"E00004592",197,110,48,25,12,2
"E00004593",525,275,184,51,13,2
"E00004594",255,123,90,25,12,5
"E00004595",315,142,74,53,28,18
"E00004596",226,138,57,22,7,2
"E00004597",585,350,184,34,10,7
"E00004598",242,117,83,29,10,3
"E00004599",311,181,88,29,9,4
"E00004600",345,171,108,39,20,7
"E00004601",289,150,85,30,14,10
"E00004602",252,165,68,14,2,3
"E00004603",358,162,131,45,14,6
"E00004604",262,95,98,33,26,10
"E00004605",279,117,106,29,24,3
"E00004606",376,205,113,36,17,5
"E00004607",188,50,68,45,15,10
"E00004608",347,175,101,40,23,8
"E00004609",404,203,127,44,23,7
"E00004610",265,123,79,33,20,10
"E00004611",192,29,48,74,29,12
"E00004612",299,109,112,53,17,8
"E00004613",246,109,76,36,20,5
"E00004614",527,276,163,56,28,4
"E00004615",210,100,75,26,8,1
"E00004616",269,146,77,23,19,4
"E00004617",211,129,63,15,1,3
"E00004618",245,123,73,32,14,3
"E00004619",243,94,85,38,19,7
"E00004620",255,131,75,29,12,8
"E00004621",297,147,93,34,19,4
"E00004622",405,236,126,30,11,2
"E00004623",335,154,121,37,20,3
"E00004624",275,155,85,23,9,3
"E00004625",338,190,89,34,21,4
"E00004626",395,196,121,57,14,7
"E00004627",186,69,66,41,8,2
"E00004628",230,94,92,27,15,2
"E00004629",223,139,60,19,4,1
"E00004630",188,111,64,11,2,0
"E00004631",247,106,82,33,19,7
"E00004632",227,110,59,35,18,5
"E00004633",336,114,93,84,30,15
"E00004634",283,170,77,21,15,0
"E00004635",299,153,93,36,14,3
"E00004636",266,103,101,38,19,5
"E00004637",239,96,75,42,18,8
"E00004638",308,155,110,30,10,3
"E00004639",205,87,68,34,12,4
"E00004640",336,160,129,32,7,8
"E00004641",364,174,117,45,23,5
"E00004642",344,146,110,44,33,11
"E00004643",353,181,122,33,13,4
"E00004644",369,172,118,50,18,11
"E00004645",172,88,55,18,8,3
"E00004646",268,126,82,37,20,3
"E00004647",371,202,115,32,17,5
"E00004649",227,127,68,23,6,3
"E00004650",327,177,105,28,11,6
"E00004651",159,81,42,19,14,3
"E00004652",237,117,67,35,15,3
"E00004653",151,78,51,16,5,1
"E00004654",141,90,39,9,2,1
"E00004655",464,305,115,32,12,0
"E00004656",402,253,102,34,7,6
"E00004658",318,146,101,45,24,2
"E00004659",404,265,97,30,8,4
"E00004660",351,211,81,44,11,4
"E00004661",268,150,69,35,7,7
"E00004662",288,127,85,55,14,7
"E00004663",361,170,118,44,20,9
"E00004664",358,220,86,27,18,7
"E00004665",260,103,92,41,15,9
"E00004666",426,218,150,38,13,7
"E00004667",207,107,84,14,2,0
"E00004668",171,65,52,28,20,6
"E00004669",293,135,97,43,14,4
"E00004670",251,112,83,44,11,1
"E00004671",470,227,157,46,30,10
"E00004672",223,138,64,19,2,0
"E00004673",282,125,90,46,14,7
"E00004674",240,100,71,38,23,8
"E00004675",232,80,88,44,13,7
"E00004676",967,598,319,44,4,2
"E00004677",325,170,100,43,8,4
"E00004678",334,179,88,34,18,15
"E00004679",180,51,70,38,16,5
"E00004680",263,150,93,19,1,0
"E00004681",293,203,62,20,3,5
"E00004682",165,83,48,17,15,2
"E00004683",173,88,45,23,11,6
"E00004684",320,168,105,36,9,2
"E00004685",321,164,104,36,11,6
"E00004686",310,164,82,43,14,7
"E00004687",245,138,88,14,4,1
"E00004688",411,175,127,70,27,12
"E00004689",323,141,106,53,18,5
"E00004690",229,97,96,19,13,4
"E00004691",478,351,74,33,14,6
"E00004692",432,263,110,36,17,6
"E00004693",361,211,99,27,20,4
"E00004694",285,173,64,36,9,3
"E00004695",459,270,130,47,10,2
"E00004696",348,154,124,45,19,6
"E00004697",295,145,97,33,14,6
"E00004699",161,63,44,26,25,3
"E00004700",280,128,87,39,15,11
"E00004701",306,162,94,30,17,3
"E00004702",265,104,95,38,17,11
"E00004703",298,140,80,38,33,7
"E00004704",374,205,118,33,10,8
"E00004705",351,202,120,16,11,2
"E00004706",426,210,144,51,16,5
"E00004707",455,268,134,29,14,10
"E00004708",200,112,58,20,6,4
"E00004709",388,224,109,30,21,4
"E00004710",311,149,93,43,20,6
"E00004711",298,180,70,30,14,4
"E00004712",324,189,101,26,7,1
"E00004713",164,52,75,27,10,0
"E00004714",282,187,64,21,6,4
"E00004715",311,129,100,64,11,7
"E00004716",318,150,107,38,18,5
"E00004717",183,81,78,19,3,2
"E00004718",316,123,111,47,29,6
"E00004719",423,191,139,62,22,9
"E00004720",232,85,96,41,9,1
"E00004721",338,144,122,43,22,7
"E00004722",294,136,87,49,14,8
"E00004723",264,119,72,42,22,9
"E00004724",324,155,121,30,15,3
"E00004725",403,169,151,49,31,3
"E00004726",234,94,68,42,24,6
"E00004727",322,146,111,39,12,14
"E00004728",563,250,174,89,36,14
"E00004729",256,122,70,42,15,7
"E00004730",160,56,60,28,12,4
"E00004731",323,170,105,33,13,2
"E00004732",417,202,105,56,33,21
"E00004733",246,124,79,30,9,4
"E00004734",343,157,100,46,25,15
"E00004735",274,92,103,55,16,8
"E00004736",257,142,70,29,9,7
"E00004738",261,127,107,20,3,4
"E00004739",274,154,97,14,6,3
"E00004740",306,182,71,27,12,14
"E00004741",315,145,103,44,18,5
"E00004742",459,187,210,45,16,1
"E00004743",396,167,139,64,20,6
"E00004744",331,144,107,45,26,9
"E00004745",286,116,83,57,24,6
"E00004746",314,129,103,55,23,4
"E00004747",330,139,111,49,28,3
"E00004748",344,150,118,58,12,6
"E00004749",528,246,163,73,28,18
"E00004750",447,250,127,45,20,5
"E00004751",240,77,70,47,32,14
"E00004752",331,160,96,43,23,9
"E00004753",308,128,106,44,23,7
"E00004754",302,146,102,32,17,5
"E00004755",260,104,84,36,30,6
"E00004756",259,133,81,29,9,7
"E00004757",334,146,112,54,20,2
"E00004758",232,116,84,17,12,3
"E00004759",233,107,77,27,16,6
"E00004760",195,68,70,32,17,8
"E00004761",358,145,86,103,17,7
"E00004762",347,178,100,38,22,9
"E00004763",223,99,73,26,14,11
"E00004764",240,124,63,29,15,9
"E00004765",242,115,76,34,12,5
"E00004766",234,134,74,16,7,3
"E00004767",296,194,82,16,2,2
"E00004768",220,149,58,10,3,0
"E00004769",275,162,87,19,6,1
"E00004770",204,129,54,12,8,1
"E00004771",310,175,97,31,4,3
"E00004772",273,175,74,22,2,0
"E00004773",251,155,69,21,2,4
"E00004774",206,105,73,20,5,3
"E00004775",267,182,63,19,3,0
"E00004776",310,178,96,23,8,5
"E00004777",301,133,107,41,19,1
"E00004778",254,118,77,39,17,3
"E00004779",299,156,99,33,6,5
"E00004780",276,163,87,20,3,3
"E00004781",297,151,96,39,8,3
"E00004782",253,157,71,19,4,2
"E00004783",311,155,106,33,16,1
"E00004784",264,138,87,27,10,2
"E00004785",288,141,79,51,12,5
"E00004786",194,110,57,19,6,2
"E00004787",281,169,71,28,10,3
"E00004788",249,147,75,19,6,2
"E00004789",234,111,81,34,8,0
"E00004790",245,153,70,17,4,1
"E00004791",238,135,66,23,13,1
"E00004792",267,161,80,19,4,3
"E00004793",252,157,69,21,5,0
"E00004794",521,246,174,72,21,8
"E00004795",251,153,75,12,7,4
"E00004796",263,164,73,23,2,1
"E00004797",336,171,102,38,17,8
"E00004798",242,164,66,9,2,1
"E00004799",306,201,88,11,5,1
"E00004801",286,184,86,12,4,0
"E00004802",229,143,61,17,7,1
"E00004803",153,78,49,19,6,1
"E00004804",219,134,74,10,1,0
"E00004805",226,92,85,24,17,8
"E00004806",256,151,81,21,3,0
"E00004807",246,124,80,27,9,6
"E00004808",230,138,66,20,5,1
"E00004809",253,142,72,32,5,2
"E00004810",295,173,107,10,3,2
"E00004811",270,176,73,12,4,5
"E00004812",358,173,120,47,13,5
"E00004813",374,218,112,29,12,3
"E00004814",209,116,75,13,3,2
"E00004815",512,281,159,40,25,7
"E00004816",245,136,72,26,9,2
"E00004817",258,145,88,16,8,1
"E00004818",202,132,60,8,2,0
"E00004819",335,215,76,31,11,2
"E00004820",292,168,95,24,4,1
"E00004821",191,112,49,22,7,1
"E00004822",350,222,91,20,13,4
"E00004823",387,163,137,50,30,7
"E00004824",218,119,76,18,2,3
"E00004825",201,132,54,10,4,1
"E00004826",235,153,63,11,5,3
"E00004827",344,170,106,34,25,9
"E00004828",273,117,92,34,23,7
"E00004829",238,132,81,16,7,2
"E00004830",304,166,95,33,6,4
"E00004831",255,120,62,40,26,7
"E00004832",342,165,106,53,13,5
"E00004833",331,174,99,40,14,4
"E00004834",442,223,148,42,19,10
"E00004835",327,187,101,23,13,3
"E00004836",335,148,124,47,12,4
"E00004837",400,210,125,37,24,4
"E00004838",258,110,81,32,29,6
"E00004839",341,187,94,36,13,11
"E00004840",236,141,66,17,11,1
"E00004841",276,139,87,23,23,4
"E00004842",266,157,74,19,11,5
"E00004843",206,119,59,21,5,2
"E00004844",276,156,84,18,10,8
"E00004845",240,127,78,26,7,2
"E00004846",279,180,75,13,10,1
"E00004847",238,128,76,24,6,4
"E00004848",327,188,102,24,10,3
"E00004849",286,164,91,23,5,3
"E00004850",446,284,127,28,4,3
"E00004851",188,123,54,4,3,4
"E00004852",290,158,100,24,6,2
"E00004853",307,206,84,14,3,0
"E00174649",362,216,113,19,10,4
"E00174650",454,285,144,20,5,0
"E00174651",591,383,172,27,8,1
"E00174652",168,108,41,10,8,1
"E00174653",479,240,161,49,19,10
"E00174654",541,330,162,32,14,3
"E00174655",269,158,78,26,4,3
"E00174656",222,108,69,33,9,3
"E00174657",263,153,85,16,8,1
"E00174658",173,81,56,26,8,2
"E00174659",331,199,75,44,10,3
"E00174660",134,64,41,21,3,5
"E00174661",612,360,188,41,19,4
"E00174662",121,77,38,4,2,0
"E00174663",144,75,58,7,4,0
"E00174664",123,86,25,9,3,0
"E00174665",260,152,67,26,11,4
"E00174666",155,78,58,8,8,3
"E00174667",220,87,90,34,9,0
"E00174668",278,121,90,35,27,5
"E00174669",514,279,162,43,23,7
"E00174670",284,170,82,23,6,3
"E00174671",176,121,36,16,3,0
"E00174672",245,150,78,13,2,2
"E00174673",111,73,32,6,0,0
"E00174674",152,100,43,7,1,1
"E00174675",257,149,74,22,9,3
"E00174676",203,134,63,6,0,0
"E00174677",373,208,101,29,25,10
"E00174678",238,120,86,28,4,0
"E00174679",618,407,186,24,0,1
"E00174680",241,114,78,32,12,5
