"GeographyCode","QS402EW0001","QS402EW0002","QS402EW0003","QS402EW0004","QS402EW0005","QS402EW0006","QS402EW0007","QS402EW0008","QS402EW0009","QS402EW0010","QS402EW0011","QS402EW0012"
"E00004397",106,106,27,2,11,14,79,77,1,1,0,0
"E00004398",99,93,8,0,0,8,85,47,38,0,0,6
"E00004399",131,131,7,1,1,5,124,122,2,0,0,0
"E00004400",180,169,2,0,0,2,167,167,0,0,0,11
"E00004401",128,121,62,0,17,45,59,23,36,0,0,7
"E00004402",127,127,23,5,8,10,104,11,93,0,0,0
"E00004403",128,128,63,21,20,22,65,47,17,1,0,0
"E00004404",116,116,32,11,12,9,84,56,27,1,0,0
"E00004405",128,128,79,11,27,41,49,19,22,8,0,0
"E00004406",117,117,38,7,7,24,76,23,52,1,3,0
"E00004407",118,118,55,10,31,14,63,53,9,1,0,0
"E00004408",106,106,58,13,32,13,48,8,40,0,0,0
"E00004409",108,106,26,2,4,20,80,73,4,3,0,2
"E00004410",120,120,49,3,9,37,71,61,10,0,0,0
"E00004411",114,103,23,1,11,11,80,9,71,0,0,11
"E00004412",128,111,28,1,26,1,83,4,79,0,0,17
"E00004413",101,101,49,1,14,34,52,31,21,0,0,0
"E00004414",123,114,27,4,22,1,87,17,70,0,0,9
"E00004415",139,139,70,3,14,53,69,46,12,11,0,0
"E00004416",114,104,39,0,18,21,65,9,56,0,0,10
"E00004417",125,122,73,7,25,41,49,8,41,0,0,3
"E00004418",114,108,23,2,18,3,85,6,79,0,0,6
"E00004419",126,124,10,0,2,8,114,42,24,48,0,2
"E00004420",112,111,39,1,16,22,72,20,52,0,0,1
"E00004421",123,123,63,3,8,52,60,18,41,1,0,0
"E00004422",92,92,31,2,10,19,61,32,23,6,0,0
"E00004423",122,116,20,1,7,12,96,55,40,1,0,6
"E00004424",117,116,8,0,0,8,108,12,96,0,0,1
"E00004425",140,137,70,5,17,48,67,32,18,17,0,3
"E00004426",143,131,37,4,21,12,94,20,73,1,0,12
"E00004427",117,114,93,20,33,40,21,1,19,1,0,3
"E00004428",131,131,3,0,2,1,128,126,2,0,0,0
"E00004429",127,124,49,2,15,32,74,14,38,22,1,3
"E00004430",125,114,5,1,1,3,109,82,27,0,0,11
"E00004431",106,106,29,4,17,8,77,22,55,0,0,0
"E00004432",135,132,19,1,14,4,113,20,89,4,0,3
"E00004433",139,139,18,6,11,1,121,34,86,1,0,0
"E00004435",119,119,13,0,5,8,106,82,23,1,0,0
"E00004436",166,137,50,18,23,9,87,37,47,3,0,29
"E00004437",116,94,18,7,10,1,76,26,49,1,0,22
"E00004438",118,95,6,0,6,0,89,59,26,4,0,23
"E00004439",113,113,12,4,6,2,101,53,48,0,0,0
"E00004440",112,112,17,1,5,11,95,40,55,0,0,0
"E00004441",115,115,52,3,3,46,63,4,58,1,0,0
"E00004442",109,109,1,0,0,1,108,96,12,0,0,0
"E00004444",160,150,5,1,4,0,145,139,2,4,0,10
"E00004445",105,101,21,0,1,20,80,33,32,15,0,4
"E00004446",118,118,13,0,2,11,105,83,22,0,0,0
"E00004447",77,77,5,3,1,1,72,57,15,0,0,0
"E00004448",142,142,52,1,5,46,90,53,37,0,0,0
"E00004450",175,173,23,1,3,19,150,47,101,2,0,2
"E00004451",118,114,17,0,4,13,97,59,38,0,0,4
"E00004452",143,143,21,1,12,8,122,47,72,3,0,0
"E00004453",144,144,27,2,1,24,117,94,23,0,0,0
"E00004454",189,186,5,0,1,4,181,166,15,0,0,3
"E00004455",123,123,1,0,0,1,122,120,2,0,0,0
"E00004456",124,124,2,0,0,2,122,122,0,0,0,0
"E00004457",117,117,31,2,11,18,86,16,70,0,0,0
"E00004458",182,180,81,2,6,73,99,29,69,1,0,2
"E00004459",154,154,2,0,2,0,152,151,1,0,0,0
"E00004460",100,100,4,2,2,0,96,94,2,0,0,0
"E00004461",131,122,2,1,1,0,120,119,0,1,0,9
"E00004462",114,111,47,0,5,42,64,11,53,0,0,3
"E00004463",139,137,1,0,0,1,136,135,1,0,0,2
"E00004464",89,87,0,0,0,0,87,87,0,0,0,2
"E00004465",166,166,38,4,3,31,128,115,12,1,0,0
"E00004466",121,121,1,0,1,0,120,118,1,1,0,0
"E00004467",133,133,6,1,5,0,127,119,8,0,0,0
"E00004468",143,141,1,0,0,1,140,135,3,2,0,2
"E00004469",122,120,27,1,16,10,93,28,58,7,0,2
"E00004470",140,134,13,0,4,9,121,54,61,6,0,6
"E00004471",117,117,10,2,7,1,107,107,0,0,0,0
"E00004472",156,156,20,4,4,12,136,79,48,9,0,0
"E00004473",124,124,32,7,22,3,92,66,26,0,0,0
"E00004474",142,142,88,1,8,79,54,33,13,8,0,0
"E00004475",123,123,2,0,1,1,121,121,0,0,0,0
"E00004476",134,134,8,0,1,7,126,126,0,0,0,0
"E00004477",163,163,1,1,0,0,162,160,2,0,0,0
"E00004478",220,220,14,0,2,12,206,153,41,12,0,0
"E00004479",141,141,2,0,1,1,139,88,50,1,0,0
"E00004480",116,116,19,0,3,16,97,34,57,6,0,0
"E00004481",133,133,11,1,7,3,122,100,20,2,0,0
"E00004482",121,119,47,7,11,29,72,23,49,0,0,2
"E00004483",114,111,43,4,25,14,68,6,54,8,0,3
"E00004484",112,112,55,3,3,49,57,29,25,3,0,0
"E00004485",123,123,30,3,2,25,93,55,35,3,0,0
"E00004486",116,114,40,0,1,39,74,68,6,0,0,2
"E00004487",112,112,3,0,0,3,109,72,37,0,0,0
"E00004488",82,82,1,0,0,1,81,79,2,0,0,0
"E00004489",120,118,4,3,0,1,114,114,0,0,0,2
"E00004490",94,92,19,2,1,16,73,49,18,6,0,2
"E00004491",149,149,21,1,10,10,128,122,6,0,0,0
"E00004492",128,128,82,68,8,6,46,20,24,2,0,0
"E00004493",118,110,2,1,0,1,108,107,0,1,0,8
"E00004494",182,174,86,14,23,49,88,22,43,23,0,8
"E00004495",126,126,58,16,14,28,68,51,17,0,0,0
"E00004496",151,151,71,30,19,22,80,71,9,0,0,0
"E00004497",117,117,4,1,0,3,113,113,0,0,0,0
"E00004498",145,145,18,0,6,12,127,105,22,0,0,0
"E00004499",135,135,106,70,27,9,29,5,24,0,0,0
"E00004500",131,129,1,1,0,0,128,125,3,0,0,2
"E00004501",76,76,1,0,1,0,75,73,2,0,0,0
"E00004502",120,120,24,2,1,21,96,94,2,0,0,0
"E00004503",132,115,1,1,0,0,114,111,3,0,0,17
"E00004504",117,117,112,49,62,1,5,3,2,0,0,0
"E00004505",124,124,44,4,8,32,80,49,31,0,0,0
"E00004506",133,133,38,1,9,28,95,30,63,2,0,0
"E00004507",104,104,75,10,65,0,29,28,1,0,0,0
"E00004508",150,150,17,9,8,0,133,112,18,3,0,0
"E00004509",122,122,48,10,33,5,74,49,23,2,0,0
"E00004510",128,128,36,8,19,9,92,62,26,4,0,0
"E00004511",144,141,68,3,19,46,73,4,69,0,0,3
"E00004512",120,120,15,3,7,5,104,63,41,0,1,0
"E00004513",102,97,53,24,19,10,44,8,33,3,0,5
"E00004514",116,116,53,5,14,34,63,14,49,0,0,0
"E00004515",121,114,29,2,11,16,85,27,58,0,0,7
"E00004516",133,133,84,4,15,65,49,16,31,2,0,0
"E00004517",109,109,2,1,1,0,107,102,5,0,0,0
"E00004518",116,114,13,0,3,10,101,72,29,0,0,2
"E00004519",112,112,68,1,3,64,44,9,34,1,0,0
"E00004520",140,140,1,1,0,0,139,138,0,1,0,0
"E00004521",127,127,2,0,0,2,125,111,12,2,0,0
"E00004522",117,108,3,2,0,1,105,74,4,27,0,9
"E00004523",244,244,3,1,2,0,241,179,37,25,0,0
"E00004524",216,216,6,0,2,4,210,118,11,81,0,0
"E00004525",119,114,2,0,0,2,111,88,0,23,1,5
"E00004526",125,125,4,0,0,4,121,112,5,4,0,0
"E00004527",102,99,2,0,0,2,97,81,6,10,0,3
"E00004528",170,158,6,1,0,5,152,106,29,17,0,12
"E00004529",207,200,22,0,3,19,178,93,46,39,0,7
"E00004530",141,141,2,0,1,1,139,116,13,10,0,0
"E00004531",119,119,13,1,3,9,106,51,48,7,0,0
"E00004532",168,150,34,1,3,30,116,36,76,4,0,18
"E00004534",114,112,1,0,0,1,111,108,2,1,0,2
"E00004535",124,120,6,0,2,4,114,88,21,5,0,4
"E00004536",138,130,2,0,0,2,128,102,12,14,0,8
"E00004537",85,85,3,0,0,3,82,41,37,4,0,0
"E00004538",103,103,1,1,0,0,102,101,1,0,0,0
"E00004539",79,76,3,0,0,3,73,69,3,1,0,3
"E00004540",156,149,5,1,1,3,144,117,24,3,0,7
"E00004541",113,111,0,0,0,0,111,109,2,0,0,2
"E00004542",178,178,3,1,1,1,175,135,13,27,0,0
"E00004543",126,126,11,0,2,9,115,34,70,11,0,0
"E00004544",98,94,7,1,2,4,87,66,20,1,0,4
"E00004545",199,197,2,0,0,2,195,190,4,1,0,2
"E00004546",143,143,2,1,0,1,141,135,3,3,0,0
"E00004547",164,161,4,0,0,4,157,130,7,20,0,3
"E00004548",138,130,14,2,4,8,116,52,54,10,0,8
"E00004549",124,121,0,0,0,0,121,118,3,0,0,3
"E00004550",146,144,5,0,0,5,139,115,23,1,0,2
"E00004551",208,208,2,0,1,1,206,167,15,24,0,0
"E00004552",126,123,0,0,0,0,123,118,3,2,0,3
"E00004553",113,113,0,0,0,0,113,101,6,6,0,0
"E00004554",217,217,8,2,0,6,209,139,27,43,0,0
"E00004555",127,127,0,0,0,0,127,127,0,0,0,0
"E00004556",143,140,16,0,6,10,124,95,6,23,0,3
"E00004557",121,121,1,1,0,0,120,120,0,0,0,0
"E00004558",142,142,1,0,0,1,141,127,8,6,0,0
"E00004559",153,146,8,0,2,6,138,70,48,20,0,7
"E00004560",121,121,5,0,0,5,116,106,2,8,0,0
"E00004561",128,124,2,0,2,0,122,92,10,20,0,4
"E00004562",123,123,21,3,12,6,102,35,66,1,0,0
"E00004563",195,195,47,7,10,30,147,121,20,6,1,0
"E00004564",118,118,24,0,13,11,94,35,41,18,0,0
"E00004565",145,140,1,0,0,1,139,135,4,0,0,5
"E00004566",140,138,12,0,6,6,126,20,106,0,0,2
"E00004567",128,128,2,1,1,0,126,120,4,2,0,0
"E00004568",157,154,18,1,4,13,136,93,15,28,0,3
"E00004569",161,156,69,0,4,65,87,30,48,9,0,5
"E00004570",131,131,89,3,14,72,42,12,30,0,0,0
"E00004571",151,148,49,1,4,44,99,18,73,8,0,3
"E00004572",160,160,0,0,0,0,160,124,26,10,0,0
"E00004573",149,147,77,4,4,69,69,40,20,9,1,2
"E00004574",143,143,72,1,7,64,71,17,54,0,0,0
"E00004575",184,181,17,0,0,17,164,37,101,26,0,3
"E00004576",140,140,23,2,1,20,117,95,22,0,0,0
"E00004577",124,124,48,4,9,35,76,47,25,4,0,0
"E00004578",154,150,19,1,6,12,131,54,60,17,0,4
"E00004579",105,105,30,0,3,27,75,25,49,1,0,0
"E00004580",151,151,8,0,4,4,143,60,82,1,0,0
"E00004581",101,101,12,2,4,6,89,34,54,1,0,0
"E00004582",127,110,30,2,7,21,80,16,63,1,0,17
"E00004583",142,140,46,3,14,29,93,31,62,0,1,2
"E00004584",171,164,27,2,8,17,137,56,67,14,0,7
"E00004585",134,134,12,0,4,8,122,11,110,1,0,0
"E00004586",116,109,30,1,8,21,79,8,71,0,0,7
"E00004587",121,121,18,1,6,11,103,19,84,0,0,0
"E00004588",154,147,33,2,5,26,114,23,89,2,0,7
"E00004589",125,115,53,1,2,50,62,9,50,3,0,10
"E00004590",99,99,21,0,6,15,78,9,69,0,0,0
