"GeographyCode","KS605EW0001","KS605EW0002","KS605EW0003","KS605EW0004","KS605EW0005","KS605EW0006","KS605EW0007","KS605EW0008","KS605EW0009","KS605EW0010","KS605EW0011","KS605EW0012","KS605EW0013","KS605EW0014","KS605EW0015","KS605EW0016","KS605EW0017","KS605EW0018","KS605EW0019","KS605EW0020","KS605EW0021","KS605EW0022","KS605EW0023","KS605EW0024","KS605EW0025","KS605EW0026","KS605EW0027","KS605EW0028","KS605EW0029","KS605EW0030","KS605EW0031","KS605EW0032","KS605EW0033","KS605EW0034","KS605EW0035","KS605EW0036","KS605EW0037"
"E02000179",3050,0,7,40,12,5,75,277,75,141,293,427,71,618,118,101,236,301,253,0,0.229508196721311,1.31147540983607,0.39344262295082,0.163934426229508,2.45901639344262,9.08196721311475,2.45901639344262,4.62295081967213,9.60655737704918,14,2.32786885245902,20.2622950819672,3.86885245901639,3.31147540983607,7.73770491803279,9.86885245901639,8.29508196721311
"E02000180",3989,5,3,70,8,6,127,420,92,265,458,234,86,730,151,149,429,366,390,0.125344697919278,0.0752068187515668,1.75482577086989,0.200551516670845,0.150413637503134,3.18375532714966,10.5289546252194,2.30634244171472,6.64326898972173,11.4815743294059,5.86613186262221,2.15592880421158,18.3003258962146,3.7854098771622,3.73527199799448,10.7545750814741,9.17523188769115,9.77688643770369
"E02000181",4816,2,18,110,12,5,106,389,75,153,496,845,109,1038,174,140,426,408,310,0.0415282392026578,0.37375415282392,2.28405315614618,0.249169435215947,0.103820598006645,2.20099667774086,8.07724252491694,1.55730897009967,3.17691029900332,10.2990033222591,17.5456810631229,2.26328903654485,21.5531561461794,3.61295681063123,2.90697674418605,8.84551495016611,8.47176079734219,6.43687707641196
"E02000182",3085,3,7,70,11,3,104,298,76,154,269,519,98,536,122,66,233,265,251,0.0972447325769854,0.226904376012966,2.26904376012966,0.356564019448947,0.0972447325769854,3.37115072933549,9.65964343598055,2.46353322528363,4.99189627228525,8.71961102106969,16.8233387358185,3.17666126418152,17.3743922204214,3.95461912479741,2.13938411669368,7.55267423014587,8.58995137763371,8.13614262560778
"E02000183",4242,1,5,83,7,8,131,334,94,159,444,489,82,940,139,125,373,406,422,0.0235737859500236,0.117868929750118,1.95662423385196,0.165016501650165,0.188590287600189,3.08816595945309,7.87364450730787,2.21593587930222,3.74823196605375,10.4667609618105,11.5275813295615,1.93305044790193,22.1593587930222,3.27675624705328,2.94672324375295,8.79302215935879,9.57095709570957,9.94813767090995
"E02000184",3970,5,1,64,8,8,157,485,181,371,360,165,88,558,175,139,432,456,317,0.125944584382872,0.0251889168765743,1.61209068010076,0.201511335012594,0.201511335012594,3.95465994962217,12.2166246851385,4.55919395465995,9.34508816120907,9.06801007556675,4.15617128463476,2.21662468513854,14.0554156171285,4.4080604534005,3.50125944584383,10.8816120906801,11.4861460957179,7.98488664987406
"E02000185",3749,2,7,59,8,5,150,504,138,309,293,261,103,549,189,115,369,387,301,0.0533475593491598,0.186716457722059,1.57375300080021,0.213390237396639,0.133368898372899,4.00106695118698,13.4435849559883,3.68098159509202,8.24219791944519,7.81541744465191,6.96185649506535,2.74739930648173,14.6439050413444,5.0413443584956,3.06748466257669,9.84262469991998,10.3227527340624,8.02880768204855
"E02000186",3582,1,6,73,4,2,92,379,92,283,383,283,60,694,154,144,284,309,339,0.0279173646007817,0.16750418760469,2.03796761585706,0.111669458403127,0.0558347292015634,2.56839754327192,10.5806811836963,2.56839754327192,7.90061418202122,10.6923506420994,7.90061418202122,1.6750418760469,19.3746510329425,4.29927414852038,4.02010050251256,7.928531546622,8.62646566164154,9.46398659966499
"E02000187",2884,2,4,46,3,14,97,423,182,358,137,120,69,266,156,113,306,363,225,0.0693481276005548,0.13869625520111,1.59500693481276,0.104022191400832,0.485436893203883,3.36338418862691,14.6671289875173,6.31067961165049,12.4133148404993,4.750346740638,4.16088765603329,2.39251040221914,9.22330097087379,5.40915395284327,3.91816920943135,10.6102635228849,12.5866851595007,7.80166435506241
"E02000188",2962,2,0,45,8,8,83,383,202,327,146,173,53,275,158,152,333,377,237,0.0675219446320054,0,1.51924375422012,0.270087778528022,0.270087778528022,2.80216070222822,12.930452397029,6.81971640783255,11.0398379473329,4.92910195813639,5.84064821066847,1.78933153274814,9.28426738690074,5.33423362592843,5.13166779203241,11.2424037812289,12.727886563133,8.00135043889264
"E02000189",2198,2,3,31,3,1,48,262,67,238,171,137,33,328,101,119,226,222,206,0.0909918107370337,0.136487716105551,1.41037306642402,0.136487716105551,0.0454959053685168,2.18380345768881,11.9199272065514,3.04822565969063,10.828025477707,7.77979981801638,6.23293903548681,1.50136487716106,14.9226569608735,4.5950864422202,5.4140127388535,10.2820746132848,10.1000909918107,9.37215650591447
"E02000190",2804,3,2,44,5,2,70,291,84,275,209,170,43,439,106,113,415,278,255,0.106990014265335,0.0713266761768902,1.56918687589158,0.178316690442225,0.0713266761768902,2.49643366619116,10.3780313837375,2.99572039942939,9.8074179743224,7.45363766048502,6.06276747503566,1.53352353780314,15.6562054208274,3.78031383737518,4.02995720399429,14.8002853067047,9.91440798858773,9.09415121255349
"E02000191",3089,1,7,52,7,1,49,278,72,258,307,231,56,567,92,102,349,431,229,0.0323729362253156,0.226610553577209,1.68339268371641,0.226610553577209,0.0323729362253156,1.58627387504047,8.99967627063775,2.33085140822273,8.35221754613143,9.9384914211719,7.47814826804791,1.81288442861768,18.355454839754,2.97831013272904,3.3020394949822,11.2981547426352,13.952735513111,7.41340239559728
"E02000192",3467,2,5,62,5,4,88,328,135,264,314,376,47,662,139,123,340,243,330,0.0576867608883761,0.14421690222094,1.78828958753966,0.14421690222094,0.115373521776752,2.53821747908855,9.46062878569368,3.89385635996539,7.61465243726565,9.05682145947505,10.8451110470147,1.35563888087684,19.0943178540525,4.00922988174214,3.54773579463513,9.80674935102394,7.0089414479377,9.51831554658206
"E02000193",4108,1,25,50,5,2,60,398,102,380,396,345,44,756,132,137,400,441,434,0.0243427458617332,0.60856864654333,1.21713729308666,0.121713729308666,0.0486854917234664,1.46056475170399,9.68841285296982,2.48296007789679,9.25024342745862,9.63972736124635,8.39824732229796,1.07108081791626,18.4031158714703,3.21324245374878,3.33495618305745,9.73709834469328,10.7351509250243,10.5647517039922
