"GeographyCode","KS206EW0001","KS206EW0002","KS206EW0003","KS206EW0004","KS206EW0005","KS206EW0006","KS206EW0007","KS206EW0008","KS206EW0009"
"E00004185",171,70,28,7,66,40.9356725146199,16.374269005848,4.09356725146199,38.5964912280702
"E00004187",226,141,39,7,39,62.3893805309734,17.2566371681416,3.09734513274336,17.2566371681416
"E00004188",109,69,18,1,21,63.302752293578,16.5137614678899,0.917431192660551,19.2660550458716
"E00004189",118,71,26,0,21,60.1694915254237,22.0338983050847,0,17.7966101694915
"E00004190",384,316,20,0,48,82.2916666666667,5.20833333333333,0,12.5
"E00004193",119,87,16,1,15,73.109243697479,13.4453781512605,0.840336134453782,12.6050420168067
"E00004194",144,107,15,3,19,74.3055555555556,10.4166666666667,2.08333333333333,13.1944444444444
"E00004195",133,84,25,1,23,63.1578947368421,18.796992481203,0.75187969924812,17.2932330827068
"E00004196",101,79,14,1,7,78.2178217821782,13.8613861386139,0.99009900990099,6.93069306930693
"E00004197",116,90,16,1,9,77.5862068965517,13.7931034482759,0.862068965517241,7.75862068965517
"E00004198",182,105,32,0,45,57.6923076923077,17.5824175824176,0,24.7252747252747
"E00004199",163,101,20,0,42,61.9631901840491,12.2699386503067,0,25.7668711656442
"E00004200",136,84,17,2,33,61.7647058823529,12.5,1.47058823529412,24.2647058823529
"E00004201",144,117,13,0,14,81.25,9.02777777777778,0,9.72222222222222
"E00004202",160,134,0,0,26,83.75,0,0,16.25
"E00004203",164,121,21,0,22,73.780487804878,12.8048780487805,0,13.4146341463415
"E00004204",149,122,14,1,12,81.8791946308725,9.39597315436242,0.671140939597315,8.05369127516778
"E00004205",145,115,15,0,15,79.3103448275862,10.3448275862069,0,10.3448275862069
"E00004206",127,103,6,3,15,81.1023622047244,4.7244094488189,2.36220472440945,11.8110236220472
"E00004207",128,73,25,3,27,57.03125,19.53125,2.34375,21.09375
"E00004208",125,85,19,5,16,68,15.2,4,12.8
"E00004209",113,76,15,3,19,67.2566371681416,13.2743362831858,2.65486725663717,16.8141592920354
"E00004210",126,78,12,12,24,61.9047619047619,9.52380952380952,9.52380952380952,19.047619047619
"E00004211",124,86,19,1,18,69.3548387096774,15.3225806451613,0.806451612903226,14.5161290322581
"E00004212",134,109,10,1,14,81.3432835820896,7.46268656716418,0.746268656716418,10.4477611940298
"E00004213",167,105,31,7,24,62.874251497006,18.562874251497,4.19161676646707,14.3712574850299
"E00004214",243,163,33,9,38,67.0781893004115,13.5802469135802,3.7037037037037,15.6378600823045
"E00004215",129,100,18,1,10,77.5193798449613,13.953488372093,0.775193798449612,7.75193798449612
"E00004216",146,127,7,1,11,86.986301369863,4.79452054794521,0.684931506849315,7.53424657534247
"E00004217",141,119,5,0,17,84.3971631205674,3.54609929078014,0,12.0567375886525
"E00004218",131,99,20,3,9,75.5725190839695,15.2671755725191,2.29007633587786,6.87022900763359
"E00004219",190,139,20,2,29,73.1578947368421,10.5263157894737,1.05263157894737,15.2631578947368
"E00004220",87,76,7,2,2,87.3563218390805,8.04597701149425,2.29885057471264,2.29885057471264
"E00004221",111,85,11,1,14,76.5765765765766,9.90990990990991,0.900900900900901,12.6126126126126
"E00004222",109,85,11,0,13,77.9816513761468,10.0917431192661,0,11.9266055045872
"E00004223",116,79,15,6,16,68.1034482758621,12.9310344827586,5.17241379310345,13.7931034482759
"E00004224",147,120,12,0,15,81.6326530612245,8.16326530612245,0,10.2040816326531
"E00004225",195,125,28,0,42,64.1025641025641,14.3589743589744,0,21.5384615384615
"E00004226",119,97,12,0,10,81.5126050420168,10.0840336134454,0,8.40336134453782
"E00004227",145,119,7,0,19,82.0689655172414,4.82758620689655,0,13.1034482758621
"E00004228",107,88,9,1,9,82.2429906542056,8.41121495327103,0.934579439252336,8.41121495327103
"E00004229",174,134,16,4,20,77.0114942528736,9.19540229885057,2.29885057471264,11.4942528735632
"E00004230",130,105,14,3,8,80.7692307692308,10.7692307692308,2.30769230769231,6.15384615384615
"E00004231",142,118,14,0,10,83.0985915492958,9.85915492957746,0,7.04225352112676
"E00004232",132,107,2,0,23,81.0606060606061,1.51515151515152,0,17.4242424242424
"E00004233",124,109,9,1,5,87.9032258064516,7.25806451612903,0.806451612903226,4.03225806451613
"E00004234",124,97,6,0,21,78.2258064516129,4.83870967741935,0,16.9354838709677
"E00004235",163,108,21,3,31,66.2576687116564,12.8834355828221,1.84049079754601,19.0184049079755
"E00004236",150,106,26,2,16,70.6666666666667,17.3333333333333,1.33333333333333,10.6666666666667
"E00004237",123,91,13,7,12,73.9837398373984,10.5691056910569,5.69105691056911,9.75609756097561
"E00004238",126,103,15,0,8,81.7460317460317,11.9047619047619,0,6.34920634920635
"E00004239",111,99,7,2,3,89.1891891891892,6.30630630630631,1.8018018018018,2.7027027027027
"E00004240",136,93,25,3,15,68.3823529411765,18.3823529411765,2.20588235294118,11.0294117647059
"E00004241",133,112,9,1,11,84.2105263157895,6.76691729323308,0.75187969924812,8.27067669172932
"E00004242",105,75,4,3,23,71.4285714285714,3.80952380952381,2.85714285714286,21.9047619047619
"E00004243",110,82,17,1,10,74.5454545454545,15.4545454545455,0.909090909090909,9.09090909090909
"E00004244",100,49,16,12,23,49,16,12,23
"E00004245",163,144,12,1,6,88.3435582822086,7.36196319018405,0.613496932515337,3.68098159509202
"E00004246",121,89,17,2,13,73.5537190082645,14.0495867768595,1.65289256198347,10.7438016528926
"E00004247",156,124,12,0,20,79.4871794871795,7.69230769230769,0,12.8205128205128
"E00004248",207,141,21,6,39,68.1159420289855,10.1449275362319,2.89855072463768,18.8405797101449
"E00004249",114,92,11,3,8,80.7017543859649,9.64912280701754,2.63157894736842,7.01754385964912
"E00004250",127,105,11,0,11,82.6771653543307,8.66141732283465,0,8.66141732283465
"E00004251",95,85,6,1,3,89.4736842105263,6.31578947368421,1.05263157894737,3.15789473684211
"E00004252",115,90,13,0,12,78.2608695652174,11.304347826087,0,10.4347826086957
"E00004253",132,92,16,3,21,69.6969696969697,12.1212121212121,2.27272727272727,15.9090909090909
"E00004254",119,78,19,5,17,65.546218487395,15.9663865546218,4.20168067226891,14.2857142857143
"E00004255",128,100,8,2,18,78.125,6.25,1.5625,14.0625
"E00004256",149,82,26,7,34,55.0335570469799,17.4496644295302,4.69798657718121,22.8187919463087
"E00004257",113,70,20,1,22,61.9469026548673,17.6991150442478,0.884955752212389,19.4690265486726
"E00004258",111,86,8,0,17,77.4774774774775,7.20720720720721,0,15.3153153153153
"E00004259",104,56,15,6,27,53.8461538461538,14.4230769230769,5.76923076923077,25.9615384615385
"E00004260",136,97,8,4,27,71.3235294117647,5.88235294117647,2.94117647058824,19.8529411764706
"E00004261",114,69,16,4,25,60.5263157894737,14.0350877192982,3.50877192982456,21.9298245614035
"E00004262",114,75,9,7,23,65.7894736842105,7.89473684210526,6.14035087719298,20.1754385964912
"E00004263",121,63,15,9,34,52.0661157024793,12.396694214876,7.43801652892562,28.099173553719
"E00004264",176,128,21,1,26,72.7272727272727,11.9318181818182,0.568181818181818,14.7727272727273
"E00004265",112,95,9,3,5,84.8214285714286,8.03571428571429,2.67857142857143,4.46428571428571
"E00004266",156,128,14,4,10,82.051282051282,8.97435897435897,2.56410256410256,6.41025641025641
"E00004268",142,114,13,4,11,80.2816901408451,9.15492957746479,2.8169014084507,7.74647887323944
"E00004269",121,97,13,2,9,80.1652892561983,10.7438016528926,1.65289256198347,7.43801652892562
"E00004270",189,117,29,6,37,61.9047619047619,15.3439153439153,3.17460317460317,19.5767195767196
"E00004271",142,106,13,2,21,74.6478873239437,9.15492957746479,1.40845070422535,14.7887323943662
"E00004272",113,89,13,1,10,78.7610619469027,11.5044247787611,0.884955752212389,8.84955752212389
"E00004273",159,119,22,0,18,74.8427672955975,13.8364779874214,0,11.3207547169811
"E00004274",130,110,10,2,8,84.6153846153846,7.69230769230769,1.53846153846154,6.15384615384615
"E00004275",104,86,10,0,8,82.6923076923077,9.61538461538462,0,7.69230769230769
"E00004276",122,98,14,1,9,80.327868852459,11.4754098360656,0.819672131147541,7.37704918032787
"E00004277",135,112,11,3,9,82.962962962963,8.14814814814815,2.22222222222222,6.66666666666667
"E00004278",102,79,12,0,11,77.4509803921569,11.7647058823529,0,10.7843137254902
"E00004279",134,106,14,1,13,79.1044776119403,10.4477611940298,0.746268656716418,9.70149253731343
"E00004280",108,88,10,0,10,81.4814814814815,9.25925925925926,0,9.25925925925926
"E00004281",115,99,7,2,7,86.0869565217391,6.08695652173913,1.73913043478261,6.08695652173913
"E00004282",149,104,12,6,27,69.7986577181208,8.05369127516778,4.02684563758389,18.1208053691275
"E00004283",137,107,11,0,19,78.1021897810219,8.02919708029197,0,13.8686131386861
"E00004284",128,100,11,1,16,78.125,8.59375,0.78125,12.5
"E00004285",144,93,19,1,31,64.5833333333333,13.1944444444444,0.694444444444444,21.5277777777778
"E00004286",158,108,13,5,32,68.3544303797468,8.22784810126582,3.16455696202532,20.253164556962
"E00004287",111,76,16,5,14,68.4684684684685,14.4144144144144,4.5045045045045,12.6126126126126
"E00004288",166,117,12,2,35,70.4819277108434,7.2289156626506,1.20481927710843,21.0843373493976
"E00004289",129,84,20,0,25,65.1162790697674,15.5038759689922,0,19.3798449612403
"E00004290",164,93,20,2,49,56.7073170731707,12.1951219512195,1.21951219512195,29.8780487804878
"E00004291",138,95,9,4,30,68.8405797101449,6.52173913043478,2.89855072463768,21.7391304347826
"E00004292",121,68,16,11,26,56.198347107438,13.2231404958678,9.09090909090909,21.4876033057851
"E00004293",119,85,13,3,18,71.4285714285714,10.9243697478992,2.52100840336134,15.1260504201681
"E00004294",119,85,7,1,26,71.4285714285714,5.88235294117647,0.840336134453782,21.8487394957983
"E00004295",175,124,31,2,18,70.8571428571428,17.7142857142857,1.14285714285714,10.2857142857143
"E00004296",133,87,20,4,22,65.4135338345865,15.0375939849624,3.00751879699248,16.5413533834586
"E00004297",154,110,15,3,26,71.4285714285714,9.74025974025974,1.94805194805195,16.8831168831169
"E00004298",112,75,22,3,12,66.9642857142857,19.6428571428571,2.67857142857143,10.7142857142857
"E00004299",135,104,17,1,13,77.037037037037,12.5925925925926,0.740740740740741,9.62962962962963
"E00004300",111,80,12,1,18,72.0720720720721,10.8108108108108,0.900900900900901,16.2162162162162
"E00004301",241,123,37,5,76,51.0373443983402,15.3526970954357,2.0746887966805,31.5352697095436
"E00004302",143,93,15,1,34,65.034965034965,10.4895104895105,0.699300699300699,23.7762237762238
"E00004303",113,90,15,1,7,79.646017699115,13.2743362831858,0.884955752212389,6.19469026548673
"E00004304",178,138,15,2,23,77.5280898876404,8.42696629213483,1.12359550561798,12.9213483146067
"E00004305",134,83,17,6,28,61.9402985074627,12.6865671641791,4.47761194029851,20.8955223880597
"E00004306",157,126,9,4,18,80.2547770700637,5.73248407643312,2.54777070063694,11.4649681528662
"E00004307",150,115,21,2,12,76.6666666666667,14,1.33333333333333,8
"E00004308",123,94,18,0,11,76.4227642276423,14.6341463414634,0,8.94308943089431
"E00004309",115,82,11,2,20,71.304347826087,9.56521739130435,1.73913043478261,17.3913043478261
"E00004310",128,106,14,0,8,82.8125,10.9375,0,6.25
"E00004311",99,74,15,2,8,74.7474747474748,15.1515151515152,2.02020202020202,8.08080808080808
"E00004312",150,116,15,0,19,77.3333333333333,10,0,12.6666666666667
"E00004313",131,100,20,2,9,76.3358778625954,15.2671755725191,1.52671755725191,6.87022900763359
"E00004314",153,101,22,0,30,66.0130718954248,14.3790849673203,0,19.6078431372549
"E00004315",154,114,16,1,23,74.025974025974,10.3896103896104,0.649350649350649,14.9350649350649
"E00004316",122,82,20,1,19,67.2131147540984,16.3934426229508,0.819672131147541,15.5737704918033
"E00004317",161,128,15,0,18,79.5031055900621,9.3167701863354,0,11.1801242236025
"E00004318",126,94,19,1,12,74.6031746031746,15.0793650793651,0.793650793650794,9.52380952380952
"E00004319",143,101,14,1,27,70.6293706293706,9.79020979020979,0.699300699300699,18.8811188811189
"E00004320",112,77,17,2,16,68.75,15.1785714285714,1.78571428571429,14.2857142857143
"E00004321",114,80,18,5,11,70.1754385964912,15.7894736842105,4.3859649122807,9.64912280701754
"E00004322",114,86,17,1,10,75.4385964912281,14.9122807017544,0.87719298245614,8.7719298245614
"E00004323",96,67,17,3,9,69.7916666666667,17.7083333333333,3.125,9.375
"E00004324",122,94,12,3,13,77.0491803278689,9.83606557377049,2.45901639344262,10.655737704918
"E00004325",113,86,12,2,13,76.1061946902655,10.6194690265487,1.76991150442478,11.5044247787611
"E00004326",117,84,10,2,21,71.7948717948718,8.54700854700855,1.70940170940171,17.9487179487179
"E00004327",140,106,13,5,16,75.7142857142857,9.28571428571429,3.57142857142857,11.4285714285714
"E00004328",95,60,20,5,10,63.1578947368421,21.0526315789474,5.26315789473684,10.5263157894737
"E00004329",124,78,16,4,26,62.9032258064516,12.9032258064516,3.2258064516129,20.9677419354839
"E00004330",146,111,12,1,22,76.027397260274,8.21917808219178,0.684931506849315,15.0684931506849
"E00004331",112,64,27,1,20,57.1428571428571,24.1071428571429,0.892857142857143,17.8571428571429
"E00004332",87,64,10,0,13,73.5632183908046,11.4942528735632,0,14.9425287356322
"E00004333",133,109,14,1,9,81.9548872180451,10.5263157894737,0.75187969924812,6.76691729323308
"E00004334",106,60,11,1,34,56.6037735849057,10.377358490566,0.943396226415094,32.0754716981132
"E00004335",145,109,10,2,24,75.1724137931034,6.89655172413793,1.37931034482759,16.551724137931
"E00004336",175,115,21,1,38,65.7142857142857,12,0.571428571428571,21.7142857142857
"E00004337",114,82,15,2,15,71.9298245614035,13.1578947368421,1.75438596491228,13.1578947368421
"E00004338",112,76,17,6,13,67.8571428571429,15.1785714285714,5.35714285714286,11.6071428571429
"E00004339",112,70,13,1,28,62.5,11.6071428571429,0.892857142857143,25
"E00004340",95,52,14,2,27,54.7368421052632,14.7368421052632,2.10526315789474,28.4210526315789
"E00004341",132,98,10,1,23,74.2424242424242,7.57575757575758,0.757575757575758,17.4242424242424
"E00004342",94,64,12,2,16,68.0851063829787,12.7659574468085,2.12765957446809,17.0212765957447
"E00004343",120,81,12,3,24,67.5,10,2.5,20
"E00004344",118,74,13,1,30,62.7118644067797,11.0169491525424,0.847457627118644,25.4237288135593
"E00004345",121,83,20,3,15,68.5950413223141,16.5289256198347,2.47933884297521,12.396694214876
"E00004346",94,77,8,0,9,81.9148936170213,8.51063829787234,0,9.57446808510638
"E00004347",97,65,20,2,10,67.0103092783505,20.6185567010309,2.06185567010309,10.3092783505155
"E00004348",131,85,15,2,29,64.8854961832061,11.4503816793893,1.52671755725191,22.1374045801527
"E00004349",117,86,16,3,12,73.5042735042735,13.6752136752137,2.56410256410256,10.2564102564103
"E00004350",125,94,15,1,15,75.2,12,0.8,12
"E00004351",131,107,12,0,12,81.6793893129771,9.16030534351145,0,9.16030534351145
"E00004352",118,90,19,5,4,76.271186440678,16.1016949152542,4.23728813559322,3.38983050847458
"E00004353",137,113,12,1,11,82.4817518248175,8.75912408759124,0.72992700729927,8.02919708029197
"E00004354",108,87,7,2,12,80.5555555555556,6.48148148148148,1.85185185185185,11.1111111111111
"E00004355",122,91,16,0,15,74.5901639344262,13.1147540983607,0,12.2950819672131
"E00004356",121,85,13,4,19,70.2479338842975,10.7438016528926,3.30578512396694,15.702479338843
"E00004357",118,84,14,8,12,71.1864406779661,11.864406779661,6.77966101694915,10.1694915254237
"E00004358",114,82,11,1,20,71.9298245614035,9.64912280701754,0.87719298245614,17.5438596491228
"E00004359",121,90,13,1,17,74.3801652892562,10.7438016528926,0.826446280991736,14.0495867768595
"E00004360",118,74,22,3,19,62.7118644067797,18.6440677966102,2.54237288135593,16.1016949152542
"E00004361",99,78,13,1,7,78.7878787878788,13.1313131313131,1.01010101010101,7.07070707070707
"E00004362",127,86,24,5,12,67.7165354330709,18.8976377952756,3.93700787401575,9.44881889763779
"E00004363",153,95,23,9,26,62.0915032679739,15.0326797385621,5.88235294117647,16.9934640522876
"E00004364",225,155,25,7,38,68.8888888888889,11.1111111111111,3.11111111111111,16.8888888888889
"E00004365",139,106,18,0,15,76.2589928057554,12.9496402877698,0,10.7913669064748
"E00004366",165,119,13,2,31,72.1212121212121,7.87878787878788,1.21212121212121,18.7878787878788
"E00004367",148,102,25,7,14,68.9189189189189,16.8918918918919,4.72972972972973,9.45945945945946
"E00004368",175,134,13,5,23,76.5714285714286,7.42857142857143,2.85714285714286,13.1428571428571
"E00004369",123,102,10,3,8,82.9268292682927,8.13008130081301,2.4390243902439,6.50406504065041
"E00004370",117,100,9,1,7,85.4700854700855,7.69230769230769,0.854700854700855,5.98290598290598
"E00004371",103,66,15,3,19,64.0776699029126,14.5631067961165,2.9126213592233,18.4466019417476
"E00004372",109,73,18,7,11,66.9724770642202,16.5137614678899,6.42201834862385,10.0917431192661
"E00004373",146,94,20,8,24,64.3835616438356,13.6986301369863,5.47945205479452,16.4383561643836
"E00004374",97,76,8,1,12,78.3505154639175,8.24742268041237,1.03092783505155,12.3711340206186
"E00004375",119,94,9,1,15,78.9915966386555,7.56302521008403,0.840336134453782,12.6050420168067
"E00004376",176,140,18,4,14,79.5454545454545,10.2272727272727,2.27272727272727,7.95454545454545
"E00004377",95,69,10,5,11,72.6315789473684,10.5263157894737,5.26315789473684,11.5789473684211
"E00004378",137,116,15,1,5,84.6715328467153,10.9489051094891,0.72992700729927,3.64963503649635
"E00004379",135,116,9,1,9,85.9259259259259,6.66666666666667,0.740740740740741,6.66666666666667
"E00004380",152,104,17,5,26,68.4210526315789,11.1842105263158,3.28947368421053,17.1052631578947
"E00004381",117,94,14,1,8,80.3418803418803,11.965811965812,0.854700854700855,6.83760683760684
"E00004382",139,116,14,0,9,83.4532374100719,10.0719424460432,0,6.47482014388489
"E00004383",103,85,10,0,8,82.5242718446602,9.70873786407767,0,7.76699029126214
"E00004384",101,83,11,0,7,82.1782178217822,10.8910891089109,0,6.93069306930693
"E00004385",91,69,16,1,5,75.8241758241758,17.5824175824176,1.0989010989011,5.49450549450549
"E00004386",101,87,7,0,7,86.1386138613861,6.93069306930693,0,6.93069306930693
"E00004387",89,68,13,0,8,76.4044943820225,14.6067415730337,0,8.98876404494382
"E00004388",99,81,13,0,5,81.8181818181818,13.1313131313131,0,5.05050505050505
"E00004389",108,81,19,0,8,75,17.5925925925926,0,7.40740740740741
"E00004390",113,83,18,6,6,73.4513274336283,15.929203539823,5.30973451327434,5.30973451327434
"E00004391",128,98,18,1,11,76.5625,14.0625,0.78125,8.59375
"E00004392",95,84,11,0,0,88.4210526315789,11.5789473684211,0,0
"E00004393",113,80,21,2,10,70.7964601769911,18.5840707964602,1.76991150442478,8.84955752212389
"E00004394",94,74,7,3,10,78.7234042553192,7.4468085106383,3.19148936170213,10.6382978723404
"E00004395",133,101,13,1,18,75.9398496240601,9.77443609022556,0.75187969924812,13.5338345864662
"E00004396",131,98,13,3,17,74.8091603053435,9.9236641221374,2.29007633587786,12.9770992366412
"E00004397",106,74,13,6,13,69.811320754717,12.2641509433962,5.66037735849057,12.2641509433962
"E00004398",99,78,11,4,6,78.7878787878788,11.1111111111111,4.04040404040404,6.06060606060606
"E00004399",131,92,17,6,16,70.2290076335878,12.9770992366412,4.58015267175572,12.2137404580153
"E00004400",180,141,16,4,19,78.3333333333333,8.88888888888889,2.22222222222222,10.5555555555556
"E00004401",128,107,11,2,8,83.59375,8.59375,1.5625,6.25
"E00004402",127,102,11,1,13,80.3149606299213,8.66141732283465,0.78740157480315,10.2362204724409
"E00004403",128,114,12,0,2,89.0625,9.375,0,1.5625
"E00004404",116,94,14,0,8,81.0344827586207,12.0689655172414,0,6.89655172413793
"E00004405",128,113,12,0,3,88.28125,9.375,0,2.34375
"E00004406",117,97,10,1,9,82.9059829059829,8.54700854700855,0.854700854700855,7.69230769230769
"E00004407",118,109,5,0,4,92.3728813559322,4.23728813559322,0,3.38983050847458
"E00004408",106,82,11,2,11,77.3584905660377,10.377358490566,1.88679245283019,10.377358490566
"E00004409",108,82,13,3,10,75.9259259259259,12.037037037037,2.77777777777778,9.25925925925926
"E00004410",120,99,12,1,8,82.5,10,0.833333333333333,6.66666666666667
"E00004411",114,86,15,1,12,75.4385964912281,13.1578947368421,0.87719298245614,10.5263157894737
"E00004412",128,100,13,1,14,78.125,10.15625,0.78125,10.9375
"E00004413",101,78,10,1,12,77.2277227722772,9.9009900990099,0.99009900990099,11.8811881188119
"E00004414",123,105,9,0,9,85.3658536585366,7.31707317073171,0,7.31707317073171
"E00004415",139,116,7,1,15,83.4532374100719,5.03597122302158,0.719424460431655,10.7913669064748
"E00004416",114,100,10,0,4,87.719298245614,8.7719298245614,0,3.50877192982456
"E00004417",125,103,14,1,7,82.4,11.2,0.8,5.6
"E00004418",114,94,13,2,5,82.4561403508772,11.4035087719298,1.75438596491228,4.3859649122807
"E00004419",126,88,12,1,25,69.8412698412698,9.52380952380952,0.793650793650794,19.8412698412698
"E00004420",112,88,12,1,11,78.5714285714286,10.7142857142857,0.892857142857143,9.82142857142857
"E00004421",123,92,14,1,16,74.7967479674797,11.3821138211382,0.813008130081301,13.0081300813008
"E00004422",92,68,9,0,15,73.9130434782609,9.78260869565217,0,16.304347826087
"E00004423",122,101,12,3,6,82.7868852459016,9.83606557377049,2.45901639344262,4.91803278688525
"E00004424",117,90,17,3,7,76.9230769230769,14.5299145299145,2.56410256410256,5.98290598290598
"E00004425",140,112,16,2,10,80,11.4285714285714,1.42857142857143,7.14285714285714
"E00004426",143,109,16,0,18,76.2237762237762,11.1888111888112,0,12.5874125874126
"E00004427",117,103,7,1,6,88.034188034188,5.98290598290598,0.854700854700855,5.12820512820513
"E00004428",131,101,9,1,20,77.0992366412214,6.87022900763359,0.763358778625954,15.2671755725191
"E00004429",127,101,12,3,11,79.5275590551181,9.44881889763779,2.36220472440945,8.66141732283465
"E00004430",125,108,3,0,14,86.4,2.4,0,11.2
"E00004431",106,77,19,3,7,72.6415094339623,17.9245283018868,2.83018867924528,6.60377358490566
"E00004432",135,102,20,2,11,75.5555555555556,14.8148148148148,1.48148148148148,8.14814814814815
"E00004433",139,100,13,4,22,71.9424460431655,9.35251798561151,2.87769784172662,15.8273381294964
"E00004435",119,96,10,2,11,80.672268907563,8.40336134453782,1.68067226890756,9.2436974789916
