"GeographyCode","KS601EW0001","KS601EW0002","KS601EW0003","KS601EW0004","KS601EW0005","KS601EW0006","KS601EW0007","KS601EW0008","KS601EW0009","KS601EW0010","KS601EW0011","KS601EW0012","KS601EW0013","KS601EW0014","KS601EW0015","KS601EW0016","KS601EW0017","KS601EW0018","KS601EW0019","KS601EW0020","KS601EW0021","KS601EW0022","KS601EW0023","KS601EW0024","KS601EW0025","KS601EW0026","KS601EW0027","KS601EW0028","KS601EW0029"
"E01000842",1175,54,543,233,35,22,100,74,47,24,43,5,7,4,13,4.59574468085106,46.2127659574468,19.8297872340426,2.97872340425532,1.87234042553191,8.51063829787234,6.29787234042553,4,2.04255319148936,3.65957446808511,0.425531914893617,0.595744680851064,0.340425531914894,1.1063829787234
"E01000843",1299,81,580,230,67,25,81,82,70,35,48,19,10,18,20,6.23556581986143,44.6497305619707,17.7059276366436,5.15781370284834,1.92455735180908,6.23556581986143,6.3125481139338,5.38876058506543,2.69438029253272,3.69515011547344,1.4626635873749,0.769822940723634,1.38568129330254,1.53964588144727
"E01000844",1408,74,724,270,35,22,74,63,74,41,31,3,7,3,14,5.25568181818182,51.4204545454545,19.1761363636364,2.48579545454545,1.5625,5.25568181818182,4.47443181818182,5.25568181818182,2.91193181818182,2.20170454545455,0.213068181818182,0.497159090909091,0.213068181818182,0.994318181818182
"E01000845",1166,65,557,202,33,30,82,85,50,29,33,4,6,3,11,5.5746140651801,47.770154373928,17.3241852487136,2.83018867924528,2.57289879931389,7.03259005145798,7.28987993138936,4.28816466552316,2.48713550600343,2.83018867924528,0.343053173241852,0.514579759862779,0.257289879931389,0.943396226415094
"E01000846",1027,113,310,133,62,37,100,94,79,53,46,12,17,15,24,11.0029211295034,30.1850048685492,12.9503407984421,6.03700097370983,3.60272638753651,9.73709834469328,9.15287244401168,7.69230769230769,5.16066212268744,4.47906523855891,1.16845180136319,1.65530671859786,1.46056475170399,2.33690360272639
"E01000847",1171,100,407,189,68,21,79,104,92,61,50,14,9,18,25,8.5397096498719,34.7566182749786,16.1400512382579,5.80700256191289,1.7933390264731,6.74637062339881,8.88129803586678,7.85653287788215,5.20922288642186,4.26985482493595,1.19555935098207,0.768573868488471,1.53714773697694,2.13492741246798
"E01000848",1273,85,656,254,41,14,81,44,49,21,28,11,7,9,11,6.67714061272584,51.5318146111547,19.9528672427337,3.22073841319717,1.09976433621367,6.36292223095051,3.45640219952867,3.84917517674784,1.6496465043205,2.19952867242734,0.864100549882168,0.549882168106834,0.706991358994501,0.864100549882168
"E01000849",1274,96,652,205,33,34,86,75,44,25,24,3,11,2,11,7.53532182103611,51.1773940345369,16.0910518053375,2.59026687598116,2.66875981161695,6.75039246467818,5.88697017268446,3.45368916797488,1.96232339089482,1.88383045525903,0.235478806907378,0.86342229199372,0.156985871271586,0.86342229199372
"E01000850",1548,76,643,160,31,79,64,404,21,45,25,4,11,4,14,4.90956072351421,41.5374677002584,10.3359173126615,2.00258397932817,5.10335917312661,4.1343669250646,26.0981912144703,1.35658914728682,2.90697674418605,1.61498708010336,0.258397932816538,0.710594315245478,0.258397932816538,0.904392764857881
"E01000851",2206,82,581,215,44,197,59,928,28,35,37,6,12,7,14,3.71713508612874,26.3372620126927,9.74614687216682,1.99456029011786,8.93019038984588,2.67452402538531,42.0670897552131,1.26926563916591,1.58658204895739,1.67724388032638,0.271985494106981,0.543970988213962,0.317316409791478,0.634632819582956
"E01000852",1475,52,258,74,24,166,77,744,15,38,27,6,5,5,11,3.52542372881356,17.4915254237288,5.01694915254237,1.6271186440678,11.2542372881356,5.22033898305085,50.4406779661017,1.01694915254237,2.57627118644068,1.83050847457627,0.406779661016949,0.338983050847458,0.338983050847458,0.745762711864407
"E01000853",1231,123,367,110,98,35,161,180,40,84,33,16,23,22,34,9.99187652315191,29.8131600324939,8.93582453290008,7.96100731112916,2.84321689683184,13.0787977254265,14.6222583265638,3.24939073923639,6.82372055239643,2.68074735987002,1.29975629569456,1.86839967506093,1.78716490658002,2.76198212835093
"E01000854",1559,93,361,128,49,119,70,604,39,53,43,7,12,12,12,5.96536241180244,23.155869146889,8.21039127645927,3.14304041051956,7.63309813983323,4.49005772931366,38.7427838357922,2.50160359204618,3.39961513790892,2.75817831943554,0.449005772931366,0.769724182168056,0.769724182168056,0.769724182168056
"E01000855",1623,96,783,187,53,61,132,222,22,26,41,2,11,9,14,5.91497227356747,48.2439926062847,11.5218730745533,3.26555760936537,3.75847196549599,8.13308687615527,13.6783733826248,1.35551447935921,1.60197165742452,2.52618607516944,0.123228589032656,0.677757239679606,0.55452865064695,0.862600123228589
"E01000856",1246,130,378,187,100,44,70,140,66,78,53,28,8,31,35,10.4333868378812,30.3370786516854,15.008025682183,8.02568218298555,3.53130016051364,5.61797752808989,11.2359550561798,5.29695024077047,6.26003210272873,4.25361155698234,2.24719101123596,0.642054574638844,2.48796147672552,2.80898876404494
"E01000857",1122,63,461,239,24,14,113,66,57,54,31,2,5,3,8,5.61497326203209,41.0873440285205,21.301247771836,2.13903743315508,1.24777183600713,10.0713012477718,5.88235294117647,5.08021390374332,4.81283422459893,2.76292335115865,0.17825311942959,0.445632798573975,0.267379679144385,0.71301247771836
"E01000858",1457,134,474,158,88,50,100,172,89,128,64,24,13,26,34,9.19698009608785,32.5326012354152,10.8442004118051,6.0398078242965,3.43170899107756,6.86341798215511,11.8050789293068,6.10844200411805,8.78517501715855,4.39258750857927,1.64722031571723,0.892244337680165,1.78448867536033,2.33356211393274
"E01000859",1289,83,544,343,41,23,107,47,49,28,24,4,6,2,21,6.43910007757952,42.2032583397983,26.6097750193949,3.18076027928627,1.78432893716059,8.30100853374709,3.64623739332816,3.80139643134213,2.1722265321955,1.86190845616757,0.310318076027929,0.465477114041893,0.155159038013964,1.62916989914663
"E01000860",1039,70,380,185,31,21,164,66,44,39,39,1,14,0,18,6.73724735322425,36.5736284889317,17.8055822906641,2.98363811357074,2.02117420596728,15.7844080846968,6.35226179018287,4.23484119345525,3.75360923965351,3.75360923965351,0.0962463907603465,1.34744947064485,0,1.73243503368624
"E01000861",1339,112,485,194,68,55,59,231,40,51,44,17,8,21,16,8.36445108289769,36.2210604929052,14.4884241971621,5.07841672890217,4.1075429424944,4.40627333831217,17.2516803584765,2.98730395817774,3.80881254667662,3.28603435399552,1.26960418222554,0.597460791635549,1.56833457804332,1.1949215832711
"E01000862",1360,85,578,344,31,17,93,106,60,16,30,3,11,2,10,6.25,42.5,25.2941176470588,2.27941176470588,1.25,6.83823529411765,7.79411764705882,4.41176470588235,1.17647058823529,2.20588235294118,0.220588235294118,0.808823529411765,0.147058823529412,0.735294117647059
"E01000863",1290,79,557,209,64,75,43,133,34,60,36,15,13,13,31,6.12403100775194,43.1782945736434,16.2015503875969,4.96124031007752,5.81395348837209,3.33333333333333,10.3100775193798,2.63565891472868,4.65116279069767,2.7906976744186,1.16279069767442,1.0077519379845,1.0077519379845,2.4031007751938
"E01000864",1276,100,531,214,55,46,60,147,41,42,40,16,12,12,27,7.83699059561129,41.6144200626959,16.7711598746081,4.31034482758621,3.60501567398119,4.70219435736677,11.5203761755486,3.21316614420063,3.29153605015674,3.13479623824451,1.25391849529781,0.940438871473354,0.940438871473354,2.11598746081505
"E01000865",1330,62,320,169,34,128,63,490,19,31,14,11,4,5,12,4.66165413533835,24.0601503759398,12.7067669172932,2.55639097744361,9.62406015037594,4.73684210526316,36.8421052631579,1.42857142857143,2.33082706766917,1.05263157894737,0.827067669172932,0.300751879699248,0.37593984962406,0.902255639097744
"E01000866",1606,143,610,246,81,60,120,147,58,102,39,17,10,12,25,8.9041095890411,37.9825653798257,15.3175591531756,5.04358655043587,3.7359900373599,7.4719800747198,9.15317559153176,3.61145703611457,6.35118306351183,2.42839352428394,1.05853051058531,0.62266500622665,0.74719800747198,1.55666251556663
"E01000867",1225,109,412,118,54,79,80,171,72,65,65,16,5,14,18,8.89795918367347,33.6326530612245,9.63265306122449,4.40816326530612,6.44897959183673,6.53061224489796,13.9591836734694,5.87755102040816,5.30612244897959,5.30612244897959,1.30612244897959,0.408163265306122,1.14285714285714,1.46938775510204
"E01000868",1014,143,333,104,90,30,52,74,68,87,33,16,22,25,41,14.1025641025641,32.8402366863905,10.2564102564103,8.87573964497041,2.9585798816568,5.12820512820513,7.29783037475345,6.70611439842209,8.57988165680473,3.25443786982249,1.57790927021696,2.16962524654832,2.465483234714,4.04339250493097
"E01000869",1733,136,682,277,77,82,112,199,50,62,56,19,11,24,26,7.84766301211771,39.3537218695903,15.9838430467398,4.44316214656665,4.73167916907097,6.46278130409694,11.4829774956722,2.88517022504328,3.57761107905366,3.23139065204847,1.09636468551645,0.634737449509521,1.38488170802077,1.5002885170225
"E01000870",1357,123,500,215,71,46,93,121,38,115,35,19,12,15,19,9.06411201179072,36.8459837877671,15.8437730287399,5.23212969786293,3.38983050847458,6.85335298452469,8.91672807663965,2.8002947678703,8.47457627118644,2.5792188651437,1.40014738393515,0.884303610906411,1.10537951363301,1.40014738393515
"E01000871",1267,109,489,239,61,35,99,92,62,38,43,3,6,16,19,8.60299921073402,38.5951065509077,18.8634569850039,4.81452249408051,2.76243093922652,7.81373322809787,7.26124704025256,4.89344909234412,2.99921073401736,3.39384372533544,0.236779794790845,0.473559589581689,1.26282557221784,1.49960536700868
"E01000872",1623,120,808,220,70,52,74,109,52,70,48,9,11,8,30,7.39371534195933,49.7843499691929,13.5551447935921,4.31300061614295,3.20394331484904,4.55945779420826,6.71595810227973,3.20394331484904,4.31300061614295,2.95748613678373,0.55452865064695,0.677757239679606,0.492914356130622,1.84842883548983
"E01000873",1317,100,688,206,44,15,99,68,42,37,18,15,5,14,8,7.59301442672741,52.2399392558846,15.6416097190585,3.34092634776006,1.13895216400911,7.51708428246014,5.16324981017464,3.18906605922551,2.80941533788914,1.36674259681093,1.13895216400911,0.379650721336371,1.06302201974184,0.607441154138193
"E01000874",1245,75,628,213,35,33,95,90,47,7,22,2,6,3,10,6.02409638554217,50.4417670682731,17.1084337349398,2.81124497991968,2.65060240963855,7.63052208835341,7.2289156626506,3.77510040160643,0.562248995983936,1.76706827309237,0.160642570281124,0.481927710843374,0.240963855421687,0.803212851405622
"E01000875",1394,96,695,168,60,28,72,135,38,60,42,16,11,11,22,6.88665710186514,49.8565279770445,12.051649928264,4.30416068866571,2.00860832137733,5.16499282639885,9.68436154949785,2.72596843615495,4.30416068866571,3.012912482066,1.14777618364419,0.78909612625538,0.78909612625538,1.57819225251076
"E01000876",1359,112,554,138,91,47,108,114,63,85,47,15,11,19,47,8.24135393671818,40.7652685798381,10.1545253863135,6.69610007358352,3.45842531272995,7.94701986754967,8.38852097130243,4.63576158940397,6.25459896983076,3.45842531272995,1.1037527593819,0.809418690213392,1.3980868285504,3.45842531272995
"E01000877",1296,92,664,198,54,25,76,68,48,42,29,9,8,9,12,7.09876543209876,51.2345679012346,15.2777777777778,4.16666666666667,1.92901234567901,5.8641975308642,5.24691358024691,3.7037037037037,3.24074074074074,2.23765432098765,0.694444444444444,0.617283950617284,0.694444444444444,0.925925925925926
"E01000878",1289,78,381,154,33,93,91,319,79,18,43,4,6,3,9,6.05120248254461,29.5577967416602,11.9472459270753,2.56012412723041,7.21489526764934,7.05973622963538,24.7478665632273,6.12878200155159,1.39643134212568,3.33591931730023,0.310318076027929,0.465477114041893,0.232738557020946,0.698215671062839
"E01000879",1119,66,448,180,36,65,83,116,60,19,46,11,5,2,10,5.89812332439678,40.035746201966,16.0857908847185,3.2171581769437,5.80875781948168,7.41733690795353,10.3663985701519,5.36193029490617,1.69794459338695,4.11081322609473,0.983020554066131,0.446827524575514,0.178731009830206,0.893655049151028
"E01000880",1104,58,507,214,27,13,70,80,92,12,31,4,6,2,9,5.2536231884058,45.9239130434783,19.3840579710145,2.44565217391304,1.17753623188406,6.34057971014493,7.2463768115942,8.33333333333333,1.08695652173913,2.80797101449275,0.36231884057971,0.543478260869565,0.181159420289855,0.815217391304348
"E01000881",1162,75,496,196,39,36,61,142,64,34,19,6,5,2,19,6.45438898450947,42.6850258175559,16.8674698795181,3.35628227194492,3.09810671256454,5.24956970740103,12.2203098106713,5.50774526678141,2.92598967297762,1.63511187607573,0.516351118760757,0.430292598967298,0.172117039586919,1.63511187607573
"E01000882",1198,86,604,243,25,22,68,52,63,8,27,5,7,1,13,7.17863105175292,50.4173622704508,20.2838063439065,2.08681135225376,1.83639398998331,5.67612687813022,4.34056761268781,5.25876460767947,0.667779632721202,2.25375626043406,0.417362270450751,0.584307178631052,0.0834724540901502,1.08514190317195
"E01000883",1065,60,503,143,38,17,66,118,60,16,44,5,8,8,17,5.63380281690141,47.2300469483568,13.4272300469484,3.56807511737089,1.5962441314554,6.19718309859155,11.0798122065728,5.63380281690141,1.50234741784038,4.13145539906103,0.469483568075117,0.751173708920188,0.751173708920188,1.5962441314554
"E01000884",1056,92,362,241,25,23,75,95,93,17,33,3,7,0,12,8.71212121212121,34.280303030303,22.8219696969697,2.36742424242424,2.1780303030303,7.10227272727273,8.99621212121212,8.80681818181818,1.60984848484848,3.125,0.284090909090909,0.662878787878788,0,1.13636363636364
"E01000885",1018,79,339,232,21,17,131,62,87,12,38,1,3,4,9,7.76031434184676,33.3005893909627,22.7897838899804,2.06286836935167,1.66994106090373,12.8683693516699,6.09037328094303,8.54616895874263,1.17878192534381,3.7328094302554,0.0982318271119843,0.294695481335953,0.392927308447937,0.884086444007859
