"GeographyCode","KS610EW0001","KS610EW0002","KS610EW0003","KS610EW0004","KS610EW0005","KS610EW0006","KS610EW0007","KS610EW0008","KS610EW0009","KS610EW0010","KS610EW0011","KS610EW0012","KS610EW0013","KS610EW0014","KS610EW0015","KS610EW0016","KS610EW0017","KS610EW0018","KS610EW0019"
"E01000861",384,39,106,72,51,8,36,32,7,33,10.15625,27.6041666666667,18.75,13.28125,2.08333333333333,9.375,8.33333333333333,1.82291666666667,8.59375
"E01000862",460,74,163,122,46,4,28,9,2,12,16.0869565217391,35.4347826086957,26.5217391304348,10,0.869565217391304,6.08695652173913,1.95652173913044,0.434782608695652,2.60869565217391
"E01000863",422,59,127,100,38,12,28,30,2,26,13.9810426540284,30.0947867298578,23.696682464455,9.00473933649289,2.8436018957346,6.63507109004739,7.10900473933649,0.4739336492891,6.16113744075829
"E01000864",427,35,139,110,51,18,28,31,1,14,8.19672131147541,32.5526932084309,25.7611241217799,11.943793911007,4.21545667447307,6.55737704918033,7.25995316159251,0.234192037470726,3.27868852459016
"E01000865",309,32,85,91,28,9,13,21,2,28,10.3559870550162,27.5080906148867,29.4498381877023,9.06148867313916,2.9126213592233,4.20711974110032,6.79611650485437,0.647249190938511,9.06148867313916
"E01000866",533,50,166,118,60,21,40,48,3,27,9.38086303939962,31.1444652908068,22.1388367729831,11.2570356472795,3.93996247654784,7.5046904315197,9.00562851782364,0.562851782363977,5.0656660412758
"E01000867",320,17,91,59,54,10,38,29,1,21,5.3125,28.4375,18.4375,16.875,3.125,11.875,9.0625,0.3125,6.5625
"E01000868",293,34,44,45,29,13,61,28,1,38,11.6040955631399,15.0170648464164,15.358361774744,9.89761092150171,4.43686006825939,20.8191126279863,9.55631399317406,0.341296928327645,12.9692832764505
"E01000869",549,61,166,121,67,11,40,44,4,35,11.1111111111111,30.2367941712204,22.040072859745,12.2040072859745,2.00364298724954,7.28597449908925,8.01457194899818,0.728597449908925,6.3752276867031
"E01000870",454,53,130,114,53,11,38,29,2,24,11.6740088105727,28.6343612334802,25.1101321585903,11.6740088105727,2.42290748898678,8.37004405286344,6.38766519823788,0.440528634361234,5.2863436123348
"E01000871",408,44,155,79,43,3,40,23,1,20,10.7843137254902,37.9901960784314,19.3627450980392,10.5392156862745,0.735294117647059,9.80392156862745,5.63725490196078,0.245098039215686,4.90196078431373
"E01000872",554,55,168,104,65,16,65,36,3,42,9.92779783393502,30.3249097472924,18.7725631768953,11.7328519855596,2.88808664259928,11.7328519855596,6.49819494584837,0.541516245487365,7.5812274368231
"E01000873",477,58,166,116,60,3,40,19,1,14,12.1593291404612,34.8008385744235,24.3186582809224,12.5786163522013,0.628930817610063,8.38574423480084,3.9832285115304,0.209643605870021,2.93501048218029
"E01000874",461,53,192,116,42,6,19,23,2,8,11.4967462039046,41.648590021692,25.1626898047722,9.11062906724512,1.30151843817787,4.12147505422994,4.98915401301518,0.433839479392625,1.7353579175705
"E01000875",457,41,139,103,56,12,38,32,3,33,8.97155361050328,30.4157549234136,22.5382932166302,12.253829321663,2.62582056892779,8.31509846827133,7.00218818380744,0.656455142231947,7.22100656455142
"E01000876",406,46,121,72,61,5,34,25,1,41,11.3300492610837,29.8029556650246,17.7339901477833,15.0246305418719,1.23152709359606,8.3743842364532,6.1576354679803,0.246305418719212,10.0985221674877
"E01000877",468,57,187,102,64,3,17,19,3,16,12.1794871794872,39.957264957265,21.7948717948718,13.6752136752137,0.641025641025641,3.63247863247863,4.05982905982906,0.641025641025641,3.41880341880342
"E01000878",290,34,88,60,41,4,25,21,2,15,11.7241379310345,30.3448275862069,20.6896551724138,14.1379310344828,1.37931034482759,8.62068965517241,7.24137931034483,0.689655172413793,5.17241379310345
"E01000879",329,40,114,68,38,4,27,15,1,22,12.1580547112462,34.6504559270517,20.6686930091185,11.5501519756839,1.21580547112462,8.20668693009119,4.55927051671733,0.303951367781155,6.68693009118541
"E01000880",346,58,121,71,40,3,35,8,2,8,16.7630057803468,34.971098265896,20.5202312138728,11.5606936416185,0.867052023121387,10.1156069364162,2.3121387283237,0.578034682080925,2.3121387283237
"E01000881",371,51,131,77,52,11,21,17,0,11,13.7466307277628,35.3099730458221,20.7547169811321,14.0161725067385,2.96495956873315,5.66037735849057,4.5822102425876,0,2.96495956873315
"E01000882",448,77,163,117,50,1,17,17,0,6,17.1875,36.3839285714286,26.1160714285714,11.1607142857143,0.223214285714286,3.79464285714286,3.79464285714286,0,1.33928571428571
"E01000883",333,43,130,76,33,3,20,13,0,15,12.9129129129129,39.039039039039,22.8228228228228,9.90990990990991,0.900900900900901,6.00600600600601,3.9039039039039,0,4.5045045045045
"E01000884",320,53,98,66,36,2,39,13,1,12,16.5625,30.625,20.625,11.25,0.625,12.1875,4.0625,0.3125,3.75
"E01000885",282,34,81,66,32,4,44,7,0,14,12.0567375886525,28.7234042553192,23.4042553191489,11.3475177304965,1.41843971631206,15.6028368794326,2.4822695035461,0,4.9645390070922
"E01000886",398,38,171,93,39,5,30,18,0,4,9.54773869346734,42.964824120603,23.3668341708543,9.79899497487437,1.25628140703518,7.53768844221105,4.52261306532663,0,1.00502512562814
"E01000887",435,47,177,99,42,4,26,23,1,16,10.8045977011494,40.6896551724138,22.7586206896552,9.6551724137931,0.919540229885057,5.97701149425287,5.28735632183908,0.229885057471264,3.67816091954023
"E01000888",391,43,140,81,58,4,32,13,1,19,10.997442455243,35.8056265984655,20.7161125319693,14.8337595907928,1.0230179028133,8.18414322250639,3.32480818414322,0.255754475703325,4.85933503836317
"E01000889",330,18,71,51,62,8,57,30,1,32,5.45454545454545,21.5151515151515,15.4545454545455,18.7878787878788,2.42424242424242,17.2727272727273,9.09090909090909,0.303030303030303,9.6969696969697
"E01000890",271,8,38,31,60,6,48,33,3,44,2.9520295202952,14.0221402214022,11.4391143911439,22.140221402214,2.2140221402214,17.7121771217712,12.1771217712177,1.1070110701107,16.2361623616236
"E01000891",250,14,55,40,45,4,35,27,2,28,5.6,22,16,18,1.6,14,10.8,0.8,11.2
"E01000892",445,53,178,97,38,10,29,23,3,14,11.9101123595506,40,21.7977528089888,8.53932584269663,2.24719101123596,6.51685393258427,5.1685393258427,0.674157303370786,3.14606741573034
"E01000893",451,46,194,117,39,4,30,11,4,6,10.19955654102,43.0155210643016,25.9423503325942,8.64745011086474,0.886917960088692,6.65188470066519,2.4390243902439,0.886917960088692,1.33037694013304
"E01000894",341,57,138,84,23,4,18,10,0,7,16.7155425219941,40.4692082111437,24.633431085044,6.74486803519062,1.17302052785924,5.27859237536657,2.93255131964809,0,2.05278592375367
"E01000895",392,49,143,96,30,3,32,19,4,16,12.5,36.4795918367347,24.4897959183673,7.6530612244898,0.76530612244898,8.16326530612245,4.8469387755102,1.02040816326531,4.08163265306122
"E01000896",396,59,161,102,39,1,18,9,3,4,14.8989898989899,40.6565656565657,25.7575757575758,9.84848484848485,0.252525252525253,4.54545454545455,2.27272727272727,0.757575757575758,1.01010101010101
"E01000897",386,65,145,98,28,7,25,9,2,7,16.839378238342,37.5647668393782,25.3886010362694,7.25388601036269,1.81347150259067,6.47668393782383,2.33160621761658,0.518134715025907,1.81347150259067
"E01000898",468,61,250,55,43,4,28,16,0,11,13.034188034188,53.4188034188034,11.7521367521368,9.18803418803419,0.854700854700855,5.98290598290598,3.41880341880342,0,2.35042735042735
"E01000899",359,59,139,85,30,3,32,4,1,6,16.4345403899721,38.7186629526462,23.6768802228412,8.35654596100279,0.835654596100279,8.91364902506964,1.1142061281337,0.278551532033426,1.67130919220056
"E01000900",439,46,108,99,62,12,47,31,1,33,10.4783599088838,24.6013667425968,22.5512528473804,14.123006833713,2.73348519362187,10.7061503416856,7.06150341685649,0.227790432801822,7.51708428246014
"E01000901",339,24,78,49,52,9,57,34,5,31,7.07964601769912,23.0088495575221,14.4542772861357,15.3392330383481,2.65486725663717,16.8141592920354,10.0294985250737,1.47492625368732,9.14454277286136
"E01000902",274,24,67,43,47,6,38,25,0,24,8.75912408759124,24.4525547445255,15.6934306569343,17.1532846715328,2.18978102189781,13.8686131386861,9.12408759124088,0,8.75912408759124
"E01000903",368,38,133,89,46,1,24,26,1,10,10.3260869565217,36.1413043478261,24.1847826086957,12.5,0.271739130434783,6.52173913043478,7.06521739130435,0.271739130434783,2.71739130434783
"E01000904",501,40,139,92,65,16,57,43,3,46,7.98403193612774,27.7445109780439,18.3632734530938,12.9740518962076,3.1936127744511,11.377245508982,8.58283433133733,0.598802395209581,9.18163672654691
"E01000905",353,29,68,56,54,11,51,36,1,47,8.21529745042493,19.2634560906516,15.8640226628895,15.2974504249292,3.11614730878187,14.4475920679887,10.1983002832861,0.28328611898017,13.314447592068
"E01000906",491,63,186,127,55,6,30,13,0,11,12.8309572301426,37.8818737270876,25.8655804480652,11.2016293279022,1.22199592668024,6.10997963340122,2.64765784114053,0,2.24032586558045
"E01000907",327,16,116,63,48,8,36,16,1,23,4.89296636085627,35.474006116208,19.2660550458716,14.6788990825688,2.44648318042813,11.0091743119266,4.89296636085627,0.305810397553517,7.03363914373089
"E01000908",422,33,136,85,59,11,40,30,4,24,7.81990521327014,32.2274881516588,20.1421800947867,13.9810426540284,2.60663507109005,9.47867298578199,7.10900473933649,0.947867298578199,5.68720379146919
"E01000909",413,53,143,103,40,4,38,17,3,12,12.8329297820823,34.6246973365617,24.9394673123487,9.68523002421307,0.968523002421308,9.20096852300242,4.11622276029056,0.726392251815981,2.90556900726392
"E01000910",404,37,149,104,45,11,24,16,2,16,9.15841584158416,36.8811881188119,25.7425742574257,11.1386138613861,2.72277227722772,5.94059405940594,3.96039603960396,0.495049504950495,3.96039603960396
"E01000911",382,37,129,79,44,4,42,20,2,25,9.68586387434555,33.7696335078534,20.6806282722513,11.5183246073298,1.04712041884817,10.9947643979058,5.23560209424084,0.523560209424084,6.54450261780105
"E01000912",405,33,126,89,58,4,37,26,2,30,8.14814814814815,31.1111111111111,21.9753086419753,14.320987654321,0.987654320987654,9.1358024691358,6.41975308641975,0.493827160493827,7.40740740740741
"E01000913",428,76,168,86,43,5,29,9,0,12,17.7570093457944,39.2523364485981,20.0934579439252,10.0467289719626,1.16822429906542,6.77570093457944,2.10280373831776,0,2.80373831775701
"E01000914",396,54,137,86,53,2,19,23,2,20,13.6363636363636,34.5959595959596,21.7171717171717,13.3838383838384,0.505050505050505,4.7979797979798,5.80808080808081,0.505050505050505,5.05050505050505
"E01000915",282,16,70,46,45,2,48,31,2,22,5.67375886524823,24.822695035461,16.3120567375887,15.9574468085106,0.709219858156028,17.0212765957447,10.9929078014184,0.709219858156028,7.80141843971631
"E01000916",397,41,127,91,46,9,24,36,0,23,10.3274559193955,31.9899244332494,22.9219143576826,11.5869017632242,2.26700251889169,6.04534005037783,9.06801007556675,0,5.79345088161209
"E01000917",303,23,63,55,53,4,44,32,3,26,7.59075907590759,20.7920792079208,18.1518151815182,17.4917491749175,1.32013201320132,14.5214521452145,10.5610561056106,0.99009900990099,8.58085808580858
"E01000918",421,30,109,100,58,4,38,43,3,36,7.12589073634204,25.8907363420428,23.7529691211401,13.7767220902613,0.950118764845606,9.02612826603325,10.2137767220903,0.712589073634204,8.55106888361045
"E01000919",398,44,89,87,45,8,54,51,1,19,11.0552763819095,22.3618090452261,21.8592964824121,11.3065326633166,2.01005025125628,13.5678391959799,12.8140703517588,0.251256281407035,4.77386934673367
"E01000920",458,49,169,100,52,8,37,21,0,22,10.6986899563319,36.8995633187773,21.8340611353712,11.353711790393,1.74672489082969,8.07860262008734,4.58515283842795,0,4.80349344978166
"E01000921",625,50,203,157,104,10,34,39,2,26,8,32.48,25.12,16.64,1.6,5.44,6.24,0.32,4.16
"E01000922",350,33,119,76,36,12,28,16,5,25,9.42857142857143,34,21.7142857142857,10.2857142857143,3.42857142857143,8,4.57142857142857,1.42857142857143,7.14285714285714
"E01000923",405,33,149,101,50,5,28,21,2,16,8.14814814814815,36.7901234567901,24.9382716049383,12.3456790123457,1.23456790123457,6.91358024691358,5.18518518518519,0.493827160493827,3.95061728395062
"E01000924",480,35,183,116,65,5,33,24,1,18,7.29166666666667,38.125,24.1666666666667,13.5416666666667,1.04166666666667,6.875,5,0.208333333333333,3.75
"E01000925",297,16,69,45,43,11,37,33,1,42,5.38720538720539,23.2323232323232,15.1515151515152,14.4781144781145,3.7037037037037,12.4579124579125,11.1111111111111,0.336700336700337,14.1414141414141
"E01000926",550,45,166,152,56,5,83,22,2,19,8.18181818181818,30.1818181818182,27.6363636363636,10.1818181818182,0.909090909090909,15.0909090909091,4,0.363636363636364,3.45454545454545
"E01000927",460,48,151,114,46,12,35,27,3,24,10.4347826086957,32.8260869565217,24.7826086956522,10,2.60869565217391,7.60869565217391,5.8695652173913,0.652173913043478,5.21739130434783
"E01000928",406,31,144,99,48,2,35,23,4,20,7.63546798029557,35.4679802955665,24.384236453202,11.8226600985222,0.492610837438424,8.62068965517241,5.66502463054187,0.985221674876847,4.92610837438424
"E01000929",311,22,60,63,41,4,52,40,2,27,7.07395498392283,19.2926045016077,20.2572347266881,13.1832797427653,1.28617363344051,16.7202572347267,12.8617363344051,0.643086816720257,8.68167202572347
"E01000930",419,44,100,91,56,10,46,26,2,44,10.5011933174224,23.8663484486874,21.7183770883055,13.3651551312649,2.38663484486873,10.9785202863962,6.20525059665871,0.477326968973747,10.5011933174224
"E01000931",448,30,123,77,50,10,60,43,5,50,6.69642857142857,27.4553571428571,17.1875,11.1607142857143,2.23214285714286,13.3928571428571,9.59821428571429,1.11607142857143,11.1607142857143
"E01000932",561,53,231,130,60,4,35,30,1,17,9.44741532976827,41.1764705882353,23.1729055258467,10.6951871657754,0.71301247771836,6.23885918003565,5.3475935828877,0.17825311942959,3.03030303030303
"E01000933",477,49,162,117,68,2,30,28,1,20,10.272536687631,33.9622641509434,24.5283018867925,14.2557651991614,0.419287211740042,6.28930817610063,5.87002096436059,0.209643605870021,4.19287211740042
"E01000934",305,17,83,38,40,7,49,40,2,29,5.57377049180328,27.2131147540984,12.4590163934426,13.1147540983607,2.29508196721311,16.0655737704918,13.1147540983607,0.655737704918033,9.50819672131147
"E01000935",294,23,61,41,46,6,54,26,2,35,7.82312925170068,20.7482993197279,13.9455782312925,15.6462585034014,2.04081632653061,18.3673469387755,8.84353741496599,0.680272108843537,11.9047619047619
"E01000936",279,24,89,43,56,4,21,24,1,17,8.60215053763441,31.8996415770609,15.4121863799283,20.0716845878136,1.4336917562724,7.52688172043011,8.60215053763441,0.3584229390681,6.09318996415771
"E01000937",262,22,81,49,40,3,20,25,2,20,8.3969465648855,30.9160305343511,18.7022900763359,15.2671755725191,1.14503816793893,7.63358778625954,9.54198473282443,0.763358778625954,7.63358778625954
"E01000938",356,23,77,74,84,1,33,38,3,23,6.46067415730337,21.6292134831461,20.7865168539326,23.5955056179775,0.280898876404494,9.26966292134832,10.6741573033708,0.842696629213483,6.46067415730337
"E01000939",155,16,30,16,21,4,14,31,0,23,10.3225806451613,19.3548387096774,10.3225806451613,13.5483870967742,2.58064516129032,9.03225806451613,20,0,14.8387096774194
"E01000940",183,9,65,30,27,3,11,18,2,18,4.91803278688525,35.5191256830601,16.3934426229508,14.7540983606557,1.63934426229508,6.01092896174863,9.83606557377049,1.09289617486339,9.83606557377049
"E01000941",203,15,47,27,28,7,34,18,3,24,7.38916256157635,23.1527093596059,13.3004926108374,13.7931034482759,3.44827586206897,16.7487684729064,8.86699507389163,1.47783251231527,11.8226600985222
"E01000942",306,19,108,62,35,6,20,25,2,29,6.20915032679739,35.2941176470588,20.2614379084967,11.437908496732,1.96078431372549,6.5359477124183,8.16993464052288,0.65359477124183,9.47712418300654
"E01000943",239,30,95,36,33,7,12,15,1,10,12.5523012552301,39.7489539748954,15.0627615062762,13.8075313807531,2.92887029288703,5.02092050209205,6.27615062761506,0.418410041841004,4.18410041841004
"E01000944",238,13,52,49,37,2,36,24,1,24,5.46218487394958,21.8487394957983,20.5882352941176,15.546218487395,0.840336134453782,15.1260504201681,10.0840336134454,0.420168067226891,10.0840336134454
"E01000945",335,22,82,51,38,7,55,39,3,38,6.56716417910448,24.4776119402985,15.2238805970149,11.3432835820896,2.08955223880597,16.4179104477612,11.6417910447761,0.895522388059702,11.3432835820896
"E01000946",372,46,125,84,36,5,28,27,5,16,12.3655913978495,33.6021505376344,22.5806451612903,9.67741935483871,1.34408602150538,7.52688172043011,7.25806451612903,1.34408602150538,4.3010752688172
"E01000947",401,40,102,89,52,12,24,45,4,33,9.97506234413965,25.4364089775561,22.1945137157107,12.9675810473815,2.9925187032419,5.98503740648379,11.2219451371571,0.997506234413965,8.22942643391521
"E01000948",389,48,109,78,43,8,55,22,4,22,12.3393316195373,28.0205655526992,20.0514138817481,11.0539845758355,2.05655526992288,14.1388174807198,5.65552699228792,1.02827763496144,5.65552699228792
"E01000949",387,22,115,48,70,7,43,44,5,33,5.68475452196382,29.7157622739018,12.4031007751938,18.0878552971576,1.80878552971576,11.1111111111111,11.3695090439276,1.29198966408269,8.52713178294574
"E01000950",216,9,45,27,34,2,28,31,0,40,4.16666666666667,20.8333333333333,12.5,15.7407407407407,0.925925925925926,12.962962962963,14.3518518518519,0,18.5185185185185
"E01000951",219,11,51,32,31,7,38,23,3,23,5.02283105022831,23.2876712328767,14.6118721461187,14.1552511415525,3.19634703196347,17.351598173516,10.5022831050228,1.36986301369863,10.5022831050228
"E01000952",323,19,66,37,57,5,50,42,7,40,5.88235294117647,20.4334365325077,11.4551083591331,17.6470588235294,1.54798761609907,15.4798761609907,13.0030959752322,2.1671826625387,12.3839009287926
"E01000953",303,16,67,38,47,7,50,40,2,36,5.28052805280528,22.1122112211221,12.5412541254125,15.5115511551155,2.31023102310231,16.5016501650165,13.2013201320132,0.66006600660066,11.8811881188119
"E01000954",249,18,46,32,38,4,40,33,1,37,7.2289156626506,18.4738955823293,12.85140562249,15.2610441767068,1.60642570281124,16.0642570281125,13.2530120481928,0.401606425702811,14.859437751004
"E01000955",252,9,35,30,61,4,44,39,2,28,3.57142857142857,13.8888888888889,11.9047619047619,24.2063492063492,1.58730158730159,17.4603174603175,15.4761904761905,0.793650793650794,11.1111111111111
"E01000956",251,17,54,44,37,10,20,31,2,36,6.77290836653386,21.5139442231076,17.5298804780877,14.7410358565737,3.98406374501992,7.96812749003984,12.3505976095618,0.796812749003984,14.3426294820717
"E01000957",386,33,116,74,59,11,35,31,2,25,8.54922279792746,30.0518134715026,19.1709844559585,15.2849740932642,2.84974093264249,9.06735751295337,8.03108808290155,0.518134715025907,6.47668393782383
"E01000958",420,28,110,79,67,11,45,39,4,37,6.66666666666667,26.1904761904762,18.8095238095238,15.952380952381,2.61904761904762,10.7142857142857,9.28571428571429,0.952380952380952,8.80952380952381
"E01000959",259,13,49,37,51,2,34,28,4,41,5.01930501930502,18.9189189189189,14.2857142857143,19.6911196911197,0.772200772200772,13.1274131274131,10.8108108108108,1.54440154440154,15.8301158301158
"E01000960",452,53,158,106,60,9,24,24,1,17,11.7256637168142,34.9557522123894,23.4513274336283,13.2743362831858,1.99115044247788,5.30973451327434,5.30973451327434,0.221238938053097,3.76106194690266
"E01000961",306,28,74,70,40,3,36,20,1,34,9.15032679738562,24.1830065359477,22.8758169934641,13.0718954248366,0.980392156862745,11.7647058823529,6.5359477124183,0.326797385620915,11.1111111111111
"E01000962",555,85,221,128,57,9,19,26,0,10,15.3153153153153,39.8198198198198,23.0630630630631,10.2702702702703,1.62162162162162,3.42342342342342,4.68468468468468,0,1.8018018018018
"E01000963",336,56,106,82,40,3,20,10,2,17,16.6666666666667,31.547619047619,24.4047619047619,11.9047619047619,0.892857142857143,5.95238095238095,2.97619047619048,0.595238095238095,5.05952380952381
"E01000964",415,37,159,88,59,1,34,23,1,13,8.91566265060241,38.3132530120482,21.2048192771084,14.2168674698795,0.240963855421687,8.19277108433735,5.54216867469879,0.240963855421687,3.13253012048193
"E01000965",454,64,162,100,53,4,31,30,1,9,14.0969162995595,35.6828193832599,22.0264317180617,11.6740088105727,0.881057268722467,6.82819383259912,6.6079295154185,0.220264317180617,1.98237885462555
"E01000966",476,81,186,116,47,9,16,16,0,5,17.0168067226891,39.0756302521008,24.3697478991597,9.87394957983193,1.89075630252101,3.36134453781513,3.36134453781513,0,1.05042016806723
"E01000967",321,66,93,63,28,10,31,12,2,16,20.5607476635514,28.9719626168224,19.6261682242991,8.72274143302181,3.11526479750779,9.65732087227414,3.73831775700935,0.623052959501558,4.98442367601246
"E01000968",495,61,203,109,55,3,23,20,3,18,12.3232323232323,41.010101010101,22.020202020202,11.1111111111111,0.606060606060606,4.64646464646465,4.04040404040404,0.606060606060606,3.63636363636364
"E01000969",686,86,277,146,68,13,38,32,1,25,12.536443148688,40.3790087463557,21.2827988338192,9.91253644314869,1.89504373177843,5.53935860058309,4.66472303206997,0.145772594752187,3.64431486880466
"E01000970",540,63,199,140,60,8,27,27,0,16,11.6666666666667,36.8518518518519,25.9259259259259,11.1111111111111,1.48148148148148,5,5,0,2.96296296296296
"E01000971",445,55,179,95,32,4,29,34,2,15,12.3595505617978,40.2247191011236,21.3483146067416,7.19101123595506,0.898876404494382,6.51685393258427,7.64044943820225,0.449438202247191,3.37078651685393
"E01000972",485,51,141,101,80,6,51,31,2,22,10.5154639175258,29.0721649484536,20.8247422680412,16.4948453608247,1.23711340206186,10.5154639175258,6.39175257731959,0.412371134020619,4.5360824742268
"E01000973",585,50,217,132,68,8,39,49,0,22,8.54700854700855,37.0940170940171,22.5641025641026,11.6239316239316,1.36752136752137,6.66666666666667,8.37606837606837,0,3.76068376068376
"E01000974",472,53,132,103,67,10,38,31,7,31,11.228813559322,27.9661016949153,21.8220338983051,14.1949152542373,2.11864406779661,8.05084745762712,6.56779661016949,1.48305084745763,6.56779661016949
