"GeographyCode","KS606EW0001","KS606EW0002","KS606EW0003","KS606EW0004","KS606EW0005","KS606EW0006","KS606EW0007","KS606EW0008","KS606EW0009","KS606EW0010","KS606EW0011","KS606EW0012","KS606EW0013","KS606EW0014","KS606EW0015","KS606EW0016","KS606EW0017","KS606EW0018","KS606EW0019","KS606EW0020","KS606EW0021","KS606EW0022","KS606EW0023","KS606EW0024","KS606EW0025","KS606EW0026","KS606EW0027","KS606EW0028","KS606EW0029","KS606EW0030","KS606EW0031","KS606EW0032","KS606EW0033","KS606EW0034","KS606EW0035","KS606EW0036","KS606EW0037"
"E02000166",1933,0,2,47,6,7,98,138,76,71,228,144,43,397,86,82,188,142,178,0,0.103466114847387,2.43145369891361,0.310398344542162,0.362131401965856,5.06983962752199,7.13916192446974,3.93171236420072,3.67304707708226,11.7951370926022,7.4495602690119,2.22452146921883,20.5380237972064,4.44904293843766,4.24211070874289,9.72581479565442,7.34609415416451,9.20848422141749
"E02000167",2357,1,5,60,5,1,86,131,32,70,319,476,65,506,84,71,130,137,178,0.0424268137462877,0.212134068731438,2.54560882477726,0.212134068731438,0.0424268137462877,3.64870598218074,5.55791260076368,1.3576580398812,2.96987696224014,13.5341535850658,20.1951633432329,2.7577428935087,21.4679677556216,3.56385235468816,3.01230377598642,5.5154857870174,5.81247348324141,7.5519728468392
"E02000168",2241,0,5,40,8,3,98,170,59,110,360,159,35,447,98,89,206,146,208,0,0.223114680946006,1.78491744756805,0.35698348951361,0.133868808567604,4.37304774654172,7.58589915216421,2.63275323516287,4.90852298081214,16.0642570281125,7.095046854083,1.56180276662204,19.946452476573,4.37304774654172,3.97144132083891,9.19232485497546,6.51494868362338,9.28157072735386
"E02000169",2015,3,5,53,7,4,79,168,35,57,174,505,63,409,62,34,121,100,136,0.148883374689826,0.248138957816377,2.6302729528536,0.347394540942928,0.198511166253102,3.92059553349876,8.33746898263027,1.73697270471464,2.8287841191067,8.63523573200993,25.0620347394541,3.12655086848635,20.2977667493797,3.07692307692308,1.68734491315136,6.00496277915633,4.96277915632754,6.74937965260546
"E02000170",2608,1,8,68,7,8,144,233,75,132,293,351,76,493,112,88,193,151,175,0.0383435582822086,0.306748466257669,2.60736196319018,0.26840490797546,0.306748466257669,5.52147239263804,8.9340490797546,2.87576687116564,5.06134969325153,11.2346625766871,13.4585889570552,2.91411042944785,18.9033742331288,4.29447852760736,3.37423312883436,7.40030674846626,5.7898773006135,6.7101226993865
"E02000171",2173,0,6,38,1,4,106,190,58,97,299,255,38,435,82,60,163,154,187,0,0.276115968706857,1.74873446847676,0.0460193281178095,0.184077312471238,4.8780487804878,8.7436723423838,2.66912103083295,4.46387482742752,13.759779107225,11.7349286700414,1.74873446847676,20.0184077312471,3.77358490566038,2.76115968706857,7.50115048320295,7.08697653014266,8.60561435803037
"E02000172",2208,2,2,32,6,11,145,264,142,181,257,144,47,315,110,86,172,128,164,0.0905797101449275,0.0905797101449275,1.44927536231884,0.271739130434783,0.498188405797101,6.56702898550725,11.9565217391304,6.43115942028985,8.19746376811594,11.6394927536232,6.52173913043478,2.1286231884058,14.2663043478261,4.98188405797101,3.89492753623188,7.78985507246377,5.79710144927536,7.42753623188406
"E02000173",2308,3,4,59,5,0,50,154,47,73,247,513,48,443,81,54,132,234,161,0.12998266897747,0.173310225303293,2.55632582322357,0.216637781629116,0,2.16637781629116,6.67244367417678,2.03639514731369,3.16291161178509,10.7019064124783,22.2270363951473,2.07972270363951,19.1941074523397,3.50953206239168,2.33968804159445,5.71923743500867,10.1386481802426,6.97573656845754
"E02000174",2278,2,3,41,8,9,127,215,98,118,314,130,47,478,74,102,159,104,249,0.0877963125548727,0.131694468832309,1.79982440737489,0.351185250219491,0.395083406496927,5.57506584723442,9.43810359964881,4.30201931518876,5.17998244073749,13.784021071115,5.70676031606672,2.06321334503951,20.9833187006146,3.24846356453029,4.47761194029851,6.97980684811238,4.56540825285338,10.9306409130816
"E02000175",2763,0,10,49,9,6,126,224,76,156,339,455,51,626,112,90,148,129,157,0,0.361925443358668,1.77343467245747,0.325732899022801,0.217155266015201,4.56026058631922,8.10712993123417,2.75063336952588,5.64603691639522,12.2692725298588,16.4676076728194,1.84581976112921,22.6565327542526,4.05356496561708,3.25732899022801,5.35649656170829,4.66883821932682,5.68222946073109
"E02000176",2052,0,8,29,10,1,59,104,32,89,211,516,34,452,62,48,132,117,148,0,0.389863547758285,1.41325536062378,0.487329434697856,0.0487329434697856,2.87524366471735,5.0682261208577,1.55945419103314,4.33723196881092,10.2826510721248,25.1461988304094,1.65692007797271,22.0272904483431,3.02144249512671,2.33918128654971,6.4327485380117,5.70175438596491,7.21247563352826
"E02000177",2031,2,1,55,2,10,123,245,104,151,246,205,44,318,112,64,106,99,144,0.0984736582964057,0.0492368291482029,2.70802560315116,0.0984736582964057,0.492368291482029,6.05612998522895,12.0630231413097,5.1206302314131,7.43476120137863,12.1122599704579,10.0935499753816,2.16642048252093,15.6573116691285,5.51452486459872,3.15115706548498,5.2191038897095,4.87444608567208,7.09010339734121
"E02000178",2537,1,2,56,8,9,157,265,96,223,239,266,63,481,139,80,165,130,157,0.0394166338194718,0.0788332676389436,2.20733149389042,0.315333070555775,0.354749704375246,6.18841150965708,10.44540796216,3.78399684666929,8.78990934174221,9.42057548285376,10.4848245959795,2.48324793062672,18.9594008671659,5.47891210090658,3.15333070555775,6.50374458021285,5.12416239653134,6.18841150965708
"E02000179",1599,0,4,19,8,4,56,126,65,84,177,302,43,328,53,51,80,92,107,0,0.250156347717323,1.18824265165729,0.500312695434647,0.250156347717323,3.50218886804253,7.87992495309568,4.0650406504065,5.25328330206379,11.0694183864916,18.8868042526579,2.68918073796123,20.5128205128205,3.31457160725453,3.18949343339587,5.00312695434647,5.75359599749844,6.6916823014384
"E02000180",2091,2,3,42,6,5,92,211,82,148,266,148,38,410,89,67,171,114,197,0.0956480153036825,0.143472022955524,2.00860832137733,0.286944045911047,0.239120038259206,4.39980870396939,10.0908656145385,3.92156862745098,7.0779531324725,12.7211860353898,7.0779531324725,1.81731229076997,19.6078431372549,4.25633668101387,3.20420851267336,8.17790530846485,5.4519368723099,9.42132950741272
"E02000181",2421,2,14,59,5,3,85,163,45,84,276,534,70,537,86,60,153,122,123,0.0826104915324246,0.578273440726972,2.43700950020653,0.206526228831062,0.123915737298637,3.51094589012805,6.73275505989261,1.85873605947955,3.46964064436183,11.4002478314746,22.0570012391574,2.89136720363486,22.180916976456,3.55225113589426,2.47831474597274,6.31970260223048,5.0392399834779,5.08054522924411
"E02000182",1670,1,4,42,9,1,82,164,57,77,151,362,54,291,57,31,87,91,109,0.0598802395209581,0.239520958083832,2.51497005988024,0.538922155688623,0.0598802395209581,4.91017964071856,9.82035928143713,3.41317365269461,4.61077844311377,9.04191616766467,21.6766467065868,3.23353293413174,17.4251497005988,3.41317365269461,1.8562874251497,5.20958083832335,5.44910179640719,6.52694610778443
"E02000183",2239,0,4,46,4,5,106,165,77,87,265,354,51,494,77,58,135,114,197,0,0.178651183564091,2.05448861098705,0.178651183564091,0.223313979455114,4.73425636444841,7.36936132201876,3.43903528360875,3.88566324251898,11.835640911121,15.8106297454221,2.27780259044216,22.0634211701653,3.43903528360875,2.59044216167932,6.02947744528807,5.0915587315766,8.79857079053149
"E02000184",2185,1,1,40,7,8,136,244,147,248,215,116,56,321,85,77,159,171,153,0.045766590389016,0.045766590389016,1.83066361556064,0.320366132723112,0.366132723112128,6.22425629290618,11.1670480549199,6.72768878718535,11.350114416476,9.83981693363844,5.30892448512586,2.5629290617849,14.6910755148741,3.89016018306636,3.52402745995423,7.27688787185355,7.82608695652174,7.00228832951945
"E02000185",1943,0,4,33,7,4,124,248,116,190,171,164,61,280,99,64,126,105,147,0,0.205867215645908,1.69840452907874,0.36026762738034,0.205867215645908,6.38188368502316,12.7637673700463,5.97014925373134,9.77869274318065,8.80082346886258,8.44055584148224,3.1394750386001,14.4107050952136,5.09521358723623,3.29387545033453,6.48481729284611,5.40401441070509,7.56562017498713
"E02000186",1998,1,5,42,2,2,75,181,75,169,231,202,36,413,79,90,102,112,181,0.05005005005005,0.25025025025025,2.1021021021021,0.1001001001001,0.1001001001001,3.75375375375375,9.05905905905906,3.75375375375375,8.45845845845846,11.5615615615616,10.1101101101101,1.8018018018018,20.6706706706707,3.95395395395395,4.5045045045045,5.10510510510511,5.60560560560561,9.05905905905906
"E02000187",1506,1,2,30,2,13,85,217,154,221,87,69,28,128,92,58,94,105,120,0.0664010624169987,0.132802124833997,1.99203187250996,0.132802124833997,0.863213811420983,5.64409030544489,14.4090305444887,10.2257636122178,14.6746347941567,5.77689243027888,4.58167330677291,1.85922974767596,8.49933598937583,6.10889774236388,3.85126162018592,6.24169986719787,6.97211155378486,7.96812749003984
"E02000188",1567,1,0,32,5,6,70,195,175,210,95,104,37,151,95,66,109,104,112,0.0638162093171666,0,2.04211869814933,0.319081046585833,0.382897255902999,4.46713465220166,12.4441608168475,11.1678366305041,13.401403956605,6.06253988513082,6.63688576898532,2.36119974473516,9.63624760689215,6.06253988513082,4.21186981493299,6.95596681557115,6.63688576898532,7.14741544352265
"E02000189",1225,2,3,21,1,1,45,134,56,174,117,89,15,177,61,62,94,53,120,0.163265306122449,0.244897959183673,1.71428571428571,0.0816326530612245,0.0816326530612245,3.6734693877551,10.9387755102041,4.57142857142857,14.2040816326531,9.55102040816326,7.26530612244898,1.22448979591837,14.4489795918367,4.97959183673469,5.06122448979592,7.6734693877551,4.3265306122449,9.79591836734694
"E02000190",1478,3,1,24,2,1,52,141,70,168,147,100,26,228,61,62,175,89,128,0.20297699594046,0.06765899864682,1.62381596752368,0.13531799729364,0.06765899864682,3.51826792963464,9.53991880920162,4.7361299052774,11.3667117726658,9.94587280108254,6.765899864682,1.75913396481732,15.426251691475,4.12719891745602,4.19485791610284,11.8403247631935,6.02165087956698,8.66035182679296
"E02000191",1817,1,6,32,4,0,41,132,56,156,232,167,31,359,54,55,181,179,131,0.0550357732526142,0.330214639515685,1.76114474408365,0.220143093010457,0,2.25646670335718,7.26472206934507,3.0820033021464,8.58558062740781,12.7682993946065,9.19097413318657,1.70610897083104,19.7578425976885,2.97193175564117,3.02696752889378,9.96147495872317,9.85140341221794,7.20968629609246
"E02000192",2027,0,3,42,3,4,79,166,119,152,206,267,37,386,68,66,139,94,196,0,0.148001973359645,2.07202762703503,0.148001973359645,0.197335964479526,3.89738529847065,8.18944252590035,5.87074494326591,7.498766650222,10.1628021706956,13.1721756290084,1.82535767143562,19.0429205722743,3.35471139615195,3.25604341391219,6.85742476566354,4.63739516526887,9.66946225949679
"E02000193",2383,1,23,29,5,2,43,216,86,254,248,243,32,471,72,82,204,135,237,0.0419639110365086,0.965169953839698,1.21695342005875,0.209819555182543,0.0839278220730172,1.80444817456987,9.06420478388586,3.60889634913974,10.6588334032732,10.4070499370541,10.1972303818716,1.34284515316828,19.7650020981956,3.02140159462862,3.44104070499371,8.56063785144775,5.66512798992866,9.94544691565254
