"GeographyCode","KS103EW0001","KS103EW0002","KS103EW0003","KS103EW0004","KS103EW0005","KS103EW0006","KS103EW0007","KS103EW0008","KS103EW0009","KS103EW0010","KS103EW0011","KS103EW0012","KS103EW0013"
"E01000857",1201,540,452,5,30,112,62,44.96253122398,37.6353039134055,0.41631973355537,2.49791840133222,9.3255620316403,5.16236469608659
"E01000858",1503,863,405,3,53,132,47,57.418496340652,26.9461077844311,0.199600798403194,3.52628077178975,8.78243512974052,3.12707917498337
"E01000859",1347,641,484,11,41,138,32,47.5872308834447,35.931700074239,0.816629547141797,3.0438010393467,10.2449888641425,2.37564959168523
"E01000860",1144,513,330,10,43,174,74,44.8426573426573,28.8461538461538,0.874125874125874,3.75874125874126,15.2097902097902,6.46853146853147
"E01000861",1384,941,263,20,42,90,28,67.9913294797688,19.0028901734104,1.44508670520231,3.03468208092486,6.5028901734104,2.02312138728324
"E01000862",1465,679,610,8,26,96,46,46.3481228668942,41.6382252559727,0.546075085324232,1.77474402730375,6.55290102389078,3.13993174061433
"E01000863",1336,878,290,16,37,81,34,65.7185628742515,21.7065868263473,1.19760479041916,2.76946107784431,6.06287425149701,2.54491017964072
"E01000864",1331,828,335,10,30,87,41,62.2088655146506,25.1690458302029,0.751314800901578,2.25394440270473,6.53643876784373,3.08039068369647
"E01000865",1368,971,272,9,30,64,22,70.9795321637427,19.8830409356725,0.657894736842105,2.19298245614035,4.67836257309941,1.60818713450292
"E01000866",1717,981,423,9,50,173,81,57.1345369831101,24.6359930110658,0.52417006406523,2.9120559114735,10.0757134536983,4.71753057658707
"E01000867",1301,771,310,8,37,112,63,59.2621060722521,23.8278247501922,0.614911606456572,2.84396617986164,8.60876249039201,4.8424289008455
"E01000868",1049,507,338,3,66,96,39,48.3317445185891,32.2211630123928,0.285986653956149,6.29170638703527,9.15157292659676,3.71782650142993
"E01000869",1805,1124,416,26,56,133,50,62.2714681440443,23.0470914127424,1.4404432132964,3.10249307479224,7.36842105263158,2.77008310249307
"E01000870",1424,857,337,9,45,118,58,60.1825842696629,23.6657303370787,0.632022471910112,3.16011235955056,8.28651685393258,4.07303370786517
"E01000871",1352,580,585,7,30,84,66,42.8994082840237,43.2692307692308,0.517751479289941,2.2189349112426,6.21301775147929,4.88165680473373
"E01000872",1668,1032,425,5,47,109,50,61.8705035971223,25.4796163069544,0.299760191846523,2.81774580335731,6.5347721822542,2.99760191846523
"E01000873",1386,759,443,13,31,97,43,54.7619047619048,31.962481962482,0.937950937950938,2.23665223665224,6.998556998557,3.1024531024531
"E01000874",1332,610,561,10,23,82,46,45.7957957957958,42.1171171171171,0.750750750750751,1.72672672672673,6.15615615615616,3.45345345345345
"E01000875",1453,943,304,7,52,106,41,64.9002064693737,20.9222298692361,0.481761871988988,3.57880247763248,7.29525120440468,2.82174810736407
"E01000876",1427,792,389,4,60,115,67,55.5010511562719,27.259985984583,0.28030833917309,4.20462508759636,8.05886475122635,4.69516468114926
"E01000877",1356,697,490,4,25,106,34,51.401179941003,36.1356932153392,0.294985250737463,1.84365781710914,7.81710914454277,2.50737463126844
"E01000878",1432,735,514,4,17,83,79,51.3268156424581,35.8938547486034,0.279329608938547,1.18715083798883,5.79608938547486,5.51675977653631
"E01000879",1220,566,464,7,28,102,53,46.3934426229508,38.0327868852459,0.573770491803279,2.29508196721311,8.36065573770492,4.34426229508197
"E01000880",1212,401,595,25,22,94,75,33.0858085808581,49.0924092409241,2.06270627062706,1.81518151815182,7.75577557755776,6.18811881188119
"E01000881",1233,660,425,4,39,75,30,53.5279805352798,34.4687753446877,0.32441200324412,3.16301703163017,6.08272506082725,2.4330900243309
"E01000882",1269,574,520,18,21,99,37,45.2324665090622,40.9771473601261,1.41843971631206,1.6548463356974,7.80141843971631,2.91568163908589
"E01000883",1144,558,457,2,25,68,34,48.7762237762238,39.9475524475524,0.174825174825175,2.18531468531469,5.94405594405594,2.97202797202797
"E01000884",1132,374,613,4,21,69,51,33.0388692579505,54.1519434628975,0.353356890459364,1.85512367491166,6.09540636042403,4.50530035335689
"E01000885",1197,340,645,0,27,74,111,28.4043441938179,53.8847117794486,0,2.25563909774436,6.18212197159566,9.27318295739348
"E01000886",1173,570,441,8,29,101,24,48.5933503836317,37.5959079283887,0.682011935208866,2.47229326513214,8.61040068201194,2.0460358056266
"E01000887",1264,674,388,12,29,121,40,53.3227848101266,30.6962025316456,0.949367088607595,2.29430379746835,9.57278481012658,3.16455696202532
"E01000888",1279,637,453,4,35,103,47,49.8045347928069,35.4182955433933,0.312744331508991,2.73651290070367,8.05316653635653,3.67474589523065
"E01000889",1304,684,376,2,51,106,85,52.4539877300613,28.8343558282209,0.153374233128834,3.91104294478528,8.12883435582822,6.51840490797546
"E01000890",1321,599,393,8,66,153,102,45.3444360333081,29.7501892505678,0.60560181680545,4.99621498864497,11.5821347464042,7.72142316426949
"E01000891",1234,688,292,18,49,109,78,55.7536466774716,23.6628849270665,1.45867098865478,3.9708265802269,8.83306320907618,6.32090761750405
"E01000892",1481,713,513,17,36,112,90,48.1431465226199,34.6387575962188,1.14787305874409,2.43079000675219,7.5624577987846,6.07697501688049
"E01000893",1301,561,515,14,39,112,60,43.1206764027671,39.5849346656418,1.076095311299,2.99769408147579,8.60876249039201,4.61183704842429
"E01000894",1130,382,590,18,14,77,49,33.8053097345133,52.212389380531,1.5929203539823,1.23893805309735,6.8141592920354,4.33628318584071
"E01000895",1379,637,486,7,26,124,99,46.1928934010152,35.2429296591733,0.50761421319797,1.8854242204496,8.99202320522117,7.17911530094271
"E01000896",1391,523,675,23,18,96,56,37.5988497483825,48.5262401150252,1.65348670021567,1.294033069734,6.90150970524802,4.02588066139468
"E01000897",1285,418,636,16,24,117,74,32.5291828793774,49.4941634241245,1.24513618677043,1.86770428015564,9.10505836575875,5.75875486381323
"E01000898",1472,797,450,14,41,111,59,54.1440217391304,30.570652173913,0.951086956521739,2.78532608695652,7.54076086956522,4.00815217391304
"E01000899",1340,397,733,13,27,96,74,29.6268656716418,54.7014925373134,0.970149253731343,2.01492537313433,7.16417910447761,5.52238805970149
"E01000900",1480,804,424,20,54,112,66,54.3243243243243,28.6486486486486,1.35135135135135,3.64864864864865,7.56756756756757,4.45945945945946
"E01000901",1474,808,413,4,57,120,72,54.8168249660787,28.0189959294437,0.271370420624152,3.86702849389417,8.14111261872456,4.88466757123474
"E01000902",1102,581,318,2,40,108,53,52.7223230490018,28.8566243194192,0.181488203266788,3.62976406533575,9.80036297640653,4.80943738656987
"E01000903",1247,624,410,5,29,111,68,50.0400962309543,32.878909382518,0.400962309542903,2.32558139534884,8.90136327185245,5.45308740978348
"E01000904",1739,1010,431,12,51,155,80,58.0793559516964,24.784358826912,0.690051753881541,2.93271995399655,8.91316848763657,4.60034502587694
"E01000905",1532,763,448,3,64,147,107,49.8041775456919,29.242819843342,0.195822454308094,4.17754569190601,9.59530026109661,6.98433420365535
"E01000906",1380,777,401,10,24,102,66,56.304347826087,29.0579710144928,0.72463768115942,1.73913043478261,7.39130434782609,4.78260869565217
"E01000907",1135,582,321,2,51,111,68,51.2775330396476,28.2819383259912,0.176211453744493,4.49339207048458,9.77973568281938,5.99118942731277
"E01000908",1289,718,352,0,36,128,55,55.7020946470132,27.3079906904577,0,2.79286268425136,9.93017843289372,4.26687354538402
"E01000909",1370,571,570,12,35,119,63,41.6788321167883,41.6058394160584,0.875912408759124,2.55474452554745,8.68613138686131,4.5985401459854
"E01000910",1221,527,541,2,28,76,47,43.1613431613432,44.3079443079443,0.163800163800164,2.29320229320229,6.22440622440622,3.84930384930385
"E01000911",1241,582,443,11,37,110,58,46.897663174859,35.6970185334408,0.88638195004029,2.98146655922643,8.8638195004029,4.67365028203062
"E01000912",1329,707,340,4,41,149,88,53.1978931527464,25.5831452219714,0.300978179082017,3.08502633559067,11.2114371708051,6.62151993980436
"E01000913",1418,452,732,19,31,109,75,31.8758815232722,51.6220028208745,1.33991537376587,2.18617771509168,7.68688293370945,5.28913963328632
"E01000914",1626,981,400,30,30,125,60,60.3321033210332,24.60024600246,1.8450184501845,1.8450184501845,7.68757687576876,3.690036900369
"E01000915",1234,692,337,18,46,78,63,56.0777957860616,27.3095623987034,1.45867098865478,3.72771474878444,6.32090761750405,5.10534846029173
"E01000916",1560,953,360,34,51,104,58,61.0897435897436,23.0769230769231,2.17948717948718,3.26923076923077,6.66666666666667,3.71794871794872
"E01000917",1490,809,353,11,64,190,63,54.2953020134228,23.6912751677852,0.738255033557047,4.29530201342282,12.751677852349,4.22818791946309
"E01000918",1886,1227,387,25,58,137,52,65.0583244962884,20.5196182396607,1.32555673382821,3.07529162248144,7.26405090137858,2.75715800636267
"E01000919",1850,1217,352,40,38,142,61,65.7837837837838,19.027027027027,2.16216216216216,2.05405405405405,7.67567567567568,3.2972972972973
"E01000920",1702,994,435,40,52,130,51,58.4018801410106,25.5581668625147,2.35017626321974,3.05522914218566,7.63807285546416,2.99647473560517
"E01000921",1692,1108,389,19,47,96,33,65.4846335697399,22.9905437352246,1.12293144208038,2.77777777777778,5.67375886524823,1.95035460992908
"E01000922",1322,880,244,14,40,93,51,66.5658093797277,18.4568835098336,1.0590015128593,3.02571860816944,7.03479576399395,3.85779122541604
"E01000923",1264,701,361,5,35,113,49,55.4588607594937,28.5601265822785,0.395569620253165,2.76898734177215,8.93987341772152,3.87658227848101
"E01000924",1436,924,315,15,30,118,34,64.3454038997214,21.9359331476323,1.04456824512535,2.0891364902507,8.21727019498607,2.36768802228412
"E01000925",1173,596,324,20,53,120,60,50.8098891730605,27.6214833759591,1.70502983802217,4.51832907075874,10.230179028133,5.1150895140665
"E01000926",1537,1082,254,12,33,110,46,70.3968770331815,16.5256994144437,0.780741704619388,2.14703968770332,7.15679895901106,2.99284320104099
"E01000927",1496,864,391,45,35,112,49,57.7540106951872,26.1363636363636,3.00802139037433,2.33957219251337,7.48663101604278,3.27540106951872
"E01000928",1377,714,416,13,46,106,82,51.8518518518518,30.2106027596224,0.944081336238199,3.34059549745824,7.69789397240378,5.95497458242556
"E01000929",1260,556,428,1,49,147,79,44.1269841269841,33.968253968254,0.0793650793650794,3.88888888888889,11.6666666666667,6.26984126984127
"E01000930",1586,800,385,21,74,183,123,50.4413619167718,24.2749054224464,1.32408575031526,4.66582597730139,11.5384615384615,7.75535939470366
"E01000931",1589,846,432,4,72,167,68,53.2410320956576,27.1869100062933,0.251730648206419,4.53115166771554,10.509754562618,4.27942101950913
"E01000932",1670,1063,375,2,41,145,44,63.6526946107784,22.4550898203593,0.119760479041916,2.45508982035928,8.68263473053892,2.63473053892216
"E01000933",1492,838,432,6,47,117,52,56.1662198391421,28.9544235924933,0.402144772117962,3.15013404825737,7.84182305630027,3.48525469168901
"E01000934",1310,622,412,2,58,140,76,47.4809160305344,31.4503816793893,0.152671755725191,4.42748091603053,10.6870229007634,5.80152671755725
"E01000935",1047,490,349,4,49,117,38,46.8003820439351,33.3333333333333,0.382043935052531,4.68003820439351,11.1747851002865,3.62941738299905
"E01000936",1525,1040,283,21,41,87,53,68.1967213114754,18.5573770491803,1.37704918032787,2.68852459016393,5.70491803278689,3.47540983606557
"E01000937",1361,992,272,8,16,49,24,72.887582659809,19.9853049228508,0.587803085966201,1.1756061719324,3.60029390154298,1.7634092578986
"E01000938",1390,929,237,38,65,90,31,66.8345323741007,17.0503597122302,2.73381294964029,4.67625899280576,6.47482014388489,2.23021582733813
"E01000939",947,503,280,6,35,68,55,53.1151003167899,29.5670538542767,0.633579725448786,3.69588173178458,7.1805702217529,5.8078141499472
"E01000940",939,530,293,7,15,54,40,56.4430244941427,31.2034078807242,0.745473908413206,1.59744408945687,5.75079872204473,4.25985090521832
"E01000941",1000,530,270,8,49,84,59,53,27,0.8,4.9,8.4,5.9
"E01000942",2006,1649,210,13,26,82,26,82.2033898305085,10.468594217348,0.648055832502493,1.29611166500499,4.08773678963111,1.29611166500499
"E01000943",957,656,170,14,29,75,13,68.5475444096134,17.7638453500522,1.46290491118077,3.03030303030303,7.83699059561129,1.35841170323929
"E01000944",1627,1136,290,8,43,86,64,69.8217578365089,17.8242163491088,0.491702519975415,2.64290104486785,5.28580208973571,3.93362015980332
"E01000945",1553,1104,310,8,32,65,34,71.0882163554411,19.9613650998068,0.51513200257566,2.06052801030264,4.18544752092724,2.18931101094656
"E01000946",1302,658,411,9,41,109,74,50.5376344086022,31.5668202764977,0.691244239631336,3.14900153609831,8.37173579109063,5.68356374807988
"E01000947",1765,1229,316,13,41,123,43,69.6317280453258,17.9036827195467,0.736543909348442,2.32294617563739,6.96883852691218,2.43626062322946
"E01000948",1488,755,433,11,62,152,75,50.739247311828,29.0994623655914,0.739247311827957,4.16666666666667,10.2150537634409,5.04032258064516
"E01000949",1322,688,371,23,58,105,77,52.0423600605144,28.0635400907716,1.73978819969743,4.38729198184569,7.94251134644478,5.82450832072617
"E01000950",1100,561,333,1,52,99,54,51,30.2727272727273,0.0909090909090909,4.72727272727273,9,4.90909090909091
"E01000951",1218,628,367,5,49,82,87,51.559934318555,30.1313628899836,0.410509031198686,4.02298850574713,6.73234811165846,7.14285714285714
"E01000952",1403,824,357,3,52,98,69,58.7312900926586,25.4454739843193,0.213827512473272,3.70634354953671,6.98503207412687,4.91803278688525
"E01000953",1349,687,402,4,50,111,95,50.9266123054114,29.7998517420311,0.296515937731653,3.70644922164566,8.22831727205337,7.04225352112676
"E01000954",1194,581,379,3,58,101,72,48.6599664991625,31.7420435510888,0.251256281407035,4.85762144053601,8.45896147403685,6.03015075376884
"E01000955",1253,661,364,1,46,105,76,52.7533918595371,29.0502793296089,0.0798084596967279,3.67118914604948,8.37988826815642,6.06544293695132
"E01000956",1187,666,327,3,56,88,47,56.1078348778433,27.5484414490312,0.25273799494524,4.71777590564448,7.41364785172704,3.95956192080876
"E01000957",1435,829,385,12,49,116,44,57.7700348432056,26.8292682926829,0.836236933797909,3.41463414634146,8.08362369337979,3.06620209059233
"E01000958",1863,1216,420,6,61,112,48,65.2710681696189,22.5442834138486,0.322061191626409,3.27428878153516,6.01180891035964,2.57648953301127
"E01000959",1376,766,366,7,47,98,92,55.6686046511628,26.5988372093023,0.508720930232558,3.4156976744186,7.12209302325581,6.68604651162791
"E01000960",1474,727,533,19,22,103,70,49.3215739484396,36.1601085481683,1.28900949796472,1.49253731343284,6.98778833107191,4.74898236092266
"E01000961",1228,544,467,4,44,92,77,44.299674267101,38.0293159609121,0.325732899022801,3.58306188925081,7.49185667752443,6.27035830618892
"E01000962",1376,793,427,19,21,84,32,57.6308139534884,31.031976744186,1.38081395348837,1.52616279069767,6.1046511627907,2.32558139534884
"E01000963",1626,612,734,9,40,97,134,37.6383763837638,45.1414514145141,0.55350553505535,2.460024600246,5.96555965559656,8.24108241082411
"E01000964",1309,642,449,20,40,97,61,49.0450725744843,34.3009931245225,1.52788388082506,3.05576776165011,7.41023682200153,4.66004583651643
"E01000965",1315,780,373,4,31,98,29,59.3155893536122,28.3650190114068,0.304182509505703,2.3574144486692,7.45247148288973,2.20532319391635
"E01000966",1296,622,527,6,25,74,42,47.9938271604938,40.6635802469136,0.462962962962963,1.92901234567901,5.70987654320988,3.24074074074074
"E01000967",1149,418,554,5,21,96,55,36.3794604003481,48.2158398607485,0.435161009573542,1.82767624020888,8.35509138381201,4.78677110530896
"E01000968",1336,768,387,2,21,108,50,57.4850299401198,28.9670658682635,0.149700598802395,1.57185628742515,8.08383233532934,3.74251497005988
"E01000969",1791,1038,553,9,33,103,55,57.9564489112228,30.8766052484645,0.50251256281407,1.84254606365159,5.75097710776103,3.07091010608599
"E01000970",1362,928,293,9,27,88,17,68.1350954478708,21.5124816446402,0.66079295154185,1.98237885462555,6.46108663729809,1.24816446402349
"E01000971",1237,579,507,15,25,67,44,46.8067906224737,40.9862570735651,1.21261115602264,2.02101859337106,5.41632983023444,3.55699272433306
"E01000972",1676,935,473,5,69,130,64,55.7875894988067,28.2219570405728,0.298329355608592,4.11694510739857,7.75656324582339,3.81861575178998
"E01000973",1654,1077,372,8,46,116,35,65.1148730350665,22.490931076179,0.483675937122128,2.78113663845224,7.01330108827086,2.11608222490931
"E01000974",1491,934,315,9,56,118,59,62.6425217974514,21.1267605633803,0.603621730382294,3.75586854460094,7.91415157612341,3.9570757880617
