"GeographyCode","KS106EW0001","KS106EW0002","KS106EW0003","KS106EW0004","KS106EW0005","KS106EW0006","KS106EW0007","KS106EW0008","KS106EW0009","KS106EW0010","KS106EW0011","KS106EW0012","KS106EW0013"
"E01000933",821,27,171,123,66,24,157,3.28867235079172,20.8282582216809,14.9817295980512,8.03897685749087,2.92326431181486,19.1230207064555
"E01000934",732,59,221,185,89,43,163,8.06010928961749,30.1912568306011,25.2732240437158,12.1584699453552,5.87431693989071,22.2677595628415
"E01000935",624,66,154,211,90,46,126,10.5769230769231,24.6794871794872,33.8141025641026,14.4230769230769,7.37179487179487,20.1923076923077
"E01000936",536,46,136,161,70,43,100,8.58208955223881,25.3731343283582,30.0373134328358,13.0597014925373,8.02238805970149,18.6567164179104
"E01000937",502,8,186,67,43,9,88,1.59362549800797,37.0517928286853,13.3466135458167,8.56573705179283,1.79282868525896,17.5298804780877
"E01000938",737,37,175,165,110,20,127,5.02035278154681,23.7449118046133,22.3880597014925,14.9253731343284,2.71370420624152,17.2320217096336
"E01000939",446,40,150,130,58,32,97,8.96860986547085,33.6322869955157,29.1479820627803,13.0044843049327,7.17488789237668,21.7488789237668
"E01000940",534,39,219,116,58,24,103,7.30337078651685,41.0112359550562,21.7228464419476,10.8614232209738,4.49438202247191,19.2883895131086
"E01000941",557,45,172,148,63,27,167,8.07899461400359,30.8797127468582,26.5709156193896,11.310592459605,4.84739676840215,29.9820466786355
"E01000942",686,16,238,62,32,11,112,2.33236151603499,34.6938775510204,9.03790087463557,4.66472303206997,1.60349854227405,16.3265306122449
"E01000943",596,11,217,65,26,9,91,1.84563758389262,36.4093959731544,10.9060402684564,4.36241610738255,1.51006711409396,15.2684563758389
"E01000944",667,48,243,155,63,27,137,7.19640179910045,36.431784107946,23.2383808095952,9.44527736131934,4.047976011994,20.5397301349325
"E01000945",611,20,155,128,80,28,106,3.27332242225859,25.3682487725041,20.949263502455,13.0932896890344,4.58265139116203,17.3486088379705
"E01000946",715,32,194,142,63,27,110,4.47552447552448,27.1328671328671,19.8601398601399,8.81118881118881,3.77622377622378,15.3846153846154
"E01000947",871,29,234,119,52,20,173,3.32950631458094,26.865671641791,13.662456946039,5.97014925373134,2.29621125143513,19.8622273249139
"E01000948",846,32,219,160,69,28,183,3.78250591016548,25.886524822695,18.9125295508274,8.15602836879433,3.3096926713948,21.6312056737589
"E01000949",739,47,193,198,87,48,161,6.35994587280108,26.1163734776725,26.7929634641407,11.7726657645467,6.49526387009472,21.7861975642761
"E01000950",550,54,171,187,79,42,134,9.81818181818182,31.0909090909091,34,14.3636363636364,7.63636363636364,24.3636363636364
"E01000951",603,46,228,178,80,45,158,7.62852404643449,37.8109452736318,29.5190713101161,13.2669983416252,7.46268656716418,26.2023217247098
"E01000952",675,58,186,189,76,39,166,8.59259259259259,27.5555555555556,28,11.2592592592593,5.77777777777778,24.5925925925926
"E01000953",708,45,272,170,82,40,218,6.35593220338983,38.4180790960452,24.0112994350282,11.5819209039548,5.64971751412429,30.7909604519774
"E01000954",642,100,182,253,126,48,156,15.5763239875389,28.3489096573209,39.4080996884735,19.6261682242991,7.47663551401869,24.2990654205607
"E01000955",657,57,258,197,95,35,172,8.67579908675799,39.2694063926941,29.9847792998478,14.4596651445967,5.32724505327245,26.179604261796
"E01000956",608,55,148,176,78,46,113,9.04605263157895,24.3421052631579,28.9473684210526,12.8289473684211,7.56578947368421,18.5855263157895
"E01000957",765,60,190,181,97,39,149,7.84313725490196,24.8366013071895,23.6601307189542,12.6797385620915,5.09803921568627,19.4771241830065
"E01000958",835,73,174,243,121,61,116,8.74251497005988,20.8383233532934,29.1017964071856,14.4910179640719,7.30538922155689,13.8922155688623
"E01000959",698,51,249,182,81,51,184,7.30659025787966,35.6733524355301,26.0744985673352,11.6045845272206,7.30659025787966,26.3610315186246
"E01000960",841,34,189,183,97,36,128,4.04280618311534,22.4732461355529,21.7598097502973,11.5338882282996,4.28061831153389,15.2199762187872
"E01000961",652,64,184,209,105,46,133,9.8159509202454,28.2208588957055,32.0552147239264,16.1042944785276,7.05521472392638,20.398773006135
"E01000962",745,15,92,151,99,12,66,2.01342281879195,12.3489932885906,20.2684563758389,13.2885906040268,1.61073825503356,8.85906040268456
"E01000963",851,28,224,202,104,25,128,3.29024676850764,26.3219741480611,23.7367802585194,12.2209165687427,2.93772032902468,15.0411280846063
"E01000964",713,35,138,169,83,25,125,4.90883590462833,19.3548387096774,23.7026647966339,11.64095371669,3.50631136044881,17.531556802244
"E01000965",764,26,149,132,77,18,108,3.40314136125654,19.5026178010471,17.2774869109948,10.0785340314136,2.35602094240838,14.1361256544503
"E01000966",675,7,82,144,82,16,68,1.03703703703704,12.1481481481481,21.3333333333333,12.1481481481481,2.37037037037037,10.0740740740741
"E01000967",619,15,134,162,70,16,116,2.4232633279483,21.6478190630048,26.1712439418417,11.3085621970921,2.58481421647819,18.7399030694669
"E01000968",760,22,155,109,75,20,119,2.89473684210526,20.3947368421053,14.3421052631579,9.86842105263158,2.63157894736842,15.6578947368421
"E01000969",954,17,157,170,95,18,106,1.78197064989518,16.4570230607966,17.8197064989518,9.958071278826,1.88679245283019,11.1111111111111
"E01000970",831,8,125,67,35,5,83,0.962695547533093,15.0421179302046,8.06257521058965,4.21179302045728,0.601684717208183,9.98796630565584
"E01000971",649,11,116,149,94,15,93,1.69491525423729,17.8736517719569,22.9583975346687,14.4838212634823,2.31124807395994,14.3297380585516
"E01000972",949,72,246,224,92,57,204,7.58693361433088,25.9220231822972,23.6037934668072,9.69441517386723,6.00632244467861,21.4963119072708
"E01000973",894,42,153,154,73,33,124,4.69798657718121,17.1140939597315,17.2259507829978,8.165548098434,3.69127516778524,13.8702460850112
"E01000974",821,44,191,155,71,40,147,5.35931790499391,23.2643118148599,18.8794153471376,8.64799025578563,4.8721071863581,17.904993909866
