"GeographyCode","KS601EW0001","KS601EW0002","KS601EW0003","KS601EW0004","KS601EW0005","KS601EW0006","KS601EW0007","KS601EW0008","KS601EW0009","KS601EW0010","KS601EW0011","KS601EW0012","KS601EW0013","KS601EW0014","KS601EW0015","KS601EW0016","KS601EW0017","KS601EW0018","KS601EW0019","KS601EW0020","KS601EW0021","KS601EW0022","KS601EW0023","KS601EW0024","KS601EW0025","KS601EW0026","KS601EW0027","KS601EW0028","KS601EW0029"
"E00004130",218,18,107,38,2,10,10,16,7,6,4,0,2,0,0,8.25688073394496,49.0825688073394,17.4311926605505,0.917431192660551,4.58715596330275,4.58715596330275,7.3394495412844,3.21100917431193,2.75229357798165,1.8348623853211,0,0.917431192660551,0,0
"E00004131",214,23,106,49,4,1,8,8,9,3,3,0,0,1,1,10.7476635514019,49.5327102803738,22.8971962616822,1.86915887850467,0.467289719626168,3.73831775700935,3.73831775700935,4.20560747663551,1.4018691588785,1.4018691588785,0,0,0.467289719626168,0.467289719626168
"E00004132",158,9,80,40,6,2,4,6,6,1,4,5,0,4,0,5.69620253164557,50.6329113924051,25.3164556962025,3.79746835443038,1.26582278481013,2.53164556962025,3.79746835443038,3.79746835443038,0.632911392405063,2.53164556962025,3.16455696202532,0,2.53164556962025,0
"E00004133",201,16,93,36,4,7,17,12,11,3,2,0,3,0,4,7.96019900497512,46.2686567164179,17.910447761194,1.99004975124378,3.48258706467662,8.45771144278607,5.97014925373134,5.4726368159204,1.49253731343284,0.995024875621891,0,1.49253731343284,0,1.99004975124378
"E00004134",148,7,72,24,4,1,5,16,5,8,6,0,1,0,0,4.72972972972973,48.6486486486487,16.2162162162162,2.7027027027027,0.675675675675676,3.37837837837838,10.8108108108108,3.37837837837838,5.40540540540541,4.05405405405405,0,0.675675675675676,0,0
"E00004135",134,15,70,27,5,4,4,4,1,4,0,1,2,0,3,11.1940298507463,52.2388059701493,20.1492537313433,3.73134328358209,2.98507462686567,2.98507462686567,2.98507462686567,0.746268656716418,2.98507462686567,0,0.746268656716418,1.49253731343284,0,2.23880597014925
"E00004136",183,8,96,37,5,4,9,15,5,2,2,1,1,1,0,4.37158469945355,52.4590163934426,20.2185792349727,2.73224043715847,2.18579234972678,4.91803278688525,8.19672131147541,2.73224043715847,1.09289617486339,1.09289617486339,0.546448087431694,0.546448087431694,0.546448087431694,0
"E00004137",218,21,105,51,6,3,17,3,5,0,7,1,1,0,1,9.63302752293578,48.1651376146789,23.394495412844,2.75229357798165,1.37614678899083,7.79816513761468,1.37614678899083,2.29357798165138,0,3.21100917431193,0.458715596330275,0.458715596330275,0,0.458715596330275
"E00004138",181,7,81,35,9,3,19,5,8,9,5,1,4,2,3,3.86740331491713,44.7513812154696,19.3370165745856,4.97237569060773,1.65745856353591,10.4972375690608,2.76243093922652,4.41988950276243,4.97237569060773,2.76243093922652,0.552486187845304,2.20994475138122,1.10497237569061,1.65745856353591
"E00004139",207,29,34,14,33,7,2,25,34,8,21,16,0,14,10,14.0096618357488,16.4251207729469,6.76328502415459,15.9420289855072,3.38164251207729,0.966183574879227,12.0772946859903,16.4251207729469,3.86473429951691,10.1449275362319,7.72946859903382,0,6.76328502415459,4.83091787439614
"E00004140",159,4,83,34,5,1,12,4,8,3,5,1,1,0,4,2.51572327044025,52.2012578616352,21.3836477987421,3.14465408805031,0.628930817610063,7.54716981132075,2.51572327044025,5.0314465408805,1.88679245283019,3.14465408805031,0.628930817610063,0.628930817610063,0,2.51572327044025
"E00004141",162,11,58,29,4,0,24,8,10,11,7,1,1,1,0,6.79012345679012,35.8024691358025,17.9012345679012,2.46913580246914,0,14.8148148148148,4.93827160493827,6.17283950617284,6.79012345679012,4.32098765432099,0.617283950617284,0.617283950617284,0.617283950617284,0
"E00004142",200,10,100,38,10,4,16,9,5,3,5,1,2,1,5,5,50,19,5,2,8,4.5,2.5,1.5,2.5,0.5,1,0.5,2.5
"E00004143",190,5,97,38,3,1,8,9,7,19,3,0,1,0,1,2.63157894736842,51.0526315789474,20,1.57894736842105,0.526315789473684,4.21052631578947,4.73684210526316,3.68421052631579,10,1.57894736842105,0,0.526315789473684,0,0.526315789473684
"E00004144",171,11,89,31,6,0,18,2,9,2,3,1,0,1,2,6.4327485380117,52.046783625731,18.1286549707602,3.50877192982456,0,10.5263157894737,1.16959064327485,5.26315789473684,1.16959064327485,1.75438596491228,0.584795321637427,0,0.584795321637427,1.16959064327485
"E00004145",213,11,100,42,5,9,14,12,4,4,12,1,0,1,0,5.16431924882629,46.9483568075117,19.7183098591549,2.34741784037559,4.22535211267606,6.57276995305164,5.63380281690141,1.87793427230047,1.87793427230047,5.63380281690141,0.469483568075117,0,0.469483568075117,0
"E00004146",216,11,103,50,7,10,7,12,6,4,6,0,4,0,4,5.09259259259259,47.6851851851852,23.1481481481481,3.24074074074074,4.62962962962963,3.24074074074074,5.55555555555556,2.77777777777778,1.85185185185185,2.77777777777778,0,1.85185185185185,0,1.85185185185185
"E00004147",193,8,105,39,3,0,21,7,3,2,5,0,0,0,1,4.14507772020725,54.4041450777202,20.2072538860104,1.55440414507772,0,10.880829015544,3.62694300518135,1.55440414507772,1.03626943005181,2.59067357512953,0,0,0,0.518134715025907
"E00004148",137,9,58,31,4,3,12,7,8,1,4,0,1,0,0,6.56934306569343,42.3357664233577,22.6277372262774,2.91970802919708,2.18978102189781,8.75912408759124,5.10948905109489,5.83941605839416,0.72992700729927,2.91970802919708,0,0.72992700729927,0,0
"E00004149",257,9,128,56,4,3,23,21,9,0,4,0,2,0,2,3.50194552529183,49.8054474708171,21.7898832684825,1.55642023346304,1.16731517509728,8.94941634241245,8.17120622568093,3.50194552529183,0,1.55642023346304,0,0.778210116731518,0,0.778210116731518
"E00004150",264,13,164,41,5,4,8,11,6,7,5,0,1,0,4,4.92424242424242,62.1212121212121,15.530303030303,1.89393939393939,1.51515151515152,3.03030303030303,4.16666666666667,2.27272727272727,2.65151515151515,1.89393939393939,0,0.378787878787879,0,1.51515151515152
"E00004151",227,8,143,41,5,4,6,6,8,1,5,1,0,0,2,3.52422907488987,62.9955947136564,18.0616740088106,2.20264317180617,1.76211453744493,2.6431718061674,2.6431718061674,3.52422907488987,0.440528634361234,2.20264317180617,0.440528634361234,0,0,0.881057268722467
"E00004152",177,9,77,43,6,1,9,13,12,2,5,1,2,1,2,5.08474576271187,43.5028248587571,24.2937853107345,3.38983050847458,0.564971751412429,5.08474576271187,7.34463276836158,6.77966101694915,1.12994350282486,2.82485875706215,0.564971751412429,1.12994350282486,0.564971751412429,1.12994350282486
"E00004153",175,13,81,26,5,4,14,16,1,8,7,1,1,1,3,7.42857142857143,46.2857142857143,14.8571428571429,2.85714285714286,2.28571428571429,8,9.14285714285714,0.571428571428571,4.57142857142857,4,0.571428571428571,0.571428571428571,0.571428571428571,1.71428571428571
"E00004154",201,7,104,47,3,2,8,10,15,1,4,0,1,0,1,3.48258706467662,51.7412935323383,23.3830845771144,1.49253731343284,0.995024875621891,3.98009950248756,4.97512437810945,7.46268656716418,0.497512437810945,1.99004975124378,0,0.497512437810945,0,0.497512437810945
"E00004155",185,13,80,37,0,5,6,13,20,2,9,0,0,0,0,7.02702702702703,43.2432432432432,20,0,2.7027027027027,3.24324324324324,7.02702702702703,10.8108108108108,1.08108108108108,4.86486486486486,0,0,0,0
"E00004156",173,16,81,32,8,4,16,5,3,5,3,0,1,0,3,9.2485549132948,46.8208092485549,18.4971098265896,4.6242774566474,2.3121387283237,9.2485549132948,2.89017341040462,1.73410404624277,2.89017341040462,1.73410404624277,0,0.578034682080925,0,1.73410404624277
"E00004157",177,11,83,33,1,4,12,12,13,0,8,0,0,1,0,6.21468926553672,46.8926553672316,18.6440677966102,0.564971751412429,2.25988700564972,6.77966101694915,6.77966101694915,7.34463276836158,0,4.51977401129944,0,0,0.564971751412429,0
"E00004158",213,17,69,20,10,10,15,27,19,17,9,1,1,2,2,7.981220657277,32.3943661971831,9.38967136150235,4.69483568075117,4.69483568075117,7.04225352112676,12.6760563380282,8.92018779342723,7.981220657277,4.22535211267606,0.469483568075117,0.469483568075117,0.938967136150235,0.938967136150235
"E00004159",257,29,62,20,27,17,17,28,19,25,13,3,6,5,10,11.284046692607,24.124513618677,7.78210116731517,10.5058365758755,6.6147859922179,6.6147859922179,10.8949416342412,7.39299610894942,9.72762645914397,5.05836575875486,1.16731517509728,2.33463035019455,1.94552529182879,3.89105058365759
"E00004160",141,17,28,13,13,4,28,13,9,9,7,6,5,5,6,12.0567375886525,19.8581560283688,9.21985815602837,9.21985815602837,2.83687943262411,19.8581560283688,9.21985815602837,6.38297872340426,6.38297872340426,4.9645390070922,4.25531914893617,3.54609929078014,3.54609929078014,4.25531914893617
"E00004161",157,9,78,28,5,6,12,8,5,2,4,1,1,0,2,5.73248407643312,49.6815286624204,17.8343949044586,3.18471337579618,3.82165605095541,7.64331210191083,5.09554140127389,3.18471337579618,1.27388535031847,2.54777070063694,0.636942675159236,0.636942675159236,0,1.27388535031847
"E00004162",209,11,111,31,11,4,11,9,15,3,3,2,2,3,3,5.26315789473684,53.11004784689,14.8325358851675,5.26315789473684,1.91387559808612,5.26315789473684,4.30622009569378,7.17703349282297,1.43540669856459,1.43540669856459,0.956937799043062,0.956937799043062,1.43540669856459,1.43540669856459
"E00004163",283,17,124,47,12,8,14,21,18,14,8,6,1,5,2,6.00706713780919,43.8162544169611,16.6077738515901,4.24028268551237,2.82685512367491,4.9469964664311,7.42049469964664,6.36042402826855,4.9469964664311,2.82685512367491,2.12014134275618,0.353356890459364,1.76678445229682,0.706713780918728
"E00004164",262,43,65,24,19,8,25,32,15,16,15,3,4,4,7,16.412213740458,24.8091603053435,9.16030534351145,7.25190839694656,3.05343511450382,9.54198473282443,12.2137404580153,5.72519083969466,6.10687022900763,5.72519083969466,1.14503816793893,1.52671755725191,1.52671755725191,2.67175572519084
"E00004165",246,20,72,16,21,6,29,29,25,13,15,2,1,6,6,8.13008130081301,29.2682926829268,6.50406504065041,8.53658536585366,2.4390243902439,11.7886178861789,11.7886178861789,10.1626016260163,5.28455284552846,6.09756097560976,0.813008130081301,0.40650406504065,2.4390243902439,2.4390243902439
"E00004166",263,30,48,32,27,2,18,32,27,32,15,4,7,7,14,11.4068441064639,18.2509505703422,12.1673003802281,10.2661596958175,0.760456273764259,6.84410646387833,12.1673003802281,10.2661596958175,12.1673003802281,5.70342205323194,1.52091254752852,2.6615969581749,2.6615969581749,5.32319391634981
"E00004167",190,13,72,43,2,4,18,9,23,3,3,0,2,0,1,6.8421052631579,37.8947368421053,22.6315789473684,1.05263157894737,2.10526315789474,9.47368421052632,4.73684210526316,12.1052631578947,1.57894736842105,1.57894736842105,0,1.05263157894737,0,0.526315789473684
"E00004168",143,11,82,14,6,2,13,4,6,3,2,0,0,2,1,7.69230769230769,57.3426573426573,9.79020979020979,4.1958041958042,1.3986013986014,9.09090909090909,2.7972027972028,4.1958041958042,2.0979020979021,1.3986013986014,0,0,1.3986013986014,0.699300699300699
"E00004169",278,25,118,36,5,12,17,44,6,9,6,1,2,1,2,8.99280575539568,42.4460431654676,12.9496402877698,1.79856115107914,4.31654676258993,6.11510791366906,15.8273381294964,2.15827338129496,3.23741007194245,2.15827338129496,0.359712230215827,0.719424460431655,0.359712230215827,0.719424460431655
"E00004172",210,13,87,42,13,9,15,12,3,12,4,1,6,1,9,6.19047619047619,41.4285714285714,20,6.19047619047619,4.28571428571429,7.14285714285714,5.71428571428571,1.42857142857143,5.71428571428571,1.9047619047619,0.476190476190476,2.85714285714286,0.476190476190476,4.28571428571429
"E00004173",573,21,69,14,7,82,27,313,3,24,13,0,1,2,4,3.66492146596859,12.0418848167539,2.44328097731239,1.2216404886562,14.3106457242583,4.71204188481675,54.6247818499127,0.523560209424084,4.18848167539267,2.26876090750436,0,0.174520069808028,0.349040139616056,0.698080279232112
"E00004174",231,14,41,16,4,16,16,100,6,11,7,0,1,0,1,6.06060606060606,17.7489177489178,6.92640692640693,1.73160173160173,6.92640692640693,6.92640692640693,43.2900432900433,2.5974025974026,4.76190476190476,3.03030303030303,0,0.432900432900433,0,0.432900432900433
"E00004175",247,20,54,24,46,5,16,40,7,24,11,8,13,14,13,8.09716599190283,21.8623481781377,9.7165991902834,18.6234817813765,2.02429149797571,6.47773279352227,16.1943319838057,2.83400809716599,9.7165991902834,4.45344129554656,3.23886639676113,5.26315789473684,5.66801619433198,5.26315789473684
"E00004177",283,6,43,14,1,54,8,155,0,1,1,1,0,0,0,2.12014134275618,15.1943462897526,4.9469964664311,0.353356890459364,19.0812720848057,2.82685512367491,54.7703180212014,0,0.353356890459364,0.353356890459364,0.353356890459364,0,0,0
"E00004179",240,26,67,19,11,3,50,27,12,24,1,2,2,2,4,10.8333333333333,27.9166666666667,7.91666666666667,4.58333333333333,1.25,20.8333333333333,11.25,5,10,0.416666666666667,0.833333333333333,0.833333333333333,0.833333333333333,1.66666666666667
"E00004180",203,17,66,19,8,10,18,57,1,4,3,2,1,2,4,8.3743842364532,32.512315270936,9.35960591133005,3.94088669950739,4.92610837438424,8.86699507389163,28.0788177339901,0.492610837438424,1.97044334975369,1.47783251231527,0.985221674876847,0.492610837438424,0.985221674876847,1.97044334975369
"E00004181",246,25,65,28,11,7,59,16,9,17,9,2,1,2,5,10.1626016260163,26.4227642276423,11.3821138211382,4.47154471544715,2.84552845528455,23.9837398373984,6.50406504065041,3.65853658536585,6.91056910569106,3.65853658536585,0.813008130081301,0.40650406504065,0.813008130081301,2.03252032520325
"E00004182",143,18,58,6,11,3,6,30,5,3,3,1,4,0,4,12.5874125874126,40.5594405594406,4.1958041958042,7.69230769230769,2.0979020979021,4.1958041958042,20.979020979021,3.4965034965035,2.0979020979021,2.0979020979021,0.699300699300699,2.7972027972028,0,2.7972027972028
"E00004183",152,17,57,14,11,7,12,10,6,12,6,1,2,2,4,11.1842105263158,37.5,9.21052631578947,7.23684210526316,4.60526315789474,7.89473684210526,6.57894736842105,3.94736842105263,7.89473684210526,3.94736842105263,0.657894736842105,1.31578947368421,1.31578947368421,2.63157894736842
"E00004184",167,14,51,22,10,5,14,26,7,11,7,4,1,2,4,8.38323353293413,30.5389221556886,13.1736526946108,5.98802395209581,2.9940119760479,8.38323353293413,15.5688622754491,4.19161676646707,6.58682634730539,4.19161676646707,2.39520958083832,0.598802395209581,1.19760479041916,2.39520958083832
"E00004185",304,30,81,30,8,18,7,92,12,15,11,0,1,0,6,9.86842105263158,26.6447368421053,9.86842105263158,2.63157894736842,5.92105263157895,2.30263157894737,30.2631578947368,3.94736842105263,4.93421052631579,3.61842105263158,0,0.328947368421053,0,1.97368421052632
"E00004187",425,25,145,60,11,31,18,103,7,14,11,1,4,1,6,5.88235294117647,34.1176470588235,14.1176470588235,2.58823529411765,7.29411764705882,4.23529411764706,24.2352941176471,1.64705882352941,3.29411764705882,2.58823529411765,0.235294117647059,0.941176470588235,0.235294117647059,1.41176470588235
"E00004188",166,5,47,19,7,8,8,64,2,4,2,0,1,2,1,3.01204819277108,28.3132530120482,11.4457831325301,4.21686746987952,4.81927710843374,4.81927710843374,38.5542168674699,1.20481927710843,2.40963855421687,1.20481927710843,0,0.602409638554217,1.20481927710843,0.602409638554217
"E00004189",308,6,58,13,9,24,12,177,0,2,7,3,4,3,0,1.94805194805195,18.8311688311688,4.22077922077922,2.92207792207792,7.79220779220779,3.8961038961039,57.4675324675325,0,0.649350649350649,2.27272727272727,0.974025974025974,1.2987012987013,0.974025974025974,0
"E00004190",431,29,175,65,12,13,62,53,3,4,15,0,5,0,5,6.72853828306264,40.6032482598608,15.0812064965197,2.78422273781903,3.01624129930394,14.385150812065,12.2969837587007,0.696055684454756,0.928074245939675,3.48027842227378,0,1.16009280742459,0,1.16009280742459
"E00004193",634,21,244,30,4,45,12,267,3,3,5,0,0,2,0,3.31230283911672,38.4858044164038,4.73186119873817,0.630914826498423,7.09779179810726,1.89274447949527,42.1135646687697,0.473186119873817,0.473186119873817,0.788643533123028,0,0,0.315457413249211,0
"E00004194",227,7,103,40,5,9,12,34,5,7,5,1,3,2,0,3.08370044052863,45.374449339207,17.6211453744493,2.20264317180617,3.9647577092511,5.2863436123348,14.9779735682819,2.20264317180617,3.08370044052863,2.20264317180617,0.440528634361234,1.3215859030837,0.881057268722467,0
"E00004195",279,13,126,30,3,13,10,64,7,4,9,2,0,0,0,4.6594982078853,45.1612903225806,10.752688172043,1.0752688172043,4.6594982078853,3.584229390681,22.9390681003584,2.5089605734767,1.4336917562724,3.2258064516129,0.716845878136201,0,0,0
"E00004196",173,13,68,20,4,4,19,21,0,22,2,1,1,1,1,7.51445086705202,39.3063583815029,11.5606936416185,2.3121387283237,2.3121387283237,10.9826589595376,12.1387283236994,0,12.7167630057803,1.15606936416185,0.578034682080925,0.578034682080925,0.578034682080925,0.578034682080925
"E00004197",238,7,110,30,1,7,29,44,4,2,4,0,0,0,0,2.94117647058824,46.218487394958,12.6050420168067,0.420168067226891,2.94117647058824,12.1848739495798,18.4873949579832,1.68067226890756,0.840336134453782,1.68067226890756,0,0,0,0
"E00004198",324,17,106,46,9,14,9,103,7,7,6,2,2,2,2,5.24691358024691,32.7160493827161,14.1975308641975,2.77777777777778,4.32098765432099,2.77777777777778,31.7901234567901,2.16049382716049,2.16049382716049,1.85185185185185,0.617283950617284,0.617283950617284,0.617283950617284,0.617283950617284
"E00004199",252,16,118,38,7,8,8,40,8,4,5,0,4,0,4,6.34920634920635,46.8253968253968,15.0793650793651,2.77777777777778,3.17460317460317,3.17460317460317,15.8730158730159,3.17460317460317,1.58730158730159,1.98412698412698,0,1.58730158730159,0,1.58730158730159
"E00004200",227,10,116,43,8,7,9,23,2,4,5,2,3,1,2,4.40528634361234,51.1013215859031,18.942731277533,3.52422907488987,3.08370044052863,3.9647577092511,10.1321585903084,0.881057268722467,1.76211453744493,2.20264317180617,0.881057268722467,1.3215859030837,0.440528634361234,0.881057268722467
"E00004201",214,14,88,57,1,2,23,6,12,3,8,0,0,0,1,6.54205607476635,41.1214953271028,26.6355140186916,0.467289719626168,0.934579439252336,10.7476635514019,2.80373831775701,5.60747663551402,1.4018691588785,3.73831775700935,0,0,0,0.467289719626168
"E00004202",134,5,22,7,9,0,74,0,1,8,8,0,9,0,9,3.73134328358209,16.4179104477612,5.22388059701492,6.71641791044776,0,55.2238805970149,0,0.746268656716418,5.97014925373134,5.97014925373134,0,6.71641791044776,0,6.71641791044776
"E00004203",282,18,132,48,7,19,9,23,8,11,7,2,1,2,2,6.38297872340426,46.8085106382979,17.0212765957447,2.4822695035461,6.73758865248227,3.19148936170213,8.15602836879433,2.83687943262411,3.90070921985816,2.4822695035461,0.709219858156028,0.354609929078014,0.709219858156028,0.709219858156028
"E00004204",218,11,95,64,5,1,15,16,8,0,3,0,2,0,2,5.04587155963303,43.5779816513761,29.3577981651376,2.29357798165138,0.458715596330275,6.88073394495413,7.3394495412844,3.6697247706422,0,1.37614678899083,0,0.917431192660551,0,0.917431192660551
"E00004205",303,15,139,61,8,23,7,33,7,2,8,2,2,2,4,4.95049504950495,45.8745874587459,20.1320132013201,2.64026402640264,7.59075907590759,2.31023102310231,10.8910891089109,2.31023102310231,0.66006600660066,2.64026402640264,0.66006600660066,0.66006600660066,0.66006600660066,1.32013201320132
"E00004206",238,37,70,24,19,5,31,19,8,17,8,4,4,7,7,15.546218487395,29.4117647058824,10.0840336134454,7.98319327731092,2.10084033613445,13.0252100840336,7.98319327731092,3.36134453781513,7.14285714285714,3.36134453781513,1.68067226890756,1.68067226890756,2.94117647058824,2.94117647058824
"E00004207",249,33,50,29,25,13,10,35,20,25,9,8,1,11,10,13.2530120481928,20.0803212851406,11.6465863453815,10.0401606425703,5.22088353413655,4.01606425702811,14.0562248995984,8.03212851405623,10.0401606425703,3.6144578313253,3.21285140562249,0.401606425702811,4.41767068273092,4.01606425702811
"E00004208",226,18,54,21,18,9,22,38,19,14,13,6,2,6,7,7.9646017699115,23.8938053097345,9.29203539823009,7.9646017699115,3.98230088495575,9.73451327433628,16.8141592920354,8.4070796460177,6.19469026548673,5.75221238938053,2.65486725663717,0.884955752212389,2.65486725663717,3.09734513274336
"E00004209",238,18,101,34,9,7,16,22,7,18,6,3,2,1,5,7.56302521008403,42.436974789916,14.2857142857143,3.78151260504202,2.94117647058824,6.72268907563025,9.2436974789916,2.94117647058824,7.56302521008403,2.52100840336134,1.26050420168067,0.840336134453782,0.420168067226891,2.10084033613445
"E00004210",215,24,40,31,23,4,21,21,17,16,18,6,3,8,6,11.1627906976744,18.6046511627907,14.4186046511628,10.6976744186047,1.86046511627907,9.76744186046512,9.76744186046512,7.90697674418605,7.44186046511628,8.37209302325581,2.7906976744186,1.3953488372093,3.72093023255814,2.7906976744186
"E00004211",265,26,109,40,7,15,6,43,6,7,6,1,0,2,3,9.81132075471698,41.1320754716981,15.0943396226415,2.64150943396226,5.66037735849057,2.26415094339623,16.2264150943396,2.26415094339623,2.64150943396226,2.26415094339623,0.377358490566038,0,0.754716981132076,1.13207547169811
"E00004212",260,23,97,59,15,4,13,23,13,7,6,4,1,4,5,8.84615384615385,37.3076923076923,22.6923076923077,5.76923076923077,1.53846153846154,5,8.84615384615385,5,2.69230769230769,2.30769230769231,1.53846153846154,0.384615384615385,1.53846153846154,1.92307692307692
"E00004213",336,33,98,24,23,13,16,43,31,35,20,8,2,5,8,9.82142857142857,29.1666666666667,7.14285714285714,6.8452380952381,3.86904761904762,4.76190476190476,12.797619047619,9.22619047619048,10.4166666666667,5.95238095238095,2.38095238095238,0.595238095238095,1.48809523809524,2.38095238095238
"E00004214",419,28,151,55,19,16,15,50,24,44,17,3,3,7,7,6.68257756563246,36.0381861575179,13.126491646778,4.5346062052506,3.81861575178998,3.5799522673031,11.9331742243437,5.72792362768496,10.5011933174224,4.05727923627685,0.715990453460621,0.715990453460621,1.67064439140811,1.67064439140811
"E00004215",223,13,100,58,4,3,16,9,9,3,8,1,1,1,0,5.82959641255605,44.8430493273543,26.0089686098655,1.79372197309417,1.34529147982063,7.17488789237668,4.03587443946188,4.03587443946188,1.34529147982063,3.58744394618834,0.448430493273543,0.448430493273543,0.448430493273543,0
"E00004216",238,18,93,76,3,2,20,9,9,4,4,0,1,0,2,7.56302521008403,39.0756302521008,31.9327731092437,1.26050420168067,0.840336134453782,8.40336134453782,3.78151260504202,3.78151260504202,1.68067226890756,1.68067226890756,0,0.420168067226891,0,0.840336134453782
"E00004217",214,13,107,48,15,2,13,5,3,5,3,0,1,1,6,6.07476635514019,50,22.4299065420561,7.00934579439252,0.934579439252336,6.07476635514019,2.33644859813084,1.4018691588785,2.33644859813084,1.4018691588785,0,0.467289719626168,0.467289719626168,2.80373831775701
"E00004218",232,14,93,34,10,6,24,16,10,20,5,1,2,1,6,6.03448275862069,40.0862068965517,14.6551724137931,4.31034482758621,2.58620689655172,10.3448275862069,6.89655172413793,4.31034482758621,8.62068965517241,2.1551724137931,0.431034482758621,0.862068965517241,0.431034482758621,2.58620689655172
"E00004219",306,26,130,56,14,7,7,42,9,7,8,2,2,2,3,8.49673202614379,42.483660130719,18.3006535947712,4.57516339869281,2.28758169934641,2.28758169934641,13.7254901960784,2.94117647058824,2.28758169934641,2.61437908496732,0.65359477124183,0.65359477124183,0.65359477124183,0.980392156862745
"E00004220",115,9,40,14,3,0,16,7,5,18,3,0,0,1,0,7.82608695652174,34.7826086956522,12.1739130434783,2.60869565217391,0,13.9130434782609,6.08695652173913,4.34782608695652,15.6521739130435,2.60869565217391,0,0,0.869565217391304,0
"E00004221",185,7,84,52,1,0,16,9,10,0,6,0,0,0,0,3.78378378378378,45.4054054054054,28.1081081081081,0.540540540540541,0,8.64864864864865,4.86486486486486,5.40540540540541,0,3.24324324324324,0,0,0,0
"E00004222",175,11,69,35,3,2,16,14,8,9,8,0,1,0,1,6.28571428571429,39.4285714285714,20,1.71428571428571,1.14285714285714,9.14285714285714,8,4.57142857142857,5.14285714285714,4.57142857142857,0,0.571428571428571,0,0.571428571428571
"E00004223",257,24,82,28,30,8,20,18,10,23,14,9,3,6,11,9.33852140077821,31.9066147859922,10.8949416342412,11.6731517509728,3.11284046692607,7.78210116731517,7.00389105058366,3.89105058365759,8.94941634241245,5.44747081712062,3.50194552529183,1.16731517509728,2.33463035019455,4.28015564202335
"E00004224",232,12,97,68,4,8,15,13,5,5,5,0,2,0,2,5.17241379310345,41.8103448275862,29.3103448275862,1.72413793103448,3.44827586206897,6.46551724137931,5.60344827586207,2.1551724137931,2.1551724137931,2.1551724137931,0,0.862068965517241,0,0.862068965517241
