"GeographyCode","KS403EW0001","KS403EW0002","KS403EW0003","KS403EW0004","KS403EW0005","KS403EW0006","KS403EW0007","KS403EW0008","KS403EW0009","KS403EW0010","KS403EW0011","KS403EW0012"
"E00004238",126,0,126,25,12,2.3015873015873,4.44444444444444,2.38888888888889,0,100,19.8412698412698,9.52380952380952
"E00004239",111,1,110,31,7,1.93693693693694,3.8018018018018,1.97297297297297,0.900900900900901,99.0990990990991,27.9279279279279,6.30630630630631
"E00004240",136,5,131,59,21,2.41911764705882,4.08088235294118,2.33088235294118,3.67647058823529,96.3235294117647,43.3823529411765,15.4411764705882
"E00004241",133,4,129,24,4,2.21804511278195,5.57894736842105,2.70676691729323,3.00751879699248,96.9924812030075,18.0451127819549,3.00751879699248
"E00004242",105,6,99,66,6,1.67619047619048,3.25714285714286,2.05714285714286,5.71428571428571,94.2857142857143,62.8571428571429,5.71428571428571
"E00004243",110,4,106,21,11,2.63636363636364,6.33636363636364,2.93636363636364,3.63636363636364,96.3636363636364,19.0909090909091,10
"E00004244",100,0,100,53,30,2.92,3.76,1.95,0,100,53,30
"E00004245",163,1,162,36,22,1.94478527607362,3.88343558282209,1.85889570552147,0.613496932515337,99.3865030674847,22.0858895705521,13.4969325153374
"E00004246",121,2,119,32,8,2.18181818181818,4.10743801652893,2.18181818181818,1.65289256198347,98.3471074380165,26.4462809917355,6.61157024793388
"E00004247",156,12,144,50,17,2.01282051282051,4.17307692307692,2.08333333333333,7.69230769230769,92.3076923076923,32.0512820512821,10.8974358974359
"E00004248",207,7,200,112,28,2.15458937198068,3.47826086956522,1.88888888888889,3.38164251207729,96.6183574879227,54.1062801932367,13.5265700483092
"E00004249",114,5,109,32,16,1.98245614035088,4.08771929824561,1.92105263157895,4.3859649122807,95.6140350877193,28.0701754385965,14.0350877192982
"E00004250",127,1,126,25,4,2.13385826771654,4.7007874015748,2.39370078740157,0.78740157480315,99.2125984251969,19.6850393700787,3.1496062992126
"E00004251",95,0,95,12,5,2.43157894736842,5.76842105263158,2.84210526315789,0,100,12.6315789473684,5.26315789473684
"E00004252",115,7,108,29,11,2.19130434782609,4.29565217391304,2.12173913043478,6.08695652173913,93.9130434782609,25.2173913043478,9.56521739130435
"E00004253",132,4,128,51,25,2.24242424242424,3.96969696969697,2.15151515151515,3.03030303030303,96.969696969697,38.6363636363636,18.9393939393939
"E00004254",119,1,118,44,30,2.64705882352941,3.87394957983193,2.04201680672269,0.840336134453782,99.1596638655462,36.9747899159664,25.2100840336134
"E00004255",128,2,126,34,13,2.203125,4.2265625,2.203125,1.5625,98.4375,26.5625,10.15625
"E00004256",149,0,149,56,22,2.42281879194631,3.71812080536913,1.93959731543624,0,100,37.5838926174497,14.7651006711409
"E00004257",113,6,107,34,19,2.33628318584071,4.16814159292035,2.12389380530973,5.30973451327434,94.6902654867257,30.0884955752212,16.8141592920354
"E00004258",111,4,107,34,15,2.12612612612613,4.01801801801802,2.09009009009009,3.6036036036036,96.3963963963964,30.6306306306306,13.5135135135135
"E00004259",104,3,101,45,24,3.15384615384615,4.00961538461539,2.32692307692308,2.88461538461538,97.1153846153846,43.2692307692308,23.0769230769231
"E00004260",136,3,133,88,23,1.61764705882353,2.375,1.15441176470588,2.20588235294118,97.7941176470588,64.7058823529412,16.9117647058824
"E00004261",114,9,105,46,21,2.41228070175439,3.78070175438596,2.10526315789474,7.89473684210526,92.1052631578947,40.3508771929825,18.4210526315789
"E00004262",114,2,112,42,35,2.46491228070175,3.5,1.52631578947368,1.75438596491228,98.2456140350877,36.8421052631579,30.7017543859649
"E00004263",121,8,113,56,33,3.18181818181818,4.16528925619835,2.30578512396694,6.61157024793388,93.3884297520661,46.2809917355372,27.2727272727273
"E00004264",176,4,172,74,20,1.97727272727273,3.52840909090909,1.83522727272727,2.27272727272727,97.7272727272727,42.0454545454545,11.3636363636364
"E00004265",112,3,109,46,17,2.08928571428571,3.61607142857143,1.98214285714286,2.67857142857143,97.3214285714286,41.0714285714286,15.1785714285714
"E00004266",156,2,154,63,19,2.21153846153846,3.66666666666667,1.91666666666667,1.28205128205128,98.7179487179487,40.3846153846154,12.1794871794872
"E00004268",142,4,138,74,23,2.24647887323944,3.40140845070423,1.85915492957746,2.8169014084507,97.1830985915493,52.112676056338,16.1971830985916
"E00004269",121,7,114,36,17,1.90909090909091,3.59504132231405,1.74380165289256,5.78512396694215,94.2148760330578,29.7520661157025,14.0495867768595
"E00004270",189,12,177,90,32,2.37037037037037,3.51851851851852,2.03174603174603,6.34920634920635,93.6507936507936,47.6190476190476,16.9312169312169
"E00004271",142,4,138,63,17,2.30985915492958,3.71830985915493,2.11267605633803,2.8169014084507,97.1830985915493,44.3661971830986,11.9718309859155
"E00004272",113,7,106,14,10,2.41592920353982,5.53982300884956,2.74336283185841,6.19469026548673,93.8053097345133,12.3893805309735,8.84955752212389
"E00004273",159,7,152,52,19,2.28930817610063,4.61006289308176,2.41509433962264,4.40251572327044,95.5974842767296,32.7044025157233,11.9496855345912
"E00004274",130,2,128,36,11,2.23846153846154,4.3,2.16153846153846,1.53846153846154,98.4615384615385,27.6923076923077,8.46153846153846
"E00004275",104,3,101,39,11,1.91346153846154,3.59615384615385,1.83653846153846,2.88461538461538,97.1153846153846,37.5,10.5769230769231
"E00004276",122,1,121,39,18,2.24590163934426,4.02459016393443,1.92622950819672,0.819672131147541,99.1803278688525,31.9672131147541,14.7540983606557
"E00004277",135,8,127,33,18,1.91851851851852,4.05185185185185,1.87407407407407,5.92592592592593,94.0740740740741,24.4444444444444,13.3333333333333
"E00004278",102,0,102,22,13,2.13725490196078,4.12745098039216,2.11764705882353,0,100,21.5686274509804,12.7450980392157
"E00004279",134,4,130,48,20,2.16417910447761,3.70149253731343,1.82089552238806,2.98507462686567,97.0149253731343,35.8208955223881,14.9253731343284
"E00004280",108,0,108,26,7,1.9537037037037,4.5462962962963,2.12962962962963,0,100,24.0740740740741,6.48148148148148
"E00004281",115,1,114,33,9,2.18260869565217,3.96521739130435,2.01739130434783,0.869565217391304,99.1304347826087,28.695652173913,7.82608695652174
"E00004282",149,0,149,45,11,2.02684563758389,4.20805369127517,2.15436241610738,0,100,30.2013422818792,7.38255033557047
"E00004283",137,1,136,44,5,1.94890510948905,3.92700729927007,2.10948905109489,0.72992700729927,99.2700729927007,32.1167883211679,3.64963503649635
"E00004284",128,3,125,31,11,1.9296875,4.0859375,2.1875,2.34375,97.65625,24.21875,8.59375
"E00004285",144,5,139,63,12,1.875,3.47916666666667,1.80555555555556,3.47222222222222,96.5277777777778,43.75,8.33333333333333
"E00004286",158,16,142,72,20,1.86075949367089,3.30379746835443,1.79746835443038,10.126582278481,89.873417721519,45.5696202531646,12.6582278481013
"E00004287",111,1,110,14,14,2.38738738738739,4.36936936936937,2.2972972972973,0.900900900900901,99.0990990990991,12.6126126126126,12.6126126126126
"E00004288",166,1,165,63,20,1.91566265060241,3.45180722891566,1.74698795180723,0.602409638554217,99.3975903614458,37.9518072289157,12.0481927710843
"E00004289",129,8,121,57,6,1.7984496124031,3.31782945736434,1.76744186046512,6.2015503875969,93.7984496124031,44.1860465116279,4.65116279069767
"E00004290",164,5,159,75,21,1.86585365853659,3.11585365853659,1.6890243902439,3.04878048780488,96.9512195121951,45.7317073170732,12.8048780487805
"E00004291",138,1,137,32,20,2.46376811594203,4.26811594202899,2.28260869565217,0.72463768115942,99.2753623188406,23.1884057971014,14.4927536231884
"E00004292",121,3,118,47,34,2.74380165289256,3.90909090909091,2.19834710743802,2.47933884297521,97.5206611570248,38.8429752066116,28.099173553719
"E00004293",119,4,115,46,19,2.31932773109244,3.73109243697479,2.05042016806723,3.36134453781513,96.6386554621849,38.655462184874,15.9663865546218
"E00004294",119,3,116,33,9,1.80672268907563,3.56302521008403,1.71428571428571,2.52100840336134,97.4789915966387,27.7310924369748,7.56302521008403
"E00004295",175,4,171,46,9,2.16,5.01714285714286,2.85714285714286,2.28571428571429,97.7142857142857,26.2857142857143,5.14285714285714
"E00004296",133,4,129,41,30,2.8796992481203,4.78947368421053,2.54135338345865,3.00751879699248,96.9924812030075,30.8270676691729,22.5563909774436
"E00004297",154,4,150,64,9,1.88961038961039,3.64935064935065,1.96103896103896,2.5974025974026,97.4025974025974,41.5584415584416,5.84415584415584
"E00004298",112,1,111,19,6,2.77678571428571,6.60714285714286,3.83928571428571,0.892857142857143,99.1071428571429,16.9642857142857,5.35714285714286
"E00004299",135,2,133,25,9,2.23703703703704,4.47407407407407,2.41481481481481,1.48148148148148,98.5185185185185,18.5185185185185,6.66666666666667
"E00004300",111,8,103,31,10,2.45945945945946,4.55855855855856,2.6036036036036,7.20720720720721,92.7927927927928,27.9279279279279,9.00900900900901
"E00004301",241,29,212,153,44,2.08713692946058,3.46887966804979,2.0746887966805,12.0331950207469,87.9668049792531,63.4854771784232,18.2572614107884
"E00004302",143,9,134,57,11,2.11888111888112,4.18881118881119,2.46853146853147,6.29370629370629,93.7062937062937,39.8601398601399,7.69230769230769
"E00004303",113,1,112,13,6,2.64601769911504,6.06194690265487,3.26548672566372,0.884955752212389,99.1150442477876,11.5044247787611,5.30973451327434
"E00004304",178,5,173,60,13,2.23033707865169,4.1685393258427,2.41573033707865,2.80898876404494,97.1910112359551,33.7078651685393,7.30337078651685
"E00004305",134,6,128,20,9,2.64925373134328,5.45522388059702,3.04477611940298,4.47761194029851,95.5223880597015,14.9253731343284,6.71641791044776
"E00004306",157,4,153,36,6,2.00636942675159,4.52866242038217,2.4203821656051,2.54777070063694,97.4522292993631,22.9299363057325,3.82165605095541
"E00004307",150,6,144,15,5,2.45333333333333,5.67333333333333,3.12,4,96,10,3.33333333333333
"E00004308",123,7,116,32,12,2.26016260162602,4.55284552845528,2.41463414634146,5.69105691056911,94.3089430894309,26.0162601626016,9.75609756097561
"E00004309",115,2,113,23,4,2.48695652173913,4.84347826086957,2.68695652173913,1.73913043478261,98.2608695652174,20,3.47826086956522
"E00004310",128,2,126,16,8,2.390625,5.375,2.890625,1.5625,98.4375,12.5,6.25
"E00004311",99,0,99,14,4,2.84848484848485,5.52525252525253,2.93939393939394,0,100,14.1414141414141,4.04040404040404
"E00004312",150,3,147,54,15,2.14,4.05333333333333,2.07333333333333,2,98,36,10
"E00004313",131,6,125,14,9,2.12977099236641,4.70229007633588,2.38167938931298,4.58015267175572,95.4198473282443,10.6870229007634,6.87022900763359
"E00004314",153,6,147,82,16,2.03921568627451,3.35947712418301,2.05228758169935,3.92156862745098,96.078431372549,53.5947712418301,10.4575163398693
"E00004315",154,6,148,39,3,1.97402597402597,4.19480519480519,2.18831168831169,3.8961038961039,96.1038961038961,25.3246753246753,1.94805194805195
"E00004316",122,8,114,48,21,2,3.44262295081967,1.74590163934426,6.55737704918033,93.4426229508197,39.344262295082,17.2131147540984
"E00004317",161,0,161,30,8,2.4223602484472,4.6583850931677,2.52795031055901,0,100,18.6335403726708,4.96894409937888
"E00004318",126,2,124,24,9,2.23809523809524,4.61904761904762,2.46825396825397,1.58730158730159,98.4126984126984,19.047619047619,7.14285714285714
"E00004319",143,9,134,47,11,1.82517482517483,3.48251748251748,1.77622377622378,6.29370629370629,93.7062937062937,32.8671328671329,7.69230769230769
"E00004320",112,1,111,15,5,2.39285714285714,5.35714285714286,2.78571428571429,0.892857142857143,99.1071428571429,13.3928571428571,4.46428571428571
"E00004321",114,2,112,16,5,2.62280701754386,5.35087719298246,2.97368421052632,1.75438596491228,98.2456140350877,14.0350877192982,4.3859649122807
"E00004322",114,0,114,3,1,2.59649122807018,7.07894736842105,3.37719298245614,0,100,2.63157894736842,0.87719298245614
"E00004323",96,1,95,27,15,2.45833333333333,4.35416666666667,2.16666666666667,1.04166666666667,98.9583333333333,28.125,15.625
"E00004324",122,3,119,19,9,2.45081967213115,5.13934426229508,2.63934426229508,2.45901639344262,97.5409836065574,15.5737704918033,7.37704918032787
"E00004325",113,1,112,27,6,2.07964601769911,4.63716814159292,2.23008849557522,0.884955752212389,99.1150442477876,23.8938053097345,5.30973451327434
"E00004326",117,4,113,56,12,2.26495726495726,3.48717948717949,2.08547008547009,3.41880341880342,96.5811965811966,47.8632478632479,10.2564102564103
"E00004327",140,1,139,23,8,2.28571428571429,4.46428571428571,2.33571428571429,0.714285714285714,99.2857142857143,16.4285714285714,5.71428571428571
"E00004328",95,2,93,10,6,2.49473684210526,5.37894736842105,2.90526315789474,2.10526315789474,97.8947368421053,10.5263157894737,6.31578947368421
