"GeographyCode","QS115EW0001","QS115EW0002","QS115EW0003","QS115EW0004","QS115EW0005","QS115EW0006","QS115EW0007","QS115EW0008","QS115EW0009","QS115EW0010","QS115EW0011","QS115EW0012"
"E00004581",101,30,7,23,71,6,2,14,25,0,6,18
"E00004582",127,51,10,41,76,7,7,17,21,4,6,14
"E00004583",142,48,17,31,94,8,13,13,21,4,13,22
"E00004584",171,77,11,66,94,4,6,24,27,1,3,29
"E00004585",134,56,16,40,78,5,3,18,38,1,2,11
"E00004586",116,41,13,28,75,1,8,4,40,0,9,13
"E00004587",121,45,7,38,76,15,5,10,22,0,5,19
"E00004588",154,58,5,53,96,4,6,9,53,0,9,15
"E00004589",125,57,10,47,68,1,7,16,18,5,5,16
"E00004590",99,41,6,35,58,1,3,10,22,3,5,14
"E00004591",112,38,7,31,74,14,6,9,24,3,6,12
"E00004592",99,49,8,41,50,1,3,9,18,1,4,14
"E00004593",229,86,14,72,143,8,2,21,52,1,19,40
"E00004594",124,48,6,42,76,5,7,12,32,2,5,13
"E00004595",104,30,10,20,74,4,7,15,19,3,5,21
"E00004596",108,44,12,32,64,6,5,12,23,3,1,14
"E00004597",214,62,14,48,152,9,6,13,28,0,2,94
"E00004598",106,38,7,31,68,5,6,6,27,2,5,17
"E00004599",161,66,8,58,95,4,15,15,41,1,3,16
"E00004600",124,34,9,25,90,21,6,10,11,4,11,27
"E00004601",117,45,15,30,72,7,4,18,16,7,5,15
"E00004602",115,35,7,28,80,1,6,12,40,3,5,13
"E00004603",131,48,20,28,83,5,6,12,18,6,12,24
"E00004604",136,72,12,60,64,9,10,12,18,2,4,9
"E00004605",113,41,15,26,72,7,4,11,17,3,11,19
"E00004606",169,67,21,46,102,8,11,20,31,4,7,21
"E00004607",132,89,52,37,43,7,10,4,18,0,0,4
"E00004608",133,43,13,30,90,9,9,20,20,6,12,14
"E00004609",221,120,30,90,101,15,5,21,40,3,5,12
"E00004610",123,55,13,42,68,3,11,8,23,2,6,15
"E00004611",157,137,101,36,20,2,7,1,4,0,1,5
"E00004612",142,61,16,45,81,11,6,8,26,2,12,16
"E00004613",125,61,19,42,64,9,5,11,22,3,4,10
"E00004614",224,73,10,63,151,15,6,26,59,7,4,34
"E00004615",102,42,9,33,60,2,5,4,26,2,2,19
"E00004616",133,45,4,41,88,1,7,13,46,1,2,18
"E00004617",114,51,9,42,63,1,2,13,36,0,0,11
"E00004618",125,61,15,46,64,3,3,6,36,1,2,13
"E00004619",123,60,23,37,63,8,1,5,23,1,6,19
"E00004620",141,63,11,52,78,15,3,6,39,1,1,13
"E00004621",133,49,11,38,84,8,13,7,28,0,7,21
"E00004622",209,80,14,66,129,13,7,7,70,0,2,30
"E00004623",151,58,19,39,93,3,7,12,38,4,6,23
"E00004624",120,36,10,26,84,4,7,12,33,2,3,23
"E00004625",172,84,18,66,88,10,7,19,32,4,4,12
"E00004626",235,135,47,88,100,10,5,19,49,2,3,12
"E00004627",98,48,16,32,50,5,6,11,19,3,3,3
"E00004628",91,28,7,21,63,17,3,22,9,3,4,5
"E00004629",117,44,6,38,73,1,5,7,44,0,3,13
"E00004630",104,46,6,40,58,1,1,7,37,2,0,10
"E00004631",130,65,33,32,65,3,11,7,24,0,4,16
"E00004632",95,34,8,26,61,16,4,17,8,7,2,7
"E00004633",102,45,16,29,57,4,3,8,11,4,8,19
"E00004634",145,60,8,52,85,4,5,8,43,2,3,20
"E00004635",125,50,13,37,75,15,1,16,19,5,8,11
"E00004636",113,39,9,30,74,15,9,9,17,3,8,13
"E00004637",121,59,15,44,62,11,6,8,20,2,6,9
"E00004638",158,77,19,58,81,5,2,12,31,3,3,25
"E00004639",96,44,7,37,52,4,3,10,17,6,6,6
"E00004640",146,57,11,46,89,16,4,16,25,7,4,17
"E00004641",125,26,9,17,99,14,8,16,15,9,11,26
"E00004642",130,41,15,26,89,16,7,12,16,9,13,16
"E00004643",186,97,15,82,89,11,2,19,38,5,2,12
"E00004644",132,35,5,30,97,9,12,18,18,7,11,22
"E00004645",111,73,13,60,38,8,0,9,17,2,0,2
"E00004646",110,43,9,34,67,13,10,5,15,4,5,15
"E00004647",168,78,3,75,90,29,2,5,30,2,5,17
"E00004649",129,64,13,51,65,2,1,4,43,1,1,13
"E00004650",208,145,8,137,63,11,3,9,27,1,5,7
"E00004651",106,65,28,37,41,1,5,3,25,0,0,7
"E00004652",133,69,10,59,64,5,4,10,32,1,3,9
"E00004653",113,87,17,70,26,1,1,2,15,0,1,6
"E00004654",100,72,2,70,28,0,1,3,17,0,0,7
"E00004655",125,50,9,41,75,18,2,7,22,0,22,4
"E00004656",233,133,12,121,100,6,8,27,50,4,1,4
"E00004658",114,40,13,27,74,6,9,11,14,8,9,17
"E00004659",165,68,6,62,97,18,5,5,27,1,5,36
"E00004660",128,37,6,31,91,27,4,5,27,3,8,17
"E00004661",129,65,13,52,64,9,6,7,17,3,3,19
"E00004662",144,82,20,62,62,5,1,10,22,3,2,19
"E00004663",118,33,6,27,85,13,5,7,11,6,13,30
"E00004664",147,57,10,47,90,12,3,5,27,2,7,34
"E00004665",117,53,8,45,64,19,2,13,10,1,5,14
"E00004666",178,109,7,102,69,12,5,11,27,3,5,6
"E00004667",126,67,19,48,59,0,3,0,35,0,0,21
"E00004668",84,35,13,22,49,11,8,7,13,1,0,9
"E00004669",105,36,16,20,69,7,5,4,13,5,9,26
"E00004670",109,47,14,33,62,5,6,9,13,5,8,16
"E00004671",170,47,7,40,123,19,8,15,23,8,13,37
"E00004672",120,49,5,44,71,1,3,2,42,0,1,22
"E00004673",126,52,9,43,74,9,7,13,16,2,6,21
"E00004674",102,37,8,29,65,8,7,9,15,3,5,18
"E00004675",105,51,32,19,54,5,9,6,9,3,10,12
"E00004676",118,74,22,52,44,1,7,3,24,0,0,9
"E00004677",112,34,4,30,78,1,6,8,17,6,9,31
"E00004678",127,57,13,44,70,6,7,5,12,4,10,26
"E00004679",102,57,22,35,45,2,9,4,17,0,7,6
"E00004680",126,81,23,58,45,1,3,6,21,0,1,13
"E00004681",133,47,10,37,86,3,10,5,34,6,5,23
"E00004682",64,23,10,13,41,3,2,5,10,7,3,11
"E00004683",68,29,5,24,39,4,6,4,3,2,10,10
"E00004684",132,49,10,39,83,7,8,16,18,6,9,19
"E00004685",122,47,17,30,75,4,4,9,12,9,7,30
"E00004686",123,44,16,28,79,8,5,6,20,3,14,23
"E00004687",116,46,21,25,70,2,18,7,17,0,7,19
"E00004688",174,78,38,40,96,11,11,18,13,8,7,28
"E00004689",116,32,21,11,84,9,8,15,11,3,13,25
"E00004690",109,48,19,29,61,4,6,6,18,0,4,23
"E00004691",151,32,8,24,119,3,7,10,10,2,7,80
"E00004692",141,36,11,25,105,12,6,8,12,2,9,56
"E00004693",138,35,6,29,103,9,7,10,38,2,8,29
"E00004694",108,49,8,41,59,2,1,5,24,1,8,18
"E00004695",179,60,4,56,119,20,5,11,37,2,9,35
"E00004696",126,43,6,37,83,10,8,6,13,7,13,26
"E00004697",135,60,13,47,75,5,9,7,20,4,3,27
"E00004699",69,30,16,14,39,3,4,4,9,3,3,13
"E00004700",111,42,23,19,69,1,7,7,18,4,8,24
"E00004701",147,74,7,67,73,16,1,13,22,2,7,12
"E00004702",125,55,9,46,70,11,3,14,20,2,5,15
"E00004703",143,62,21,41,81,8,11,9,31,3,3,16
"E00004704",162,72,8,64,90,1,0,4,34,2,4,45
"E00004705",161,52,17,35,109,8,18,17,40,0,5,21
"E00004706",198,86,14,72,112,5,6,14,49,1,8,29
"E00004707",228,100,6,94,128,2,3,3,66,0,5,49
"E00004708",118,68,9,59,50,4,4,3,27,0,1,11
"E00004709",152,39,8,31,113,9,9,10,34,6,10,35
"E00004710",131,47,8,39,84,1,8,11,29,2,9,24
"E00004711",142,53,10,43,89,10,5,15,40,2,3,14
"E00004712",157,72,37,35,85,1,24,18,17,1,10,14
"E00004713",93,47,17,30,46,5,11,10,12,0,2,6
"E00004714",141,67,11,56,74,7,10,16,31,0,2,8
"E00004715",145,72,23,49,73,12,9,8,31,4,2,7
"E00004716",127,45,9,36,82,11,8,19,16,7,9,12
"E00004717",72,26,12,14,46,3,4,12,10,2,6,9
"E00004718",119,43,6,37,76,9,3,11,16,6,7,24
"E00004719",179,76,26,50,103,13,10,15,21,10,6,28
"E00004720",118,61,15,46,57,10,7,13,13,1,4,9
"E00004721",133,48,11,37,85,10,7,12,14,3,10,29
"E00004722",107,33,12,21,74,7,6,14,12,8,8,19
"E00004723",114,44,22,22,70,6,13,9,16,4,5,17
"E00004724",126,44,5,39,82,6,2,10,32,5,8,19
"E00004725",126,22,11,11,104,17,11,8,15,11,20,22
"E00004726",117,64,21,43,53,3,10,5,12,4,4,15
"E00004727",125,46,10,36,79,12,8,9,16,4,14,16
"E00004728",199,66,6,60,133,19,7,15,24,11,23,34
"E00004729",101,38,11,27,63,15,2,13,3,4,9,17
"E00004730",77,34,13,21,43,4,6,12,8,1,3,9
"E00004731",158,65,7,58,93,5,0,17,41,3,2,25
"E00004732",124,17,8,9,107,13,7,7,14,6,25,35
"E00004733",131,62,7,55,69,9,3,8,37,2,2,8
"E00004734",109,30,15,15,79,5,5,9,13,4,19,24
"E00004735",136,66,17,49,70,17,4,17,14,1,6,11
"E00004736",130,53,9,44,77,3,6,4,43,0,3,18
"E00004738",113,34,11,23,79,2,5,9,36,5,3,19
"E00004739",131,31,6,25,100,7,4,17,61,0,3,8
"E00004740",99,13,3,10,86,22,4,11,13,1,13,22
"E00004741",132,38,9,29,94,9,13,11,26,4,5,26
"E00004742",185,57,14,43,128,16,9,10,26,1,42,24
"E00004743",136,32,15,17,104,5,17,6,14,5,11,46
"E00004744",126,41,16,25,85,6,13,7,14,0,14,31
"E00004745",127,55,19,36,72,6,13,10,12,4,10,17
"E00004746",152,64,20,44,88,16,10,8,29,5,6,14
"E00004747",132,42,14,28,90,15,6,12,14,3,10,30
"E00004748",151,71,15,56,80,8,3,9,19,7,8,26
"E00004749",178,44,9,35,134,11,11,10,29,11,18,44
"E00004750",144,30,2,28,114,9,6,8,39,3,5,44
"E00004751",147,95,52,43,52,7,7,3,22,1,3,9
"E00004752",127,37,12,25,90,11,7,18,21,1,14,18
"E00004753",125,44,13,31,81,12,9,9,13,3,5,30
"E00004754",134,41,6,35,93,10,8,8,30,3,3,31
"E00004755",111,40,16,24,71,12,11,7,15,3,6,17
"E00004756",112,42,7,35,70,13,6,8,16,4,8,15
"E00004757",116,27,12,15,89,18,8,12,13,12,7,19
"E00004758",80,15,4,11,65,14,3,9,12,8,7,12
"E00004759",104,44,7,37,60,6,5,8,16,5,7,13
"E00004760",104,52,20,32,52,19,7,12,4,1,1,8
"E00004761",136,49,9,40,87,13,4,38,11,4,6,11
"E00004762",133,74,20,54,59,8,3,9,18,3,7,11
"E00004763",110,44,15,29,66,6,5,11,32,2,4,6
"E00004764",93,34,9,25,59,3,6,5,11,2,9,23
"E00004765",102,45,12,33,57,7,2,16,11,3,6,12
"E00004766",121,53,14,39,68,1,7,12,27,0,1,20
"E00004767",142,50,12,38,92,3,5,18,50,3,3,10
"E00004768",99,32,7,25,67,0,2,15,33,1,3,13
"E00004769",151,78,14,64,73,2,2,13,40,1,3,12
"E00004770",91,31,6,25,60,1,9,13,20,1,5,11
"E00004771",117,29,12,17,88,0,16,15,17,9,9,22
"E00004772",124,43,17,26,81,1,9,14,35,4,6,12
"E00004773",133,66,20,46,67,1,8,12,26,3,3,14
"E00004774",108,36,10,26,72,3,10,12,41,1,0,5
"E00004775",113,40,13,27,73,1,9,20,23,1,5,14
"E00004776",138,34,5,29,104,7,5,18,56,0,2,16
"E00004777",115,33,9,24,82,12,7,16,15,7,6,19
"E00004778",105,42,13,29,63,1,9,12,21,3,2,15
"E00004779",142,60,23,37,82,6,17,29,13,1,5,11
"E00004780",124,40,20,20,84,0,12,23,34,1,6,8
"E00004781",134,43,12,31,91,6,14,17,33,1,8,12
"E00004782",114,45,24,21,69,0,14,19,16,5,7,8
"E00004783",124,33,13,20,91,9,19,19,14,6,7,17
"E00004784",121,54,22,32,67,3,14,16,12,3,6,13
"E00004785",123,41,17,24,82,12,9,14,17,2,5,23
"E00004786",107,47,14,33,60,0,15,7,25,0,0,13
"E00004787",145,64,12,52,81,3,6,11,39,2,5,15
"E00004788",125,52,10,42,73,2,4,17,36,2,2,10
"E00004789",87,23,0,23,64,12,2,14,20,8,6,2
"E00004790",130,56,9,47,74,2,4,11,41,4,0,12
"E00004791",106,35,10,25,71,6,10,13,19,0,2,21
"E00004792",117,39,6,33,78,1,6,13,37,1,7,13
"E00004793",121,46,18,28,75,6,11,25,23,3,0,7
"E00004794",198,54,18,36,144,9,27,22,28,15,19,24
"E00004795",101,35,7,28,66,2,5,14,18,2,7,18
"E00004796",132,48,8,40,84,1,6,15,46,0,2,14
"E00004797",143,53,15,38,90,11,8,10,24,5,16,16
"E00004798",111,35,11,24,76,2,4,21,37,0,4,8
"E00004799",142,45,6,39,97,3,7,24,44,1,4,14
"E00004801",133,39,5,34,94,2,4,17,51,0,2,18
"E00004802",108,33,5,28,75,3,6,19,36,1,1,9
"E00004803",82,36,11,25,46,3,5,3,21,1,2,11
"E00004804",113,50,5,45,63,0,3,15,28,0,0,17
"E00004805",96,31,6,25,65,13,9,11,13,3,3,13
"E00004806",124,45,7,38,79,1,5,19,41,1,2,10
"E00004807",109,36,14,22,73,9,11,12,21,3,4,13
"E00004808",93,28,8,20,65,0,6,3,21,1,2,32
"E00004809",117,42,16,26,75,2,18,17,25,0,6,7
"E00004810",126,32,10,22,94,1,14,23,30,1,3,22
"E00004811",122,42,12,30,80,3,4,14,38,1,2,18
"E00004812",160,60,8,52,100,15,10,8,35,4,10,18
"E00004813",174,64,16,48,110,3,13,23,47,6,3,15
"E00004814",124,61,13,48,63,1,7,5,41,1,1,7
"E00004815",242,93,15,78,149,11,10,23,60,2,12,31
"E00004816",131,69,7,62,62,1,4,10,29,1,1,16
"E00004817",112,43,11,32,69,3,9,21,13,3,2,18
"E00004818",138,89,2,87,49,1,2,2,33,0,0,11
"E00004819",138,35,6,29,103,2,9,28,36,4,4,20
"E00004820",136,52,4,48,84,0,5,17,38,2,2,20
"E00004821",109,56,7,49,53,3,4,7,28,1,0,10
"E00004822",130,29,12,17,101,3,5,28,33,3,4,25
"E00004823",180,77,34,43,103,11,13,19,32,6,10,12
"E00004824",130,69,7,62,61,2,4,4,36,0,1,14
"E00004825",110,53,2,51,57,0,2,9,31,0,2,13
"E00004826",125,47,3,44,78,2,9,7,43,0,1,16
"E00004827",168,81,13,68,87,15,5,15,24,1,8,19
"E00004828",133,63,14,49,70,7,11,4,17,3,5,23
"E00004829",109,48,7,41,61,1,4,5,27,1,5,18
"E00004830",139,60,12,48,79,7,3,10,28,0,7,24
"E00004831",117,52,5,47,65,15,2,15,16,3,8,6
"E00004832",147,50,3,47,97,5,3,6,38,2,8,35
"E00004833",156,55,13,42,101,5,7,11,46,2,5,25
"E00004834",185,64,14,50,121,12,8,14,48,6,11,22
"E00004835",167,69,9,60,98,3,1,8,56,2,1,27
"E00004836",171,81,21,60,90,6,5,12,23,0,3,41
"E00004837",191,70,10,60,121,10,2,19,60,3,1,26
"E00004838",131,64,13,51,67,5,8,8,27,2,4,13
"E00004839",178,94,11,83,84,8,2,7,40,0,7,20
"E00004840",117,41,4,37,76,4,7,8,42,3,2,10
"E00004841",133,51,15,36,82,9,8,10,35,5,2,13
"E00004842",116,35,9,26,81,4,5,17,29,1,1,24
"E00004843",110,53,10,43,57,4,3,7,31,0,4,8
"E00004844",139,57,13,44,82,3,4,12,46,1,3,13
"E00004845",131,59,20,39,72,2,5,11,38,0,1,15
"E00004846",127,39,8,31,88,4,5,13,41,2,2,21
"E00004847",137,71,28,43,66,2,3,12,37,0,1,11
"E00004848",159,70,16,54,89,4,6,15,35,1,5,23
"E00004849",138,46,14,32,92,4,7,13,45,0,5,18
"E00004850",203,59,22,37,144,10,5,25,61,1,5,37
"E00004851",95,31,5,26,64,3,2,5,38,0,1,15
"E00004852",138,46,14,32,92,1,9,17,44,1,2,18
"E00004853",144,50,7,43,94,5,2,5,40,1,0,41
"E00174649",108,29,0,29,79,13,0,9,21,5,7,24
"E00174650",92,50,1,49,42,1,3,2,28,0,0,8
"E00174651",81,37,3,34,44,10,1,3,18,2,0,10
"E00174652",84,30,5,25,54,7,5,2,32,1,2,5
"E00174653",105,31,13,18,74,2,7,5,15,3,15,27
"E00174654",98,26,3,23,72,3,6,7,26,7,4,19
"E00174655",160,86,18,68,74,1,13,4,30,0,1,25
"E00174656",115,56,34,22,59,1,2,10,25,1,0,20
"E00174657",100,26,4,22,74,5,5,14,24,5,5,16
"E00174658",80,32,8,24,48,0,4,7,23,0,3,11
"E00174659",161,75,15,60,86,0,5,6,35,1,4,35
"E00174660",51,13,4,9,38,3,4,6,7,0,3,15
"E00174661",84,19,2,17,65,9,2,9,14,1,13,17
"E00174662",90,69,2,67,21,0,0,1,15,0,0,5
"E00174663",111,92,4,88,19,0,2,1,7,0,1,8
"E00174664",100,86,6,80,14,0,0,3,7,0,0,4
"E00174665",113,43,8,35,70,15,3,5,25,1,4,17
"E00174666",80,38,0,38,42,2,0,12,22,3,1,2
"E00174667",87,32,6,26,55,2,1,3,19,3,3,24
"E00174668",108,36,24,12,72,10,8,5,16,3,8,22
"E00174669",125,29,7,22,96,23,2,23,13,10,16,9
"E00174670",107,35,3,32,72,2,4,30,19,10,4,3
"E00174671",87,36,4,32,51,1,4,11,28,0,0,7
"E00174672",141,72,2,70,69,4,0,9,44,0,1,11
"E00174673",91,77,1,76,14,1,0,1,9,0,0,3
"E00174674",88,39,2,37,49,0,0,2,36,0,0,11
"E00174675",117,46,11,35,71,3,4,6,32,1,4,21
"E00174676",152,110,1,109,42,1,1,0,34,0,0,6
"E00174677",160,60,19,41,100,9,7,27,37,3,6,11
"E00174678",113,36,10,26,77,5,4,10,37,0,0,21
"E00174679",49,37,0,37,12,0,1,2,8,0,0,1
"E00174680",91,28,8,20,63,11,6,7,11,3,5,20
