"GeographyCode","KS601EW0001","KS601EW0002","KS601EW0003","KS601EW0004","KS601EW0005","KS601EW0006","KS601EW0007","KS601EW0008","KS601EW0009","KS601EW0010","KS601EW0011","KS601EW0012","KS601EW0013","KS601EW0014","KS601EW0015","KS601EW0016","KS601EW0017","KS601EW0018","KS601EW0019","KS601EW0020","KS601EW0021","KS601EW0022","KS601EW0023","KS601EW0024","KS601EW0025","KS601EW0026","KS601EW0027","KS601EW0028","KS601EW0029"
"E02000176",5130,309,2575,962,144,92,341,256,214,111,126,22,32,18,49,6.0233918128655,50.1949317738791,18.7524366471735,2.80701754385965,1.79337231968811,6.64717348927875,4.99025341130604,4.17153996101365,2.16374269005848,2.45614035087719,0.428849902534113,0.623781676413255,0.350877192982456,0.955165692007797
"E02000177",6704,627,2535,748,389,248,543,598,392,408,216,85,57,102,146,9.35262529832936,37.813245823389,11.1575178997613,5.80250596658711,3.69928400954654,8.09964200477327,8.9200477326969,5.8472553699284,6.08591885441527,3.22195704057279,1.26789976133652,0.850238663484487,1.52147971360382,2.17780429594272
"E02000178",7266,602,3366,751,395,212,468,570,257,412,233,82,62,93,159,8.28516377649326,46.3253509496284,10.335810624828,5.43627855766584,2.9176988714561,6.44095788604459,7.84475639966969,3.53702174511423,5.67024497660336,3.20671621249656,1.12854390311038,0.853289292595651,1.27993393889348,2.18827415359207
"E02000179",4663,359,1854,754,230,113,342,365,291,178,177,49,42,54,80,7.69890628350847,39.7598112802917,16.169847737508,4.93244692258203,2.42333261848595,7.33433411966545,7.82757881192365,6.24061762813639,3.81728500965044,3.79583958824791,1.050825648724,0.900707698906283,1.15805275573665,1.71563371220244
"E02000180",6578,550,2278,882,310,365,367,1081,250,287,208,78,54,80,124,8.36120401337793,34.6305868044998,13.4083307996351,4.7126786257221,5.5487990270599,5.57920340529036,16.4335664335664,3.80054727880815,4.36302827607175,3.16205533596838,1.18577075098814,0.82091821222256,1.21617512921861,1.88507145028884
"E02000181",6305,393,3454,864,189,123,361,377,239,155,150,28,25,17,83,6.23314829500397,54.781919111816,13.7034099920698,2.99762093576527,1.95083267248216,5.72561459159397,5.97938144329897,3.79064234734338,2.45836637589215,2.37906423473434,0.444091990483743,0.396510705789056,0.269627279936558,1.31641554321967
"E02000182",4950,346,2006,651,202,121,372,475,415,148,214,32,34,51,86,6.98989898989899,40.5252525252525,13.1515151515152,4.08080808080808,2.44444444444444,7.51515151515151,9.5959595959596,8.38383838383838,2.98989898989899,4.32323232323232,0.646464646464646,0.686868686868687,1.03030303030303,1.73737373737374
"E02000183",6267,435,2437,1269,215,125,577,457,299,265,188,34,49,33,91,6.94112015318334,38.88622945588,20.2489229296314,3.43066858145843,1.99457475666188,9.20695707675124,7.29216531035583,4.77102281793522,4.22849848412319,2.99984043401947,0.542524333812031,0.781873304611457,0.526567735758736,1.45205042284985
"E02000184",7036,647,2339,725,407,352,374,1165,336,413,278,87,57,121,153,9.19556566230813,33.2433200682206,10.3041500852757,5.78453666856168,5.00284252416146,5.31552018192155,16.5577032404775,4.77544059124503,5.86981239340534,3.95110858442297,1.23649801023309,0.810119386014781,1.7197271176805,2.17453098351336
"E02000185",6195,601,2317,649,403,230,559,496,331,372,237,60,69,76,166,9.70137207425343,37.4011299435028,10.4761904761905,6.50524616626311,3.71267150928168,9.02340597255852,8.00645682001614,5.34301856335755,6.00484261501211,3.82566585956416,0.968523002421308,1.1138014527845,1.22679580306699,2.67958030669895
"E02000186",5584,394,2226,756,235,257,302,739,209,299,167,47,33,48,101,7.05587392550143,39.8638968481375,13.5386819484241,4.20845272206304,4.60243553008596,5.40830945558739,13.2342406876791,3.74283667621777,5.35458452722063,2.99068767908309,0.841690544412607,0.590974212034384,0.859598853868195,1.80873925501433
"E02000187",5962,647,1619,360,358,351,432,1093,390,467,245,85,53,102,146,10.8520630660852,27.1553170077155,6.03824220060382,6.00469641060047,5.88728614558873,7.24589064072459,18.3327742368333,6.54142905065414,7.83294196578329,4.10935927541094,1.42569607514257,0.888963435088896,1.71083529017108,2.44884267024488
"E02000188",6409,613,1693,375,358,389,348,1752,327,314,240,79,54,98,127,9.56467467623654,26.4159775315962,5.85114682477766,5.58589483538774,6.06958963956936,5.42986425339367,27.3365579653612,5.10220003120612,4.89936027461382,3.7447339678577,1.23264159775316,0.842565142767982,1.52909970354189,1.9815883913247
"E02000189",4595,395,1138,354,290,384,289,1211,203,187,144,45,64,68,149,8.59630032644178,24.766050054407,7.70402611534276,6.31120783460283,8.35690968443961,6.28944504896627,26.354733405876,4.41784548422198,4.069640914037,3.13384113166485,0.979325353645267,1.39281828073993,1.47986942328618,3.24265505984766
"E02000190",6366,404,1548,495,285,501,368,2150,173,296,146,42,58,58,118,6.34621426327364,24.3166823751178,7.77568331762488,4.47690857681433,7.86993402450518,5.78071002199183,33.7731699654414,2.71756204838203,4.64970153942821,2.29343386742067,0.659754948162111,0.911090166509582,0.911090166509582,1.8535972353126
"E02000191",6788,303,1843,577,148,561,270,2680,103,171,132,23,40,28,51,4.46375957572186,27.1508544490277,8.50029463759576,2.18031820860342,8.26458456098998,3.97760754272245,39.4814378314673,1.51738361814968,2.51915144372422,1.94460813199764,0.338833235120801,0.589275191514437,0.412492634060106,0.751325869180907
"E02000192",5684,485,2105,760,326,168,388,693,273,315,171,41,86,50,146,8.53272343420127,37.0337790288529,13.3708655876144,5.73539760731879,2.95566502463054,6.82617874736101,12.192118226601,4.80295566502463,5.54187192118227,3.00844475721323,0.721323011963406,1.51301900070373,0.879662209711471,2.56861365235749
"E02000193",6744,491,2490,879,241,313,425,1270,186,257,192,45,36,35,94,7.28054567022539,36.9217081850534,13.0338078291815,3.57354685646501,4.641162514828,6.30189798339265,18.8315539739027,2.75800711743772,3.81079478054567,2.84697508896797,0.667259786476868,0.533807829181495,0.518979833926453,1.3938315539739
