"GeographyCode","QS612EW0001","QS612EW0002","QS612EW0003","QS612EW0004","QS612EW0005","QS612EW0006","QS612EW0007","QS612EW0008","QS612EW0009","QS612EW0010","QS612EW0011","QS612EW0012"
"E00004188",166,73,93,4,34,8,6,0,2,5,3,31
"E00004189",308,88,220,6,96,26,14,4,0,2,5,67
"E00004190",431,279,152,7,30,9,13,7,6,25,11,44
"E00004193",634,326,308,9,89,15,11,3,1,6,10,164
"E00004194",227,157,70,4,15,2,5,0,3,5,11,25
"E00004195",279,181,98,3,21,4,6,3,0,12,8,41
"E00004196",173,102,71,1,11,2,6,1,1,11,9,29
"E00004197",238,154,84,2,17,5,5,4,2,7,13,29
"E00004198",324,180,144,6,24,10,7,2,0,6,6,83
"E00004199",252,179,73,5,21,4,5,2,1,11,5,19
"E00004200",227,174,53,5,13,3,1,5,0,5,1,20
"E00004201",214,161,53,2,6,4,2,1,4,7,18,9
"E00004202",134,34,100,0,0,7,6,13,4,20,44,6
"E00004203",282,215,67,1,17,10,3,2,5,8,10,11
"E00004204",218,171,47,2,13,5,1,3,3,4,9,7
"E00004205",303,232,71,5,8,8,2,2,0,9,2,35
"E00004206",238,135,103,1,17,4,5,1,4,17,22,32
"E00004207",249,121,128,2,19,6,4,2,3,10,16,66
"E00004208",226,98,128,2,20,9,6,3,5,11,25,47
"E00004209",238,158,80,4,11,5,2,3,3,5,19,28
"E00004210",215,98,117,1,15,4,7,2,4,11,13,60
"E00004211",265,190,75,4,11,4,10,2,2,6,4,32
"E00004212",260,183,77,2,12,3,8,3,3,4,23,19
"E00004213",336,164,172,6,15,8,3,4,3,14,25,94
"E00004214",419,246,173,1,14,13,5,6,5,12,39,78
"E00004215",223,174,49,1,10,5,3,4,1,6,10,9
"E00004216",238,189,49,4,6,1,4,1,3,10,13,7
"E00004217",214,170,44,4,8,4,3,0,0,5,12,8
"E00004218",232,144,88,1,8,2,8,7,3,8,20,31
"E00004219",306,218,88,6,22,5,2,3,1,9,5,35
"E00004220",115,63,52,3,6,4,4,3,0,4,14,14
"E00004221",185,143,42,2,4,3,2,2,3,5,12,9
"E00004222",175,116,59,3,7,2,5,1,0,13,10,18
"E00004223",257,139,118,7,15,9,4,0,2,11,23,47
"E00004224",232,185,47,3,6,1,5,1,2,6,10,13
"E00004225",436,273,163,11,29,17,3,5,6,13,36,43
"E00004226",192,133,59,0,3,3,3,5,2,16,20,7
"E00004227",220,139,81,5,18,3,5,2,1,12,15,20
"E00004228",162,126,36,1,4,2,1,2,2,6,12,6
"E00004229",280,218,62,1,17,5,4,3,3,7,9,13
"E00004230",244,140,104,2,17,13,5,6,1,10,15,35
"E00004231",253,193,60,4,8,9,3,3,4,12,10,7
"E00004232",158,91,67,4,5,3,7,8,2,10,18,10
"E00004233",190,129,61,1,10,8,2,5,2,8,18,7
"E00004234",200,156,44,1,16,4,1,2,3,7,8,2
"E00004235",269,187,82,3,10,6,7,4,2,6,9,35
"E00004236",293,185,108,8,24,5,3,3,0,4,12,49
"E00004237",217,147,70,5,18,4,3,3,1,5,11,20
"E00004238",226,163,63,3,11,4,7,2,1,13,9,13
"E00004239",166,109,57,0,5,3,1,2,3,14,13,16
"E00004240",279,149,130,10,28,12,7,1,3,9,11,49
"E00004241",231,170,61,3,12,4,6,4,3,10,11,8
"E00004242",147,122,25,1,3,3,0,0,0,1,6,11
"E00004243",205,142,63,5,14,6,1,2,1,10,14,10
"E00004244",202,88,114,1,8,12,5,2,3,14,13,56
"E00004245",247,157,90,0,14,4,2,0,5,8,30,27
"E00004246",737,216,521,16,171,30,10,7,5,13,10,259
"E00004247",254,173,81,1,10,4,2,1,6,9,24,24
"E00004248",363,233,130,7,12,8,12,7,1,10,26,47
"E00004249",194,134,60,2,9,8,4,1,5,9,11,11
"E00004250",230,168,62,1,13,4,6,4,2,7,9,16
"E00004251",187,133,54,7,19,4,3,1,0,1,6,13
"E00004252",196,142,54,3,11,0,1,5,1,5,7,21
"E00004253",232,141,91,2,16,12,7,5,4,2,17,26
"E00004254",224,118,106,3,21,6,4,4,2,6,20,40
"E00004255",223,152,71,2,6,5,4,0,0,10,12,32
"E00004256",261,139,122,6,20,10,4,2,1,15,19,45
"E00004257",207,159,48,1,4,5,3,1,3,8,9,14
"E00004258",225,159,66,6,14,7,4,2,4,3,8,18
"E00004259",194,72,122,0,10,8,3,6,4,5,24,62
"E00004260",178,112,66,3,6,7,5,3,0,8,17,17
"E00004261",218,125,93,1,15,6,5,4,2,10,10,40
"E00004262",184,96,88,2,12,2,4,4,3,8,25,28
"E00004263",243,150,93,2,11,5,3,1,3,8,7,53
"E00004264",320,223,97,5,34,9,2,2,0,6,18,21
"E00004265",190,117,73,4,14,4,5,1,4,4,11,26
"E00004266",265,163,102,1,7,8,8,1,1,9,23,44
"E00004268",251,134,117,4,20,8,9,1,4,4,25,42
"E00004269",191,116,75,6,13,7,4,1,1,9,23,11
"E00004270",364,234,130,5,21,13,8,2,3,6,11,61
"E00004271",273,176,97,7,18,13,3,6,2,4,12,32
"E00004272",221,162,59,0,9,0,1,1,1,7,15,25
"E00004273",303,220,83,2,16,8,4,5,3,13,9,23
"E00004274",239,181,58,4,17,4,5,0,1,5,11,11
"E00004275",172,124,48,6,8,1,1,3,0,4,17,8
"E00004276",215,143,72,7,14,3,5,5,5,6,13,14
"E00004277",211,149,62,1,9,5,6,3,1,6,12,19
"E00004278",183,132,51,6,6,7,5,2,0,6,8,11
"E00004279",228,147,81,5,8,5,5,1,0,7,14,36
"E00004280",176,125,51,2,9,4,3,5,0,1,19,8
"E00004281",210,142,68,3,12,5,3,2,2,8,10,23
"E00004282",243,172,71,4,14,8,4,1,5,4,7,24
"E00004283",226,158,68,0,12,4,4,1,3,8,15,21
"E00004284",209,131,78,4,11,6,3,2,1,7,18,26
"E00004285",235,181,54,4,12,4,3,2,0,3,11,15
"E00004286",253,180,73,5,14,4,4,2,2,3,13,26
"E00004287",213,161,52,3,10,4,5,3,2,1,5,19
"E00004288",270,180,90,1,12,10,1,5,2,8,12,39
"E00004289",211,152,59,2,10,4,3,2,0,6,13,19
"E00004290",265,186,79,5,10,10,0,2,1,12,9,30
"E00004291",259,147,112,4,12,5,5,6,2,15,29,34
"E00004292",211,91,120,3,8,11,5,5,2,12,15,59
"E00004293",209,129,80,1,8,4,7,2,2,11,14,31
"E00004294",184,134,50,2,5,5,3,0,1,3,18,13
"E00004295",320,216,104,5,16,6,2,5,1,7,16,46
"E00004296",270,157,113,7,5,3,5,3,2,11,23,54
"E00004297",281,188,93,4,17,10,4,2,0,4,13,39
"E00004298",235,171,64,8,12,4,0,0,2,9,16,13
"E00004299",222,172,50,0,6,1,2,6,1,10,12,12
"E00004300",224,148,76,2,10,8,3,1,3,10,17,22
"E00004301",427,309,118,6,17,19,8,5,1,7,15,40
"E00004302",242,163,79,3,16,7,2,2,2,9,20,18
"E00004303",243,172,71,4,20,3,3,2,2,11,13,13
"E00004304",332,247,85,6,14,5,6,4,0,10,12,28
"E00004305",272,179,93,3,16,6,4,4,4,9,22,25
"E00004306",247,182,65,7,13,2,7,5,2,5,10,14
"E00004307",273,203,70,4,7,5,4,2,7,19,10,12
"E00004308",217,159,58,6,10,6,3,4,0,7,11,11
"E00004309",226,185,41,5,7,1,2,2,0,6,5,13
"E00004310",228,170,58,5,13,4,2,2,3,7,9,13
"E00004311",199,149,50,3,8,1,2,2,0,12,7,15
"E00004312",255,183,72,5,6,5,0,2,5,8,15,26
"E00004313",230,185,45,1,7,8,4,3,1,7,4,10
"E00004314",268,202,66,4,14,11,4,1,1,4,6,21
"E00004315",268,227,41,3,12,5,0,3,0,5,6,7
"E00004316",226,160,66,3,14,9,3,1,1,12,11,12
"E00004317",326,263,63,3,6,4,4,4,4,11,8,19
"E00004318",246,196,50,1,9,4,2,2,2,4,11,15
"E00004319",236,209,27,3,6,2,1,1,0,6,4,4
"E00004320",204,148,56,4,9,4,4,1,4,6,15,9
"E00004321",279,173,106,5,15,12,1,5,4,2,10,52
"E00004322",210,144,66,0,8,4,5,6,6,11,16,10
"E00004323",535,183,352,20,150,20,10,7,3,4,9,129
"E00004324",205,128,77,3,13,4,1,1,1,14,18,22
"E00004325",165,118,47,3,11,1,0,1,3,11,10,7
"E00004326",173,114,59,2,8,2,7,2,0,10,16,12
"E00004327",224,156,68,1,15,4,7,5,2,8,10,16
"E00004328",185,129,56,3,12,4,7,1,3,10,3,13
"E00004329",224,155,69,2,9,4,4,1,1,9,22,17
"E00004330",238,182,56,1,12,3,3,3,2,13,8,11
"E00004331",214,160,54,1,7,3,0,3,4,6,12,18
"E00004332",134,104,30,0,4,2,2,0,4,6,6,6
"E00004333",207,162,45,2,6,5,0,2,1,10,13,6
"E00004334",159,112,47,2,7,5,3,0,3,6,10,11
"E00004335",238,201,37,1,7,2,5,1,0,3,5,13
"E00004336",297,223,74,6,17,5,3,1,1,9,13,19
"E00004337",199,125,74,2,15,6,7,4,2,12,12,14
"E00004338",192,148,44,0,10,1,1,3,3,7,11,8
"E00004339",190,117,73,1,9,9,4,3,1,6,17,23
"E00004340",197,115,82,5,15,13,5,0,1,4,7,32
"E00004341",197,168,29,0,2,5,10,0,1,4,5,2
"E00004342",160,127,33,1,1,3,2,1,1,6,7,11
"E00004343",181,133,48,1,14,6,1,0,3,7,7,9
"E00004344",204,136,68,4,12,5,7,1,2,6,1,30
"E00004345",220,139,81,3,5,4,7,1,4,8,31,18
"E00004346",180,110,70,2,5,4,2,3,6,7,22,19
"E00004347",182,126,56,4,6,6,6,2,3,10,6,13
"E00004348",212,138,74,6,15,4,1,3,6,7,12,20
"E00004349",239,158,81,2,15,4,4,1,0,10,24,21
"E00004350",182,119,63,3,5,6,7,2,0,12,15,13
"E00004351",221,146,75,0,9,4,2,5,3,9,20,23
"E00004352",213,150,63,1,6,3,4,3,4,9,20,13
"E00004353",177,101,76,0,11,2,5,6,2,13,24,13
"E00004354",193,146,47,5,6,5,2,2,1,4,12,10
"E00004355",190,122,68,5,7,1,3,6,2,11,17,16
"E00004356",223,162,61,0,6,2,4,2,4,8,14,21
"E00004357",226,164,62,10,7,3,3,3,2,6,15,13
"E00004358",199,116,83,2,9,4,7,1,0,11,22,27
"E00004359",215,150,65,2,9,6,3,3,7,7,18,10
"E00004360",207,153,54,2,7,4,7,1,6,6,12,9
"E00004361",321,187,134,10,40,7,7,2,5,3,11,49
"E00004362",242,133,109,2,13,9,3,4,0,14,20,44
"E00004363",303,136,167,3,21,9,8,2,1,13,31,79
"E00004364",401,206,195,8,28,15,8,5,2,16,41,72
"E00004365",217,173,44,2,12,5,1,1,1,7,8,7
"E00004366",216,97,119,1,14,6,3,2,0,20,40,33
"E00004367",237,125,112,4,13,4,4,3,3,11,24,46
"E00004368",280,220,60,2,13,5,1,3,1,3,17,15
"E00004369",189,99,90,2,10,9,1,4,3,9,29,23
"E00004370",173,105,68,1,5,6,1,4,1,9,17,24
"E00004371",163,76,87,0,6,12,3,2,1,8,23,32
"E00004372",223,140,83,1,6,3,3,1,4,11,24,30
"E00004373",247,130,117,3,12,3,3,4,1,14,29,48
"E00004374",164,84,80,4,9,7,3,3,4,11,13,26
"E00004375",193,139,54,3,3,9,0,2,7,9,14,7
"E00004376",321,181,140,6,16,7,9,7,4,18,30,43
"E00004377",159,61,98,2,14,2,4,1,3,10,21,41
"E00004378",234,166,68,1,12,6,3,4,1,8,15,18
"E00004379",205,153,52,3,7,4,5,0,1,10,10,12
"E00004380",251,113,138,10,15,7,6,1,3,13,24,59
"E00004381",233,185,48,3,4,4,4,0,2,4,9,18
"E00004382",222,151,71,1,12,2,6,6,3,10,12,19
"E00004383",171,130,41,2,9,0,3,3,2,7,10,5
"E00004384",165,116,49,1,7,3,2,0,0,8,15,13
"E00004385",165,122,43,2,9,0,3,4,2,4,6,13
"E00004386",189,132,57,3,9,5,1,2,2,7,10,18
"E00004387",162,130,32,0,12,2,0,1,1,4,8,4
"E00004388",178,135,43,1,7,4,1,1,0,10,8,11
"E00004389",217,161,56,3,13,3,2,4,2,8,11,10
"E00004390",216,161,55,4,11,2,4,3,2,6,12,11
"E00004391",231,180,51,1,17,1,3,1,1,7,14,6
"E00004392",179,114,65,0,5,7,1,7,2,12,15,16
"E00004393",204,122,82,7,11,4,3,3,4,8,19,23
"E00004394",153,104,49,1,9,4,2,0,1,5,13,14
"E00004395",220,169,51,5,9,2,3,1,0,3,12,16
"E00004396",216,119,97,7,8,6,2,5,2,6,24,37
"E00004397",230,120,110,5,9,5,3,5,0,7,20,56
"E00004398",168,95,73,1,10,4,2,5,3,7,11,30
"E00004399",250,120,130,5,15,11,8,2,0,14,30,45
"E00004400",231,113,118,3,10,4,5,2,1,26,33,34
"E00004401",203,145,58,3,11,4,3,2,3,12,11,9
"E00004402",188,144,44,2,7,2,2,1,3,8,15,4
"E00004403",215,143,72,1,6,5,5,3,3,5,26,18
"E00004404",182,127,55,2,8,4,4,3,1,8,17,8
"E00004405",216,152,64,1,11,6,3,1,2,12,18,10
"E00004406",181,131,50,3,6,6,3,0,5,6,9,12
"E00004407",236,153,83,5,3,12,4,2,3,14,24,16
"E00004408",184,130,54,2,10,3,1,4,0,12,10,12
"E00004409",197,128,69,1,13,9,2,2,0,11,10,21
"E00004410",184,141,43,4,4,5,1,0,1,4,11,13
"E00004411",200,153,47,1,11,5,4,2,2,5,11,6
"E00004412",207,170,37,2,5,4,2,2,0,5,10,7
"E00004413",169,117,52,3,6,5,2,3,3,11,10,9
"E00004414",222,155,67,3,7,3,7,0,1,10,14,22
"E00004415",223,169,54,2,8,9,1,0,0,12,7,15
"E00004416",177,136,41,2,12,2,1,1,1,5,10,7
"E00004417",215,161,54,1,12,3,6,2,0,5,16,9
"E00004418",204,151,53,1,10,4,1,6,0,4,15,12
"E00004419",210,175,35,1,12,5,2,2,1,4,4,4
"E00004420",193,143,50,1,6,5,3,2,2,5,13,13
"E00004421",223,167,56,3,12,4,2,3,1,8,6,17
"E00004422",143,108,35,2,4,4,2,1,5,5,7,5
"E00004423",184,135,49,4,7,8,6,3,0,5,7,9
"E00004424",189,151,38,0,13,5,3,2,0,7,4,4
"E00004425",264,185,79,6,15,4,4,4,6,12,9,19
"E00004426",233,167,66,4,12,5,3,2,0,5,21,14
"E00004427",188,120,68,2,9,3,4,1,3,14,23,9
"E00004428",155,121,34,0,8,4,1,1,2,5,6,7
"E00004429",211,167,44,0,8,9,2,0,2,5,10,8
"E00004430",89,51,38,0,2,2,0,1,3,6,18,6
"E00004431",179,126,53,3,3,5,4,6,7,8,9,8
"E00004432",215,180,35,2,9,5,2,0,3,5,6,3
"E00004433",224,168,56,1,7,4,7,3,0,5,17,12
"E00004435",203,113,90,1,7,4,6,5,4,11,32,20
"E00004436",258,181,77,2,12,4,2,2,0,11,30,14
"E00004437",195,143,52,5,6,4,4,1,1,8,15,8
"E00004438",192,130,62,1,14,8,6,2,4,3,7,17
"E00004439",168,123,45,2,8,3,4,2,2,9,9,6
"E00004440",180,130,50,5,6,2,1,3,7,5,14,7
"E00004441",215,159,56,5,11,6,2,1,5,6,15,5
"E00004442",176,79,97,3,9,2,3,4,5,9,19,43
"E00004444",296,158,138,3,14,6,4,6,2,19,22,62
"E00004445",197,125,72,8,9,6,4,2,3,5,15,20
"E00004446",221,133,88,1,5,8,8,4,1,8,16,37
"E00004447",72,36,36,0,1,3,0,0,2,7,15,8
"E00004448",255,157,98,2,12,8,7,0,4,8,33,24
"E00004450",320,197,123,7,29,10,6,2,3,8,17,41
"E00004451",214,128,86,5,11,3,1,1,2,8,17,38
"E00004452",249,165,84,4,15,6,3,2,2,6,14,32
"E00004453",289,156,133,2,24,8,3,0,2,5,25,64
"E00004454",330,164,166,7,9,17,5,7,5,11,33,72
"E00004455",225,97,128,5,17,6,8,1,1,9,26,55
"E00004456",216,108,108,3,12,6,4,8,5,14,25,31
"E00004457",199,152,47,1,5,2,9,2,1,7,4,16
"E00004458",345,230,115,2,12,11,4,4,1,17,22,42
"E00004459",205,95,110,2,9,2,3,4,3,12,34,41
"E00004460",140,81,59,1,6,5,0,1,2,7,12,25
"E00004461",267,136,131,3,17,12,5,2,1,14,18,59
"E00004462",191,145,46,3,7,3,0,2,1,3,19,8
"E00004463",235,105,130,2,15,9,2,4,5,12,29,52
"E00004464",51,5,46,0,0,1,4,4,4,4,22,7
"E00004465",296,165,131,2,11,7,6,5,4,17,37,42
"E00004466",193,159,34,3,7,3,3,1,4,0,7,6
"E00004467",235,121,114,6,8,5,7,0,3,12,39,34
"E00004468",341,163,178,5,25,10,10,6,1,15,30,76
"E00004469",207,150,57,3,6,8,5,4,4,7,7,13
"E00004470",264,160,104,6,13,6,6,3,2,20,15,33
"E00004471",189,159,30,1,10,4,0,0,3,7,1,4
"E00004472",293,189,104,2,8,2,5,3,4,8,20,52
"E00004473",177,130,47,2,7,1,1,3,3,5,14,11
"E00004474",299,221,78,5,14,7,4,2,4,7,12,23
"E00004475",210,125,85,5,6,3,6,2,2,13,11,37
"E00004476",224,116,108,2,12,12,5,4,1,7,23,42
"E00004477",247,186,61,4,12,5,4,4,2,9,11,10
"E00004478",376,268,108,5,28,10,2,3,2,6,14,38
"E00004479",233,161,72,1,6,6,3,2,7,7,12,28
"E00004480",199,128,71,3,18,5,3,4,0,8,11,19
"E00004481",224,123,101,2,12,4,4,5,4,11,26,33
"E00004482",235,162,73,2,8,4,9,4,4,6,17,19
"E00004483",228,161,67,3,11,10,2,5,3,5,10,18
"E00004484",229,159,70,3,14,8,3,4,1,6,15,16
"E00004485",212,153,59,4,7,4,3,1,1,3,16,20
"E00004486",218,135,83,1,13,9,3,1,5,10,13,28
"E00004487",174,127,47,3,7,4,4,1,1,7,11,9
"E00004488",133,75,58,1,6,3,3,3,1,5,13,23
"E00004489",213,147,66,2,8,5,3,4,3,10,15,16
"E00004490",196,96,100,3,16,6,3,4,2,7,13,46
"E00004491",220,123,97,2,20,8,2,5,2,18,19,21
"E00004492",246,172,74,2,7,4,6,6,3,6,27,13
"E00004493",161,103,58,2,6,2,1,1,1,4,11,30
"E00004494",306,245,61,2,10,5,4,3,1,8,16,12
"E00004495",192,138,54,2,6,9,1,0,1,7,11,17
"E00004496",261,186,75,4,8,3,6,4,3,14,19,14
"E00004497",192,108,84,3,12,7,8,1,3,9,21,20
"E00004498",235,142,93,1,13,8,7,6,1,13,20,24
"E00004499",281,197,84,4,10,8,3,3,2,7,22,25
"E00004500",149,110,39,0,10,7,5,2,0,5,7,3
"E00004501",94,70,24,0,5,2,1,1,0,3,12,0
"E00004502",187,99,88,3,9,2,3,1,0,3,22,45
"E00004503",158,90,68,3,4,3,5,5,5,6,22,15
"E00004504",266,177,89,2,12,4,6,3,2,14,17,29
"E00004505",213,128,85,2,10,3,4,2,1,9,25,29
"E00004506",225,137,88,3,8,2,2,5,3,13,27,25
"E00004507",173,125,48,1,5,2,2,0,6,5,19,8
"E00004508",233,156,77,5,8,7,3,6,2,14,11,21
"E00004509",237,145,92,3,13,8,4,1,4,16,21,22
"E00004510",240,174,66,2,12,4,4,5,2,11,10,16
"E00004511",277,184,93,4,16,7,4,2,2,12,22,24
"E00004512",202,130,72,2,11,2,4,3,1,5,18,26
"E00004513",199,136,63,0,10,8,4,1,2,7,16,15
"E00004514",225,158,67,2,14,4,6,2,1,11,11,16
"E00004515",207,152,55,2,8,1,2,3,2,11,11,15
"E00004516",269,202,67,5,13,6,2,3,0,14,9,15
"E00004517",214,129,85,2,5,3,3,1,1,7,17,46
"E00004518",177,104,73,1,8,8,1,2,4,8,19,22
"E00004519",185,135,50,3,11,6,4,2,1,7,7,9
"E00004520",202,108,94,2,15,9,4,3,3,4,25,29
"E00004521",227,184,43,3,6,2,2,1,0,5,4,20
"E00004522",189,128,61,0,12,3,3,3,1,4,15,20
"E00004523",464,331,133,5,14,15,5,3,5,7,24,55
"E00004524",329,208,121,6,18,9,5,2,1,3,8,69
"E00004525",217,128,89,0,15,0,1,3,1,7,21,41
"E00004526",536,133,403,5,93,25,6,1,0,18,31,224
"E00004527",213,93,120,5,21,7,8,1,2,10,24,42
"E00004528",284,201,83,1,7,15,1,2,0,14,31,12
"E00004529",399,289,110,8,11,13,2,1,2,5,15,53
"E00004530",209,127,82,6,16,6,2,7,0,3,11,31
"E00004531",229,150,79,1,9,4,2,6,1,7,11,38
"E00004532",286,206,80,3,19,6,5,3,4,12,11,17
"E00004534",162,90,72,2,7,10,1,2,0,13,15,22
"E00004535",184,121,63,2,15,5,0,0,0,8,2,31
"E00004536",223,169,54,2,10,11,3,0,0,6,9,13
"E00004537",131,91,40,4,2,5,4,1,2,6,5,11
"E00004538",150,65,85,2,7,2,6,3,7,7,12,39
"E00004539",114,76,38,2,11,4,1,3,0,4,3,10
"E00004540",253,138,115,1,16,4,7,4,2,14,28,39
"E00004541",166,93,73,6,8,5,3,1,1,13,14,22
"E00004542",274,185,89,5,15,3,5,3,0,8,16,34
"E00004543",196,154,42,2,5,4,1,1,1,8,10,10
"E00004544",205,116,89,1,12,2,9,1,1,12,11,40
"E00004545",327,182,145,5,11,9,11,4,3,23,28,51
"E00004546",175,87,88,4,10,7,5,1,3,11,24,23
"E00004547",341,167,174,2,31,7,5,5,3,12,16,93
"E00004548",191,136,55,6,7,4,3,2,3,8,12,10
"E00004549",204,98,106,2,13,7,7,2,3,9,22,41
"E00004550",302,184,118,5,12,9,5,3,4,9,8,63
"E00004551",378,285,93,5,15,7,12,5,1,9,8,31
"E00004552",236,122,114,3,17,8,7,2,2,14,16,45
"E00004553",229,108,121,2,8,9,6,2,1,16,29,48
"E00004554",378,226,152,7,23,7,2,2,1,7,11,92
"E00004555",224,117,107,6,9,7,2,3,2,17,23,38
"E00004556",231,126,105,3,15,7,1,3,1,16,11,48
"E00004557",137,72,65,5,9,3,4,5,3,9,14,13
"E00004558",241,132,109,6,12,7,1,1,2,13,24,43
"E00004559",426,248,178,11,42,12,8,4,14,11,16,60
"E00004560",180,101,79,2,9,6,2,1,4,9,26,20
"E00004561",239,135,104,11,37,3,4,0,0,2,14,33
"E00004562",225,148,77,2,13,2,5,2,2,4,17,30
"E00004563",481,219,262,18,77,17,6,0,4,8,18,114
"E00004564",258,175,83,7,18,11,3,4,0,5,4,31
"E00004565",196,92,104,0,15,10,4,4,0,19,19,33
"E00004566",217,149,68,1,6,2,8,0,2,7,18,24
"E00004567",261,134,127,2,20,8,7,4,1,12,13,60
"E00004568",302,212,90,0,23,9,3,4,2,4,24,21
"E00004569",260,176,84,3,15,8,4,2,4,15,16,17
"E00004570",239,167,72,3,15,11,3,4,5,7,14,10
"E00004571",286,208,78,2,17,4,3,0,2,7,13,30
"E00004572",314,235,79,1,19,9,2,3,1,8,6,30
"E00004573",272,163,109,6,21,3,0,2,0,13,21,43
"E00004574",308,225,83,5,21,8,9,2,0,10,16,12
"E00004575",302,238,64,2,13,4,4,2,0,9,8,22
"E00004576",248,153,95,3,12,11,1,2,0,11,26,29
"E00004577",226,153,73,2,7,5,1,2,7,9,9,31
"E00004578",251,203,48,4,13,2,4,1,0,5,8,11
"E00004579",194,141,53,2,7,5,2,2,1,5,13,16
"E00004580",251,182,69,3,6,6,4,2,2,10,21,15
"E00004581",195,137,58,3,9,6,3,2,2,9,8,16
"E00004582",216,157,59,4,9,4,4,1,0,5,18,14
"E00004583",297,188,109,4,6,10,10,5,2,6,28,38
"E00004584",299,211,88,4,12,4,11,2,3,8,19,25
"E00004585",216,151,65,4,7,10,2,2,1,6,16,17
"E00004586",212,152,60,1,9,4,5,2,2,3,11,23
"E00004587",215,137,78,2,7,4,6,3,2,14,14,26
"E00004588",282,209,73,2,14,6,6,2,1,7,13,22
"E00004589",221,147,74,4,11,3,1,2,3,8,17,25
"E00004590",177,138,39,0,8,1,5,2,0,5,10,8
