"GeographyCode","KS404EW0001","KS404EW0002","KS404EW0003","KS404EW0004","KS404EW0005","KS404EW0006","KS404EW0007","KS404EW0008","KS404EW0009","KS404EW0010","KS404EW0011","KS404EW0012"
"E00004287",111,73,36,1,1,0,41,65.7657657657658,32.4324324324324,0.900900900900901,0.900900900900901,0
"E00004288",166,110,48,8,0,0,64,66.2650602409639,28.9156626506024,4.81927710843374,0,0
"E00004289",129,93,32,2,1,1,43,72.0930232558139,24.8062015503876,1.55038759689922,0.775193798449612,0.775193798449612
"E00004290",164,111,37,11,0,5,84,67.6829268292683,22.5609756097561,6.70731707317073,0,3.04878048780488
"E00004291",138,87,47,4,0,0,55,63.0434782608696,34.0579710144928,2.89855072463768,0,0
"E00004292",121,80,37,4,0,0,45,66.1157024793389,30.5785123966942,3.30578512396694,0,0
"E00004293",119,72,47,0,0,0,47,60.5042016806723,39.4957983193277,0,0,0
"E00004294",119,95,23,1,0,0,25,79.8319327731092,19.327731092437,0.840336134453782,0,0
"E00004295",175,72,64,29,7,3,155,41.1428571428571,36.5714285714286,16.5714285714286,4,1.71428571428571
"E00004296",133,72,44,9,8,0,86,54.1353383458647,33.0827067669173,6.76691729323308,6.01503759398496,0
"E00004297",154,85,53,16,0,0,85,55.1948051948052,34.4155844155844,10.3896103896104,0,0
"E00004298",112,35,46,21,9,1,119,31.25,41.0714285714286,18.75,8.03571428571429,0.892857142857143
"E00004299",135,53,65,16,1,0,100,39.2592592592593,48.1481481481481,11.8518518518519,0.740740740740741,0
"E00004300",111,54,46,11,0,0,68,48.6486486486487,41.4414414414414,9.90990990990991,0,0
"E00004301",241,176,53,12,0,0,77,73.0290456431535,21.9917012448133,4.9792531120332,0,0
"E00004302",143,94,34,15,0,0,64,65.7342657342657,23.7762237762238,10.4895104895105,0,0
"E00004303",113,24,59,24,3,3,132,21.2389380530973,52.212389380531,21.2389380530973,2.65486725663717,2.65486725663717
"E00004304",178,83,78,12,1,4,121,46.6292134831461,43.8202247191011,6.74157303370786,0.561797752808989,2.24719101123596
"E00004305",134,52,68,12,2,0,98,38.8059701492537,50.7462686567164,8.95522388059701,1.49253731343284,0
"E00004306",157,66,80,10,1,0,103,42.0382165605096,50.9554140127389,6.36942675159236,0.636942675159236,0
"E00004307",150,59,67,23,1,0,116,39.3333333333333,44.6666666666667,15.3333333333333,0.666666666666667,0
"E00004308",123,62,50,8,3,0,75,50.4065040650407,40.650406504065,6.50406504065041,2.4390243902439,0
"E00004309",115,41,54,16,3,1,99,35.6521739130435,46.9565217391304,13.9130434782609,2.60869565217391,0.869565217391304
"E00004310",128,60,60,8,0,0,76,46.875,46.875,6.25,0,0
"E00004311",99,29,56,11,3,0,87,29.2929292929293,56.5656565656566,11.1111111111111,3.03030303030303,0
"E00004312",150,64,72,14,0,0,100,42.6666666666667,48,9.33333333333333,0,0
"E00004313",131,65,57,9,0,0,75,49.618320610687,43.5114503816794,6.87022900763359,0,0
"E00004314",153,102,39,9,3,0,66,66.6666666666667,25.4901960784314,5.88235294117647,1.96078431372549,0
"E00004315",154,80,65,9,0,0,83,51.9480519480519,42.2077922077922,5.84415584415584,0,0
"E00004316",122,81,34,7,0,0,48,66.3934426229508,27.8688524590164,5.73770491803279,0,0
"E00004317",161,71,72,16,2,0,110,44.0993788819876,44.7204968944099,9.93788819875776,1.24223602484472,0
"E00004318",126,62,43,19,2,0,87,49.2063492063492,34.1269841269841,15.0793650793651,1.58730158730159,0
"E00004319",143,87,48,8,0,0,64,60.8391608391608,33.5664335664336,5.59440559440559,0,0
"E00004320",112,25,65,18,3,1,114,22.3214285714286,58.0357142857143,16.0714285714286,2.67857142857143,0.892857142857143
"E00004321",114,40,57,15,2,0,93,35.0877192982456,50,13.1578947368421,1.75438596491228,0
"E00004322",114,14,49,37,11,3,171,12.280701754386,42.9824561403509,32.4561403508772,9.64912280701754,2.63157894736842
"E00004323",96,49,40,5,2,0,56,51.0416666666667,41.6666666666667,5.20833333333333,2.08333333333333,0
"E00004324",122,46,50,19,4,3,115,37.7049180327869,40.9836065573771,15.5737704918033,3.27868852459016,2.45901639344262
"E00004325",113,53,51,6,3,0,72,46.9026548672566,45.1327433628319,5.30973451327434,2.65486725663717,0
"E00004326",117,76,29,11,0,1,56,64.957264957265,24.7863247863248,9.4017094017094,0,0.854700854700855
"E00004327",140,56,73,10,1,0,96,40,52.1428571428571,7.14285714285714,0.714285714285714,0
"E00004328",95,44,33,18,0,0,69,46.3157894736842,34.7368421052632,18.9473684210526,0,0
"E00004329",124,66,53,5,0,0,63,53.2258064516129,42.741935483871,4.03225806451613,0,0
"E00004330",146,72,63,11,0,0,85,49.3150684931507,43.1506849315069,7.53424657534247,0,0
"E00004331",112,63,38,9,0,2,64,56.25,33.9285714285714,8.03571428571429,0,1.78571428571429
"E00004332",87,44,30,9,2,2,62,50.5747126436782,34.4827586206897,10.3448275862069,2.29885057471264,2.29885057471264
"E00004333",133,61,56,13,2,1,92,45.8646616541353,42.1052631578947,9.77443609022556,1.50375939849624,0.75187969924812
"E00004334",106,52,44,7,3,0,67,49.0566037735849,41.5094339622642,6.60377358490566,2.83018867924528,0
"E00004335",145,74,57,10,3,1,91,51.0344827586207,39.3103448275862,6.89655172413793,2.06896551724138,0.689655172413793
"E00004336",175,101,57,11,6,0,97,57.7142857142857,32.5714285714286,6.28571428571429,3.42857142857143,0
"E00004337",114,56,44,11,3,0,75,49.1228070175439,38.5964912280702,9.64912280701754,2.63157894736842,0
"E00004338",112,50,47,13,0,2,82,44.6428571428571,41.9642857142857,11.6071428571429,0,1.78571428571429
"E00004339",112,68,39,4,1,0,50,60.7142857142857,34.8214285714286,3.57142857142857,0.892857142857143,0
"E00004340",95,73,18,4,0,0,26,76.8421052631579,18.9473684210526,4.21052631578947,0,0
"E00004341",132,75,50,7,0,0,64,56.8181818181818,37.8787878787879,5.3030303030303,0,0
"E00004342",94,46,38,8,1,1,62,48.936170212766,40.4255319148936,8.51063829787234,1.06382978723404,1.06382978723404
"E00004343",120,70,42,7,1,0,59,58.3333333333333,35,5.83333333333333,0.833333333333333,0
"E00004344",118,85,27,5,1,0,40,72.0338983050847,22.8813559322034,4.23728813559322,0.847457627118644,0
"E00004345",121,7,51,44,16,3,199,5.78512396694215,42.1487603305785,36.3636363636364,13.2231404958678,2.47933884297521
"E00004346",94,20,53,15,3,3,110,21.2765957446809,56.3829787234042,15.9574468085106,3.19148936170213,3.19148936170213
"E00004347",97,23,48,21,4,1,106,23.7113402061856,49.4845360824742,21.6494845360825,4.12371134020619,1.03092783505155
"E00004348",131,67,39,23,2,0,91,51.1450381679389,29.7709923664122,17.5572519083969,1.52671755725191,0
"E00004349",117,22,41,41,11,2,164,18.8034188034188,35.042735042735,35.042735042735,9.4017094017094,1.70940170940171
"E00004350",125,40,71,12,1,1,102,32,56.8,9.6,0.8,0.8
"E00004351",131,30,62,23,6,10,174,22.9007633587786,47.3282442748092,17.5572519083969,4.58015267175572,7.63358778625954
"E00004352",118,25,58,27,6,2,138,21.1864406779661,49.1525423728814,22.8813559322034,5.08474576271187,1.69491525423729
"E00004353",137,29,69,30,8,1,157,21.1678832116788,50.3649635036496,21.8978102189781,5.83941605839416,0.72992700729927
"E00004354",108,17,54,27,5,5,144,15.7407407407407,50,25,4.62962962962963,4.62962962962963
"E00004355",122,56,50,13,3,0,85,45.9016393442623,40.9836065573771,10.655737704918,2.45901639344262,0
"E00004356",121,38,57,14,10,2,124,31.404958677686,47.1074380165289,11.5702479338843,8.26446280991736,1.65289256198347
"E00004357",118,22,60,32,3,1,137,18.6440677966102,50.8474576271186,27.1186440677966,2.54237288135593,0.847457627118644
"E00004358",114,49,44,12,6,3,99,42.9824561403509,38.5964912280702,10.5263157894737,5.26315789473684,2.63157894736842
"E00004359",121,20,57,38,3,3,156,16.5289256198347,47.1074380165289,31.404958677686,2.47933884297521,2.47933884297521
"E00004360",118,39,59,17,3,0,102,33.0508474576271,50,14.4067796610169,2.54237288135593,0
"E00004361",99,49,33,14,2,1,72,49.4949494949495,33.3333333333333,14.1414141414141,2.02020202020202,1.01010101010101
"E00004362",127,82,39,6,0,0,51,64.5669291338583,30.7086614173228,4.7244094488189,0,0
"E00004363",153,105,36,12,0,0,60,68.6274509803922,23.5294117647059,7.84313725490196,0,0
"E00004364",225,158,59,6,1,1,78,70.2222222222222,26.2222222222222,2.66666666666667,0.444444444444444,0.444444444444444
"E00004365",139,80,51,8,0,0,67,57.5539568345324,36.6906474820144,5.75539568345324,0,0
"E00004366",165,127,32,5,0,1,46,76.969696969697,19.3939393939394,3.03030303030303,0,0.606060606060606
"E00004367",148,99,45,4,0,0,53,66.8918918918919,30.4054054054054,2.7027027027027,0,0
"E00004368",175,83,74,18,0,0,110,47.4285714285714,42.2857142857143,10.2857142857143,0,0
"E00004369",123,76,42,5,0,0,52,61.7886178861789,34.1463414634146,4.0650406504065,0,0
"E00004370",117,77,30,8,2,0,52,65.8119658119658,25.6410256410256,6.83760683760684,1.70940170940171,0
"E00004371",103,81,22,0,0,0,22,78.6407766990291,21.3592233009709,0,0,0
"E00004372",109,59,45,5,0,0,55,54.1284403669725,41.2844036697248,4.58715596330275,0,0
"E00004373",146,92,47,7,0,0,61,63.013698630137,32.1917808219178,4.79452054794521,0,0
"E00004374",97,79,16,2,0,0,20,81.4432989690722,16.4948453608247,2.06185567010309,0,0
"E00004375",119,59,53,4,3,0,70,49.5798319327731,44.5378151260504,3.36134453781513,2.52100840336134,0
"E00004376",176,115,47,10,4,0,79,65.3409090909091,26.7045454545455,5.68181818181818,2.27272727272727,0
"E00004377",95,68,26,1,0,0,28,71.5789473684211,27.3684210526316,1.05263157894737,0,0
"E00004378",137,66,63,6,1,1,83,48.1751824817518,45.985401459854,4.37956204379562,0.72992700729927,0.72992700729927
"E00004379",135,60,60,12,3,0,93,44.4444444444444,44.4444444444444,8.88888888888889,2.22222222222222,0
"E00004380",152,122,25,4,0,1,37,80.2631578947368,16.4473684210526,2.63157894736842,0,0.657894736842105
"E00004381",117,38,63,16,0,0,95,32.4786324786325,53.8461538461538,13.6752136752137,0,0
"E00004382",139,82,42,15,0,0,72,58.9928057553957,30.2158273381295,10.7913669064748,0,0
"E00004383",103,55,38,7,2,1,62,53.3980582524272,36.8932038834951,6.79611650485437,1.94174757281553,0.970873786407767
"E00004384",101,48,43,9,1,0,64,47.5247524752475,42.5742574257426,8.91089108910891,0.99009900990099,0
"E00004385",91,39,41,9,2,0,65,42.8571428571429,45.0549450549451,9.89010989010989,2.1978021978022,0
"E00004386",101,37,55,7,2,0,75,36.6336633663366,54.4554455445545,6.93069306930693,1.98019801980198,0
"E00004387",89,45,36,8,0,0,52,50.561797752809,40.4494382022472,8.98876404494382,0,0
"E00004388",99,56,32,8,3,0,57,56.5656565656566,32.3232323232323,8.08080808080808,3.03030303030303,0
"E00004389",108,43,47,16,2,0,85,39.8148148148148,43.5185185185185,14.8148148148148,1.85185185185185,0
"E00004390",113,60,42,7,4,0,68,53.0973451327434,37.1681415929204,6.19469026548673,3.53982300884956,0
"E00004391",128,57,57,12,2,0,87,44.53125,44.53125,9.375,1.5625,0
"E00004392",95,27,60,8,0,0,76,28.4210526315789,63.1578947368421,8.42105263157895,0,0
"E00004393",113,62,44,7,0,0,58,54.8672566371681,38.9380530973451,6.19469026548673,0,0
"E00004394",94,61,28,4,1,0,39,64.8936170212766,29.7872340425532,4.25531914893617,1.06382978723404,0
"E00004395",133,83,42,7,1,0,59,62.406015037594,31.5789473684211,5.26315789473684,0.75187969924812,0
"E00004396",131,83,42,4,2,0,56,63.3587786259542,32.0610687022901,3.05343511450382,1.52671755725191,0
