"GeographyCode","KS501EW0001","KS501EW0002","KS501EW0003","KS501EW0004","KS501EW0005","KS501EW0006","KS501EW0007","KS501EW0008","KS501EW0009","KS501EW0010","KS501EW0011","KS501EW0012","KS501EW0013","KS501EW0014","KS501EW0015","KS501EW0016","KS501EW0017","KS501EW0018","KS501EW0019","KS501EW0020","KS501EW0021","KS501EW0022","KS501EW0023","KS501EW0024","KS501EW0025"
"E00004130",231,13,11,11,2,13,154,27,4,19,9,1,9,5.62770562770563,4.76190476190476,4.76190476190476,0.865800865800866,5.62770562770563,66.6666666666667,11.6883116883117,1.73160173160173,8.22510822510823,3.8961038961039,0.432900432900433,3.8961038961039
"E00004131",228,26,1,9,3,12,147,30,1,8,1,0,7,11.4035087719298,0.43859649122807,3.94736842105263,1.31578947368421,5.26315789473684,64.4736842105263,13.1578947368421,0.43859649122807,3.50877192982456,0.43859649122807,0,3.07017543859649
"E00004132",166,10,6,11,0,7,122,10,2,5,1,1,3,6.02409638554217,3.6144578313253,6.62650602409639,0,4.21686746987952,73.4939759036145,6.02409638554217,1.20481927710843,3.01204819277108,0.602409638554217,0.602409638554217,1.80722891566265
"E00004133",208,14,7,19,1,18,136,13,6,12,4,2,6,6.73076923076923,3.36538461538462,9.13461538461538,0.480769230769231,8.65384615384615,65.3846153846154,6.25,2.88461538461538,5.76923076923077,1.92307692307692,0.961538461538462,2.88461538461538
"E00004134",166,9,7,13,0,11,121,5,1,16,1,0,15,5.42168674698795,4.21686746987952,7.83132530120482,0,6.62650602409639,72.8915662650602,3.01204819277108,0.602409638554217,9.63855421686747,0.602409638554217,0,9.03614457831325
"E00004135",139,6,7,3,5,8,104,6,1,7,3,1,3,4.31654676258993,5.03597122302158,2.15827338129496,3.59712230215827,5.75539568345324,74.8201438848921,4.31654676258993,0.719424460431655,5.03597122302158,2.15827338129496,0.719424460431655,2.15827338129496
"E00004136",190,7,3,8,0,17,140,15,5,13,3,1,9,3.68421052631579,1.57894736842105,4.21052631578947,0,8.94736842105263,73.6842105263158,7.89473684210526,2.63157894736842,6.8421052631579,1.57894736842105,0.526315789473684,4.73684210526316
"E00004137",236,18,5,7,2,12,163,29,0,5,3,0,2,7.6271186440678,2.11864406779661,2.96610169491525,0.847457627118644,5.08474576271187,69.0677966101695,12.2881355932203,0,2.11864406779661,1.27118644067797,0,0.847457627118644
"E00004138",196,16,13,21,0,9,114,23,0,8,3,0,5,8.16326530612245,6.63265306122449,10.7142857142857,0,4.59183673469388,58.1632653061224,11.734693877551,0,4.08163265306122,1.53061224489796,0,2.55102040816327
"E00004139",209,52,38,20,1,17,48,33,1,26,3,3,20,24.8803827751196,18.1818181818182,9.56937799043062,0.478468899521531,8.13397129186603,22.9665071770335,15.7894736842105,0.478468899521531,12.4401913875598,1.43540669856459,1.43540669856459,9.56937799043062
"E00004140",182,4,7,13,2,12,131,13,1,4,1,0,3,2.1978021978022,3.84615384615385,7.14285714285714,1.0989010989011,6.59340659340659,71.978021978022,7.14285714285714,0.549450549450549,2.1978021978022,0.549450549450549,0,1.64835164835165
"E00004141",171,14,8,12,1,10,111,15,2,5,0,0,5,8.18713450292398,4.67836257309941,7.01754385964912,0.584795321637427,5.84795321637427,64.9122807017544,8.7719298245614,1.16959064327485,2.92397660818713,0,0,2.92397660818713
"E00004142",210,7,7,12,0,13,148,23,3,9,3,0,6,3.33333333333333,3.33333333333333,5.71428571428571,0,6.19047619047619,70.4761904761905,10.952380952381,1.42857142857143,4.28571428571429,1.42857142857143,0,2.85714285714286
"E00004143",200,12,7,10,1,12,141,17,0,9,1,0,8,6,3.5,5,0.5,6,70.5,8.5,0,4.5,0.5,0,4
"E00004144",184,8,2,10,1,13,140,10,0,2,0,0,2,4.34782608695652,1.08695652173913,5.43478260869565,0.543478260869565,7.06521739130435,76.0869565217391,5.43478260869565,0,1.08695652173913,0,0,1.08695652173913
"E00004145",226,12,9,11,3,16,149,26,4,17,8,1,8,5.30973451327434,3.98230088495575,4.86725663716814,1.32743362831858,7.07964601769912,65.929203539823,11.5044247787611,1.76991150442478,7.52212389380531,3.53982300884956,0.442477876106195,3.53982300884956
"E00004146",222,14,10,18,0,13,156,11,3,18,8,0,10,6.30630630630631,4.5045045045045,8.10810810810811,0,5.85585585585586,70.2702702702703,4.95495495495495,1.35135135135135,8.10810810810811,3.6036036036036,0,4.5045045045045
"E00004147",203,8,3,8,1,15,147,21,0,6,0,0,6,3.94088669950739,1.47783251231527,3.94088669950739,0.492610837438424,7.38916256157635,72.4137931034483,10.3448275862069,0,2.95566502463054,0,0,2.95566502463054
"E00004148",151,2,6,10,4,14,100,15,0,8,3,0,5,1.32450331125828,3.97350993377483,6.62251655629139,2.64900662251656,9.27152317880795,66.2251655629139,9.93377483443709,0,5.29801324503311,1.98675496688742,0,3.3112582781457
"E00004149",291,32,12,13,0,22,190,22,3,18,3,0,15,10.9965635738832,4.12371134020619,4.46735395189003,0,7.56013745704467,65.2920962199313,7.56013745704467,1.03092783505155,6.18556701030928,1.03092783505155,0,5.15463917525773
"E00004150",270,5,6,5,0,14,216,24,5,9,3,0,6,1.85185185185185,2.22222222222222,1.85185185185185,0,5.18518518518519,80,8.88888888888889,1.85185185185185,3.33333333333333,1.11111111111111,0,2.22222222222222
"E00004151",237,2,9,10,0,14,188,14,0,8,3,1,4,0.843881856540084,3.79746835443038,4.21940928270042,0,5.90717299578059,79.3248945147679,5.90717299578059,0,3.37552742616034,1.26582278481013,0.421940928270042,1.68776371308017
"E00004152",195,8,4,22,0,13,137,11,5,7,1,0,6,4.1025641025641,2.05128205128205,11.2820512820513,0,6.66666666666667,70.2564102564102,5.64102564102564,2.56410256410256,3.58974358974359,0.512820512820513,0,3.07692307692308
"E00004153",180,7,11,10,2,12,118,20,5,13,3,0,10,3.88888888888889,6.11111111111111,5.55555555555556,1.11111111111111,6.66666666666667,65.5555555555556,11.1111111111111,2.77777777777778,7.22222222222222,1.66666666666667,0,5.55555555555556
"E00004154",212,2,14,7,0,10,146,33,0,12,2,0,9,0.943396226415094,6.60377358490566,3.30188679245283,0,4.71698113207547,68.8679245283019,15.5660377358491,0,5.66037735849057,0.943396226415094,0,4.24528301886792
"E00004155",198,8,5,15,4,13,130,23,5,10,5,0,5,4.04040404040404,2.52525252525253,7.57575757575758,2.02020202020202,6.56565656565657,65.6565656565657,11.6161616161616,2.52525252525253,5.05050505050505,2.52525252525253,0,2.52525252525253
"E00004156",184,11,4,5,3,17,134,10,0,9,3,1,5,5.97826086956522,2.17391304347826,2.71739130434783,1.6304347826087,9.23913043478261,72.8260869565217,5.43478260869565,0,4.89130434782609,1.6304347826087,0.543478260869565,2.71739130434783
"E00004157",185,2,2,15,2,12,131,21,3,12,4,0,8,1.08108108108108,1.08108108108108,8.10810810810811,1.08108108108108,6.48648648648649,70.8108108108108,11.3513513513514,1.62162162162162,6.48648648648649,2.16216216216216,0,4.32432432432432
"E00004158",223,39,32,18,1,22,81,30,5,30,5,5,20,17.4887892376682,14.3497757847534,8.07174887892377,0.448430493273543,9.86547085201794,36.322869955157,13.4529147982063,2.24215246636771,13.4529147982063,2.24215246636771,2.24215246636771,8.96860986547085
"E00004159",278,69,29,38,6,30,71,35,8,33,8,6,19,24.8201438848921,10.431654676259,13.6690647482014,2.15827338129496,10.7913669064748,25.5395683453237,12.589928057554,2.87769784172662,11.8705035971223,2.87769784172662,2.15827338129496,6.83453237410072
"E00004160",167,46,11,18,3,18,54,17,4,11,3,0,8,27.5449101796407,6.58682634730539,10.7784431137725,1.79640718562874,10.7784431137725,32.3353293413174,10.1796407185629,2.39520958083832,6.58682634730539,1.79640718562874,0,4.79041916167665
"E00004161",174,4,11,11,0,15,126,7,0,12,6,0,6,2.29885057471264,6.32183908045977,6.32183908045977,0,8.62068965517241,72.4137931034483,4.02298850574713,0,6.89655172413793,3.44827586206897,0,3.44827586206897
"E00004162",213,23,4,15,0,12,141,18,0,12,4,0,8,10.7981220657277,1.87793427230047,7.04225352112676,0,5.63380281690141,66.1971830985916,8.45070422535211,0,5.63380281690141,1.87793427230047,0,3.75586854460094
"E00004163",299,23,19,28,1,23,173,32,8,19,5,1,13,7.69230769230769,6.35451505016722,9.36454849498328,0.334448160535117,7.69230769230769,57.8595317725752,10.7023411371237,2.67558528428094,6.35451505016722,1.67224080267559,0.334448160535117,4.34782608695652
"E00004164",286,71,23,40,5,30,84,33,12,24,5,3,16,24.8251748251748,8.04195804195804,13.986013986014,1.74825174825175,10.4895104895105,29.3706293706294,11.5384615384615,4.1958041958042,8.39160839160839,1.74825174825175,1.04895104895105,5.59440559440559
"E00004165",261,68,26,31,2,27,68,39,6,22,2,3,17,26.0536398467433,9.96168582375479,11.8773946360153,0.766283524904214,10.3448275862069,26.0536398467433,14.9425287356322,2.29885057471264,8.42911877394636,0.766283524904214,1.14942528735632,6.51340996168582
"E00004166",284,57,42,25,6,39,75,40,11,20,2,0,18,20.0704225352113,14.7887323943662,8.80281690140845,2.11267605633803,13.7323943661972,26.4084507042254,14.0845070422535,3.87323943661972,7.04225352112676,0.704225352112676,0,6.33802816901408
"E00004167",210,18,9,12,0,19,137,15,5,7,4,0,3,8.57142857142857,4.28571428571429,5.71428571428571,0,9.04761904761905,65.2380952380952,7.14285714285714,2.38095238095238,3.33333333333333,1.9047619047619,0,1.42857142857143
"E00004168",168,8,3,13,1,10,128,5,1,5,1,1,3,4.76190476190476,1.78571428571429,7.73809523809524,0.595238095238095,5.95238095238095,76.1904761904762,2.97619047619048,0.595238095238095,2.97619047619048,0.595238095238095,0.595238095238095,1.78571428571429
"E00004169",300,20,16,23,2,46,167,26,1,54,4,8,42,6.66666666666667,5.33333333333333,7.66666666666667,0.666666666666667,15.3333333333333,55.6666666666667,8.66666666666667,0.333333333333333,18,1.33333333333333,2.66666666666667,14
"E00004172",217,21,14,9,3,19,127,24,0,20,7,2,11,9.67741935483871,6.45161290322581,4.14746543778802,1.38248847926267,8.75576036866359,58.5253456221198,11.0599078341014,0,9.21658986175115,3.2258064516129,0.921658986175115,5.06912442396313
"E00004173",602,44,21,37,8,223,212,57,2,388,60,22,306,7.30897009966777,3.48837209302326,6.14617940199336,1.32890365448505,37.0431893687708,35.2159468438538,9.46843853820598,0.332225913621262,64.4518272425249,9.96677740863787,3.65448504983389,50.8305647840532
"E00004174",244,36,10,16,2,93,65,22,4,112,6,10,96,14.7540983606557,4.0983606557377,6.55737704918033,0.819672131147541,38.1147540983607,26.6393442622951,9.01639344262295,1.63934426229508,45.9016393442623,2.45901639344262,4.0983606557377,39.344262295082
