"GeographyCode","QS102EW0001","QS102EW0002","QS102EW0003"
"E00004245",317,2.33,136.0515021
"E00004246",792,3.57,221.8487395
"E00004247",314,3.92,80.10204082
"E00004248",446,1.83,243.715847
"E00004249",226,1.71,132.1637427
"E00004250",271,2.16,125.462963
"E00004251",231,3.39,68.14159292
"E00004252",252,1.72,146.5116279
"E00004253",296,2.12,139.6226415
"E00004254",315,1.14,276.3157895
"E00004255",282,1.81,155.801105
"E00004256",361,1.77,203.9548023
"E00004257",264,2.02,130.6930693
"E00004258",236,1.51,156.2913907
"E00004259",328,1.03,318.4466019
"E00004260",220,1.12,196.4285714
"E00004261",275,0.96,286.4583333
"E00004262",281,1.83,153.5519126
"E00004263",385,2.43,158.436214
"E00004264",348,2.21,157.4660633
"E00004265",234,1.55,150.9677419
"E00004266",345,2.56,134.765625
"E00004268",319,3.68,86.68478261
"E00004269",231,0.92,251.0869565
"E00004270",448,2.04,219.6078431
"E00004271",328,1.37,239.4160584
"E00004272",273,2.07,131.884058
"E00004273",364,3.47,104.8991354
"E00004274",291,1.89,153.968254
"E00004275",199,1.32,150.7575758
"E00004276",274,1.86,147.311828
"E00004277",259,1.39,186.3309353
"E00004278",218,1.42,153.5211268
"E00004279",290,1.36,213.2352941
"E00004280",211,1.75,120.5714286
"E00004281",251,1.65,152.1212121
"E00004282",302,3.77,80.1061008
"E00004283",267,2.75,97.09090909
"E00004284",247,1.73,142.7745665
"E00004285",270,2.5,108
"E00004286",294,2.29,128.3842795
"E00004287",273,0.98,278.5714286
"E00004288",318,1.61,197.515528
"E00004289",232,1.17,198.2905983
"E00004290",306,1.76,173.8636364
"E00004291",340,2.34,145.2991453
"E00004292",332,0.81,409.8765432
"E00004293",276,1.72,160.4651163
"E00004294",215,2.45,87.75510204
"E00004295",389,15.53,25.04829363
"E00004296",383,3.5,109.4285714
"E00004297",319,2.38,134.0336134
"E00004298",311,5.5,56.54545455
"E00004299",302,2.07,145.8937198
"E00004300",273,2.56,106.640625
"E00004301",503,2.54,198.0314961
"E00004302",303,3.72,81.4516129
"E00004303",299,3.4,87.94117647
"E00004304",397,2.08,190.8653846
"E00004305",355,1.8,197.2222222
"E00004306",315,1.86,169.3548387
"E00004307",368,2.56,143.75
"E00004308",278,2,139
"E00004309",286,2.02,141.5841584
"E00004310",306,1.75,174.8571429
"E00004311",282,2.7,104.4444444
"E00004312",321,2.4,133.75
"E00004313",279,1.37,203.649635
"E00004314",318,2.29,138.8646288
"E00004315",304,1.78,170.7865169
"E00004316",244,1.55,157.4193548
"E00004317",390,2.7,144.4444444
"E00004318",282,2.54,111.023622
"E00004319",261,2.03,128.5714286
"E00004320",268,3.03,88.44884488
"E00004321",357,4.26,83.8028169
"E00004322",296,8.87,33.37091319
"E00004323",591,4.62,127.9220779
"E00004324",299,5.45,54.86238532
"E00004325",235,3.07,76.54723127
"E00004326",265,2.54,104.3307087
"E00004327",320,3.49,91.69054441
"E00004328",260,2.22,117.1171171
"E00004329",342,2.47,138.4615385
"E00004330",294,1.49,197.3154362
"E00004331",281,2.26,124.3362832
"E00004332",189,3.04,62.17105263
"E00004333",247,1.12,220.5357143
"E00004334",212,2.14,99.06542056
"E00004335",295,2.03,145.320197
"E00004336",347,2.18,159.1743119
"E00004337",260,3.54,73.44632768
"E00004338",271,3.85,70.38961039
"E00004339",234,3.86,60.62176166
"E00004340",221,1.76,125.5681818
"E00004341",235,0.92,255.4347826
"E00004342",197,1.24,158.8709677
"E00004343",221,1.58,139.8734177
"E00004344",249,1.67,149.1017964
"E00004345",309,8.19,37.72893773
"E00004346",299,7.18,41.64345404
"E00004347",247,3.28,75.30487805
"E00004348",279,2.96,94.25675676
"E00004349",344,4.3,80
"E00004350",268,3.92,68.36734694
"E00004351",294,4.8,61.25
"E00004352",303,5.11,59.29549902
"E00004353",251,2.73,91.94139194
"E00004354",250,4.77,52.41090147
"E00004355",261,3.4,76.76470588
"E00004356",315,5.51,57.16878403
"E00004357",350,5.6,62.5
"E00004358",272,4.87,55.85215606
"E00004359",314,6.34,49.52681388
"E00004360",275,3.3,83.33333333
"E00004361",369,4.32,85.41666667
"E00004362",336,2.6,129.2307692
"E00004363",416,2.88,144.4444444
"E00004364",550,3.73,147.4530831
"E00004365",251,1.82,137.9120879
"E00004366",281,0.77,364.9350649
"E00004367",347,1.04,333.6538462
"E00004368",362,3.08,117.5324675
"E00004369",267,2.04,130.8823529
"E00004370",243,2.34,103.8461538
"E00004371",227,0.47,482.9787234
"E00004372",305,1.51,201.986755
"E00004373",336,1.44,233.3333333
"E00004374",229,0.88,260.2272727
"E00004375",253,1.81,139.7790055
"E00004376",401,2.51,159.7609562
"E00004377",222,1.28,173.4375
"E00004378",309,2.53,122.1343874
"E00004379",267,2.26,118.1415929
"E00004380",347,1.4,247.8571429
"E00004381",286,2.21,129.4117647
"E00004382",291,1.35,215.5555556
"E00004383",206,1.56,132.0512821
"E00004384",220,1.77,124.2937853
"E00004385",226,2.15,105.1162791
"E00004386",258,1.46,176.7123288
"E00004387",203,1.01,200.990099
"E00004388",235,0.98,239.7959184
"E00004389",275,1.49,184.5637584
"E00004390",275,1.32,208.3333333
"E00004391",310,2.43,127.5720165
"E00004392",239,1.82,131.3186813
"E00004393",280,1.94,144.3298969
"E00004394",199,0.87,228.7356322
"E00004395",271,2.34,115.8119658
"E00004396",279,1.59,175.4716981
"E00004397",298,3.07,97.06840391
"E00004398",232,1.61,144.0993789
"E00004399",392,1.21,323.9669421
"E00004400",340,0.5,680
"E00004401",289,4.68,61.75213675
"E00004402",251,1.35,185.9259259
"E00004403",282,69.77,4.041851799
"E00004404",266,10.49,25.35748332
"E00004405",304,4.89,62.16768916
"E00004406",238,7.27,32.73727648
"E00004407",341,19.92,17.1184739
"E00004408",259,4.65,55.69892473
"E00004409",250,1.43,174.8251748
"E00004410",260,1.5,173.3333333
"E00004411",252,1.69,149.112426
"E00004412",267,2.16,123.6111111
"E00004413",243,1.76,138.0681818
"E00004414",284,2.26,125.6637168
"E00004415",303,1.6,189.375
"E00004416",258,41.15,6.269744836
"E00004417",283,2.3,123.0434783
"E00004418",260,3.03,85.80858086
"E00004419",244,1.87,130.4812834
"E00004420",266,1.88,141.4893617
"E00004421",298,1.65,180.6060606
"E00004422",183,1.85,98.91891892
"E00004423",245,2.49,98.3935743
"E00004424",228,0.88,259.0909091
"E00004425",352,3.07,114.6579805
"E00004426",299,2.62,114.1221374
"E00004427",296,5.31,55.74387947
"E00004428",220,0.71,309.8591549
"E00004429",253,3.05,82.95081967
"E00004430",170,0.85,200
"E00004431",265,2.95,89.83050847
"E00004432",272,2.91,93.47079038
"E00004433",300,4.02,74.62686567
"E00004435",249,2.26,110.1769912
"E00004436",333,5.66,58.83392226
"E00004437",260,3.47,74.92795389
"E00004438",229,2.22,103.1531532
"E00004439",245,3.5,70
"E00004440",255,2.95,86.44067797
"E00004441",265,1.25,212
"E00004442",247,1.03,239.8058252
"E00004444",432,1.84,234.7826087
"E00004445",236,1.32,178.7878788
"E00004446",304,1.96,155.1020408
"E00004447",106,0.79,134.1772152
"E00004448",334,1.83,182.5136612
"E00004450",381,1.93,197.4093264
"E00004451",263,1.8,146.1111111
"E00004452",316,2.56,123.4375
"E00004453",409,2.42,169.0082645
"E00004454",473,2.91,162.5429553
"E00004455",351,1.27,276.3779528
"E00004456",322,2.62,122.9007634
"E00004457",246,2.12,116.0377358
"E00004458",440,2.41,182.5726141
"E00004459",310,0.47,659.5744681
"E00004460",220,1.82,120.8791209
"E00004461",388,1.12,346.4285714
"E00004462",237,1.35,175.5555556
"E00004463",364,1.16,313.7931034
"E00004464",110,0.15,733.3333333
"E00004465",373,1.93,193.2642487
"E00004466",220,0.84,261.9047619
"E00004467",304,1.53,198.6928105
"E00004468",516,1.84,280.4347826
"E00004469",262,2.17,120.7373272
"E00004470",329,2.33,141.2017167
"E00004471",218,1.12,194.6428571
"E00004472",356,3.86,92.22797927
"E00004473",240,5.96,40.26845638
"E00004474",362,2.86,126.5734266
"E00004475",291,0.79,368.3544304
"E00004476",352,1.36,258.8235294
"E00004477",298,1.81,164.640884
"E00004478",438,3.18,137.7358491
"E00004479",294,1.86,158.0645161
"E00004480",243,1.67,145.508982
"E00004481",313,3,104.3333333
"E00004482",293,2.63,111.4068441
"E00004483",284,2.38,119.3277311
"E00004484",299,1.73,172.8323699
"E00004485",274,1.44,190.2777778
"E00004486",276,2.95,93.55932203
"E00004487",213,1.07,199.0654206
"E00004488",211,0.8,263.75
"E00004489",284,76.07,3.733403444
"E00004490",247,1.56,158.3333333
"E00004491",301,5.57,54.03949731
"E00004492",325,105.72,3.074158154
"E00004493",229,1.66,137.9518072
"E00004494",393,21.16,18.57277883
"E00004495",256,11.44,22.37762238
"E00004496",343,11.57,29.64563526
"E00004497",260,0.87,298.8505747
"E00004498",332,4.15,80
"E00004499",393,11.81,33.276884
"E00004500",169,0.9,187.7777778
"E00004501",116,0.77,150.6493506
"E00004502",254,1.21,209.9173554
"E00004503",209,1.52,137.5
"E00004504",352,7.1,49.57746479
"E00004505",291,1.86,156.4516129
"E00004506",286,1.58,181.0126582
"E00004507",259,8.07,32.09417596
"E00004508",292,5.21,56.04606526
"E00004509",328,3.45,95.07246377
"E00004510",303,3.12,97.11538462
"E00004511",339,3.98,85.1758794
"E00004512",269,2.16,124.537037
"E00004513",273,3.41,80.05865103
"E00004514",284,2.39,118.8284519
"E00004515",259,1.77,146.3276836
"E00004516",357,3.4,105
"E00004517",268,2.39,112.1338912
"E00004518",247,0.92,268.4782609
"E00004519",274,1.43,191.6083916
"E00004520",259,0.51,507.8431373
"E00004521",259,2.35,110.212766
"E00004522",197,4.8,41.04166667
"E00004523",548,2.3,238.2608696
"E00004524",367,22.17,16.55390167
"E00004525",254,2.45,103.6734694
"E00004526",593,1.84,322.2826087
"E00004527",234,4.45,52.58426966
"E00004528",327,1.89,173.015873
"E00004529",447,3.11,143.7299035
"E00004530",229,3.23,70.89783282
"E00004531",293,3.36,87.20238095
"E00004532",324,2.18,148.6238532
"E00004534",236,0.9,262.2222222
"E00004535",205,4.96,41.33064516
"E00004536",233,3.33,69.96996997
"E00004537",165,0.67,246.2686567
"E00004538",193,0.54,357.4074074
"E00004539",133,0.63,211.1111111
"E00004540",365,1.29,282.9457364
"E00004541",219,0.7,312.8571429
"E00004542",360,1.68,214.2857143
"E00004543",214,0.82,260.9756098
"E00004544",286,2.55,112.1568627
"E00004545",451,0.75,601.3333333
"E00004546",224,2.28,98.24561404
"E00004547",406,5,81.2
"E00004548",208,2.53,82.21343874
"E00004549",288,0.69,417.3913043
"E00004550",389,1.17,332.4786325
"E00004551",428,3.19,134.169279
"E00004552",317,0.7,452.8571429
"E00004553",301,1.88,160.106383
"E00004554",406,8.61,47.15447154
"E00004555",327,0.46,710.8695652
"E00004556",301,4.4,68.40909091
"E00004557",177,2.49,71.08433735
"E00004558",277,1.36,203.6764706
"E00004559",503,1.81,277.9005525
"E00004560",227,3.89,58.35475578
"E00004561",268,0.97,276.2886598
"E00004562",272,2.93,92.83276451
"E00004563",579,10.88,53.21691176
"E00004564",297,1.8,165
"E00004565",309,1.5,206
"E00004566",284,2.34,121.3675214
"E00004567",385,1.85,208.1081081
"E00004568",359,2.83,126.8551237
"E00004569",325,3.06,106.2091503
"E00004570",316,2.41,131.120332
"E00004571",333,1.88,177.1276596
"E00004572",382,1.48,258.1081081
"E00004573",335,2.64,126.8939394
"E00004574",372,1.65,225.4545455
"E00004575",342,1.6,213.75
"E00004576",354,1.96,180.6122449
"E00004577",334,2.54,131.496063
"E00004578",283,1.4,202.1428571
"E00004579",253,4.39,57.6309795
"E00004580",301,1.52,198.0263158
"E00004581",236,2.06,114.5631068
"E00004582",279,1.74,160.3448276
"E00004583",373,2.49,149.7991968
"E00004584",367,13.87,26.45998558
"E00004585",260,1.29,201.5503876
"E00004586",247,1.76,140.3409091
"E00004587",264,1.36,194.1176471
"E00004588",322,1.95,165.1282051
"E00004589",277,1.43,193.7062937
"E00004590",215,1.08,199.0740741
"E00004591",262,1.19,220.1680672
"E00004592",197,1.15,171.3043478
"E00004593",525,4.12,127.4271845
"E00004594",255,1.63,156.4417178
"E00004595",315,1.84,171.1956522
"E00004596",226,1.68,134.5238095
"E00004597",585,1.46,400.6849315
"E00004598",242,1.3,186.1538462
"E00004599",311,1.9,163.6842105
"E00004600",345,1.07,322.4299065
"E00004601",289,2.9,99.65517241
"E00004602",252,1.2,210
"E00004603",358,1.62,220.9876543
"E00004604",262,1.83,143.1693989
"E00004605",279,2.34,119.2307692
"E00004606",376,2.12,177.3584906
"E00004607",188,1.22,154.0983607
"E00004608",347,2.81,123.4875445
"E00004609",404,1.76,229.5454545
"E00004610",265,2.03,130.5418719
"E00004611",192,0.86,223.255814
"E00004612",299,1.83,163.3879781
"E00004613",246,3.65,67.39726027
"E00004614",527,3.97,132.7455919
"E00004615",210,0.89,235.9550562
"E00004616",269,0.99,271.7171717
"E00004617",211,0.84,251.1904762
"E00004618",245,0.92,266.3043478
"E00004619",243,0.79,307.5949367
"E00004620",255,0.82,310.9756098
"E00004621",297,1.09,272.4770642
"E00004622",405,1.36,297.7941176
"E00004623",335,1.97,170.0507614
"E00004624",275,2.3,119.5652174
"E00004625",338,2.01,168.159204
"E00004626",395,1.94,203.6082474
"E00004627",186,0.72,258.3333333
"E00004628",230,0.33,696.969697
"E00004629",223,1.3,171.5384615
"E00004630",188,1.44,130.5555556
"E00004631",247,1.68,147.0238095
"E00004632",227,1.23,184.5528455
"E00004633",336,2.96,113.5135135
"E00004634",283,1.72,164.5348837
"E00004635",299,0.9,332.2222222
"E00004636",266,0.9,295.5555556
"E00004637",239,1.99,120.1005025
"E00004638",308,1.93,159.5854922
"E00004639",205,1.41,145.3900709
"E00004640",336,1.97,170.5583756
"E00004641",364,1.08,337.037037
"E00004642",344,0.88,390.9090909
"E00004643",353,3.42,103.2163743
"E00004644",369,1.98,186.3636364
"E00004645",172,0.36,477.7777778
"E00004646",268,1,268
"E00004647",371,1.42,261.2676056
"E00004649",227,0.89,255.0561798
"E00004650",327,3.04,107.5657895
"E00004651",159,0.84,189.2857143
"E00004652",237,2.04,116.1764706
"E00004653",151,0.34,444.1176471
"E00004654",141,0.34,414.7058824
"E00004655",464,1.78,260.6741573
"E00004656",402,1.4,287.1428571
"E00004658",318,5.07,62.72189349
"E00004659",404,3.27,123.5474006
"E00004660",351,1.06,331.1320755
"E00004661",268,1.06,252.8301887
"E00004662",288,1.82,158.2417582
"E00004663",361,0.91,396.7032967
"E00004664",358,1.35,265.1851852
"E00004665",260,0.85,305.8823529
"E00004666",426,3.9,109.2307692
"E00004667",207,0.26,796.1538462
"E00004668",171,0.59,289.8305085
"E00004669",293,1.25,234.4
"E00004670",251,0.63,398.4126984
"E00004671",470,2.74,171.5328467
"E00004672",223,0.41,543.902439
"E00004673",282,0.55,512.7272727
"E00004674",240,1.05,228.5714286
"E00004675",232,1.17,198.2905983
"E00004676",967,0.91,1062.637363
"E00004677",325,1.71,190.0584795
"E00004678",334,3.3,101.2121212
"E00004679",180,0.89,202.247191
"E00004680",263,1.03,255.3398058
"E00004681",293,8.92,32.84753363
"E00004682",165,0.76,217.1052632
"E00004683",173,1.41,122.6950355
"E00004684",320,1.07,299.0654206
"E00004685",321,0.68,472.0588235
"E00004686",310,0.88,352.2727273
"E00004687",245,24.65,9.939148073
"E00004688",411,0.67,613.4328358
"E00004689",323,1.18,273.7288136
"E00004690",229,0.88,260.2272727
"E00004691",478,1.27,376.3779528
"E00004692",432,1.07,403.7383178
"E00004693",361,1.61,224.2236025
"E00004694",285,21.17,13.46244686
"E00004695",459,1.63,281.595092
"E00004696",348,0.49,710.2040816
"E00004697",295,1.46,202.0547945
"E00004699",161,5.5,29.27272727
"E00004700",280,1.4,200
"E00004701",306,3.73,82.03753351
"E00004702",265,0.83,319.2771084
"E00004703",298,1.56,191.025641
"E00004704",374,2.26,165.4867257
"E00004705",351,4.24,82.78301887
"E00004706",426,3.44,123.8372093
"E00004707",455,3.26,139.5705521
"E00004708",200,0.8,250
"E00004709",388,1.5,258.6666667
"E00004710",311,5.14,60.50583658
"E00004711",298,1.28,232.8125
"E00004712",324,10.95,29.5890411
"E00004713",164,0.43,381.3953488
"E00004714",282,5.25,53.71428571
"E00004715",311,1.66,187.3493976
"E00004716",318,1.29,246.5116279
"E00004717",183,1.01,181.1881188
"E00004718",316,2.95,107.1186441
"E00004719",423,1.65,256.3636364
"E00004720",232,0.4,580
"E00004721",338,0.82,412.195122
"E00004722",294,0.97,303.0927835
"E00004723",264,0.86,306.9767442
"E00004724",324,1.4,231.4285714
"E00004725",403,1.71,235.6725146
"E00004726",234,2.34,100
"E00004727",322,1.68,191.6666667
"E00004728",563,0.37,1521.621622
"E00004729",256,0.64,400
"E00004730",160,0.44,363.6363636
"E00004731",323,12.43,25.98551891
"E00004732",417,2.77,150.5415162
"E00004733",246,2.41,102.0746888
"E00004734",343,52.97,6.475363413
"E00004735",274,0.54,507.4074074
"E00004736",257,2.25,114.2222222
"E00004738",261,1.97,132.4873096
"E00004739",274,1.73,158.3815029
"E00004740",306,6.98,43.83954155
"E00004741",315,1.72,183.1395349
"E00004742",459,1.39,330.2158273
"E00004743",396,1.33,297.7443609
"E00004744",331,2.38,139.0756303
"E00004745",286,1.31,218.3206107
"E00004746",314,1.24,253.2258065
"E00004747",330,1.36,242.6470588
"E00004748",344,2.08,165.3846154
"E00004749",528,1.58,334.1772152
"E00004750",447,8.46,52.83687943
"E00004751",240,2.18,110.0917431
"E00004752",331,1.52,217.7631579
"E00004753",308,1.08,285.1851852
"E00004754",302,3.76,80.31914894
"E00004755",260,0.76,342.1052632
"E00004756",259,0.86,301.1627907
"E00004757",334,1.34,249.2537313
"E00004758",232,0.62,374.1935484
"E00004759",233,0.52,448.0769231
"E00004760",195,0.5,390
"E00004761",358,0.76,471.0526316
"E00004762",347,1.33,260.9022556
"E00004763",223,1.1,202.7272727
"E00004764",240,0.88,272.7272727
"E00004765",242,0.83,291.5662651
"E00004766",234,1.77,132.2033898
"E00004767",296,2.36,125.4237288
"E00004768",220,2.2,100
"E00004769",275,2.19,125.5707763
"E00004770",204,2.87,71.08013937
"E00004771",310,10.8,28.7037037
"E00004772",273,9.84,27.74390244
"E00004773",251,2.02,124.2574257
"E00004774",206,1.11,185.5855856
"E00004775",267,2.11,126.5402844
"E00004776",310,1.76,176.1363636
"E00004777",301,1.29,233.3333333
"E00004778",254,5.92,42.90540541
"E00004779",299,2.02,148.019802
"E00004780",276,1.58,174.6835443
"E00004781",297,2.81,105.6939502
"E00004782",253,3.12,81.08974359
"E00004783",311,8.9,34.94382022
"E00004784",264,5.65,46.72566372
"E00004785",288,2.32,124.137931
"E00004786",194,1.57,123.566879
"E00004787",281,3.06,91.83006536
"E00004788",249,1.46,170.5479452
"E00004789",234,0.48,487.5
"E00004790",245,1.44,170.1388889
"E00004791",238,1.7,140
"E00004792",267,1.72,155.2325581
"E00004793",252,2.37,106.3291139
"E00004794",521,4.16,125.2403846
"E00004795",251,1.45,173.1034483
"E00004796",263,1.47,178.9115646
"E00004797",336,2.47,136.0323887
"E00004798",242,1.97,122.8426396
"E00004799",306,1.28,239.0625
"E00004801",286,1.98,144.4444444
"E00004802",229,1.1,208.1818182
"E00004803",153,1.29,118.6046512
"E00004804",219,1.44,152.0833333
"E00004805",226,1.36,166.1764706
"E00004806",256,1.24,206.4516129
"E00004807",246,2.32,106.0344828
"E00004808",230,0.91,252.7472527
"E00004809",253,2.47,102.4291498
"E00004810",295,2.6,113.4615385
"E00004811",270,2.02,133.6633663
"E00004812",358,2.03,176.3546798
"E00004813",374,6.4,58.4375
"E00004814",209,1.24,168.5483871
"E00004815",512,6.58,77.81155015
"E00004816",245,1.13,216.8141593
"E00004817",258,1.46,176.7123288
"E00004818",202,0.73,276.7123288
"E00004819",335,1.9,176.3157895
"E00004820",292,1.47,198.6394558
"E00004821",191,1.12,170.5357143
"E00004822",350,1.97,177.6649746
"E00004823",387,1.17,330.7692308
"E00004824",218,1.06,205.6603774
"E00004825",201,0.64,314.0625
"E00004826",235,0.96,244.7916667
"E00004827",344,1,344
"E00004828",273,1.23,221.9512195
"E00004829",238,2.49,95.58232932
"E00004830",304,1.43,212.5874126
"E00004831",255,1.53,166.6666667
"E00004832",342,5.31,64.40677966
"E00004833",331,4.15,79.75903614
"E00004834",442,1.69,261.5384615
"E00004835",327,9.22,35.46637744
"E00004836",335,1.75,191.4285714
"E00004837",400,4.28,93.45794393
"E00004838",258,1.36,189.7058824
"E00004839",341,2.53,134.7826087
"E00004840",236,1.71,138.0116959
"E00004841",276,1.6,172.5
"E00004842",266,1.19,223.5294118
"E00004843",206,1.14,180.7017544
"E00004844",276,1.19,231.9327731
"E00004845",240,1.64,146.3414634
"E00004846",279,2.02,138.1188119
"E00004847",238,0.97,245.3608247
"E00004848",327,2.75,118.9090909
"E00004849",286,1.69,169.2307692
"E00004850",446,2.99,149.1638796
"E00004851",188,1.15,163.4782609
"E00004852",290,1.57,184.7133758
"E00004853",307,1.38,222.4637681
"E00174649",362,2.15,168.372093
"E00174650",454,2.04,222.5490196
"E00174651",591,1.5,394
"E00174652",168,0.71,236.6197183
"E00174653",479,6.33,75.671406
"E00174654",541,2.27,238.3259912
"E00174655",269,2.73,98.53479853
"E00174656",222,1.24,179.0322581
"E00174657",263,1.46,180.1369863
"E00174658",173,1.21,142.9752066
"E00174659",331,22.08,14.99094203
"E00174660",134,1.88,71.27659574
"E00174661",612,1.64,373.1707317
"E00174662",121,0.22,550
"E00174663",144,0.86,167.4418605
"E00174664",123,0.87,141.3793103
"E00174665",260,1.52,171.0526316
"E00174666",155,0.21,738.0952381
"E00174667",220,3.31,66.4652568
"E00174668",278,2.78,100
"E00174669",514,1.91,269.1099476
"E00174670",284,3.14,90.44585987
"E00174671",176,2.01,87.56218905
"E00174672",245,0.48,510.4166667
"E00174673",111,0.51,217.6470588
"E00174674",152,0.92,165.2173913
"E00174675",257,2.29,112.2270742
"E00174676",203,0.21,966.6666667
"E00174677",373,3.47,107.4927954
"E00174678",238,2.25,105.7777778
"E00174679",618,7.05,87.65957447
"E00174680",241,0.59,408.4745763
