"GeographyCode","QS609EW0001","QS609EW0002","QS609EW0003","QS609EW0004","QS609EW0005","QS609EW0006","QS609EW0007","QS609EW0008","QS609EW0009","QS609EW0010","QS609EW0011","QS609EW0012","QS609EW0013","QS609EW0014","QS609EW0015","QS609EW0016","QS609EW0017","QS609EW0018","QS609EW0019","QS609EW0020","QS609EW0021","QS609EW0022","QS609EW0023","QS609EW0024","QS609EW0025","QS609EW0026","QS609EW0027","QS609EW0028","QS609EW0029","QS609EW0030","QS609EW0031","QS609EW0032","QS609EW0033","QS609EW0034","QS609EW0035","QS609EW0036","QS609EW0037","QS609EW0038","QS609EW0039","QS609EW0040","QS609EW0041","QS609EW0042","QS609EW0043","QS609EW0044","QS609EW0045","QS609EW0046","QS609EW0047","QS609EW0048","QS609EW0049","QS609EW0050","QS609EW0051","QS609EW0052","QS609EW0053","QS609EW0054","QS609EW0055"
"E01000935",1415,133,27,3,24,106,68,15,23,0,303,192,149,19,24,0,66,45,150,90,53,5,2,101,16,16,0,85,85,0,88,58,30,29,1,235,72,118,5,13,0,19,8,165,50,3,52,60,0,178,140,38,62,62,0
"E01000936",1360,158,29,1,28,129,63,25,35,6,277,182,122,14,34,12,41,54,102,58,39,5,0,192,36,36,0,156,156,0,69,24,45,43,2,149,40,67,5,10,3,17,7,65,10,2,19,34,0,244,109,135,104,104,0
"E01000937",943,167,22,0,22,145,113,10,22,0,175,121,85,15,21,0,41,13,71,53,5,11,2,131,18,18,0,113,113,0,45,26,19,15,4,53,27,21,0,0,0,1,4,60,17,5,13,25,0,50,27,23,191,191,0
"E01000938",1726,198,37,0,37,161,100,41,17,3,328,228,170,23,30,5,58,42,209,132,25,52,0,159,30,30,0,129,128,1,112,83,29,29,0,118,43,52,5,3,0,15,0,155,113,0,16,26,0,165,118,47,282,282,0
"E01000939",1197,92,28,5,23,64,44,10,9,1,195,108,71,14,22,1,79,8,70,34,16,20,0,92,62,62,0,30,30,0,145,102,43,43,0,152,42,81,3,2,0,19,5,139,56,7,23,53,0,158,111,47,154,154,0
"E01000940",1124,169,22,2,20,147,102,31,10,4,200,147,97,5,41,4,39,14,91,64,23,3,1,94,18,18,0,76,76,0,73,53,20,18,2,93,10,66,3,8,0,6,0,81,25,9,12,34,1,133,90,43,190,189,1
"E01000941",1203,110,22,2,20,88,66,11,10,1,196,109,60,18,31,0,53,34,105,70,24,11,0,132,37,37,0,95,95,0,125,88,37,36,1,144,43,69,12,1,0,19,0,168,63,13,23,68,1,149,130,19,74,74,0
"E01000942",1181,256,22,0,22,234,135,48,45,6,238,168,105,6,48,9,40,30,76,56,10,10,0,77,28,28,0,49,49,0,52,34,18,17,1,90,15,47,2,1,0,7,18,59,21,3,17,18,0,55,31,24,278,278,0
"E01000943",991,195,23,2,21,172,120,17,28,7,273,208,148,10,39,11,51,14,51,39,7,5,0,58,14,14,0,44,44,0,39,30,9,5,4,61,16,34,3,1,0,6,1,40,11,2,17,10,0,63,38,25,211,211,0
"E01000944",1899,184,97,0,97,87,48,23,14,2,288,140,105,10,23,2,139,9,130,83,43,1,3,159,50,50,0,109,109,0,107,91,16,16,0,233,74,125,3,4,1,26,0,139,57,5,44,33,0,191,149,42,468,468,0
"E01000945",1493,176,13,0,13,163,87,42,28,6,266,182,111,32,30,9,58,26,125,83,32,9,1,131,54,54,0,77,77,0,117,99,18,18,0,117,26,68,8,6,0,6,3,187,111,6,36,34,0,93,67,26,281,281,0
"E01000946",1475,310,74,11,63,236,94,64,63,15,427,275,188,32,53,2,125,27,113,59,41,9,4,159,76,76,0,83,83,0,58,38,20,20,0,123,47,54,2,4,0,16,0,68,19,6,9,34,0,99,90,9,118,116,2
"E01000947",1925,471,48,0,48,423,315,57,46,5,374,266,152,46,66,2,81,27,105,49,39,13,4,204,66,66,0,138,138,0,103,50,53,48,5,144,47,72,4,3,0,12,6,121,37,14,34,36,0,153,116,37,250,250,0
"E01000948",1708,391,103,6,97,288,153,49,77,9,479,363,221,39,81,22,102,14,142,89,36,14,3,187,61,61,0,126,126,0,68,43,25,20,5,150,28,84,10,1,0,18,9,114,23,7,34,50,0,85,61,24,92,92,0
"E01000949",1578,128,44,0,44,84,58,17,9,0,437,269,218,18,27,6,91,77,207,107,70,25,5,126,34,34,0,92,92,0,141,51,90,83,7,198,44,122,3,7,0,19,3,124,23,6,33,62,0,132,73,59,85,85,0
"E01000950",1431,61,11,0,11,50,26,11,11,2,217,138,97,12,20,9,66,13,94,59,26,9,0,173,39,39,0,134,134,0,155,90,65,62,3,204,65,122,0,4,0,9,4,182,67,8,36,71,0,209,167,42,136,132,4
"E01000951",1538,91,11,0,11,80,46,19,14,1,208,126,95,2,27,2,75,7,125,79,29,15,2,155,45,45,0,110,110,0,155,82,73,68,5,195,48,105,5,16,0,8,13,211,62,6,58,85,0,169,132,37,229,229,0
"E01000952",1728,140,29,0,29,111,53,40,17,1,289,192,141,14,37,0,73,24,151,71,72,4,4,142,45,45,0,97,97,0,146,82,64,64,0,272,71,154,17,11,0,7,12,193,53,11,57,72,0,171,140,31,224,224,0
"E01000953",1643,129,23,3,20,106,78,25,1,2,220,130,102,14,14,0,60,30,162,77,57,27,1,106,22,22,0,84,84,0,173,115,58,52,6,268,62,145,6,10,0,44,1,234,72,13,53,96,0,198,176,22,153,153,0
