"GeographyCode","KS608EW0001","KS608EW0002","KS608EW0003","KS608EW0004","KS608EW0005","KS608EW0006","KS608EW0007","KS608EW0008","KS608EW0009","KS608EW0010","KS608EW0011","KS608EW0012","KS608EW0013","KS608EW0014","KS608EW0015","KS608EW0016","KS608EW0017","KS608EW0018","KS608EW0019"
"E01000902",550,64,123,98,56,27,47,59,21,55,11.6363636363636,22.3636363636364,17.8181818181818,10.1818181818182,4.90909090909091,8.54545454545454,10.7272727272727,3.81818181818182,10
"E01000903",768,97,284,198,60,31,27,42,9,20,12.6302083333333,36.9791666666667,25.78125,7.8125,4.03645833333333,3.515625,5.46875,1.171875,2.60416666666667
"E01000904",1016,119,279,193,91,59,76,73,27,99,11.7125984251969,27.4606299212598,18.996062992126,8.95669291338583,5.80708661417323,7.48031496062992,7.18503937007874,2.65748031496063,9.74409448818898
"E01000905",693,59,129,93,76,60,64,77,44,91,8.51370851370851,18.6147186147186,13.4199134199134,10.966810966811,8.65800865800866,9.23520923520923,11.1111111111111,6.34920634920635,13.1313131313131
"E01000906",945,149,339,250,71,33,36,25,9,33,15.7671957671958,35.8730158730159,26.4550264550265,7.51322751322751,3.49206349206349,3.80952380952381,2.64550264550265,0.952380952380952,3.49206349206349
"E01000907",639,58,209,120,65,37,49,32,18,51,9.07668231611894,32.7073552425665,18.7793427230047,10.1721439749609,5.79029733959311,7.66823161189358,5.00782472613459,2.8169014084507,7.981220657277
"E01000908",758,78,232,177,73,36,49,46,17,50,10.2902374670185,30.6068601583113,23.3509234828496,9.63060686015831,4.74934036939314,6.46437994722955,6.06860158311346,2.24274406332454,6.59630606860158
"E01000909",836,128,301,197,63,26,50,29,14,28,15.311004784689,36.0047846889952,23.5645933014354,7.53588516746411,3.11004784688995,5.98086124401914,3.4688995215311,1.67464114832536,3.34928229665072
"E01000910",810,93,318,214,57,34,31,29,9,25,11.4814814814815,39.2592592592593,26.4197530864197,7.03703703703704,4.19753086419753,3.82716049382716,3.58024691358025,1.11111111111111,3.08641975308642
"E01000911",755,97,261,161,56,28,54,37,15,46,12.8476821192053,34.5695364238411,21.3245033112583,7.41721854304636,3.70860927152318,7.1523178807947,4.90066225165563,1.98675496688742,6.09271523178808
"E01000912",757,67,232,172,76,41,52,42,21,54,8.85072655217966,30.6472919418758,22.7212681638045,10.0396301188904,5.41611624834874,6.86922060766182,5.54821664464993,2.77410832232497,7.1334214002642
"E01000913",938,225,336,212,62,21,36,18,6,22,23.9872068230277,35.8208955223881,22.6012793176972,6.60980810234542,2.23880597014925,3.83795309168444,1.91897654584222,0.639658848614073,2.3454157782516
"E01000914",952,161,337,214,81,24,30,43,5,57,16.9117647058824,35.3991596638655,22.4789915966387,8.50840336134454,2.52100840336134,3.15126050420168,4.51680672268908,0.525210084033613,5.98739495798319
"E01000915",675,71,169,125,66,66,55,54,23,46,10.5185185185185,25.037037037037,18.5185185185185,9.77777777777778,9.77777777777778,8.14814814814815,8,3.40740740740741,6.81481481481481
"E01000916",972,155,333,218,71,31,33,57,20,54,15.9465020576132,34.2592592592593,22.4279835390947,7.30452674897119,3.18930041152263,3.39506172839506,5.8641975308642,2.05761316872428,5.55555555555556
"E01000917",726,66,136,144,74,52,81,62,40,71,9.09090909090909,18.732782369146,19.8347107438017,10.1928374655647,7.16253443526171,11.1570247933884,8.53994490358127,5.50964187327824,9.77961432506887
"E01000918",1038,133,283,214,98,31,54,74,18,133,12.8131021194605,27.2639691714836,20.616570327553,9.44123314065511,2.98651252408478,5.20231213872832,7.12909441233141,1.73410404624277,12.8131021194605
"E01000919",1008,156,250,226,65,71,74,72,15,79,15.4761904761905,24.8015873015873,22.4206349206349,6.4484126984127,7.04365079365079,7.34126984126984,7.14285714285714,1.48809523809524,7.83730158730159
"E01000920",1094,158,370,272,91,33,55,49,19,47,14.4424131627057,33.8208409506399,24.8628884826325,8.31809872029251,3.0164533820841,5.02742230347349,4.47897623400366,1.73674588665448,4.29616087751371
"E01000921",1257,131,408,315,141,59,52,71,15,65,10.4216388225935,32.4582338902148,25.0596658711217,11.2171837708831,4.69371519490851,4.13683373110581,5.64836913285601,1.19331742243437,5.17104216388226
"E01000922",756,80,239,183,55,50,45,35,20,49,10.5820105820106,31.6137566137566,24.2063492063492,7.27513227513227,6.61375661375661,5.95238095238095,4.62962962962963,2.64550264550265,6.48148148148148
"E01000923",795,92,317,182,66,25,36,38,12,27,11.5723270440252,39.874213836478,22.8930817610063,8.30188679245283,3.14465408805031,4.52830188679245,4.77987421383648,1.50943396226415,3.39622641509434
"E01000924",989,96,380,248,83,32,45,46,19,40,9.70677451971689,38.422649140546,25.0758341759353,8.39231547017189,3.2355915065723,4.55005055611729,4.65116279069767,1.9211324570273,4.04448938321537
"E01000925",583,48,132,105,57,45,50,47,28,71,8.23327615780446,22.6415094339623,18.0102915951973,9.7770154373928,7.71869639794168,8.57632933104631,8.06174957118353,4.80274442538593,12.1783876500858
"E01000926",1103,106,390,279,84,34,98,37,21,54,9.61015412511333,35.3581142339075,25.2946509519492,7.61559383499547,3.08250226654578,8.88485947416138,3.35448776065277,1.90389845874887,4.89573889392566
"E01000927",998,123,313,280,70,41,53,40,22,56,12.3246492985972,31.3627254509018,28.0561122244489,7.01402805611222,4.10821643286573,5.31062124248497,4.00801603206413,2.20440881763527,5.61122244488978
"E01000928",846,99,282,216,58,41,41,37,25,47,11.7021276595745,33.3333333333333,25.531914893617,6.85579196217494,4.84633569739953,4.84633569739953,4.37352245862884,2.95508274231678,5.55555555555556
"E01000929",641,73,120,119,60,47,61,62,30,69,11.3884555382215,18.7207488299532,18.5647425897036,9.3603744149766,7.33229329173167,9.51638065522621,9.67238689547582,4.6801872074883,10.7644305772231
"E01000930",814,96,193,170,70,57,57,40,31,100,11.7936117936118,23.7100737100737,20.8845208845209,8.5995085995086,7.002457002457,7.002457002457,4.91400491400491,3.80835380835381,12.2850122850123
"E01000931",897,86,230,159,75,59,71,74,36,107,9.58751393534002,25.6410256410256,17.7257525083612,8.36120401337793,6.57748049052397,7.91527313266444,8.24972129319955,4.0133779264214,11.9286510590858
"E01000932",1223,135,489,292,91,37,43,53,19,64,11.0384300899428,39.9836467702371,23.8757154538021,7.44071954210957,3.02534750613246,3.51594439901881,4.33360588716272,1.55355682747343,5.23303352412101
"E01000933",1037,146,341,255,96,45,44,57,12,41,14.0790742526519,32.8833172613308,24.5901639344262,9.25747348119576,4.33944069431051,4.24300867888139,5.49662487945998,1.15718418514947,3.95371263259402
"E01000934",663,46,158,99,62,46,71,77,23,81,6.93815987933635,23.8310708898944,14.9321266968326,9.35143288084465,6.93815987933635,10.7088989441931,11.6138763197587,3.46907993966818,12.2171945701357
"E01000935",594,53,123,85,64,39,72,54,28,76,8.92255892255892,20.7070707070707,14.3097643097643,10.7744107744108,6.56565656565657,12.1212121212121,9.09090909090909,4.71380471380471,12.7946127946128
"E01000936",612,64,183,102,80,34,32,58,19,40,10.4575163398693,29.9019607843137,16.6666666666667,13.0718954248366,5.55555555555556,5.22875816993464,9.47712418300654,3.10457516339869,6.5359477124183
"E01000937",513,51,169,95,53,21,24,44,11,45,9.94152046783626,32.943469785575,18.5185185185185,10.3313840155945,4.09356725146199,4.67836257309941,8.57699805068226,2.14424951267056,8.7719298245614
"E01000938",801,64,177,168,146,41,47,53,11,94,7.99001248439451,22.0973782771536,20.9737827715356,18.227215980025,5.11860174781523,5.86766541822722,6.6167290886392,1.37328339575531,11.7353308364544
"E01000939",391,36,71,51,36,32,28,60,14,63,9.20716112531969,18.1585677749361,13.0434782608696,9.20716112531969,8.18414322250639,7.16112531969309,15.3452685421995,3.58056265984655,16.1125319693095
"E01000940",394,32,137,67,39,19,19,34,13,34,8.12182741116751,34.7715736040609,17.005076142132,9.89847715736041,4.82233502538071,4.82233502538071,8.62944162436548,3.2994923857868,8.62944162436548
"E01000941",476,42,102,64,40,41,63,37,23,64,8.82352941176471,21.4285714285714,13.4453781512605,8.40336134453782,8.61344537815126,13.2352941176471,7.77310924369748,4.83193277310924,13.4453781512605
"E01000942",694,64,248,124,64,34,39,47,8,66,9.22190201729107,35.7348703170029,17.8674351585014,9.22190201729107,4.89913544668588,5.61959654178674,6.77233429394813,1.15273775216138,9.51008645533141
"E01000943",499,64,192,98,50,25,22,18,7,23,12.8256513026052,38.4769539078156,19.6392785571142,10.0200400801603,5.01002004008016,4.40881763527054,3.60721442885772,1.40280561122244,4.60921843687375
"E01000944",564,70,106,95,60,28,41,71,32,61,12.4113475177305,18.7943262411348,16.8439716312057,10.6382978723404,4.9645390070922,7.26950354609929,12.5886524822695,5.67375886524823,10.8156028368794
"E01000945",667,59,182,105,61,39,69,55,25,72,8.8455772113943,27.2863568215892,15.7421289355322,9.14542728635682,5.84707646176912,10.3448275862069,8.24587706146927,3.74812593703148,10.7946026986507
"E01000946",756,133,237,179,49,27,38,36,22,35,17.5925925925926,31.3492063492063,23.6772486772487,6.48148148148148,3.57142857142857,5.02645502645503,4.76190476190476,2.91005291005291,4.62962962962963
"E01000947",1014,112,324,227,87,56,40,66,25,77,11.0453648915187,31.9526627218935,22.3865877712032,8.57988165680473,5.52268244575937,3.94477317554241,6.50887573964497,2.465483234714,7.59368836291913
"E01000948",905,152,253,195,66,42,76,45,19,57,16.7955801104972,27.9558011049724,21.5469613259669,7.29281767955801,4.64088397790055,8.39779005524862,4.97237569060773,2.09944751381215,6.29834254143646
"E01000949",749,59,185,106,101,39,65,73,48,73,7.87716955941255,24.6995994659546,14.1522029372497,13.4846461949266,5.20694259012016,8.67823765020027,9.74632843791722,6.40854472630174,9.74632843791722
"E01000950",485,28,74,53,49,36,42,66,45,92,5.77319587628866,15.2577319587629,10.9278350515464,10.1030927835052,7.42268041237113,8.65979381443299,13.6082474226804,9.27835051546392,18.9690721649485
"E01000951",497,36,76,76,55,53,45,48,37,71,7.24346076458753,15.2917505030181,15.2917505030181,11.0663983903421,10.6639839034205,9.05432595573441,9.6579476861167,7.44466800804829,14.2857142857143
"E01000952",654,59,130,94,81,29,64,69,36,92,9.02140672782875,19.8776758409786,14.3730886850153,12.3853211009174,4.43425076452599,9.78593272171254,10.5504587155963,5.5045871559633,14.0672782874618
"E01000953",594,37,110,79,69,35,70,68,37,89,6.22895622895623,18.5185185185185,13.2996632996633,11.6161616161616,5.89225589225589,11.7845117845118,11.4478114478114,6.22895622895623,14.983164983165
"E01000954",527,35,77,59,53,53,60,57,40,93,6.64136622390892,14.6110056925996,11.1954459203036,10.0569259962049,10.0569259962049,11.3851992409867,10.8159392789374,7.59013282732448,17.6470588235294
"E01000955",523,43,75,61,75,33,62,58,32,84,8.22179732313576,14.34034416826,11.6634799235182,14.34034416826,6.30975143403442,11.8546845124283,11.0898661567878,6.11854684512428,16.0611854684512
"E01000956",586,42,119,96,62,59,38,59,24,87,7.16723549488055,20.3071672354949,16.382252559727,10.580204778157,10.0682593856655,6.48464163822526,10.0682593856655,4.09556313993174,14.8464163822526
"E01000957",829,80,245,156,85,54,48,63,28,70,9.65018094089264,29.5536791314837,18.8178528347407,10.2533172496984,6.51387213510253,5.79010856453559,7.59951749095295,3.37756332931242,8.44390832328106
"E01000958",969,86,230,186,119,40,63,62,45,138,8.87512899896801,23.7358101135191,19.1950464396285,12.280701754386,4.12796697626419,6.5015479876161,6.39834881320949,4.64396284829721,14.2414860681115
"E01000959",602,37,112,79,71,60,49,64,39,91,6.14617940199336,18.6046511627907,13.1229235880399,11.7940199335548,9.96677740863787,8.13953488372093,10.6312292358804,6.47840531561462,15.1162790697674
"E01000960",926,133,339,204,89,26,41,40,16,38,14.3628509719222,36.6090712742981,22.0302375809935,9.61123110151188,2.80777537796976,4.42764578833693,4.31965442764579,1.72786177105832,4.1036717062635
"E01000961",622,94,153,123,59,31,44,32,20,66,15.112540192926,24.5980707395498,19.7749196141479,9.48553054662379,4.98392282958199,7.07395498392283,5.14469453376206,3.21543408360129,10.6109324758842
"E01000962",1076,169,450,252,74,31,27,41,9,23,15.7063197026022,41.82156133829,23.4200743494424,6.87732342007435,2.88104089219331,2.5092936802974,3.81040892193309,0.836431226765799,2.13754646840149
"E01000963",853,238,240,201,65,22,27,17,10,33,27.9015240328253,28.1359906213365,23.5638921453693,7.62016412661196,2.57913247362251,3.16529894490035,1.99296600234467,1.17233294255569,3.86869871043376
"E01000964",842,123,309,194,77,18,42,40,8,31,14.6080760095012,36.6983372921615,23.0403800475059,9.14489311163896,2.13776722090261,4.98812351543943,4.75059382422803,0.950118764845606,3.68171021377672
"E01000965",928,156,351,207,71,22,38,39,15,29,16.8103448275862,37.823275862069,22.3060344827586,7.65086206896552,2.37068965517241,4.0948275862069,4.20258620689655,1.61637931034483,3.125
"E01000966",997,204,402,233,63,22,21,27,7,18,20.4613841524574,40.320962888666,23.370110330993,6.31895687061184,2.20661985957874,2.10631895687061,2.70812437311936,0.702106318956871,1.80541624874624
"E01000967",684,186,206,130,37,32,36,19,13,25,27.1929824561404,30.1169590643275,19.0058479532164,5.4093567251462,4.67836257309941,5.26315789473684,2.77777777777778,1.90058479532164,3.65497076023392
"E01000968",973,142,378,237,76,16,31,35,14,44,14.5940390544707,38.8489208633094,24.3576567317575,7.81089414182939,1.64439876670092,3.18602261048304,3.59712230215827,1.43884892086331,4.52209660842754
"E01000969",1369,204,535,332,104,53,48,42,7,44,14.9013878743608,39.0796201607012,24.2512783053324,7.59678597516435,3.87143900657414,3.50620891161432,3.06793279766253,0.511322132943755,3.21402483564646
"E01000970",1098,166,397,288,86,29,37,52,4,39,15.1183970856102,36.1566484517304,26.2295081967213,7.83242258652095,2.64116575591985,3.36976320582878,4.73588342440801,0.364298724954463,3.55191256830601
"E01000971",903,126,357,210,52,26,35,51,11,35,13.953488372093,39.5348837209302,23.2558139534884,5.75858250276855,2.87929125138427,3.87596899224806,5.64784053156146,1.21816168327796,3.87596899224806
"E01000972",985,129,288,196,111,45,72,54,33,57,13.0964467005076,29.238578680203,19.8984771573604,11.2690355329949,4.56852791878173,7.30964467005076,5.48223350253807,3.3502538071066,5.78680203045685
"E01000973",1149,125,414,261,94,47,55,77,18,58,10.8790252393386,36.0313315926893,22.7154046997389,8.18102697998259,4.0905134899913,4.78677110530896,6.70147954743255,1.56657963446475,5.04786771105309
"E01000974",940,107,279,199,89,60,47,52,29,78,11.3829787234043,29.6808510638298,21.1702127659574,9.46808510638298,6.38297872340426,5,5.53191489361702,3.08510638297872,8.29787234042553
