"GeographyCode","KS204EW0001","KS204EW0002","KS204EW0003","KS204EW0004","KS204EW0005","KS204EW0006","KS204EW0007","KS204EW0008","KS204EW0009","KS204EW0010","KS204EW0011","KS204EW0012","KS204EW0013","KS204EW0014","KS204EW0015","KS204EW0016","KS204EW0017","KS204EW0018","KS204EW0019"
"E02000166",7924,5379,73,167,82,2,199,428,161,1433,67.8823826350328,0.921251892983342,2.10752145381121,1.03483089348814,0.0252397778899546,2.51135790005048,5.40131246845028,2.03180212014134,18.0843008581524
"E02000167",7944,4653,38,153,71,2,107,743,200,1977,58.5725075528701,0.478348439073515,1.92598187311178,0.893756294058409,0.0251762336354481,1.34692849949648,9.35297079556898,2.51762336354481,24.8867069486405
"E02000168",8172,5569,53,166,91,1,227,435,180,1450,68.1473323543808,0.648556045031816,2.03132648066569,1.11355849241312,0.0122369065100343,2.77777777777778,5.3230543318649,2.20264317180617,17.7435144395497
"E02000169",7637,3997,30,121,65,2,111,726,234,2351,52.3373052245646,0.392824407489852,1.58439177687574,0.851119549561346,0.0261882938326568,1.45345030771245,9.50635066125442,3.06403037842085,30.7843394002881
"E02000170",8338,4506,62,150,105,0,242,723,302,2248,54.0417366274886,0.743583593187815,1.79899256416407,1.25929479491485,0,2.9023746701847,8.67114415927081,3.62197169585032,26.9609018949388
"E02000171",7818,4832,47,142,71,3,158,582,169,1814,61.8060885136864,0.601176771552827,1.8163213097979,0.908160654898951,0.0383729854182655,2.02097723202865,7.44435917114351,2.16167817856229,23.2028651829112
"E02000172",10147,6315,53,146,79,2,285,529,198,2540,62.2351433921356,0.522321868532571,1.43884892086331,0.77855523800138,0.0197102591899083,2.80871193456194,5.21336355573076,1.95131565980093,25.0320291711836
"E02000173",7675,3468,44,123,58,0,125,838,253,2766,45.185667752443,0.57328990228013,1.60260586319218,0.755700325732899,0,1.62866449511401,10.9185667752443,3.29641693811075,36.0390879478827
"E02000174",8714,5214,58,149,88,11,228,845,248,1873,59.8347486802846,0.665595593298141,1.70989212761074,1.00986917603856,0.12623364700482,2.61647922882717,9.69703924718843,2.84599495065412,21.4941473490934
"E02000175",8848,4638,62,153,98,2,219,729,281,2666,52.4186256781193,0.700723327305606,1.72920433996383,1.10759493670886,0.0226039783001808,2.4751356238698,8.23915009041591,3.17585895117541,30.131103074141
"E02000176",6373,3039,30,129,53,0,109,676,209,2128,47.6855484073435,0.470735917150479,2.02416444374706,0.831633453632512,0,1.71034049898007,10.6072493331241,3.279460222815,33.3908677232073
"E02000177",8948,5479,39,129,81,34,247,507,142,2290,61.2315601251676,0.435851586946804,1.44166294143943,0.905230219043362,0.37997317836388,2.76039338399642,5.66607063030845,1.58694680375503,25.592311130979
"E02000178",8857,4509,59,167,101,2,439,637,296,2647,50.9088856271875,0.666139776448007,1.88551428248843,1.1403409732415,0.0225810093711189,4.9565315569606,7.19205148470137,3.3419893869256,29.8859659026758
"E02000179",6329,3395,33,100,45,0,113,453,153,2037,53.64196555538,0.521409385368937,1.58002844051193,0.711012798230368,0,1.78543213777848,7.15752883551904,2.41744351398325,32.185179333228
"E02000180",8202,4792,51,168,97,11,209,580,181,2113,58.4247744452573,0.621799561082663,2.04828090709583,1.18263838088271,0.134113630821751,2.54815898561327,7.07144598878322,2.20677883443063,25.7620092660327
"E02000181",7708,3924,55,132,78,2,194,786,181,2356,50.9081473793461,0.713544369486248,1.712506486767,1.01193565127141,0.0259470679813181,2.51686559418786,10.197197716658,2.34820965230929,30.5656460819927
"E02000182",6697,2872,22,69,42,1,86,507,151,2947,42.8848738241003,0.328505300880992,1.03031208003584,0.627146483500075,0.0149320591309542,1.28415708526206,7.57055397939376,2.25474092877408,44.0047782589219
"E02000183",7913,4669,65,141,91,1,195,603,141,2007,59.0041703525844,0.821433084797169,1.78187792240617,1.15000631871604,0.0126374320738026,2.46429925439151,7.62037154050297,1.78187792240617,25.3633261721218
"E02000184",8882,4921,63,134,60,2,222,618,204,2658,55.4041882458906,0.709299707273137,1.50866921864445,0.675523530736321,0.022517451024544,2.49943706372439,6.9578923665841,2.29678000450349,29.925692411619
"E02000185",8290,4019,58,106,58,1,363,537,275,2873,48.4800965018094,0.699638118214716,1.27864897466827,0.699638118214716,0.0120627261761158,4.37876960193004,6.47768395657419,3.31724969843185,34.6562123039807
"E02000186",6687,3467,48,126,48,0,185,601,167,2045,51.8468670554808,0.717810677433827,1.8842530282638,0.717810677433827,0,2.76656198594287,8.98758785703604,2.49738298190519,30.5817257365037
"E02000187",8155,4518,43,92,41,4,203,456,201,2597,55.4015941140405,0.52728387492336,1.12814224402207,0.502759043531576,0.0490496627835684,2.48927038626609,5.59166155732679,2.46474555487431,31.8454935622318
"E02000188",8322,4315,38,161,49,3,154,477,190,2935,51.8505167027157,0.45662100456621,1.93463109829368,0.588800769045902,0.0360490266762797,1.85051670271569,5.73179524152848,2.28310502283105,35.267964431627
"E02000189",5944,2780,25,86,41,5,79,500,278,2150,46.7698519515478,0.420592193808883,1.44683714670256,0.689771197846568,0.0841184387617766,1.32907133243607,8.41184387617766,4.67698519515478,36.1709286675639
"E02000190",7530,3542,42,112,93,2,133,743,239,2624,47.0385126162019,0.557768924302789,1.48738379814077,1.23505976095618,0.0265604249667995,1.76626826029216,9.867197875166,3.17397078353254,34.8472775564409
"E02000191",7497,3205,48,102,78,1,115,851,296,2801,42.750433506736,0.640256102440976,1.36054421768707,1.04041616646659,0.0133386688008537,1.53394691209817,11.3512071495265,3.94824596505269,37.3616113111911
"E02000192",7157,3889,34,142,55,3,122,608,150,2154,54.3384099483024,0.475059382422803,1.98407153835406,0.768478412742769,0.0419170043314238,1.70462484281123,8.49517954450189,2.09585021657119,30.0964091099623
"E02000193",7630,3659,36,142,95,2,142,774,195,2585,47.9554390563565,0.471821756225426,1.8610747051114,1.24508519003932,0.0262123197903014,1.8610747051114,10.1441677588467,2.55570117955439,33.8794233289646
