"GeographyCode","KS401EW0001","KS401EW0002","KS401EW0003","KS401EW0004","KS401EW0005","KS401EW0006","KS401EW0007","KS401EW0008","KS401EW0009","KS401EW0010","KS401EW0011","KS401EW0012","KS401EW0013","KS401EW0014","KS401EW0015","KS401EW0016","KS401EW0017","KS401EW0018","KS401EW0019","KS401EW0020","KS401EW0021","KS401EW0022","KS401EW0023","KS401EW0024","KS401EW0025","KS401EW0026"
"E00004148",115,115,0,0,115,106,9,4,7,4,60,40,0,0,100,0,0,92.1739130434783,7.82608695652174,3.47826086956522,6.08695652173913,3.47826086956522,52.1739130434783,34.7826086956522,0,0
"E00004149",152,151,0,1,157,149,8,2,9,17,52,69,8,0,99.3421052631579,0,0.657894736842105,94.9044585987261,5.09554140127389,1.27388535031847,5.73248407643312,10.828025477707,33.1210191082803,43.9490445859873,5.09554140127389,0
"E00004150",148,145,2,1,153,147,6,0,2,15,40,95,1,0,97.972972972973,1.35135135135135,0.675675675675676,96.078431372549,3.92156862745098,0,1.30718954248366,9.80392156862745,26.1437908496732,62.0915032679739,0.65359477124183,0
"E00004151",154,154,0,0,154,148,6,0,0,13,19,97,25,0,100,0,0,96.1038961038961,3.8961038961039,0,0,8.44155844155844,12.3376623376623,62.987012987013,16.2337662337662,0
"E00004152",124,124,0,0,124,113,11,11,7,1,33,72,0,0,100,0,0,91.1290322580645,8.87096774193548,8.87096774193548,5.64516129032258,0.806451612903226,26.6129032258064,58.0645161290323,0,0
"E00004153",111,111,0,0,111,108,3,4,1,3,29,68,6,0,100,0,0,97.2972972972973,2.7027027027027,3.6036036036036,0.900900900900901,2.7027027027027,26.1261261261261,61.2612612612613,5.40540540540541,0
"E00004154",130,130,0,0,130,122,8,0,3,4,42,81,0,0,100,0,0,93.8461538461538,6.15384615384615,0,2.30769230769231,3.07692307692308,32.3076923076923,62.3076923076923,0,0
"E00004155",111,111,0,0,111,103,8,0,1,2,67,41,0,0,100,0,0,92.7927927927928,7.20720720720721,0,0.900900900900901,1.8018018018018,60.3603603603604,36.9369369369369,0,0
"E00004156",115,113,0,2,132,126,6,0,0,0,20,112,0,0,98.2608695652174,0,1.73913043478261,95.4545454545455,4.54545454545455,0,0,0,15.1515151515152,84.8484848484848,0,0
"E00004157",90,88,0,2,104,94,10,2,9,32,8,53,0,0,97.7777777777778,0,2.22222222222222,90.3846153846154,9.61538461538462,1.92307692307692,8.65384615384615,30.7692307692308,7.69230769230769,50.9615384615385,0,0
"E00004158",130,130,0,0,130,124,6,1,0,3,92,34,0,0,100,0,0,95.3846153846154,4.61538461538462,0.769230769230769,0,2.30769230769231,70.7692307692308,26.1538461538462,0,0
"E00004159",156,155,0,1,162,160,2,0,0,3,154,4,1,0,99.3589743589744,0,0.641025641025641,98.7654320987654,1.23456790123457,0,0,1.85185185185185,95.0617283950617,2.46913580246914,0.617283950617284,0
"E00004160",103,103,0,0,103,103,0,1,0,0,98,2,2,0,100,0,0,100,0,0.970873786407767,0,0,95.1456310679612,1.94174757281553,1.94174757281553,0
"E00004161",103,103,0,0,103,96,7,0,5,39,58,1,0,0,100,0,0,93.2038834951456,6.79611650485437,0,4.85436893203883,37.8640776699029,56.3106796116505,0.970873786407767,0,0
"E00004162",111,106,1,4,133,128,5,2,12,3,21,93,2,0,95.4954954954955,0.900900900900901,3.6036036036036,96.2406015037594,3.7593984962406,1.50375939849624,9.02255639097744,2.25563909774436,15.7894736842105,69.9248120300752,1.50375939849624,0
"E00004163",173,173,0,0,173,163,10,5,7,26,72,62,0,1,100,0,0,94.2196531791908,5.78034682080925,2.89017341040462,4.04624277456647,15.028901734104,41.6184971098266,35.8381502890173,0,0.578034682080925
"E00004164",159,157,1,1,162,160,2,0,2,0,158,2,0,0,98.7421383647799,0.628930817610063,0.628930817610063,98.7654320987654,1.23456790123457,0,1.23456790123457,0,97.5308641975309,1.23456790123457,0,0
"E00004165",155,154,1,0,156,146,10,1,1,1,151,1,1,0,99.3548387096774,0.645161290322581,0,93.5897435897436,6.41025641025641,0.641025641025641,0.641025641025641,0.641025641025641,96.7948717948718,0.641025641025641,0.641025641025641,0
"E00004166",152,150,0,2,158,157,1,0,0,0,155,3,0,0,98.6842105263158,0,1.31578947368421,99.3670886075949,0.632911392405063,0,0,0,98.1012658227848,1.89873417721519,0,0
"E00004167",110,110,0,0,110,99,11,3,16,86,3,1,1,0,100,0,0,90,10,2.72727272727273,14.5454545454545,78.1818181818182,2.72727272727273,0.909090909090909,0.909090909090909,0
"E00004168",118,118,0,0,118,109,9,0,0,2,109,7,0,0,100,0,0,92.3728813559322,7.6271186440678,0,0,1.69491525423729,92.3728813559322,5.93220338983051,0,0
"E00004169",178,178,0,0,178,149,29,9,0,1,93,68,7,0,100,0,0,83.7078651685393,16.2921348314607,5.0561797752809,0,0.561797752808989,52.247191011236,38.2022471910112,3.93258426966292,0
"E00004172",154,153,1,0,155,148,7,1,1,3,123,17,10,0,99.3506493506494,0.649350649350649,0,95.4838709677419,4.51612903225806,0.645161290322581,0.645161290322581,1.93548387096774,79.3548387096774,10.9677419354839,6.45161290322581,0
"E00004173",145,144,0,1,147,127,20,0,0,2,136,8,1,0,99.3103448275862,0,0.689655172413793,86.3945578231292,13.6054421768707,0,0,1.36054421768707,92.5170068027211,5.4421768707483,0.680272108843537,0
"E00004174",129,128,0,1,134,131,3,0,0,0,124,3,7,0,99.2248062015504,0,0.775193798449612,97.7611940298508,2.23880597014925,0,0,0,92.5373134328358,2.23880597014925,5.22388059701492,0
"E00004175",130,128,2,0,132,128,4,0,0,0,131,1,0,0,98.4615384615385,1.53846153846154,0,96.969696969697,3.03030303030303,0,0,0,99.2424242424242,0.757575757575758,0,0
"E00004177",176,176,0,0,176,74,102,0,1,4,168,1,2,0,100,0,0,42.0454545454545,57.9545454545455,0,0.568181818181818,2.27272727272727,95.4545454545455,0.568181818181818,1.13636363636364,0
"E00004179",191,191,0,0,191,190,1,0,0,1,184,4,2,0,100,0,0,99.4764397905759,0.523560209424084,0,0,0.523560209424084,96.3350785340314,2.09424083769634,1.04712041884817,0
"E00004180",118,116,0,2,133,128,5,0,1,0,50,64,18,0,98.3050847457627,0,1.69491525423729,96.2406015037594,3.7593984962406,0,0.75187969924812,0,37.593984962406,48.1203007518797,13.5338345864662,0
"E00004181",214,213,1,0,215,212,3,0,0,1,207,3,4,0,99.5327102803738,0.467289719626168,0,98.6046511627907,1.3953488372093,0,0,0.465116279069767,96.2790697674419,1.3953488372093,1.86046511627907,0
"E00004182",87,87,0,0,87,76,11,0,0,0,75,10,2,0,100,0,0,87.3563218390805,12.6436781609195,0,0,0,86.2068965517241,11.4942528735632,2.29885057471264,0
"E00004183",106,106,0,0,106,106,0,0,0,0,106,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0
"E00004184",111,110,0,1,114,112,2,0,0,0,112,2,0,0,99.0990990990991,0,0.900900900900901,98.2456140350877,1.75438596491228,0,0,0,98.2456140350877,1.75438596491228,0,0
"E00004185",165,161,1,3,176,171,5,2,3,9,94,53,15,0,97.5757575757576,0.606060606060606,1.81818181818182,97.1590909090909,2.84090909090909,1.13636363636364,1.70454545454545,5.11363636363636,53.4090909090909,30.1136363636364,8.52272727272727,0
"E00004187",237,233,0,4,250,226,24,2,1,39,75,93,40,0,98.3122362869198,0,1.68776371308017,90.4,9.6,0.8,0.4,15.6,30,37.2,16,0
"E00004188",122,122,0,0,122,109,13,1,0,0,116,1,4,0,100,0,0,89.344262295082,10.655737704918,0.819672131147541,0,0,95.0819672131148,0.819672131147541,3.27868852459016,0
"E00004189",128,128,0,0,128,118,10,0,0,0,99,22,7,0,100,0,0,92.1875,7.8125,0,0,0,77.34375,17.1875,5.46875,0
"E00004190",497,497,0,0,497,384,113,1,0,0,492,3,1,0,100,0,0,77.2635814889336,22.7364185110664,0.201207243460765,0,0,98.9939637826962,0.603621730382294,0.201207243460765,0
"E00004193",121,119,0,2,125,119,6,0,1,8,88,28,0,0,98.3471074380165,0,1.65289256198347,95.2,4.8,0,0.8,6.4,70.4,22.4,0,0
"E00004194",159,155,3,1,164,144,20,0,3,15,66,60,20,0,97.4842767295598,1.88679245283019,0.628930817610063,87.8048780487805,12.1951219512195,0,1.82926829268293,9.14634146341463,40.2439024390244,36.5853658536585,12.1951219512195,0
"E00004195",165,165,0,0,165,133,32,0,2,12,115,16,20,0,100,0,0,80.6060606060606,19.3939393939394,0,1.21212121212121,7.27272727272727,69.6969696969697,9.6969696969697,12.1212121212121,0
"E00004196",112,112,0,0,112,101,11,0,1,3,100,7,1,0,100,0,0,90.1785714285714,9.82142857142857,0,0.892857142857143,2.67857142857143,89.2857142857143,6.25,0.892857142857143,0
"E00004197",137,137,0,0,137,116,21,0,0,6,124,7,0,0,100,0,0,84.6715328467153,15.3284671532847,0,0,4.37956204379562,90.5109489051095,5.10948905109489,0,0
"E00004198",189,188,0,1,196,182,14,0,1,9,113,39,34,0,99.4708994708995,0,0.529100529100529,92.8571428571429,7.14285714285714,0,0.510204081632653,4.59183673469388,57.6530612244898,19.8979591836735,17.3469387755102,0
"E00004199",182,182,0,0,182,163,19,0,3,13,65,36,65,0,100,0,0,89.5604395604396,10.4395604395604,0,1.64835164835165,7.14285714285714,35.7142857142857,19.7802197802198,35.7142857142857,0
"E00004200",148,147,0,1,150,136,14,1,4,6,88,38,13,0,99.3243243243243,0,0.675675675675676,90.6666666666667,9.33333333333333,0.666666666666667,2.66666666666667,4,58.6666666666667,25.3333333333333,8.66666666666667,0
"E00004201",157,157,0,0,157,144,13,8,17,16,19,97,0,0,100,0,0,91.7197452229299,8.28025477707006,5.09554140127389,10.828025477707,10.1910828025478,12.1019108280255,61.7834394904459,0,0
"E00004202",168,166,0,2,176,160,16,2,0,0,166,8,0,0,98.8095238095238,0,1.19047619047619,90.9090909090909,9.09090909090909,1.13636363636364,0,0,94.3181818181818,4.54545454545455,0,0
"E00004203",174,174,0,0,174,164,10,2,2,25,36,84,25,0,100,0,0,94.2528735632184,5.74712643678161,1.14942528735632,1.14942528735632,14.367816091954,20.6896551724138,48.2758620689655,14.367816091954,0
"E00004204",159,158,0,1,166,149,17,5,6,10,91,54,0,0,99.3710691823899,0,0.628930817610063,89.7590361445783,10.2409638554217,3.01204819277108,3.6144578313253,6.02409638554217,54.8192771084337,32.5301204819277,0,0
"E00004205",154,152,0,2,159,145,14,2,0,60,49,41,7,0,98.7012987012987,0,1.2987012987013,91.1949685534591,8.80503144654088,1.25786163522013,0,37.7358490566038,30.8176100628931,25.7861635220126,4.40251572327044,0
"E00004206",126,125,1,0,127,127,0,2,6,23,95,1,0,0,99.2063492063492,0.793650793650794,0,100,0,1.5748031496063,4.7244094488189,18.1102362204724,74.8031496062992,0.78740157480315,0,0
"E00004207",129,129,0,0,129,128,1,4,4,5,94,6,16,0,100,0,0,99.2248062015504,0.775193798449612,3.10077519379845,3.10077519379845,3.87596899224806,72.8682170542636,4.65116279069767,12.4031007751938,0
"E00004208",127,127,0,0,127,125,2,0,2,2,115,8,0,0,100,0,0,98.4251968503937,1.5748031496063,0,1.5748031496063,1.5748031496063,90.5511811023622,6.2992125984252,0,0
"E00004209",116,116,0,0,116,113,3,1,7,23,58,18,9,0,100,0,0,97.4137931034483,2.58620689655172,0.862068965517241,6.03448275862069,19.8275862068966,50,15.5172413793103,7.75862068965517,0
"E00004210",127,127,0,0,127,126,1,0,3,5,109,10,0,0,100,0,0,99.2125984251969,0.78740157480315,0,2.36220472440945,3.93700787401575,85.8267716535433,7.8740157480315,0,0
"E00004211",126,125,1,0,127,124,3,2,8,19,45,43,10,0,99.2063492063492,0.793650793650794,0,97.6377952755905,2.36220472440945,1.5748031496063,6.2992125984252,14.9606299212598,35.4330708661417,33.8582677165354,7.8740157480315,0
"E00004212",139,139,0,0,139,134,5,1,5,70,21,39,3,0,100,0,0,96.4028776978417,3.59712230215827,0.719424460431655,3.59712230215827,50.3597122302158,15.1079136690647,28.0575539568345,2.15827338129496,0
"E00004213",172,172,0,0,172,167,5,3,12,28,123,5,1,0,100,0,0,97.0930232558139,2.90697674418605,1.74418604651163,6.97674418604651,16.2790697674419,71.5116279069768,2.90697674418605,0.581395348837209,0
"E00004214",254,253,0,1,260,243,17,4,4,14,228,9,1,0,99.6062992125984,0,0.393700787401575,93.4615384615385,6.53846153846154,1.53846153846154,1.53846153846154,5.38461538461539,87.6923076923077,3.46153846153846,0.384615384615385,0
"E00004215",129,127,0,2,134,129,5,2,14,18,28,72,0,0,98.4496124031008,0,1.55038759689922,96.2686567164179,3.73134328358209,1.49253731343284,10.4477611940298,13.4328358208955,20.8955223880597,53.7313432835821,0,0
"E00004216",166,164,0,2,173,146,27,0,3,51,13,106,0,0,98.7951807228916,0,1.20481927710843,84.393063583815,15.606936416185,0,1.73410404624277,29.4797687861272,7.51445086705202,61.271676300578,0,0
"E00004217",135,132,0,3,150,141,9,0,0,13,23,107,7,0,97.7777777777778,0,2.22222222222222,94,6,0,0,8.66666666666667,15.3333333333333,71.3333333333333,4.66666666666667,0
"E00004218",133,133,0,0,133,131,2,0,5,1,103,24,0,0,100,0,0,98.4962406015038,1.50375939849624,0,3.7593984962406,0.75187969924812,77.4436090225564,18.0451127819549,0,0
"E00004219",193,189,1,3,206,190,16,0,4,25,95,69,13,0,97.9274611398964,0.518134715025907,1.55440414507772,92.2330097087379,7.76699029126214,0,1.94174757281553,12.1359223300971,46.1165048543689,33.495145631068,6.31067961165049,0
"E00004220",85,84,0,1,87,87,0,2,4,0,74,7,0,0,98.8235294117647,0,1.17647058823529,100,0,2.29885057471264,4.59770114942529,0,85.0574712643678,8.04597701149425,0,0
"E00004221",111,109,0,2,118,111,7,1,10,12,7,88,0,0,98.1981981981982,0,1.8018018018018,94.0677966101695,5.93220338983051,0.847457627118644,8.47457627118644,10.1694915254237,5.93220338983051,74.5762711864407,0,0
"E00004222",118,117,0,1,122,109,13,1,1,23,15,82,0,0,99.1525423728814,0,0.847457627118644,89.344262295082,10.655737704918,0.819672131147541,0.819672131147541,18.8524590163934,12.2950819672131,67.2131147540984,0,0
"E00004223",119,119,0,0,119,116,3,1,3,15,70,28,1,1,100,0,0,97.4789915966387,2.52100840336134,0.840336134453782,2.52100840336134,12.6050420168067,58.8235294117647,23.5294117647059,0.840336134453782,0.840336134453782
"E00004224",167,166,0,1,171,147,24,1,7,29,18,92,24,0,99.4011976047904,0,0.598802395209581,85.9649122807018,14.0350877192982,0.584795321637427,4.09356725146199,16.9590643274854,10.5263157894737,53.8011695906433,14.0350877192982,0
"E00004225",212,211,1,0,213,195,18,2,1,7,77,43,82,1,99.5283018867924,0.471698113207547,0,91.5492957746479,8.45070422535211,0.938967136150235,0.469483568075117,3.28638497652582,36.150234741784,20.18779342723,38.4976525821596,0.469483568075117
"E00004226",127,126,0,1,131,119,12,1,8,66,28,27,1,0,99.2125984251969,0,0.78740157480315,90.8396946564885,9.16030534351145,0.763358778625954,6.10687022900763,50.381679389313,21.3740458015267,20.6106870229008,0.763358778625954,0
"E00004227",146,143,0,3,154,145,9,0,2,21,37,92,2,0,97.9452054794521,0,2.05479452054794,94.1558441558442,5.84415584415584,0,1.2987012987013,13.6363636363636,24.025974025974,59.7402597402597,1.2987012987013,0
"E00004228",116,116,0,0,116,107,9,0,2,36,16,54,8,0,100,0,0,92.2413793103448,7.75862068965517,0,1.72413793103448,31.0344827586207,13.7931034482759,46.551724137931,6.89655172413793,0
"E00004229",213,212,0,1,215,174,41,0,0,7,178,25,5,0,99.5305164319249,0,0.469483568075117,80.9302325581395,19.0697674418605,0,0,3.25581395348837,82.7906976744186,11.6279069767442,2.32558139534884,0
"E00004230",134,134,0,0,134,130,4,2,12,10,17,92,1,0,100,0,0,97.0149253731343,2.98507462686567,1.49253731343284,8.95522388059701,7.46268656716418,12.6865671641791,68.6567164179104,0.746268656716418,0
"E00004231",154,153,1,0,155,142,13,0,4,52,6,93,0,0,99.3506493506494,0.649350649350649,0,91.6129032258064,8.38709677419355,0,2.58064516129032,33.5483870967742,3.87096774193548,60,0,0
"E00004232",133,131,0,2,139,132,7,0,2,17,68,52,0,0,98.4962406015038,0,1.50375939849624,94.9640287769784,5.03597122302158,0,1.43884892086331,12.2302158273381,48.9208633093525,37.410071942446,0,0
"E00004233",130,129,1,0,131,124,7,1,4,36,34,53,3,0,99.2307692307692,0.769230769230769,0,94.6564885496183,5.34351145038168,0.763358778625954,3.05343511450382,27.4809160305344,25.9541984732824,40.4580152671756,2.29007633587786,0
"E00004234",133,132,0,1,136,124,12,0,3,36,7,84,6,0,99.2481203007519,0,0.75187969924812,91.1764705882353,8.82352941176471,0,2.20588235294118,26.4705882352941,5.14705882352941,61.7647058823529,4.41176470588235,0
"E00004235",172,171,0,1,177,163,14,2,2,13,92,28,39,1,99.4186046511628,0,0.581395348837209,92.090395480226,7.90960451977401,1.12994350282486,1.12994350282486,7.34463276836158,51.9774011299435,15.819209039548,22.0338983050847,0.564971751412429
"E00004236",157,156,1,0,158,150,8,1,0,39,40,77,1,0,99.3630573248408,0.636942675159236,0,94.9367088607595,5.06329113924051,0.632911392405063,0,24.6835443037975,25.3164556962025,48.7341772151899,0.632911392405063,0
"E00004237",128,127,1,0,129,123,6,0,2,9,46,57,15,0,99.21875,0.78125,0,95.3488372093023,4.65116279069767,0,1.55038759689922,6.97674418604651,35.6589147286822,44.1860465116279,11.6279069767442,0
"E00004238",140,140,0,0,140,126,14,0,10,13,61,55,1,0,100,0,0,90,10,0,7.14285714285714,9.28571428571429,43.5714285714286,39.2857142857143,0.714285714285714,0
"E00004239",114,114,0,0,114,111,3,0,2,19,45,45,3,0,100,0,0,97.3684210526316,2.63157894736842,0,1.75438596491228,16.6666666666667,39.4736842105263,39.4736842105263,2.63157894736842,0
"E00004240",138,137,0,1,141,136,5,5,2,35,42,42,15,0,99.2753623188406,0,0.72463768115942,96.4539007092199,3.54609929078014,3.54609929078014,1.41843971631206,24.822695035461,29.7872340425532,29.7872340425532,10.6382978723404,0
"E00004241",147,146,1,0,148,133,15,1,28,30,18,71,0,0,99.3197278911565,0.680272108843537,0,89.8648648648649,10.1351351351351,0.675675675675676,18.9189189189189,20.2702702702703,12.1621621621622,47.972972972973,0,0
"E00004242",84,83,0,1,118,105,13,2,3,5,42,66,0,0,98.8095238095238,0,1.19047619047619,88.9830508474576,11.0169491525424,1.69491525423729,2.54237288135593,4.23728813559322,35.5932203389831,55.9322033898305,0,0
"E00004243",112,110,1,1,116,110,6,3,10,54,4,44,1,0,98.2142857142857,0.892857142857143,0.892857142857143,94.8275862068966,5.17241379310345,2.58620689655172,8.62068965517241,46.551724137931,3.44827586206897,37.9310344827586,0.862068965517241,0
"E00004244",100,100,0,0,100,100,0,2,4,8,83,2,1,0,100,0,0,100,0,2,4,8,83,2,1,0
"E00004245",162,161,0,1,164,163,1,6,15,1,32,110,0,0,99.3827160493827,0,0.617283950617284,99.390243902439,0.609756097560976,3.65853658536585,9.14634146341463,0.609756097560976,19.5121951219512,67.0731707317073,0,0
"E00004246",124,123,0,1,129,121,8,5,8,15,32,68,1,0,99.1935483870968,0,0.806451612903226,93.7984496124031,6.2015503875969,3.87596899224806,6.2015503875969,11.6279069767442,24.8062015503876,52.7131782945737,0.775193798449612,0
"E00004247",161,160,0,1,164,156,8,2,17,16,67,59,3,0,99.3788819875776,0,0.62111801242236,95.1219512195122,4.8780487804878,1.21951219512195,10.3658536585366,9.75609756097561,40.8536585365854,35.9756097560976,1.82926829268293,0
"E00004248",209,209,0,0,209,207,2,2,4,27,145,19,12,0,100,0,0,99.0430622009569,0.956937799043062,0.956937799043062,1.91387559808612,12.9186602870813,69.377990430622,9.09090909090909,5.74162679425837,0
"E00004249",121,121,0,0,121,114,7,1,14,9,10,86,1,0,100,0,0,94.2148760330578,5.78512396694215,0.826446280991736,11.5702479338843,7.43801652892562,8.26446280991736,71.0743801652893,0.826446280991736,0
"E00004250",127,127,0,0,127,127,0,1,16,24,14,72,0,0,100,0,0,100,0,0.78740157480315,12.5984251968504,18.8976377952756,11.0236220472441,56.6929133858268,0,0
"E00004251",104,104,0,0,104,95,9,4,18,24,11,47,0,0,100,0,0,91.3461538461538,8.65384615384615,3.84615384615385,17.3076923076923,23.0769230769231,10.5769230769231,45.1923076923077,0,0
"E00004252",114,112,1,1,117,115,2,0,17,19,9,72,0,0,98.2456140350877,0.87719298245614,0.87719298245614,98.2905982905983,1.70940170940171,0,14.5299145299145,16.2393162393162,7.69230769230769,61.5384615384615,0,0
"E00004253",133,132,0,1,135,132,3,0,7,5,85,33,4,1,99.2481203007519,0,0.75187969924812,97.7777777777778,2.22222222222222,0,5.18518518518519,3.7037037037037,62.962962962963,24.4444444444444,2.96296296296296,0.740740740740741
"E00004254",119,119,0,0,119,119,0,0,2,3,92,22,0,0,100,0,0,100,0,0,1.68067226890756,2.52100840336134,77.3109243697479,18.4873949579832,0,0
"E00004255",125,123,0,2,130,128,2,2,7,28,31,61,0,1,98.4,0,1.6,98.4615384615385,1.53846153846154,1.53846153846154,5.38461538461539,21.5384615384615,23.8461538461538,46.9230769230769,0,0.769230769230769
"E00004256",155,155,0,0,155,149,6,1,8,6,133,6,1,0,100,0,0,96.1290322580645,3.87096774193548,0.645161290322581,5.16129032258065,3.87096774193548,85.8064516129032,3.87096774193548,0.645161290322581,0
"E00004257",115,114,0,1,117,113,4,1,11,14,38,49,3,1,99.1304347826087,0,0.869565217391304,96.5811965811966,3.41880341880342,0.854700854700855,9.4017094017094,11.965811965812,32.4786324786325,41.8803418803419,2.56410256410256,0.854700854700855
"E00004258",118,118,0,0,118,111,7,0,5,33,11,66,3,0,100,0,0,94.0677966101695,5.93220338983051,0,4.23728813559322,27.9661016949153,9.32203389830508,55.9322033898305,2.54237288135593,0
"E00004259",105,105,0,0,105,104,1,0,3,1,100,1,0,0,100,0,0,99.0476190476191,0.952380952380952,0,2.85714285714286,0.952380952380952,95.2380952380952,0.952380952380952,0,0
"E00004260",137,137,0,0,137,136,1,1,1,1,127,7,0,0,100,0,0,99.2700729927007,0.72992700729927,0.72992700729927,0.72992700729927,0.72992700729927,92.7007299270073,5.10948905109489,0,0
"E00004261",113,112,0,1,116,114,2,0,1,2,77,34,2,0,99.1150442477876,0,0.884955752212389,98.2758620689655,1.72413793103448,0,0.862068965517241,1.72413793103448,66.3793103448276,29.3103448275862,1.72413793103448,0
"E00004262",114,114,0,0,114,114,0,4,4,10,92,3,1,0,100,0,0,100,0,3.50877192982456,3.50877192982456,8.7719298245614,80.7017543859649,2.63157894736842,0.87719298245614,0
"E00004263",123,123,0,0,123,121,2,5,8,22,84,4,0,0,100,0,0,98.3739837398374,1.6260162601626,4.0650406504065,6.50406504065041,17.8861788617886,68.2926829268293,3.2520325203252,0,0
"E00004264",174,173,0,1,180,176,4,0,4,27,74,46,29,0,99.4252873563218,0,0.574712643678161,97.7777777777778,2.22222222222222,0,2.22222222222222,15,41.1111111111111,25.5555555555556,16.1111111111111,0
"E00004265",118,118,0,0,118,112,6,0,4,2,31,74,7,0,100,0,0,94.9152542372881,5.08474576271187,0,3.38983050847458,1.69491525423729,26.271186440678,62.7118644067797,5.93220338983051,0
"E00004266",158,158,0,0,158,156,2,0,4,3,24,127,0,0,100,0,0,98.7341772151899,1.26582278481013,0,2.53164556962025,1.89873417721519,15.1898734177215,80.379746835443,0,0
"E00004268",144,144,0,0,144,142,2,3,3,11,23,104,0,0,100,0,0,98.6111111111111,1.38888888888889,2.08333333333333,2.08333333333333,7.63888888888889,15.9722222222222,72.2222222222222,0,0
"E00004269",121,121,0,0,121,121,0,0,2,8,28,75,8,0,100,0,0,100,0,0,1.65289256198347,6.61157024793388,23.1404958677686,61.9834710743802,6.61157024793388,0
"E00004270",198,196,0,2,206,189,17,0,1,2,119,69,15,0,98.989898989899,0,1.01010101010101,91.747572815534,8.25242718446602,0,0.485436893203883,0.970873786407767,57.7669902912621,33.495145631068,7.28155339805825,0
"E00004271",146,145,0,1,177,142,35,1,4,4,113,55,0,0,99.3150684931507,0,0.684931506849315,80.225988700565,19.774011299435,0.564971751412429,2.25988700564972,2.25988700564972,63.8418079096045,31.0734463276836,0,0
"E00004272",115,114,0,1,119,113,6,2,43,12,16,46,0,0,99.1304347826087,0,0.869565217391304,94.9579831932773,5.04201680672269,1.68067226890756,36.1344537815126,10.0840336134454,13.4453781512605,38.655462184874,0,0
"E00004273",160,159,0,1,164,159,5,2,29,26,32,60,15,0,99.375,0,0.625,96.9512195121951,3.04878048780488,1.21951219512195,17.6829268292683,15.8536585365854,19.5121951219512,36.5853658536585,9.14634146341463,0
"E00004274",130,130,0,0,130,130,0,1,13,14,16,86,0,0,100,0,0,100,0,0.769230769230769,10,10.7692307692308,12.3076923076923,66.1538461538461,0,0
"E00004275",97,93,0,4,110,104,6,0,4,10,18,78,0,0,95.8762886597938,0,4.12371134020619,94.5454545454545,5.45454545454545,0,3.63636363636364,9.09090909090909,16.3636363636364,70.9090909090909,0,0
"E00004276",122,122,0,0,122,122,0,2,5,6,20,89,0,0,100,0,0,100,0,1.63934426229508,4.0983606557377,4.91803278688525,16.3934426229508,72.9508196721311,0,0
"E00004277",131,129,0,2,140,135,5,1,5,12,11,111,0,0,98.4732824427481,0,1.52671755725191,96.4285714285714,3.57142857142857,0.714285714285714,3.57142857142857,8.57142857142857,7.85714285714286,79.2857142857143,0,0
"E00004278",104,104,0,0,104,102,2,2,3,3,34,62,0,0,100,0,0,98.0769230769231,1.92307692307692,1.92307692307692,2.88461538461538,2.88461538461538,32.6923076923077,59.6153846153846,0,0
"E00004279",139,136,1,2,144,134,10,4,3,12,44,80,1,0,97.841726618705,0.719424460431655,1.43884892086331,93.0555555555556,6.94444444444444,2.77777777777778,2.08333333333333,8.33333333333333,30.5555555555556,55.5555555555556,0.694444444444444,0
"E00004280",115,114,0,1,117,108,9,2,18,21,27,46,3,0,99.1304347826087,0,0.869565217391304,92.3076923076923,7.69230769230769,1.70940170940171,15.3846153846154,17.9487179487179,23.0769230769231,39.3162393162393,2.56410256410256,0
"E00004281",120,120,0,0,120,115,5,3,7,11,9,90,0,0,100,0,0,95.8333333333333,4.16666666666667,2.5,5.83333333333333,9.16666666666667,7.5,75,0,0
"E00004282",147,144,0,3,155,149,6,7,12,5,25,106,0,0,97.9591836734694,0,2.04081632653061,96.1290322580645,3.87096774193548,4.51612903225806,7.74193548387097,3.2258064516129,16.1290322580645,68.3870967741936,0,0
"E00004283",141,140,1,0,142,137,5,0,7,48,47,40,0,0,99.290780141844,0.709219858156028,0,96.4788732394366,3.52112676056338,0,4.92957746478873,33.8028169014084,33.0985915492958,28.169014084507,0,0
"E00004284",134,132,0,2,140,128,12,2,3,4,25,102,4,0,98.5074626865672,0,1.49253731343284,91.4285714285714,8.57142857142857,1.42857142857143,2.14285714285714,2.85714285714286,17.8571428571429,72.8571428571428,2.85714285714286,0
"E00004285",131,127,1,3,154,144,10,5,7,7,49,80,6,0,96.9465648854962,0.763358778625954,2.29007633587786,93.5064935064935,6.49350649350649,3.24675324675325,4.54545454545455,4.54545454545455,31.8181818181818,51.9480519480519,3.8961038961039,0
"E00004286",141,136,1,4,163,158,5,3,2,1,76,81,0,0,96.4539007092199,0.709219858156028,2.83687943262411,96.9325153374233,3.06748466257669,1.84049079754601,1.22699386503067,0.613496932515337,46.6257668711656,49.6932515337423,0,0
"E00004287",114,114,0,0,114,111,3,0,1,0,108,5,0,0,100,0,0,97.3684210526316,2.63157894736842,0,0.87719298245614,0,94.7368421052632,4.3859649122807,0,0
"E00004288",166,165,1,0,167,166,1,0,16,15,45,91,0,0,99.3975903614458,0.602409638554217,0,99.4011976047904,0.598802395209581,0,9.58083832335329,8.98203592814371,26.9461077844311,54.4910179640719,0,0
