"GeographyCode","QS608EW0001","QS608EW0002","QS608EW0003","QS608EW0004","QS608EW0005","QS608EW0006","QS608EW0007","QS608EW0008","QS608EW0009","QS608EW0010","QS608EW0011","QS608EW0012","QS608EW0013","QS608EW0014","QS608EW0015","QS608EW0016","QS608EW0017","QS608EW0018","QS608EW0019","QS608EW0020","QS608EW0021","QS608EW0022","QS608EW0023","QS608EW0024","QS608EW0025","QS608EW0026","QS608EW0027","QS608EW0028","QS608EW0029","QS608EW0030","QS608EW0031","QS608EW0032","QS608EW0033","QS608EW0034","QS608EW0035","QS608EW0036","QS608EW0037","QS608EW0038","QS608EW0039","QS608EW0040","QS608EW0041","QS608EW0042","QS608EW0043","QS608EW0044","QS608EW0045","QS608EW0046","QS608EW0047","QS608EW0048","QS608EW0049","QS608EW0050","QS608EW0051","QS608EW0052","QS608EW0053","QS608EW0054","QS608EW0055"
"E01000879",1099,405,88,1,87,317,155,61,82,19,407,262,97,46,91,28,138,7,58,34,11,13,0,124,59,59,0,65,64,1,23,14,9,7,2,43,12,21,5,5,0,0,0,9,4,0,0,5,0,8,5,3,22,22,0
"E01000880",1407,539,170,8,162,369,188,79,88,14,581,337,135,82,93,27,225,19,72,56,13,0,3,90,41,41,0,49,49,0,8,2,6,3,3,22,4,12,1,5,0,0,0,26,14,0,5,7,0,33,18,15,36,36,0
"E01000881",1298,372,86,5,81,286,125,84,69,8,476,289,103,55,111,20,174,13,74,48,14,12,0,133,40,40,0,93,93,0,50,44,6,4,2,39,10,23,2,0,0,4,0,22,14,0,6,2,0,75,56,19,57,57,0
"E01000882",1333,551,139,10,129,412,207,114,81,10,495,313,151,52,91,19,169,13,72,42,10,15,5,126,60,56,4,66,66,0,7,6,1,1,0,22,14,3,0,0,0,5,0,13,8,1,0,4,0,25,13,12,22,22,0
"E01000883",1158,378,67,2,65,311,151,110,44,6,392,248,130,55,50,13,131,13,65,50,5,10,0,99,44,40,4,55,55,0,31,26,5,3,2,43,15,23,0,0,0,5,0,21,16,1,4,0,0,52,31,21,77,77,0
"E01000884",1278,511,161,14,147,350,127,72,141,10,417,236,119,24,71,22,166,15,33,28,5,0,0,188,79,79,0,109,109,0,13,13,0,0,0,48,10,26,0,1,0,6,5,12,3,0,1,8,0,28,12,16,28,28,0
"E01000885",1110,391,112,12,100,279,113,73,90,3,469,261,94,57,82,28,184,24,35,25,10,0,0,145,69,64,5,76,68,8,6,2,4,4,0,24,8,12,0,0,0,4,0,12,5,2,0,5,0,16,14,2,12,12,0
"E01000886",1275,386,36,0,36,350,181,85,74,10,457,319,166,27,118,8,106,32,89,39,40,9,1,140,21,21,0,119,119,0,25,20,5,5,0,72,18,28,1,3,0,14,8,31,9,2,8,12,0,49,36,13,26,26,0
"E01000887",1318,393,72,0,72,321,179,80,57,5,446,325,209,30,81,5,105,16,93,60,29,4,0,144,52,52,0,92,92,0,28,19,9,9,0,81,31,40,0,6,0,4,0,44,15,3,17,9,0,52,28,24,37,37,0
"E01000888",1443,382,60,0,60,322,168,66,71,17,498,357,201,25,107,24,117,24,99,66,21,9,3,136,44,44,0,92,91,1,66,48,18,18,0,68,14,32,4,1,0,14,3,42,12,2,7,19,2,76,56,20,76,75,1
"E01000889",1494,163,12,0,12,151,103,37,6,5,281,180,128,17,31,4,91,10,177,83,67,21,6,153,36,36,0,117,117,0,84,48,36,32,4,199,76,64,4,9,0,34,12,203,46,4,74,79,0,161,109,52,73,73,0
"E01000890",1353,72,15,3,12,57,30,18,6,3,224,157,114,6,30,7,38,29,160,94,47,17,2,143,41,38,3,102,102,0,110,52,58,55,3,216,51,117,12,6,0,20,10,149,32,5,41,71,0,227,175,52,52,52,0
"E01000891",1386,130,7,0,7,123,51,42,30,0,219,150,123,3,16,8,45,24,139,74,53,8,4,127,44,44,0,83,83,0,104,50,54,51,3,200,52,107,9,12,0,11,9,167,52,10,50,55,0,235,191,44,65,65,0
"E01000892",1596,472,90,8,82,382,188,102,85,7,495,341,197,29,88,27,129,25,101,72,15,14,0,156,48,48,0,108,107,1,59,38,21,21,0,91,25,37,0,12,0,6,11,82,27,4,16,35,0,77,48,29,63,52,11
"E01000893",1326,454,66,0,66,388,198,70,94,26,593,407,183,42,167,15,156,30,57,37,13,7,0,119,41,41,0,78,77,1,10,8,2,2,0,27,4,16,3,2,0,1,1,7,7,0,0,0,0,36,17,19,23,23,0
"E01000894",1154,493,124,9,115,369,141,104,108,16,432,260,104,39,101,16,160,12,32,21,9,0,2,111,50,50,0,61,60,1,9,9,0,0,0,15,1,9,1,4,0,0,0,5,2,0,0,3,0,33,17,16,24,24,0
"E01000895",1339,464,80,0,80,384,172,96,91,25,463,289,148,45,82,14,142,32,107,66,30,11,0,145,39,39,0,106,106,0,16,10,6,6,0,50,23,16,0,6,0,1,4,29,9,0,10,10,0,34,30,4,31,30,1
"E01000896",1393,619,150,1,149,469,235,111,119,4,503,325,137,17,147,24,164,14,57,29,24,4,0,136,56,56,0,80,80,0,13,10,3,3,0,18,12,2,0,0,0,4,0,14,8,1,0,5,0,16,8,8,17,17,0
"E01000897",1352,637,186,8,178,451,230,114,89,18,489,291,144,41,89,17,189,9,62,45,12,5,0,97,43,43,0,54,54,0,13,11,2,2,0,24,4,11,0,0,0,9,0,5,0,1,0,4,0,10,5,5,15,15,0
"E01000898",1495,418,68,0,68,350,246,41,42,21,638,475,303,45,117,10,137,26,74,48,7,19,0,103,30,30,0,73,73,0,53,41,12,12,0,65,16,40,5,3,0,1,0,56,28,0,13,15,0,55,37,18,33,33,0
"E01000899",1336,539,163,12,151,376,145,69,142,20,520,287,110,24,141,12,226,7,36,20,13,3,0,177,79,79,0,98,98,0,15,8,7,7,0,14,4,9,1,0,0,0,0,11,8,0,2,1,0,16,5,11,8,8,0
"E01000900",1594,260,51,0,51,209,135,47,22,5,431,303,174,31,96,2,94,34,180,101,55,17,7,135,25,25,0,110,110,0,72,35,37,36,1,157,47,74,0,13,0,19,4,137,45,1,34,57,0,174,151,23,48,48,0
"E01000901",1694,157,33,0,33,124,76,35,13,0,340,232,162,16,48,6,86,22,190,103,85,1,1,115,33,33,0,82,81,1,125,74,51,44,7,296,123,107,9,11,2,34,10,149,59,3,46,41,0,238,195,43,84,84,0
"E01000902",1306,127,27,0,27,100,48,41,9,2,300,228,141,19,58,10,46,26,153,69,63,13,8,182,50,50,0,132,130,2,82,32,50,48,2,168,47,89,7,0,0,21,4,95,22,12,20,41,0,161,134,27,38,38,0
"E01000903",1217,367,41,3,38,326,204,54,64,4,401,301,137,42,97,25,79,21,71,50,9,12,0,145,31,31,0,114,114,0,25,13,12,12,0,64,16,37,1,0,0,5,5,37,21,0,12,4,0,62,49,13,45,45,0
"E01000904",1903,286,45,0,45,241,137,66,26,12,489,330,215,45,59,11,115,44,156,95,48,12,1,156,39,39,0,117,117,0,113,94,19,18,1,217,58,111,3,9,7,23,6,173,83,3,40,47,0,203,160,43,110,108,2
"E01000905",1707,126,24,2,22,102,49,22,26,5,273,175,147,8,18,2,68,30,155,71,83,1,0,166,34,34,0,132,128,4,151,60,91,86,5,254,93,109,5,14,0,19,14,200,61,4,64,71,0,272,228,44,110,110,0
"E01000906",1314,437,89,3,86,348,181,92,57,18,448,334,187,43,92,12,99,15,66,45,17,2,2,138,51,51,0,87,87,0,42,28,14,14,0,52,11,24,2,6,0,9,0,37,14,0,11,12,0,46,27,19,48,48,0
"E01000907",1267,183,24,0,24,159,86,32,41,0,397,292,193,17,73,9,80,25,107,62,30,11,4,98,31,31,0,67,67,0,61,29,32,32,0,130,34,77,1,5,0,5,8,109,37,4,22,43,3,149,101,48,33,33,0
"E01000908",1370,198,28,2,26,170,102,41,20,7,508,337,178,38,106,15,78,93,108,60,25,22,1,206,48,48,0,158,154,4,46,28,18,18,0,119,29,57,3,1,0,20,9,84,42,3,13,26,0,82,47,35,19,16,3
"E01000909",1325,354,47,7,40,307,114,54,137,2,550,380,166,52,149,13,127,43,91,40,28,17,6,143,56,56,0,87,87,0,32,27,5,5,0,67,18,28,4,5,0,6,6,27,10,4,7,6,0,50,37,13,11,11,0
"E01000910",1242,423,57,4,53,366,168,56,137,5,514,369,210,28,124,7,98,47,72,39,13,10,10,116,37,37,0,79,75,4,17,11,6,6,0,48,4,37,1,0,0,5,1,21,4,3,9,5,0,24,11,13,7,7,0
"E01000911",1335,272,56,0,56,216,130,34,49,3,421,292,156,19,112,5,114,15,117,49,47,15,6,148,27,26,1,121,121,0,37,28,9,9,0,129,40,63,4,14,0,2,6,76,39,0,22,15,0,111,62,49,24,24,0
"E01000912",1363,221,40,0,40,181,83,54,30,14,401,306,191,21,93,1,59,36,153,105,39,9,0,112,26,26,0,86,86,0,68,35,33,30,3,168,60,70,9,6,0,23,0,48,6,13,10,16,3,147,110,37,45,45,0
"E01000913",1370,541,114,13,101,427,160,69,184,14,521,327,161,41,109,16,175,19,46,28,15,3,0,178,81,81,0,97,97,0,35,25,10,8,2,19,3,8,0,5,0,3,0,9,2,0,0,7,0,10,8,2,11,11,0
"E01000914",1557,411,63,0,63,348,170,57,112,9,365,253,151,25,69,8,82,30,107,63,31,6,7,130,57,57,0,73,73,0,73,52,21,21,0,83,32,43,0,1,0,6,1,59,28,6,5,20,0,64,54,10,265,264,1
"E01000915",1354,187,30,2,28,157,95,26,35,1,214,137,95,9,27,6,51,26,109,67,28,10,4,173,60,60,0,113,113,0,194,142,52,52,0,178,48,98,0,6,0,19,7,101,27,11,18,45,0,136,98,38,62,62,0
