"GeographyCode","KS609EW0001","KS609EW0002","KS609EW0003","KS609EW0004","KS609EW0005","KS609EW0006","KS609EW0007","KS609EW0008","KS609EW0009","KS609EW0010","KS609EW0011","KS609EW0012","KS609EW0013","KS609EW0014","KS609EW0015","KS609EW0016","KS609EW0017","KS609EW0018","KS609EW0019"
"E01000842",450,111,160,111,25,14,8,11,3,7,24.6666666666667,35.5555555555556,24.6666666666667,5.55555555555556,3.11111111111111,1.77777777777778,2.44444444444444,0.666666666666667,1.55555555555556
"E01000843",455,88,170,113,18,16,9,12,9,20,19.3406593406593,37.3626373626374,24.8351648351648,3.95604395604396,3.51648351648352,1.97802197802198,2.63736263736264,1.97802197802198,4.3956043956044
"E01000844",594,163,228,131,16,18,17,9,5,7,27.4410774410774,38.3838383838384,22.0538720538721,2.69360269360269,3.03030303030303,2.86195286195286,1.51515151515152,0.841750841750842,1.17845117845118
"E01000845",432,94,146,110,22,18,7,9,11,15,21.7592592592593,33.7962962962963,25.462962962963,5.09259259259259,4.16666666666667,1.62037037037037,2.08333333333333,2.5462962962963,3.47222222222222
"E01000846",308,53,70,63,29,20,8,14,29,22,17.2077922077922,22.7272727272727,20.4545454545455,9.41558441558442,6.49350649350649,2.5974025974026,4.54545454545455,9.41558441558442,7.14285714285714
"E01000847",404,93,107,92,14,19,16,19,17,27,23.019801980198,26.4851485148515,22.7722772277228,3.46534653465347,4.7029702970297,3.96039603960396,4.7029702970297,4.20792079207921,6.68316831683168
"E01000848",521,143,144,138,31,24,8,7,8,18,27.447216890595,27.6391554702495,26.4875239923225,5.95009596928983,4.60652591170825,1.53550863723608,1.34357005758157,1.53550863723608,3.45489443378119
"E01000849",487,90,186,118,19,28,11,12,7,16,18.4804928131417,38.1930184804928,24.2299794661191,3.90143737166324,5.74948665297741,2.25872689938398,2.46406570841889,1.43737166324435,3.28542094455852
"E01000850",559,66,249,128,26,26,17,14,1,32,11.8067978533095,44.5438282647585,22.8980322003578,4.65116279069767,4.65116279069767,3.04114490161002,2.50447227191413,0.178890876565295,5.72450805008945
"E01000851",625,99,218,158,33,16,21,24,5,51,15.84,34.88,25.28,5.28,2.56,3.36,3.84,0.8,8.16
"E01000852",277,33,102,53,17,10,13,17,6,26,11.913357400722,36.8231046931408,19.1335740072202,6.13718411552347,3.6101083032491,4.69314079422383,6.13718411552347,2.16606498194946,9.38628158844765
"E01000853",306,39,76,58,20,30,13,17,21,32,12.7450980392157,24.8366013071895,18.9542483660131,6.5359477124183,9.80392156862745,4.2483660130719,5.55555555555556,6.86274509803922,10.4575163398693
"E01000854",356,49,103,82,17,19,10,29,15,32,13.7640449438202,28.9325842696629,23.0337078651685,4.7752808988764,5.33707865168539,2.80898876404494,8.14606741573034,4.21348314606742,8.98876404494382
"E01000855",600,79,235,147,34,25,17,26,5,32,13.1666666666667,39.1666666666667,24.5,5.66666666666667,4.16666666666667,2.83333333333333,4.33333333333333,0.833333333333333,5.33333333333333
"E01000856",395,65,105,76,25,37,11,17,21,38,16.4556962025316,26.5822784810127,19.2405063291139,6.32911392405063,9.36708860759494,2.78481012658228,4.30379746835443,5.31645569620253,9.62025316455696
"E01000857",412,94,126,106,10,18,13,14,15,16,22.8155339805825,30.5825242718447,25.7281553398058,2.42718446601942,4.36893203883495,3.15533980582524,3.39805825242718,3.64077669902913,3.88349514563107
"E01000858",429,59,118,82,14,44,20,24,30,38,13.7529137529138,27.5058275058275,19.1142191142191,3.26340326340326,10.2564102564103,4.66200466200466,5.59440559440559,6.99300699300699,8.85780885780886
"E01000859",522,158,166,130,19,22,4,11,5,7,30.2681992337165,31.8007662835249,24.904214559387,3.63984674329502,4.21455938697318,0.766283524904214,2.10727969348659,0.957854406130268,1.34099616858238
"E01000860",316,65,113,72,15,15,6,10,11,9,20.5696202531646,35.7594936708861,22.7848101265823,4.74683544303798,4.74683544303798,1.89873417721519,3.16455696202532,3.48101265822785,2.84810126582278
"E01000861",455,51,147,108,24,34,14,24,15,38,11.2087912087912,32.3076923076923,23.7362637362637,5.27472527472527,7.47252747252747,3.07692307692308,5.27472527472527,3.2967032967033,8.35164835164835
"E01000862",560,159,191,141,17,16,11,9,3,13,28.3928571428571,34.1071428571429,25.1785714285714,3.03571428571429,2.85714285714286,1.96428571428571,1.60714285714286,0.535714285714286,2.32142857142857
"E01000863",485,83,140,129,34,33,8,18,8,32,17.1134020618557,28.8659793814433,26.5979381443299,7.01030927835052,6.80412371134021,1.64948453608247,3.71134020618557,1.64948453608247,6.5979381443299
"E01000864",449,73,163,90,26,20,17,20,10,30,16.2583518930958,36.3028953229399,20.0445434298441,5.79064587973274,4.4543429844098,3.78619153674833,4.4543429844098,2.2271714922049,6.6815144766147
"E01000865",333,47,122,90,17,17,4,15,3,18,14.1141141141141,36.6366366366366,27.027027027027,5.10510510510511,5.10510510510511,1.2012012012012,4.5045045045045,0.900900900900901,5.40540540540541
"E01000866",511,80,159,106,22,53,13,19,31,28,15.6555772994129,31.1154598825832,20.7436399217221,4.30528375733855,10.3718199608611,2.5440313111546,3.71819960861057,6.0665362035225,5.47945205479452
"E01000867",380,40,98,82,27,36,18,29,25,25,10.5263157894737,25.7894736842105,21.5789473684211,7.10526315789474,9.47368421052632,4.73684210526316,7.63157894736842,6.57894736842105,6.57894736842105
"E01000868",312,26,35,70,14,35,12,29,34,57,8.33333333333333,11.2179487179487,22.4358974358974,4.48717948717949,11.2179487179487,3.84615384615385,9.2948717948718,10.8974358974359,18.2692307692308
"E01000869",617,79,201,186,28,31,15,28,20,29,12.8038897893031,32.5769854132901,30.1458670988655,4.53808752025932,5.02431118314425,2.43111831442464,4.53808752025932,3.24149108589951,4.70016207455429
"E01000870",419,49,128,115,22,32,14,20,16,23,11.6945107398568,30.5489260143198,27.4463007159904,5.25059665871122,7.63723150357995,3.34128878281623,4.77326968973747,3.81861575178998,5.48926014319809
"E01000871",457,85,140,101,32,34,9,22,11,23,18.5995623632385,30.6345733041575,22.1006564551422,7.00218818380744,7.43982494529541,1.96936542669584,4.81400437636762,2.40700218818381,5.0328227571116
"E01000872",637,73,234,102,31,68,25,28,21,55,11.4599686028257,36.734693877551,16.0125588697017,4.86656200941915,10.6750392464678,3.92464678178964,4.3956043956044,3.2967032967033,8.6342229199372
"E01000873",527,80,199,136,27,23,16,15,7,24,15.180265654649,37.7609108159393,25.8064516129032,5.12333965844402,4.36432637571157,3.03605313092979,2.84629981024668,1.32827324478178,4.55407969639469
"E01000874",482,115,170,125,24,10,10,15,2,11,23.8589211618257,35.2697095435685,25.9336099585062,4.9792531120332,2.0746887966805,2.0746887966805,3.11203319502075,0.4149377593361,2.28215767634855
"E01000875",525,56,165,129,31,40,20,27,12,45,10.6666666666667,31.4285714285714,24.5714285714286,5.90476190476191,7.61904761904762,3.80952380952381,5.14285714285714,2.28571428571429,8.57142857142857
"E01000876",433,67,130,71,18,37,17,30,21,42,15.473441108545,30.0230946882217,16.3972286374134,4.15704387990762,8.54503464203233,3.92609699769053,6.9284064665127,4.84988452655889,9.69976905311778
"E01000877",505,91,167,134,22,25,10,15,21,20,18.019801980198,33.0693069306931,26.5346534653465,4.35643564356436,4.95049504950495,1.98019801980198,2.97029702970297,4.15841584158416,3.96039603960396
"E01000878",385,116,110,85,7,20,8,18,10,11,30.1298701298701,28.5714285714286,22.0779220779221,1.81818181818182,5.19480519480519,2.07792207792208,4.67532467532468,2.5974025974026,2.85714285714286
"E01000879",408,114,134,91,15,31,1,14,0,8,27.9411764705882,32.843137254902,22.3039215686275,3.67647058823529,7.59803921568627,0.245098039215686,3.43137254901961,0,1.96078431372549
"E01000880",444,141,158,97,14,13,9,3,5,4,31.7567567567568,35.5855855855856,21.8468468468468,3.15315315315315,2.92792792792793,2.02702702702703,0.675675675675676,1.12612612612613,0.900900900900901
"E01000881",424,108,126,109,20,17,9,11,6,18,25.4716981132075,29.7169811320755,25.7075471698113,4.71698113207547,4.00943396226415,2.12264150943396,2.59433962264151,1.41509433962264,4.24528301886792
"E01000882",506,144,175,131,15,11,9,6,3,12,28.4584980237154,34.5849802371541,25.8893280632411,2.96442687747036,2.17391304347826,1.77865612648221,1.18577075098814,0.592885375494071,2.37154150197628
"E01000883",384,97,127,99,17,10,8,12,6,8,25.2604166666667,33.0729166666667,25.78125,4.42708333333333,2.60416666666667,2.08333333333333,3.125,1.5625,2.08333333333333
"E01000884",396,139,119,83,17,7,5,9,6,11,35.1010101010101,30.050505050505,20.959595959596,4.29292929292929,1.76767676767677,1.26262626262626,2.27272727272727,1.51515151515152,2.77777777777778
"E01000885",382,129,127,97,9,7,0,6,2,5,33.7696335078534,33.2460732984293,25.3926701570681,2.35602094240838,1.83246073298429,0,1.57068062827225,0.523560209424084,1.30890052356021
"E01000886",404,71,136,99,13,28,19,12,3,23,17.5742574257426,33.6633663366337,24.5049504950495,3.21782178217822,6.93069306930693,4.7029702970297,2.97029702970297,0.742574257425743,5.69306930693069
"E01000887",450,90,163,101,13,22,9,15,21,16,20,36.2222222222222,22.4444444444444,2.88888888888889,4.88888888888889,2,3.33333333333333,4.66666666666667,3.55555555555556
"E01000888",421,70,151,96,16,30,9,16,12,21,16.6270783847981,35.8669833729216,22.8028503562945,3.80047505938242,7.12589073634204,2.13776722090261,3.80047505938242,2.85035629453682,4.98812351543943
"E01000889",329,33,58,53,17,41,10,31,41,45,10.0303951367781,17.629179331307,16.1094224924012,5.16717325227964,12.4620060790274,3.03951367781155,9.42249240121581,12.4620060790274,13.677811550152
"E01000890",304,34,43,42,24,50,19,21,27,44,11.1842105263158,14.1447368421053,13.8157894736842,7.89473684210526,16.4473684210526,6.25,6.90789473684211,8.88157894736842,14.4736842105263
"E01000891",290,24,51,53,22,35,11,35,26,33,8.27586206896552,17.5862068965517,18.2758620689655,7.58620689655172,12.0689655172414,3.79310344827586,12.0689655172414,8.96551724137931,11.3793103448276
"E01000892",498,103,168,111,27,27,15,10,18,19,20.6827309236948,33.7349397590361,22.289156626506,5.42168674698795,5.42168674698795,3.01204819277108,2.00803212851406,3.6144578313253,3.81526104417671
"E01000893",449,94,177,123,14,17,7,7,3,7,20.9354120267261,39.4209354120267,27.3942093541203,3.11804008908686,3.78619153674833,1.55902004454343,1.55902004454343,0.66815144766147,1.55902004454343
"E01000894",426,115,151,114,11,5,8,9,5,8,26.9953051643192,35.4460093896714,26.7605633802817,2.58215962441315,1.17370892018779,1.87793427230047,2.11267605633803,1.17370892018779,1.87793427230047
"E01000895",501,111,178,114,28,26,8,14,10,12,22.1556886227545,35.5289421157685,22.7544910179641,5.58882235528942,5.18962075848303,1.59680638722555,2.79441117764471,1.99600798403194,2.39520958083832
"E01000896",514,131,205,131,18,10,6,7,0,6,25.4863813229572,39.8832684824903,25.4863813229572,3.50194552529183,1.94552529182879,1.16731517509728,1.36186770428016,0,1.16731517509728
"E01000897",484,165,169,103,24,8,1,6,2,6,34.0909090909091,34.9173553719008,21.2809917355372,4.95867768595041,1.65289256198347,0.206611570247934,1.2396694214876,0.413223140495868,1.2396694214876
"E01000898",510,67,243,113,13,14,12,12,6,30,13.1372549019608,47.6470588235294,22.156862745098,2.54901960784314,2.74509803921569,2.35294117647059,2.35294117647059,1.17647058823529,5.88235294117647
"E01000899",467,183,140,109,8,8,9,6,1,3,39.186295503212,29.9785867237687,23.3404710920771,1.71306209850107,1.71306209850107,1.9271948608137,1.2847965738758,0.214132762312634,0.642398286937901
"E01000900",446,62,117,92,28,46,22,26,19,34,13.9013452914798,26.2331838565022,20.627802690583,6.2780269058296,10.3139013452915,4.93273542600897,5.82959641255605,4.26008968609865,7.62331838565022
"E01000901",341,34,73,43,23,37,15,32,30,54,9.97067448680352,21.4076246334311,12.6099706744868,6.74486803519062,10.8504398826979,4.39882697947214,9.3841642228739,8.79765395894428,15.8357771260997
"E01000902",276,40,56,55,9,21,9,34,21,31,14.4927536231884,20.2898550724638,19.9275362318841,3.26086956521739,7.60869565217391,3.26086956521739,12.3188405797101,7.60869565217391,11.231884057971
"E01000903",400,59,151,109,14,30,3,16,8,10,14.75,37.75,27.25,3.5,7.5,0.75,4,2,2.5
"E01000904",515,79,140,101,26,43,19,30,24,53,15.3398058252427,27.1844660194175,19.6116504854369,5.04854368932039,8.3495145631068,3.68932038834951,5.8252427184466,4.66019417475728,10.2912621359223
"E01000905",340,30,61,37,22,49,13,41,43,44,8.82352941176471,17.9411764705882,10.8823529411765,6.47058823529412,14.4117647058824,3.82352941176471,12.0588235294118,12.6470588235294,12.9411764705882
"E01000906",454,86,153,123,16,27,6,12,9,22,18.942731277533,33.7004405286344,27.0925110132159,3.52422907488987,5.94713656387665,1.3215859030837,2.6431718061674,1.98237885462555,4.84581497797357
"E01000907",312,42,93,57,17,29,13,16,17,28,13.4615384615385,29.8076923076923,18.2692307692308,5.44871794871795,9.2948717948718,4.16666666666667,5.12820512820513,5.44871794871795,8.97435897435897
"E01000908",336,45,96,92,14,25,9,16,13,26,13.3928571428571,28.5714285714286,27.3809523809524,4.16666666666667,7.44047619047619,2.67857142857143,4.76190476190476,3.86904761904762,7.73809523809524
"E01000909",423,75,158,94,23,22,12,12,11,16,17.7304964539007,37.3522458628842,22.2222222222222,5.43735224586288,5.20094562647754,2.83687943262411,2.83687943262411,2.60047281323877,3.78250591016548
"E01000910",406,56,169,110,12,23,7,13,7,9,13.7931034482759,41.6256157635468,27.0935960591133,2.95566502463054,5.66502463054187,1.72413793103448,3.20197044334975,1.72413793103448,2.21674876847291
"E01000911",373,60,132,82,12,24,12,17,13,21,16.0857908847185,35.3887399463807,21.9839142091153,3.2171581769437,6.4343163538874,3.2171581769437,4.55764075067024,3.48525469168901,5.63002680965147
"E01000912",352,34,106,83,18,37,15,16,19,24,9.65909090909091,30.1136363636364,23.5795454545455,5.11363636363636,10.5113636363636,4.26136363636364,4.54545454545455,5.39772727272727,6.81818181818182
"E01000913",510,149,168,126,19,16,7,9,6,10,29.2156862745098,32.9411764705882,24.7058823529412,3.72549019607843,3.13725490196078,1.37254901960784,1.76470588235294,1.17647058823529,1.96078431372549
"E01000914",556,107,200,128,28,22,11,20,3,37,19.2446043165468,35.9712230215827,23.021582733813,5.03597122302158,3.9568345323741,1.97841726618705,3.59712230215827,0.539568345323741,6.65467625899281
"E01000915",393,55,99,79,21,64,7,23,21,24,13.9949109414758,25.1908396946565,20.1017811704835,5.34351145038168,16.2849872773537,1.78117048346056,5.85241730279898,5.34351145038168,6.10687022900763
"E01000916",575,114,206,127,25,22,9,21,20,31,19.8260869565217,35.8260869565217,22.0869565217391,4.34782608695652,3.82608695652174,1.56521739130435,3.65217391304348,3.47826086956522,5.39130434782609
"E01000917",423,43,73,89,21,48,37,30,37,45,10.1654846335697,17.25768321513,21.0401891252955,4.9645390070922,11.3475177304965,8.74704491725768,7.09219858156028,8.74704491725768,10.6382978723404
"E01000918",617,103,174,114,40,27,16,31,15,97,16.6936790923825,28.2009724473258,18.4764991896272,6.48298217179903,4.37601296596434,2.59319286871961,5.02431118314425,2.43111831442464,15.7212317666126
"E01000919",610,112,161,139,20,63,20,21,14,60,18.3606557377049,26.3934426229508,22.7868852459016,3.27868852459016,10.327868852459,3.27868852459016,3.44262295081967,2.29508196721311,9.83606557377049
"E01000920",636,109,201,172,39,25,18,28,19,25,17.1383647798742,31.6037735849057,27.0440251572327,6.13207547169811,3.93081761006289,2.83018867924528,4.40251572327044,2.9874213836478,3.93081761006289
"E01000921",632,81,205,158,37,49,18,32,13,39,12.8164556962025,32.4367088607595,25,5.85443037974684,7.75316455696202,2.84810126582278,5.06329113924051,2.05696202531646,6.17088607594937
"E01000922",406,47,120,107,19,38,17,19,15,24,11.576354679803,29.5566502463054,26.3546798029557,4.67980295566502,9.35960591133005,4.1871921182266,4.67980295566502,3.69458128078818,5.91133004926108
"E01000923",390,59,168,81,16,20,8,17,10,11,15.1282051282051,43.0769230769231,20.7692307692308,4.1025641025641,5.12820512820513,2.05128205128205,4.35897435897436,2.56410256410256,2.82051282051282
"E01000924",509,61,197,132,18,27,12,22,18,22,11.9842829076621,38.7033398821218,25.9332023575639,3.53634577603143,5.30451866404715,2.35756385068762,4.32220039292731,3.53634577603143,4.32220039292731
"E01000925",286,32,63,60,14,34,13,14,27,29,11.1888111888112,22.027972027972,20.979020979021,4.89510489510489,11.8881118881119,4.54545454545455,4.89510489510489,9.44055944055944,10.1398601398601
"E01000926",553,61,224,127,28,29,15,15,19,35,11.0307414104882,40.5063291139241,22.9656419529837,5.06329113924051,5.24412296564195,2.7124773960217,2.7124773960217,3.43580470162749,6.32911392405063
"E01000927",538,75,162,166,24,29,18,13,19,32,13.9405204460967,30.1115241635688,30.8550185873606,4.46096654275093,5.39033457249071,3.3457249070632,2.41635687732342,3.53159851301115,5.94795539033457
"E01000928",440,68,138,117,10,39,6,14,21,27,15.4545454545455,31.3636363636364,26.5909090909091,2.27272727272727,8.86363636363636,1.36363636363636,3.18181818181818,4.77272727272727,6.13636363636364
"E01000929",330,51,60,56,19,43,9,22,28,42,15.4545454545455,18.1818181818182,16.969696969697,5.75757575757576,13.030303030303,2.72727272727273,6.66666666666667,8.48484848484849,12.7272727272727
"E01000930",395,52,93,79,14,47,11,14,29,56,13.1645569620253,23.5443037974684,20,3.54430379746835,11.8987341772152,2.78481012658228,3.54430379746835,7.34177215189873,14.1772151898734
"E01000931",449,56,107,82,25,49,11,31,31,57,12.4721603563474,23.8307349665924,18.2628062360802,5.56792873051225,10.913140311804,2.44988864142539,6.90423162583519,6.90423162583519,12.6948775055679
