"GeographyCode","KS105EW0001","KS105EW0002","KS105EW0003","KS105EW0004","KS105EW0005","KS105EW0006","KS105EW0007","KS105EW0008","KS105EW0009","KS105EW0010","KS105EW0011","KS105EW0012","KS105EW0013","KS105EW0014","KS105EW0015","KS105EW0016","KS105EW0017","KS105EW0018","KS105EW0019","KS105EW0020","KS105EW0021","KS105EW0022","KS105EW0023","KS105EW0024","KS105EW0025","KS105EW0026","KS105EW0027","KS105EW0028","KS105EW0029","KS105EW0030","KS105EW0031"
"E01000852",625,79,309,26,30,19,2,19,3,0,10,13,4,56,2,53,12.64,49.44,4.16,4.8,3.04,0.32,3.04,0.48,0,1.6,2.08,0.64,8.96,0.32,8.48
"E01000853",840,197,272,21,38,49,16,26,4,2,69,27,13,32,6,68,23.452380952381,32.3809523809524,2.5,4.52380952380952,5.83333333333333,1.9047619047619,3.0952380952381,0.476190476190476,0.238095238095238,8.21428571428571,3.21428571428571,1.54761904761905,3.80952380952381,0.714285714285714,8.09523809523809
"E01000854",718,64,246,12,42,40,20,32,4,0,44,16,21,115,0,62,8.91364902506964,34.2618384401114,1.67130919220056,5.84958217270195,5.57103064066852,2.78551532033426,4.45682451253482,0.557103064066852,0,6.12813370473538,2.22841225626741,2.92479108635097,16.016713091922,0,8.63509749303621
"E01000855",1111,134,616,19,68,21,10,51,5,1,7,10,15,40,1,113,12.0612061206121,55.4455445544555,1.71017101710171,6.12061206120612,1.89018901890189,0.9000900090009,4.59045904590459,0.45004500450045,0.09000900090009,0.63006300630063,0.9000900090009,1.35013501350135,3.6003600360036,0.09000900090009,10.1710171017102
"E01000856",628,38,167,11,35,84,21,40,9,4,51,39,38,14,1,76,6.05095541401274,26.5923566878981,1.7515923566879,5.57324840764331,13.3757961783439,3.34394904458599,6.36942675159236,1.43312101910828,0.636942675159236,8.12101910828025,6.21019108280255,6.05095541401274,2.22929936305732,0.159235668789809,12.1019108280255
"E01000857",686,101,200,20,56,92,20,57,16,5,20,25,15,1,2,56,14.7230320699708,29.1545189504373,2.91545189504373,8.16326530612245,13.4110787172012,2.91545189504373,8.30903790087464,2.33236151603499,0.728862973760933,2.91545189504373,3.64431486880466,2.1865889212828,0.145772594752187,0.291545189504373,8.16326530612245
"E01000858",775,55,232,10,44,75,33,44,25,2,89,37,38,13,3,75,7.09677419354839,29.9354838709677,1.29032258064516,5.67741935483871,9.67741935483871,4.25806451612903,5.67741935483871,3.2258064516129,0.258064516129032,11.4838709677419,4.7741935483871,4.90322580645161,1.67741935483871,0.387096774193548,9.67741935483871
"E01000859",807,80,300,17,78,101,13,71,19,2,16,15,15,1,3,76,9.91325898389096,37.1747211895911,2.10656753407683,9.66542750929368,12.5154894671623,1.61090458488228,8.79801734820322,2.3543990086741,0.247831474597274,1.98265179677819,1.85873605947955,1.85873605947955,0.123915737298637,0.371747211895911,9.41759603469641
"E01000860",797,195,320,29,46,60,9,49,11,0,23,10,7,6,4,28,24.4667503136763,40.1505646173149,3.63864491844417,5.77164366373902,7.52823086574655,1.12923462986198,6.14805520702635,1.3801756587202,0,2.88582183186951,1.25470514429109,0.878293601003764,0.752823086574655,0.501882057716437,3.51317440401506
"E01000861",729,41,274,9,36,41,9,52,11,1,51,29,21,42,1,111,5.6241426611797,37.5857338820302,1.23456790123457,4.93827160493827,5.6241426611797,1.23456790123457,7.13305898491084,1.50891632373114,0.137174211248285,6.99588477366255,3.97805212620027,2.88065843621399,5.76131687242798,0.137174211248285,15.2263374485597
"E01000862",816,76,217,48,87,99,20,95,16,5,20,15,21,7,3,87,9.31372549019608,26.593137254902,5.88235294117647,10.6617647058824,12.1323529411765,2.45098039215686,11.6421568627451,1.96078431372549,0.612745098039216,2.45098039215686,1.83823529411765,2.57352941176471,0.857843137254902,0.367647058823529,10.6617647058824
"E01000863",667,30,225,11,55,45,10,81,9,2,31,22,9,23,1,113,4.49775112443778,33.7331334332834,1.64917541229385,8.24587706146927,6.74662668665667,1.49925037481259,12.143928035982,1.34932533733133,0.299850074962519,4.64767616191904,3.29835082458771,1.34932533733133,3.44827586206897,0.149925037481259,16.9415292353823
"E01000864",717,42,223,18,49,60,15,77,16,1,48,27,16,19,1,105,5.85774058577406,31.1018131101813,2.51046025104602,6.83403068340307,8.36820083682008,2.09205020920502,10.7391910739191,2.23152022315202,0.139470013947001,6.69456066945607,3.76569037656904,2.23152022315202,2.64993026499303,0.139470013947001,14.6443514644351
"E01000865",451,31,151,17,34,48,5,35,10,2,12,10,15,12,3,66,6.87361419068736,33.4811529933481,3.76940133037694,7.53880266075388,10.6430155210643,1.10864745011086,7.76053215077605,2.21729490022173,0.443458980044346,2.66075388026608,2.21729490022173,3.32594235033259,2.66075388026608,0.665188470066519,14.6341463414634
"E01000866",926,97,267,23,48,78,26,69,29,3,69,46,33,10,3,125,10.475161987041,28.8336933045356,2.48380129589633,5.18358531317495,8.42332613390929,2.80777537796976,7.45140388768898,3.1317494600432,0.323974082073434,7.45140388768898,4.96760259179266,3.56371490280778,1.07991360691145,0.323974082073434,13.4989200863931
"E01000867",675,74,165,12,32,53,12,62,7,4,56,30,27,28,3,110,10.962962962963,24.4444444444444,1.77777777777778,4.74074074074074,7.85185185185185,1.77777777777778,9.18518518518519,1.03703703703704,0.592592592592593,8.2962962962963,4.44444444444444,4,4.14814814814815,0.444444444444444,16.2962962962963
"E01000868",584,39,180,4,35,59,20,22,33,4,79,25,35,0,0,49,6.67808219178082,30.8219178082192,0.684931506849315,5.99315068493151,10.1027397260274,3.42465753424658,3.76712328767123,5.65068493150685,0.684931506849315,13.527397260274,4.28082191780822,5.99315068493151,0,0,8.39041095890411
"E01000869",967,104,260,14,53,73,26,98,30,3,60,28,20,43,0,155,10.7549120992761,26.8872802481903,1.44777662874871,5.48086866597725,7.54912099276112,2.68872802481903,10.134436401241,3.1023784901758,0.31023784901758,6.2047569803516,2.89555325749741,2.06825232678387,4.44674250258532,0,16.028955532575
"E01000870",774,86,230,17,46,62,19,71,30,4,63,31,26,4,2,83,11.1111111111111,29.7157622739018,2.19638242894057,5.94315245478036,8.01033591731266,2.45478036175711,9.17312661498708,3.87596899224806,0.516795865633075,8.13953488372093,4.00516795865633,3.35917312661499,0.516795865633075,0.258397932816538,10.7235142118863
"E01000871",632,51,132,23,59,87,39,40,12,2,22,19,66,2,0,78,8.06962025316456,20.8860759493671,3.63924050632911,9.33544303797468,13.7658227848101,6.17088607594937,6.32911392405063,1.89873417721519,0.316455696202532,3.48101265822785,3.00632911392405,10.4430379746835,0.316455696202532,0,12.3417721518987
"E01000872",913,51,331,8,71,70,17,93,19,2,45,24,26,6,0,150,5.58598028477547,36.2541073384447,0.876232201533406,7.77656078860898,7.66703176341731,1.86199342825849,10.1861993428258,2.08105147864184,0.219058050383352,4.92880613362541,2.62869660460022,2.84775465498357,0.657174151150055,0,16.4293537787514
"E01000873",710,61,174,17,62,89,22,59,11,7,43,17,25,2,5,116,8.59154929577465,24.5070422535211,2.3943661971831,8.73239436619718,12.5352112676056,3.09859154929577,8.30985915492958,1.54929577464789,0.985915492957746,6.05633802816901,2.3943661971831,3.52112676056338,0.28169014084507,0.704225352112676,16.3380281690141
"E01000874",704,61,166,42,85,118,16,46,8,1,20,15,16,7,3,100,8.66477272727273,23.5795454545455,5.96590909090909,12.0738636363636,16.7613636363636,2.27272727272727,6.53409090909091,1.13636363636364,0.142045454545455,2.84090909090909,2.13068181818182,2.27272727272727,0.994318181818182,0.426136363636364,14.2045454545455
"E01000875",839,75,294,10,53,45,10,100,14,0,67,18,20,16,7,110,8.93921334922527,35.0417163289631,1.19189511323004,6.31704410011919,5.36352800953516,1.19189511323004,11.9189511323004,1.66865315852205,0,7.98569725864124,2.14541120381406,2.38379022646007,1.90703218116806,0.834326579261025,13.1108462455304
"E01000876",800,78,264,12,55,68,16,66,12,6,67,34,32,13,0,77,9.75,33,1.5,6.875,8.5,2,8.25,1.5,0.75,8.375,4.25,4,1.625,0,9.625
"E01000877",726,45,229,20,79,102,14,72,11,1,29,7,9,3,3,102,6.19834710743802,31.5426997245179,2.75482093663912,10.8815426997245,14.0495867768595,1.92837465564738,9.91735537190083,1.51515151515152,0.137741046831956,3.99449035812672,0.964187327823691,1.2396694214876,0.413223140495868,0.413223140495868,14.0495867768595
"E01000878",550,72,116,50,56,89,22,31,8,2,19,25,11,2,1,46,13.0909090909091,21.0909090909091,9.09090909090909,10.1818181818182,16.1818181818182,4,5.63636363636364,1.45454545454545,0.363636363636364,3.45454545454545,4.54545454545455,2,0.363636363636364,0.181818181818182,8.36363636363636
"E01000879",602,64,173,38,59,92,17,43,16,2,18,15,14,3,3,45,10.6312292358804,28.7375415282392,6.31229235880399,9.80066445182724,15.2823920265781,2.82392026578073,7.14285714285714,2.6578073089701,0.332225913621262,2.99003322259136,2.49169435215947,2.32558139534884,0.498338870431894,0.498338870431894,7.47508305647841
"E01000880",621,57,134,15,76,150,11,32,11,1,22,12,38,1,2,59,9.17874396135266,21.5780998389694,2.41545893719807,12.2383252818035,24.1545893719807,1.77133655394525,5.15297906602254,1.77133655394525,0.161030595813205,3.5426731078905,1.93236714975845,6.11916264090177,0.161030595813205,0.322061191626409,9.50080515297907
"E01000881",632,57,190,21,53,75,8,61,5,0,19,15,42,9,0,77,9.01898734177215,30.0632911392405,3.32278481012658,8.38607594936709,11.8670886075949,1.26582278481013,9.65189873417722,0.791139240506329,0,3.00632911392405,2.37341772151899,6.64556962025316,1.42405063291139,0,12.1835443037975
"E01000882",728,67,214,32,87,104,14,69,12,1,15,16,15,2,1,79,9.2032967032967,29.3956043956044,4.3956043956044,11.9505494505495,14.2857142857143,1.92307692307692,9.47802197802198,1.64835164835165,0.137362637362637,2.06043956043956,2.1978021978022,2.06043956043956,0.274725274725275,0.137362637362637,10.8516483516484
"E01000883",638,69,189,24,73,85,7,46,5,0,15,13,13,11,4,84,10.8150470219436,29.6238244514107,3.76175548589342,11.4420062695925,13.3228840125392,1.09717868338558,7.21003134796238,0.783699059561128,0,2.35109717868339,2.03761755485893,2.03761755485893,1.72413793103448,0.626959247648903,13.166144200627
"E01000884",577,61,120,34,64,125,29,20,15,0,22,11,35,3,2,36,10.5719237435009,20.7972270363951,5.89254766031196,11.0918544194107,21.6637781629116,5.02599653379549,3.46620450606586,2.59965337954939,0,3.81282495667244,1.90641247833622,6.06585788561525,0.519930675909879,0.346620450606586,6.23916811091854
"E01000885",592,78,94,71,69,109,24,27,17,1,23,12,17,2,3,45,13.1756756756757,15.8783783783784,11.9932432432432,11.6554054054054,18.4121621621622,4.05405405405405,4.56081081081081,2.87162162162162,0.168918918918919,3.88513513513514,2.02702702702703,2.87162162162162,0.337837837837838,0.506756756756757,7.60135135135135
"E01000886",606,41,146,25,39,89,26,42,22,4,46,11,27,2,6,80,6.76567656765677,24.0924092409241,4.12541254125412,6.43564356435644,14.6864686468647,4.29042904290429,6.93069306930693,3.63036303630363,0.66006600660066,7.59075907590759,1.81518151815182,4.45544554455445,0.33003300330033,0.99009900990099,13.2013201320132
"E01000887",690,60,202,18,44,75,16,75,16,0,34,27,20,4,3,96,8.69565217391304,29.2753623188406,2.60869565217391,6.3768115942029,10.8695652173913,2.31884057971015,10.8695652173913,2.31884057971015,0,4.92753623188406,3.91304347826087,2.89855072463768,0.579710144927536,0.434782608695652,13.9130434782609
"E01000888",697,56,196,14,44,106,18,63,24,7,37,30,25,7,4,66,8.03443328550932,28.1205164992826,2.00860832137733,6.31276901004304,15.2080344332855,2.58249641319943,9.03873744619799,3.44332855093257,1.00430416068867,5.30846484935438,4.30416068866571,3.58680057388809,1.00430416068867,0.573888091822095,9.46915351506456
"E01000889",657,69,155,14,22,75,31,29,25,8,88,45,36,10,2,48,10.5022831050228,23.5920852359209,2.13089802130898,3.34855403348554,11.4155251141553,4.71841704718417,4.41400304414003,3.80517503805175,1.21765601217656,13.3942161339422,6.84931506849315,5.47945205479452,1.5220700152207,0.30441400304414,7.30593607305936
"E01000890",767,118,239,34,36,65,20,20,11,3,90,35,32,10,0,54,15.3846153846154,31.1603650586701,4.43285528031291,4.69361147327249,8.47457627118644,2.60756192959583,2.60756192959583,1.43415906127771,0.391134289439374,11.7340286831812,4.5632333767927,4.17209908735332,1.30378096479791,0,7.04041720990874
"E01000891",672,77,202,7,36,57,15,21,17,2,103,37,24,11,1,62,11.4583333333333,30.0595238095238,1.04166666666667,5.35714285714286,8.48214285714286,2.23214285714286,3.125,2.5297619047619,0.297619047619048,15.327380952381,5.50595238095238,3.57142857142857,1.63690476190476,0.148809523809524,9.22619047619048
"E01000892",823,95,213,27,62,104,18,60,23,6,58,41,25,9,3,79,11.543134872418,25.8809234507898,3.28068043742406,7.53341433778858,12.636695018226,2.18712029161604,7.29040097205346,2.79465370595383,0.729040097205346,7.04738760631835,4.98177399756987,3.03766707168894,1.09356014580802,0.364520048602673,9.59902794653706
"E01000893",715,82,199,36,58,97,13,59,23,4,23,18,36,0,2,65,11.4685314685315,27.8321678321678,5.03496503496504,8.11188811188811,13.5664335664336,1.81818181818182,8.25174825174825,3.21678321678322,0.559440559440559,3.21678321678322,2.51748251748252,5.03496503496504,0,0.27972027972028,9.09090909090909
"E01000894",619,74,135,41,81,114,29,48,9,2,12,6,19,0,7,42,11.9547657512116,21.8093699515347,6.62358642972536,13.0856219709208,18.4168012924071,4.68497576736672,7.75444264943457,1.45395799676898,0.323101777059774,1.93861066235864,0.969305331179321,3.06946688206785,0,1.13085621970921,6.78513731825525
"E01000895",841,172,231,30,63,109,12,86,13,3,28,23,14,1,6,50,20.4518430439952,27.4673008323424,3.56718192627824,7.4910820451843,12.9607609988109,1.4268727705113,10.2259215219976,1.54577883472057,0.356718192627824,3.32936979785969,2.73483947681332,1.66468489892985,0.118906064209275,0.713436385255648,5.94530321046373
"E01000896",756,89,169,55,95,145,25,66,12,3,11,8,14,2,4,58,11.7724867724868,22.3544973544974,7.27513227513227,12.5661375661376,19.1798941798942,3.30687830687831,8.73015873015873,1.58730158730159,0.396825396825397,1.45502645502645,1.05820105820106,1.85185185185185,0.264550264550265,0.529100529100529,7.67195767195767
"E01000897",721,82,161,47,86,150,9,74,9,1,7,19,22,2,2,50,11.373092926491,22.3300970873786,6.51872399445215,11.9278779472954,20.8044382801664,1.24826629680999,10.2635228848821,1.24826629680999,0.13869625520111,0.970873786407767,2.63522884882108,3.05131761442441,0.277392510402219,0.277392510402219,6.93481276005548
"E01000898",850,88,330,21,65,73,17,49,25,4,30,22,24,3,1,98,10.3529411764706,38.8235294117647,2.47058823529412,7.64705882352941,8.58823529411765,2,5.76470588235294,2.94117647058824,0.470588235294118,3.52941176470588,2.58823529411765,2.82352941176471,0.352941176470588,0.117647058823529,11.5294117647059
"E01000899",698,65,164,49,99,146,27,42,16,1,18,14,19,0,1,37,9.31232091690544,23.4957020057307,7.02005730659026,14.1833810888252,20.9169054441261,3.86819484240688,6.01719197707736,2.29226361031519,0.143266475644699,2.57879656160458,2.00573065902579,2.72206303724928,0,0.143266475644699,5.30085959885387
"E01000900",757,72,184,21,54,74,28,56,22,1,67,36,33,10,2,97,9.5112285336856,24.3064729194188,2.77410832232497,7.1334214002642,9.77542932628798,3.69881109643329,7.39762219286658,2.90620871862616,0.132100396301189,8.85072655217966,4.7556142668428,4.35931307793923,1.32100396301189,0.264200792602378,12.8137384412153
"E01000901",703,51,177,6,22,103,16,21,22,2,118,46,46,8,1,64,7.25462304409673,25.1778093883357,0.85348506401138,3.12944523470839,14.651493598862,2.27596017069701,2.98719772403983,3.12944523470839,0.284495021337127,16.7852062588905,6.54338549075391,6.54338549075391,1.13798008534851,0.142247510668563,9.10384068278805
"E01000902",590,83,133,10,26,68,18,27,16,2,82,36,29,6,1,53,14.0677966101695,22.5423728813559,1.69491525423729,4.40677966101695,11.5254237288136,3.05084745762712,4.57627118644068,2.71186440677966,0.338983050847458,13.8983050847458,6.10169491525424,4.91525423728814,1.01694915254237,0.169491525423729,8.98305084745763
"E01000903",686,117,184,14,54,82,13,59,16,1,26,18,17,6,1,78,17.0553935860058,26.8221574344023,2.04081632653061,7.87172011661808,11.9533527696793,1.89504373177843,8.60058309037901,2.33236151603499,0.145772594752187,3.79008746355685,2.62390670553936,2.47813411078717,0.87463556851312,0.145772594752187,11.3702623906706
"E01000904",918,80,229,20,59,84,19,69,16,4,89,63,40,15,6,125,8.71459694989107,24.9455337690632,2.17864923747277,6.42701525054466,9.15032679738562,2.06971677559913,7.51633986928105,1.74291938997821,0.435729847494553,9.69498910675381,6.86274509803922,4.35729847494553,1.63398692810458,0.65359477124183,13.6165577342048
"E01000905",812,125,175,16,32,98,27,20,13,3,123,63,34,11,5,67,15.3940886699507,21.551724137931,1.97044334975369,3.94088669950739,12.0689655172414,3.32512315270936,2.46305418719212,1.60098522167488,0.369458128078818,15.1477832512315,7.75862068965517,4.1871921182266,1.35467980295567,0.61576354679803,8.2512315270936
"E01000906",788,95,224,23,77,61,13,90,11,3,21,26,13,8,18,105,12.0558375634518,28.4263959390863,2.91878172588833,9.77157360406091,7.74111675126904,1.6497461928934,11.4213197969543,1.39593908629442,0.380710659898477,2.66497461928934,3.2994923857868,1.6497461928934,1.01522842639594,2.28426395939086,13.3248730964467
"E01000907",627,57,150,21,37,64,19,43,13,6,92,40,22,2,4,57,9.09090909090909,23.9234449760766,3.34928229665072,5.90111642743222,10.207336523126,3.03030303030303,6.85805422647528,2.07336523125997,0.956937799043062,14.6730462519936,6.37958532695375,3.50877192982456,0.318979266347687,0.637958532695375,9.09090909090909
"E01000908",827,103,317,25,29,77,19,65,19,5,72,37,20,0,3,36,12.4546553808948,38.3313180169287,3.0229746070133,3.50665054413543,9.31076178960097,2.29746070133011,7.85973397823458,2.29746070133011,0.60459492140266,8.70616686819831,4.47400241837969,2.41837968561064,0,0.362756952841596,4.35308343409915
"E01000909",661,82,117,43,60,98,43,40,20,8,24,24,21,1,7,73,12.4054462934947,17.7004538577912,6.5052950075643,9.07715582450832,14.8260211800303,6.5052950075643,6.05143721633888,3.02571860816944,1.21028744326778,3.63086232980333,3.63086232980333,3.17700453857791,0.151285930408472,1.0590015128593,11.0438729198185
"E01000910",588,53,120,42,42,101,32,45,17,4,12,21,24,0,4,71,9.01360544217687,20.4081632653061,7.14285714285714,7.14285714285714,17.1768707482993,5.4421768707483,7.6530612244898,2.89115646258503,0.680272108843537,2.04081632653061,3.57142857142857,4.08163265306122,0,0.680272108843537,12.0748299319728
"E01000911",663,75,145,23,49,83,28,53,22,2,52,41,31,1,1,57,11.3122171945701,21.8702865761689,3.46907993966818,7.39064856711916,12.5188536953243,4.22322775263952,7.99396681749623,3.31825037707391,0.301659125188537,7.84313725490196,6.18401206636501,4.67571644042232,0.150829562594268,0.150829562594268,8.5972850678733
"E01000912",700,111,159,23,30,72,22,34,18,7,63,47,24,7,2,81,15.8571428571429,22.7142857142857,3.28571428571429,4.28571428571429,10.2857142857143,3.14285714285714,4.85714285714286,2.57142857142857,1,9,6.71428571428571,3.42857142857143,1,0.285714285714286,11.5714285714286
"E01000913",722,85,125,64,109,123,25,49,16,3,17,10,25,1,8,62,11.7728531855956,17.3130193905817,8.86426592797784,15.0969529085873,17.0360110803324,3.46260387811634,6.78670360110803,2.21606648199446,0.415512465373961,2.35457063711911,1.38504155124654,3.46260387811634,0.138504155124654,1.10803324099723,8.58725761772853
"E01000914",970,109,374,22,79,34,15,57,12,4,23,29,12,88,1,111,11.2371134020619,38.5567010309278,2.2680412371134,8.14432989690722,3.50515463917526,1.54639175257732,5.87628865979381,1.23711340206186,0.412371134020619,2.37113402061856,2.98969072164948,1.23711340206186,9.07216494845361,0.103092783505155,11.4432989690722
"E01000915",635,69,178,17,39,63,14,43,15,3,50,28,24,14,3,75,10.8661417322835,28.0314960629921,2.67716535433071,6.14173228346457,9.92125984251969,2.20472440944882,6.77165354330709,2.36220472440945,0.47244094488189,7.8740157480315,4.40944881889764,3.77952755905512,2.20472440944882,0.47244094488189,11.8110236220472
"E01000916",881,64,328,12,74,54,12,82,15,0,58,38,15,26,0,103,7.26447219069239,37.2304199772985,1.36208853575482,8.39954597048808,6.12939841089671,1.36208853575482,9.30760499432463,1.70261066969353,0,6.58342792281498,4.31328036322361,1.70261066969353,2.95119182746879,0,11.6912599318956
"E01000917",913,99,359,10,30,89,12,55,19,1,88,43,35,25,2,46,10.8433734939759,39.3209200438116,1.09529025191676,3.28587075575027,9.74808324205915,1.31434830230011,6.02409638554217,2.08105147864184,0.109529025191676,9.63855421686747,4.70974808324206,3.83351588170865,2.73822562979189,0.219058050383352,5.03833515881709
"E01000918",935,122,360,16,58,61,18,70,9,0,39,15,21,57,2,87,13.048128342246,38.5026737967914,1.71122994652406,6.20320855614973,6.52406417112299,1.92513368983957,7.48663101604278,0.962566844919786,0,4.17112299465241,1.60427807486631,2.24598930481283,6.09625668449198,0.213903743315508,9.3048128342246
"E01000919",834,73,361,15,42,29,15,60,5,1,31,33,44,28,0,97,8.75299760191846,43.2853717026379,1.79856115107914,5.03597122302158,3.47721822541966,1.79856115107914,7.19424460431655,0.599520383693046,0.119904076738609,3.71702637889688,3.9568345323741,5.2757793764988,3.35731414868106,0,11.6306954436451
"E01000920",946,87,322,21,74,72,13,78,18,5,47,30,23,36,2,118,9.19661733615222,34.0380549682875,2.21987315010571,7.82241014799154,7.61099365750529,1.37420718816068,8.24524312896406,1.90274841437632,0.528541226215645,4.96828752642706,3.17124735729387,2.43128964059197,3.80549682875264,0.211416490486258,12.4735729386892
"E01000921",946,50,331,16,54,87,16,122,28,2,53,18,16,7,2,144,5.28541226215645,34.9894291754757,1.69133192389006,5.70824524312896,9.19661733615222,1.69133192389006,12.8964059196617,2.95983086680761,0.211416490486258,5.60253699788584,1.90274841437632,1.69133192389006,0.739957716701903,0.211416490486258,15.2219873150106
"E01000922",653,57,209,15,29,47,8,54,16,0,49,24,19,27,1,98,8.72894333843798,32.0061255742726,2.29709035222052,4.44104134762634,7.19754977029096,1.22511485451761,8.26952526799387,2.45022970903522,0,7.50382848392037,3.67534456355283,2.90964777947933,4.13476263399694,0.153139356814701,15.0076569678407
"E01000923",656,53,213,12,45,69,20,59,24,0,49,19,16,3,1,73,8.07926829268293,32.469512195122,1.82926829268293,6.85975609756098,10.5182926829268,3.04878048780488,8.99390243902439,3.65853658536585,0,7.46951219512195,2.89634146341463,2.4390243902439,0.457317073170732,0.152439024390244,11.1280487804878
"E01000924",795,55,252,11,55,45,17,120,29,2,36,28,26,6,8,105,6.91823899371069,31.6981132075472,1.38364779874214,6.91823899371069,5.66037735849057,2.13836477987421,15.0943396226415,3.64779874213836,0.251572327044025,4.52830188679245,3.52201257861635,3.27044025157233,0.754716981132076,1.0062893081761,13.2075471698113
"E01000925",629,107,139,9,27,64,16,26,18,1,83,34,46,9,0,50,17.0111287758347,22.0985691573927,1.4308426073132,4.29252782193959,10.1748807631161,2.54372019077901,4.1335453100159,2.86168521462639,0.158982511923688,13.1955484896661,5.40540540540541,7.31319554848967,1.4308426073132,0,7.94912559618442
"E01000926",698,49,155,7,33,53,10,65,23,2,56,22,12,21,1,189,7.02005730659026,22.2063037249284,1.00286532951289,4.72779369627507,7.59312320916905,1.43266475644699,9.31232091690544,3.29512893982808,0.286532951289398,8.02292263610315,3.15186246418338,1.71919770773639,3.00859598853868,0.143266475644699,27.0773638968481
"E01000927",734,63,142,13,64,66,21,64,29,2,44,45,17,15,5,144,8.58310626702997,19.3460490463215,1.77111716621253,8.71934604904632,8.99182561307902,2.86103542234332,8.71934604904632,3.95095367847411,0.272479564032698,5.99455040871935,6.13079019073569,2.31607629427793,2.04359673024523,0.681198910081744,19.6185286103542
"E01000928",682,59,175,15,48,83,27,43,22,4,56,32,25,7,5,81,8.65102639296188,25.6598240469208,2.19941348973607,7.03812316715543,12.1700879765396,3.95894428152493,6.3049853372434,3.2258064516129,0.586510263929619,8.21114369501466,4.69208211143695,3.66568914956012,1.02639296187683,0.733137829912023,11.8768328445748
