"GeographyCode","KS603EW0001","KS603EW0002","KS603EW0003","KS603EW0004","KS603EW0005","KS603EW0006","KS603EW0007","KS603EW0008","KS603EW0009","KS603EW0010","KS603EW0011","KS603EW0012","KS603EW0013","KS603EW0014","KS603EW0015","KS603EW0016","KS603EW0017","KS603EW0018","KS603EW0019","KS603EW0020","KS603EW0021","KS603EW0022","KS603EW0023","KS603EW0024","KS603EW0025","KS603EW0026","KS603EW0027","KS603EW0028","KS603EW0029"
"E00004130",112,9,53,17,2,5,3,9,7,4,3,0,2,0,0,8.03571428571429,47.3214285714286,15.1785714285714,1.78571428571429,4.46428571428571,2.67857142857143,8.03571428571429,6.25,3.57142857142857,2.67857142857143,0,1.78571428571429,0,0
"E00004131",108,18,45,27,2,0,2,2,9,2,1,0,0,0,1,16.6666666666667,41.6666666666667,25,1.85185185185185,0,1.85185185185185,1.85185185185185,8.33333333333333,1.85185185185185,0.925925925925926,0,0,0,0.925925925925926
"E00004132",81,8,42,16,1,1,0,3,6,0,4,0,0,0,0,9.87654320987654,51.8518518518518,19.7530864197531,1.23456790123457,1.23456790123457,0,3.7037037037037,7.40740740740741,0,4.93827160493827,0,0,0,0
"E00004133",120,9,46,20,1,4,14,11,11,3,1,0,0,0,1,7.5,38.3333333333333,16.6666666666667,0.833333333333333,3.33333333333333,11.6666666666667,9.16666666666667,9.16666666666667,2.5,0.833333333333333,0,0,0,0.833333333333333
"E00004134",76,5,33,12,2,0,3,8,5,4,4,0,0,0,0,6.57894736842105,43.421052631579,15.7894736842105,2.63157894736842,0,3.94736842105263,10.5263157894737,6.57894736842105,5.26315789473684,5.26315789473684,0,0,0,0
"E00004135",70,14,35,10,2,2,2,2,0,3,0,0,1,0,0,20,50,14.2857142857143,2.85714285714286,2.85714285714286,2.85714285714286,2.85714285714286,0,4.28571428571429,0,0,1.42857142857143,0,0
"E00004136",95,7,46,13,3,4,6,9,5,1,1,0,0,0,0,7.36842105263158,48.4210526315789,13.6842105263158,3.15789473684211,4.21052631578947,6.31578947368421,9.47368421052632,5.26315789473684,1.05263157894737,1.05263157894737,0,0,0,0
"E00004137",111,16,45,24,3,1,12,2,4,0,4,0,0,0,1,14.4144144144144,40.5405405405405,21.6216216216216,2.7027027027027,0.900900900900901,10.8108108108108,1.8018018018018,3.6036036036036,0,3.6036036036036,0,0,0,0.900900900900901
"E00004138",88,6,30,20,4,1,8,4,8,3,4,0,1,1,2,6.81818181818182,34.0909090909091,22.7272727272727,4.54545454545455,1.13636363636364,9.09090909090909,4.54545454545455,9.09090909090909,3.40909090909091,4.54545454545455,0,1.13636363636364,1.13636363636364,2.27272727272727
"E00004139",133,19,15,6,18,4,2,14,34,5,16,8,0,8,7,14.2857142857143,11.2781954887218,4.51127819548872,13.5338345864662,3.00751879699248,1.50375939849624,10.5263157894737,25.5639097744361,3.7593984962406,12.0300751879699,6.01503759398496,0,6.01503759398496,5.26315789473684
"E00004140",91,4,44,14,3,1,10,4,8,1,2,0,0,0,2,4.3956043956044,48.3516483516484,15.3846153846154,3.2967032967033,1.0989010989011,10.989010989011,4.3956043956044,8.79120879120879,1.0989010989011,2.1978021978022,0,0,0,2.1978021978022
"E00004141",89,9,32,9,1,0,14,6,10,5,3,0,0,0,0,10.1123595505618,35.9550561797753,10.1123595505618,1.12359550561798,0,15.7303370786517,6.74157303370786,11.2359550561798,5.61797752808989,3.37078651685393,0,0,0,0
