"GeographyCode","KS209EW0001","KS209EW0002","KS209EW0003","KS209EW0004","KS209EW0005","KS209EW0006","KS209EW0007","KS209EW0008","KS209EW0009","KS209EW0010","KS209EW0011","KS209EW0012","KS209EW0013","KS209EW0014","KS209EW0015","KS209EW0016","KS209EW0017","KS209EW0018","KS209EW0019"
"E01000842",1444,476,20,22,163,25,2,6,410,320,32.9639889196676,1.38504155124654,1.52354570637119,11.2880886426593,1.73130193905817,0.138504155124654,0.415512465373961,28.393351800554,22.1606648199446
"E01000843",1678,584,16,23,135,138,7,11,425,339,34.803337306317,0.953516090584029,1.37067938021454,8.04529201430274,8.22407628128725,0.417163289630513,0.65554231227652,25.3277711561383,20.2026221692491
"E01000844",1772,546,21,36,180,51,10,12,475,441,30.8126410835214,1.18510158013544,2.03160270880361,10.1580135440181,2.87810383747178,0.564334085778781,0.677200902934537,26.8058690744921,24.8871331828442
"E01000845",1464,468,18,17,132,100,4,8,417,300,31.9672131147541,1.22950819672131,1.16120218579235,9.01639344262295,6.83060109289618,0.273224043715847,0.546448087431694,28.4836065573771,20.4918032786885
"E01000846",1501,509,9,15,94,319,1,5,261,288,33.910726182545,0.599600266489007,0.999333777481679,6.26249167221852,21.2524983344437,0.0666222518321119,0.33311125916056,17.3884077281812,19.1872085276482
"E01000847",1686,486,21,52,183,365,2,7,290,280,28.8256227758007,1.24555160142349,3.08422301304864,10.8540925266904,21.6488730723606,0.118623962040332,0.415183867141162,17.2004744958482,16.6073546856465
"E01000848",1588,517,28,19,187,36,7,8,408,378,32.5566750629723,1.7632241813602,1.19647355163728,11.7758186397985,2.26700251889169,0.44080604534005,0.503778337531486,25.6926952141058,23.8035264483627
"E01000849",1569,487,21,43,163,65,3,8,424,355,31.0388782664117,1.33843212237094,2.74059910771192,10.3887826641173,4.1427660930529,0.191204588910134,0.509878903760357,27.0235818992989,22.6258763543658
"E01000850",1694,600,52,28,19,77,8,10,525,375,35.4191263282172,3.06965761511216,1.65289256198347,1.12160566706021,4.54545454545455,0.472255017709563,0.590318772136954,30.9917355371901,22.1369539551358
"E01000851",2383,609,43,81,50,150,12,12,735,691,25.5560218212337,1.80444817456987,3.3990767939572,2.09819555182543,6.29458665547629,0.503566932438103,0.503566932438103,30.8434746118338,28.9970625262274
"E01000852",1587,517,59,39,19,110,4,12,557,270,32.5771896660365,3.7177063642092,2.45746691871456,1.19722747321991,6.93131695022054,0.252047889098929,0.756143667296786,35.0976685570258,17.0132325141777
"E01000853",1631,584,28,14,12,236,0,12,359,386,35.8062538320049,1.71673819742489,0.858369098712446,0.735744941753525,14.4696505211527,0,0.735744941753525,22.0110361741263,23.6664622930717
"E01000854",1833,492,23,81,14,305,10,9,376,523,26.8412438625205,1.25477359519913,4.4189852700491,0.763775231860338,16.6393889798145,0.545553737043099,0.490998363338789,20.5128205128205,28.5324604473541
"E01000855",1764,541,26,24,37,70,4,17,497,548,30.6689342403628,1.47392290249433,1.36054421768707,2.09750566893424,3.96825396825397,0.226757369614512,0.963718820861678,28.1746031746032,31.0657596371882
"E01000856",1645,501,16,12,20,337,2,4,401,352,30.4559270516717,0.972644376899696,0.729483282674772,1.21580547112462,20.4863221884498,0.121580547112462,0.243161094224924,24.3768996960486,21.3981762917933
"E01000857",1447,581,10,19,90,93,1,3,359,291,40.1520387007602,0.691085003455425,1.31306150656531,6.21976503109882,6.42709053213545,0.0691085003455425,0.207325501036628,24.8099516240498,20.1105736005529
"E01000858",1861,659,15,21,30,352,3,10,406,365,35.4110693175712,0.806018269747448,1.12842557764643,1.6120365394949,18.9145620634068,0.16120365394949,0.537345513164965,21.8162278344976,19.6131112305212
"E01000859",1586,607,16,2,107,18,2,10,495,329,38.2723833543506,1.00882723833544,0.126103404791929,6.74653215636822,1.13493064312736,0.126103404791929,0.630517023959647,31.2105926860025,20.7440100882724
"E01000860",1307,533,17,15,61,35,0,9,327,310,40.7804131599082,1.30068859984698,1.14766641162969,4.66717674062739,2.6778882938026,0,0.688599846977812,25.0191277735272,23.7184391736802
"E01000861",1574,460,19,25,19,189,2,11,517,332,29.2249047013977,1.20711562897077,1.58831003811944,1.20711562897077,12.007623888183,0.127064803049555,0.698856416772554,32.84625158831,21.0927573062262
