"GeographyCode","QS610EW0001","QS610EW0002","QS610EW0003","QS610EW0004","QS610EW0005","QS610EW0006","QS610EW0007","QS610EW0008","QS610EW0009","QS610EW0010","QS610EW0011","QS610EW0012","QS610EW0013","QS610EW0014","QS610EW0015","QS610EW0016","QS610EW0017","QS610EW0018","QS610EW0019","QS610EW0020","QS610EW0021","QS610EW0022","QS610EW0023","QS610EW0024","QS610EW0025","QS610EW0026","QS610EW0027","QS610EW0028","QS610EW0029","QS610EW0030","QS610EW0031","QS610EW0032","QS610EW0033","QS610EW0034","QS610EW0035","QS610EW0036","QS610EW0037","QS610EW0038","QS610EW0039","QS610EW0040","QS610EW0041","QS610EW0042","QS610EW0043","QS610EW0044","QS610EW0045","QS610EW0046","QS610EW0047","QS610EW0048","QS610EW0049","QS610EW0050","QS610EW0051","QS610EW0052","QS610EW0053","QS610EW0054","QS610EW0055"
"E01000863",1251,317,45,1,44,272,137,89,34,12,409,270,147,29,92,2,115,24,95,62,16,15,2,118,33,33,0,85,85,0,37,28,9,9,0,66,29,22,0,3,0,12,0,38,19,1,8,10,0,55,41,14,116,116,0
"E01000864",1383,320,42,0,42,278,176,35,61,6,462,321,189,32,94,6,108,33,109,64,29,9,7,122,47,47,0,75,75,0,47,30,17,8,9,97,33,48,4,1,0,7,4,38,10,0,17,11,0,95,62,33,93,93,0
"E01000865",842,216,40,2,38,176,105,16,55,0,296,232,115,43,67,7,52,12,47,33,8,6,0,96,43,43,0,53,53,0,29,14,15,15,0,32,17,8,0,0,0,3,4,33,6,4,13,10,0,34,14,20,59,59,0
"E01000866",1732,372,91,0,91,281,147,54,56,24,493,359,217,50,84,8,107,27,164,91,51,11,11,212,63,60,3,149,149,0,78,51,27,27,0,102,33,51,5,8,1,4,0,109,28,6,30,45,0,144,103,41,58,58,0
"E01000867",1421,157,17,0,17,140,74,54,12,0,323,219,144,23,39,13,78,26,166,75,74,17,0,165,56,56,0,109,109,0,119,71,48,48,0,98,21,44,2,0,0,24,7,79,26,2,32,17,2,156,138,18,158,158,0
"E01000868",1333,122,36,0,36,86,30,38,15,3,248,177,134,16,25,2,48,23,155,61,81,13,0,184,39,39,0,145,145,0,110,78,32,32,0,122,34,75,0,5,0,8,0,210,38,4,97,71,0,159,119,40,23,23,0
"E01000869",1870,392,63,6,57,329,174,89,45,21,567,409,225,27,142,15,124,34,143,78,48,12,5,183,39,39,0,144,143,1,55,46,9,9,0,144,39,66,3,8,0,23,5,95,28,5,32,30,0,122,91,31,169,169,0
"E01000870",1482,291,59,2,57,232,137,35,52,8,418,317,176,20,109,12,79,22,132,82,31,14,5,160,37,37,0,123,123,0,76,55,21,21,0,144,59,49,2,5,0,27,2,99,18,15,34,32,0,108,87,21,54,54,0
"E01000871",1411,459,81,1,80,378,132,59,131,56,429,287,160,21,85,21,122,20,104,60,30,13,1,161,65,65,0,96,96,0,41,25,16,16,0,67,20,33,1,8,0,5,0,44,11,5,16,12,0,67,62,5,39,39,0
"E01000872",1755,356,36,4,32,320,174,98,31,17,497,333,224,40,50,19,135,29,209,115,62,20,12,219,66,66,0,153,150,3,78,50,28,19,9,134,22,80,7,9,2,14,0,115,34,4,26,51,0,98,51,47,49,48,1
"E01000873",1441,501,90,1,89,411,223,100,70,18,557,398,268,45,71,14,131,28,98,73,20,5,0,97,24,24,0,73,69,4,36,28,8,8,0,60,18,21,3,7,0,11,0,32,22,0,3,7,0,38,19,19,22,22,0
"E01000874",1309,419,84,3,81,335,202,69,48,16,531,363,200,60,93,10,140,28,98,55,26,8,9,112,38,38,0,74,74,0,13,9,4,4,0,45,19,7,0,0,0,19,0,29,18,0,5,5,1,19,2,17,43,43,0
"E01000875",1486,320,46,0,46,274,157,87,20,10,418,334,226,32,61,15,65,19,157,109,43,3,2,126,29,29,0,97,97,0,73,61,12,12,0,136,61,48,4,12,0,9,2,92,36,1,21,34,0,79,54,25,85,85,0
"E01000876",1548,268,60,0,60,208,110,49,37,12,381,279,206,38,31,4,80,22,122,80,30,12,0,131,30,30,0,101,101,0,106,69,37,31,6,169,51,86,2,6,1,16,7,97,19,0,30,48,0,172,124,48,102,102,0
"E01000877",1411,458,99,4,95,359,188,99,61,11,551,376,284,18,67,7,134,41,113,64,32,14,3,111,30,30,0,81,81,0,34,30,4,4,0,32,17,7,0,2,0,6,0,46,14,1,13,18,0,29,18,11,37,37,0
"E01000878",976,331,98,8,90,233,115,67,38,13,315,174,100,34,26,14,135,6,41,29,10,0,2,136,80,80,0,56,56,0,31,10,21,16,5,49,14,32,0,1,0,2,0,19,5,0,7,7,0,45,36,9,9,9,0
"E01000879",1086,397,89,1,88,308,153,62,74,19,403,260,94,48,90,28,136,7,60,33,13,14,0,123,56,56,0,67,66,1,23,14,9,7,2,44,12,23,4,5,0,0,0,8,3,0,0,5,0,6,3,3,22,22,0
"E01000880",1382,536,172,8,164,364,184,79,87,14,570,329,133,81,88,27,222,19,71,55,13,0,3,89,39,39,0,50,50,0,9,2,7,3,4,21,4,11,1,5,0,0,0,24,12,0,5,7,0,25,11,14,37,37,0
"E01000881",1268,361,84,5,79,277,125,84,60,8,473,284,103,57,104,20,176,13,71,45,14,12,0,136,42,42,0,94,94,0,49,45,4,4,0,34,10,20,0,0,0,4,0,22,14,0,6,2,0,69,50,19,53,53,0
"E01000882",1317,548,139,10,129,409,207,115,77,10,489,307,147,54,87,19,169,13,72,42,10,15,5,123,57,53,4,66,66,0,7,6,1,1,0,22,14,3,0,0,0,5,0,13,8,1,0,4,0,21,10,11,22,22,0
"E01000883",1143,373,67,2,65,306,147,110,44,5,389,246,128,56,50,12,131,12,64,49,5,10,0,97,44,40,4,53,53,0,34,31,3,1,2,41,14,22,0,0,0,5,0,21,16,1,4,0,0,47,28,19,77,77,0
"E01000884",1257,493,158,13,145,335,121,70,134,10,409,229,116,24,69,20,165,15,32,27,5,0,0,190,81,81,0,109,109,0,14,14,0,0,0,52,10,30,0,1,0,6,5,12,3,0,1,8,0,27,12,15,28,28,0
"E01000885",1056,366,104,12,92,262,110,73,76,3,458,253,90,55,81,27,182,23,35,24,11,0,0,129,57,52,5,72,64,8,6,2,4,4,0,25,9,14,0,0,0,2,0,10,5,0,0,5,0,14,12,2,13,13,0
"E01000886",1248,380,35,0,35,345,180,86,69,10,445,309,164,26,112,7,103,33,80,35,37,8,0,141,21,21,0,120,120,0,23,18,5,5,0,71,18,26,1,2,0,16,8,31,9,2,8,12,0,49,36,13,28,28,0
"E01000887",1287,388,72,0,72,316,175,80,56,5,439,322,208,30,79,5,101,16,87,54,29,4,0,141,50,50,0,91,91,0,26,16,10,10,0,73,32,34,0,4,0,3,0,44,15,3,17,9,0,52,28,24,37,37,0
"E01000888",1406,382,60,0,60,322,168,65,72,17,490,346,192,25,104,25,118,26,94,63,21,9,1,126,40,40,0,86,85,1,65,47,18,18,0,57,12,23,4,0,0,15,3,40,12,1,6,19,2,75,52,23,77,76,1
"E01000889",1459,153,10,0,10,143,95,38,5,5,283,180,127,17,32,4,93,10,176,83,66,21,6,152,36,36,0,116,116,0,72,42,30,26,4,200,78,62,4,9,0,34,13,188,45,1,73,69,0,161,107,54,74,74,0
"E01000890",1329,70,15,3,12,55,27,19,6,3,221,156,110,8,31,7,37,28,161,95,46,18,2,143,41,37,4,102,102,0,111,56,55,52,3,211,52,113,12,6,0,19,9,139,32,3,41,63,0,221,169,52,52,52,0
"E01000891",1342,130,7,0,7,123,51,43,29,0,219,146,121,3,14,8,47,26,133,71,53,6,3,124,44,44,0,80,80,0,95,44,51,48,3,195,51,104,8,12,0,11,9,157,48,9,47,53,0,224,180,44,65,65,0
"E01000892",1541,453,90,8,82,363,174,103,79,7,478,323,185,30,80,28,131,24,93,67,16,10,0,155,48,48,0,107,106,1,57,39,18,18,0,89,25,35,0,12,0,6,11,82,29,4,18,31,0,71,42,29,63,52,11
"E01000893",1305,449,64,0,64,385,198,70,93,24,583,401,177,41,168,15,154,28,55,35,13,7,0,111,37,37,0,74,73,1,11,8,3,3,0,27,4,16,3,2,0,1,1,8,8,0,0,0,0,38,17,21,23,23,0
"E01000894",1117,482,125,9,116,357,137,104,100,16,420,249,105,39,89,16,159,12,31,21,8,0,2,100,42,42,0,58,56,2,8,8,0,0,0,14,1,9,0,4,0,0,0,4,2,0,0,2,0,34,17,17,24,24,0
"E01000895",1324,453,78,0,78,375,170,96,86,23,459,288,146,45,83,14,139,32,107,65,31,11,0,148,38,38,0,110,110,0,16,10,6,6,0,48,22,15,0,6,0,1,4,28,10,0,10,8,0,33,29,4,32,31,1
"E01000896",1347,600,147,1,146,453,229,111,109,4,490,313,134,17,138,24,163,14,55,28,24,3,0,129,55,55,0,74,74,0,13,10,3,3,0,19,12,3,0,0,0,4,0,11,8,0,0,3,0,13,7,6,17,17,0
"E01000897",1332,631,182,6,176,449,234,114,82,19,479,285,142,43,83,17,185,9,61,43,12,6,0,97,42,42,0,55,55,0,13,11,2,2,0,24,4,11,0,0,0,9,0,4,0,0,0,4,0,8,2,6,15,15,0
"E01000898",1449,415,64,0,64,351,244,41,45,21,626,468,300,43,115,10,134,24,72,45,7,20,0,96,29,29,0,67,67,0,49,37,12,12,0,63,16,39,5,3,0,0,0,45,21,0,9,15,0,50,32,18,33,33,0
"E01000899",1267,514,152,12,140,362,135,69,139,19,499,270,109,24,131,6,220,9,37,21,13,3,0,160,72,72,0,88,88,0,12,6,6,6,0,14,4,9,1,0,0,0,0,8,5,0,2,1,0,15,3,12,8,8,0
"E01000900",1550,252,43,0,43,209,135,47,22,5,424,291,168,31,90,2,97,36,183,104,55,17,7,129,24,24,0,105,105,0,61,32,29,29,0,146,45,69,0,9,0,19,4,131,47,0,33,51,0,174,149,25,50,50,0
"E01000901",1659,157,33,0,33,124,76,35,13,0,342,234,162,16,50,6,87,21,194,107,86,0,1,105,33,33,0,72,72,0,122,71,51,44,7,283,123,98,9,11,2,34,6,142,57,2,43,40,0,231,188,43,83,83,0
"E01000902",1277,127,27,0,27,100,48,41,9,2,299,227,139,20,58,10,46,26,150,67,62,14,7,175,48,48,0,127,125,2,70,27,43,41,2,166,46,88,7,0,0,21,4,94,22,10,20,42,0,158,132,26,38,38,0
"E01000903",1179,368,42,3,39,326,205,54,63,4,388,296,138,42,93,23,71,21,68,47,8,13,0,139,28,28,0,111,111,0,25,13,12,12,0,66,17,38,1,0,0,5,5,32,19,0,10,3,0,48,35,13,45,45,0
"E01000904",1841,284,45,0,45,239,136,65,26,12,479,319,205,45,58,11,115,45,153,93,47,12,1,147,35,35,0,112,112,0,107,88,19,18,1,208,56,108,0,8,7,23,6,155,76,0,38,41,0,197,154,43,111,109,2
"E01000905",1658,124,24,2,22,100,48,23,24,5,268,170,141,8,18,3,68,30,149,67,81,1,0,164,33,33,0,131,127,4,146,54,92,87,5,243,89,104,5,12,0,19,14,186,62,3,59,62,0,268,220,48,110,110,0
"E01000906",1286,432,89,3,86,343,180,92,53,18,443,328,185,43,88,12,99,16,63,43,16,2,2,138,51,51,0,87,87,0,40,28,12,12,0,51,11,22,3,6,0,9,0,29,14,0,4,11,0,42,23,19,48,48,0
"E01000907",1231,177,24,0,24,153,84,32,37,0,395,292,195,16,72,9,78,25,99,58,31,10,0,93,27,27,0,66,66,0,61,30,31,31,0,130,35,77,1,5,0,4,8,97,33,4,16,41,3,146,100,46,33,33,0
"E01000908",1345,194,29,2,27,165,101,37,20,7,502,332,174,38,105,15,77,93,104,56,25,22,1,201,45,45,0,156,152,4,40,22,18,18,0,123,30,59,3,1,0,21,9,81,39,3,14,25,0,80,46,34,20,17,3
"E01000909",1267,333,41,7,34,292,111,51,128,2,528,369,158,52,146,13,121,38,92,39,30,17,6,131,52,52,0,79,79,0,31,26,5,5,0,70,18,31,4,5,0,5,7,25,10,4,6,5,0,46,33,13,11,11,0
"E01000910",1214,401,53,3,50,348,156,54,133,5,515,361,207,29,118,7,96,58,67,35,12,10,10,120,38,38,0,82,78,4,17,11,6,6,0,43,4,31,1,0,0,5,2,21,4,3,9,5,0,23,10,13,7,7,0
"E01000911",1306,264,54,0,54,210,129,34,44,3,422,290,156,20,109,5,116,16,114,46,47,15,6,143,28,27,1,115,115,0,35,26,9,9,0,130,41,63,4,14,0,2,6,69,38,0,22,9,0,105,56,49,24,24,0
"E01000912",1343,220,40,0,40,180,84,54,28,14,399,304,191,21,91,1,57,38,151,103,39,9,0,109,26,26,0,83,83,0,59,32,27,24,3,163,59,68,8,6,0,22,0,49,6,14,10,16,3,146,107,39,47,47,0
"E01000913",1327,521,102,8,94,419,157,68,180,14,506,316,158,38,104,16,171,19,46,29,16,1,0,168,77,77,0,91,91,0,30,20,10,8,2,24,4,12,0,5,0,3,0,10,2,0,0,8,0,11,8,3,11,11,0
"E01000914",1524,398,63,0,63,335,166,55,107,7,362,250,152,25,65,8,82,30,105,61,31,6,7,126,56,56,0,70,70,0,74,52,22,22,0,75,34,35,0,1,0,4,1,56,27,4,5,20,0,63,53,10,265,264,1
"E01000915",1346,186,26,0,26,160,97,27,35,1,216,138,95,9,28,6,51,27,107,63,28,12,4,171,58,58,0,113,113,0,196,144,52,52,0,173,48,93,0,6,0,18,8,98,27,11,19,41,0,137,97,40,62,62,0
"E01000916",1537,389,70,2,68,319,173,89,52,5,381,247,133,54,54,6,106,28,108,72,30,4,2,158,51,51,0,107,107,0,88,43,45,44,1,131,41,63,2,4,0,16,5,101,51,5,19,26,0,73,48,25,108,108,0
"E01000917",1674,145,22,2,20,123,84,22,12,5,324,208,136,23,46,3,77,39,151,78,46,17,10,153,37,37,0,116,116,0,167,110,57,57,0,241,73,136,3,2,0,21,6,174,47,1,42,83,1,205,142,63,114,114,0
"E01000918",1647,289,42,1,41,247,173,43,21,10,389,267,134,19,93,21,107,15,102,59,31,9,3,141,37,37,0,104,104,0,158,137,21,21,0,165,44,113,0,0,0,7,1,79,50,5,10,14,0,74,44,30,250,250,0
"E01000919",1477,295,44,4,40,251,148,55,43,5,413,287,174,22,76,15,107,19,72,44,26,1,1,129,42,42,0,87,87,0,218,185,33,33,0,101,35,59,0,0,0,6,1,35,15,5,5,10,0,67,46,21,147,147,0
"E01000920",1720,407,46,2,44,361,200,63,94,4,470,321,192,27,96,6,124,25,125,58,47,10,10,252,51,51,0,201,201,0,40,28,12,12,0,136,18,90,2,5,0,18,3,46,10,0,14,22,0,97,57,40,147,147,0
"E01000921",1818,391,56,0,56,335,206,69,54,6,661,485,279,49,140,17,124,52,190,111,50,25,4,171,72,72,0,99,99,0,87,42,45,39,6,102,32,56,0,0,0,12,2,51,14,3,9,25,0,111,72,39,54,54,0
"E01000922",1391,220,35,2,33,185,93,41,40,11,361,282,174,33,66,9,75,4,166,68,58,31,9,83,16,16,0,67,67,0,42,23,19,18,1,122,37,46,5,18,1,15,0,50,14,4,18,14,0,136,112,24,211,211,0
"E01000923",1294,374,48,1,47,326,210,41,66,9,465,358,157,60,125,16,84,23,94,70,15,4,5,106,31,31,0,75,75,0,26,17,9,8,1,86,28,29,8,1,1,14,5,38,11,5,12,8,2,83,63,20,22,22,0
"E01000924",1453,381,52,0,52,329,186,74,66,3,486,388,218,40,111,19,68,30,135,72,39,16,8,140,26,26,0,114,114,0,37,22,15,11,4,73,19,18,5,11,0,5,15,73,12,4,26,31,0,72,53,19,56,53,3
"E01000925",1339,228,35,0,35,193,132,19,35,7,235,181,129,3,44,5,30,24,115,45,56,14,0,132,41,41,0,91,91,0,77,34,43,43,0,145,37,74,6,13,0,9,6,123,41,2,41,38,1,224,158,66,60,60,0
"E01000926",1664,286,46,0,46,240,104,101,33,2,543,421,266,60,91,4,116,6,223,68,136,19,0,127,30,30,0,97,97,0,62,29,33,32,1,90,22,50,0,4,0,9,5,102,35,5,29,28,5,127,94,33,104,104,0
"E01000927",1489,329,42,0,42,287,173,63,35,16,526,381,251,35,90,5,110,35,100,61,29,6,4,171,32,32,0,139,139,0,61,48,13,13,0,98,32,58,0,0,0,6,2,57,11,10,18,18,0,86,78,8,61,61,0
"E01000928",1401,314,36,0,36,278,180,30,66,2,473,338,191,36,109,2,103,32,104,53,43,8,0,144,40,40,0,104,104,0,56,37,19,19,0,104,30,37,0,12,0,25,0,85,27,0,24,34,0,87,69,18,34,34,0
"E01000929",1450,146,32,3,29,114,46,46,22,0,321,176,124,12,35,5,123,22,97,63,28,6,0,162,15,15,0,147,147,0,91,41,50,46,4,179,55,95,4,7,0,18,0,204,57,1,66,76,4,207,158,49,43,43,0
"E01000930",1561,182,27,0,27,155,89,37,26,3,368,250,167,38,43,2,97,21,121,68,27,18,8,170,47,47,0,123,123,0,75,42,33,31,2,181,52,86,6,11,0,23,3,176,61,6,39,70,0,161,114,47,127,127,0
"E01000931",1681,283,68,0,68,215,116,74,22,3,345,239,161,28,46,4,68,38,138,69,54,15,0,159,26,26,0,133,133,0,119,88,31,28,3,199,90,86,1,9,0,11,2,169,33,7,49,80,0,187,135,52,82,82,0
"E01000932",1649,516,57,0,57,459,249,158,49,3,522,405,276,47,69,13,93,24,137,62,55,13,7,108,32,32,0,76,75,1,64,44,20,19,1,141,30,86,6,6,0,9,4,56,16,2,18,19,1,63,41,22,42,42,0
"E01000933",1458,364,54,1,53,310,175,89,35,11,557,377,253,28,86,10,146,34,116,66,32,14,4,108,23,23,0,85,85,0,43,25,18,18,0,76,18,42,8,4,0,3,1,49,12,2,22,13,0,95,66,29,50,50,0
"E01000934",1340,177,23,0,23,154,100,40,11,3,288,205,156,23,19,7,53,30,137,62,48,19,8,104,20,20,0,84,84,0,106,70,36,36,0,185,60,97,5,6,0,17,0,97,21,14,28,34,0,174,134,40,72,72,0
"E01000935",1299,128,24,3,21,104,67,14,23,0,278,176,139,17,20,0,58,44,138,80,51,5,2,91,15,15,0,76,76,0,78,50,28,28,0,217,68,107,5,10,0,19,8,151,46,2,50,53,0,156,119,37,62,62,0
"E01000936",1201,145,28,1,27,117,55,25,31,6,250,159,112,14,22,11,41,50,97,54,39,4,0,170,33,33,0,137,137,0,52,20,32,30,2,121,37,56,2,4,0,15,7,50,10,0,15,25,0,212,77,135,104,104,0
"E01000937",838,162,22,0,22,140,108,10,22,0,151,109,77,15,17,0,31,11,63,47,4,10,2,118,16,16,0,102,102,0,38,25,13,9,4,39,24,11,0,0,0,1,3,38,14,1,2,21,0,38,15,23,191,191,0
"E01000938",1600,195,37,0,37,158,97,41,17,3,305,218,161,23,29,5,46,41,203,128,25,50,0,149,30,30,0,119,118,1,82,68,14,14,0,100,39,43,5,1,0,12,0,141,110,0,14,17,0,143,98,45,282,282,0
"E01000939",1043,85,28,5,23,57,38,9,9,1,170,96,60,14,21,1,67,7,59,29,10,20,0,81,59,59,0,22,22,0,132,89,43,43,0,126,38,66,0,2,0,15,5,104,51,3,18,32,0,132,88,44,154,154,0
"E01000940",963,154,16,2,14,138,93,31,10,4,170,125,78,5,38,4,33,12,80,53,23,3,1,78,16,16,0,62,62,0,59,45,14,14,0,75,10,56,1,3,0,5,0,52,22,2,9,18,1,105,62,43,190,189,1
"E01000941",1051,103,21,2,19,82,61,11,9,1,175,102,54,18,30,0,41,32,90,60,21,9,0,118,29,29,0,89,89,0,117,81,36,35,1,122,41,58,7,1,0,15,0,129,50,13,16,49,1,123,105,18,74,74,0
"E01000942",1053,225,20,0,20,205,119,45,37,4,200,138,84,6,41,7,39,23,68,48,10,10,0,72,27,27,0,45,45,0,45,28,17,17,0,73,11,37,2,0,0,5,18,48,19,2,13,14,0,44,21,23,278,278,0
"E01000943",905,184,22,2,20,162,111,17,27,7,235,175,122,10,33,10,48,12,45,34,6,5,0,54,12,12,0,42,42,0,29,20,9,5,4,54,15,31,1,1,0,5,1,32,5,1,17,9,0,61,38,23,211,211,0
"E01000944",1735,173,95,0,95,78,44,21,11,2,273,132,99,10,21,2,134,7,115,70,42,1,2,138,45,45,0,93,93,0,86,77,9,9,0,200,69,99,1,4,1,26,0,120,53,0,39,28,0,162,120,42,468,468,0
"E01000945",1331,173,13,0,13,160,86,42,26,6,243,167,103,32,23,9,51,25,115,73,32,9,1,119,51,51,0,68,68,0,72,64,8,8,0,89,23,57,4,1,0,1,3,167,107,2,36,22,0,72,46,26,281,281,0
"E01000946",1232,251,62,9,53,189,73,60,45,11,380,250,177,32,39,2,105,25,92,43,36,9,4,115,49,49,0,66,66,0,46,33,13,13,0,110,45,45,1,3,0,16,0,46,13,3,7,23,0,76,67,9,116,114,2
"E01000947",1789,451,48,0,48,403,305,55,38,5,352,248,144,45,57,2,77,27,99,45,39,11,4,186,66,66,0,120,120,0,96,48,48,43,5,113,45,51,3,0,0,8,6,99,36,5,32,26,0,143,106,37,250,250,0
"E01000948",1433,330,88,4,84,242,130,46,57,9,415,317,202,39,64,12,89,9,105,55,33,14,3,156,44,44,0,112,112,0,52,33,19,18,1,124,20,73,8,1,0,14,8,81,20,3,24,34,0,78,54,24,92,92,0
"E01000949",1351,124,40,0,40,84,58,17,9,0,401,255,207,17,27,4,74,72,170,75,67,25,3,98,29,29,0,69,69,0,115,36,79,72,7,163,39,104,0,5,0,12,3,88,16,4,20,48,0,107,48,59,85,85,0
"E01000950",1263,57,8,0,8,49,25,11,11,2,184,133,92,12,20,9,40,11,85,52,24,9,0,163,30,30,0,133,133,0,139,79,60,60,0,183,63,104,0,4,0,8,4,153,61,6,33,53,0,170,128,42,129,125,4
"E01000951",1304,83,9,0,9,74,42,18,13,1,191,117,86,2,27,2,68,6,98,61,25,12,0,138,41,41,0,97,97,0,132,67,65,60,5,141,44,68,1,14,0,1,13,153,50,3,52,48,0,139,103,36,229,229,0
"E01000952",1455,137,29,0,29,108,51,40,16,1,259,176,126,14,36,0,59,24,126,51,67,4,4,132,41,41,0,91,91,0,97,54,43,43,0,208,56,117,8,11,0,7,9,128,39,8,43,38,0,147,116,31,221,221,0
"E01000953",1366,114,18,3,15,96,72,23,1,0,192,117,93,13,11,0,48,27,144,64,54,26,0,87,18,18,0,69,69,0,154,104,50,44,6,222,59,115,2,5,0,41,0,157,55,3,42,57,0,145,123,22,151,151,0
