"GeographyCode","KS610EW0001","KS610EW0002","KS610EW0003","KS610EW0004","KS610EW0005","KS610EW0006","KS610EW0007","KS610EW0008","KS610EW0009","KS610EW0010","KS610EW0011","KS610EW0012","KS610EW0013","KS610EW0014","KS610EW0015","KS610EW0016","KS610EW0017","KS610EW0018","KS610EW0019"
"E00004120",87,11,35,27,7,0,4,2,0,1,12.6436781609195,40.2298850574713,31.0344827586207,8.04597701149425,0,4.59770114942529,2.29885057471264,0,1.14942528735632
"E00004121",70,6,32,21,7,0,2,1,0,1,8.57142857142857,45.7142857142857,30,10,0,2.85714285714286,1.42857142857143,0,1.42857142857143
"E00004122",49,5,14,13,11,0,3,2,0,1,10.2040816326531,28.5714285714286,26.530612244898,22.4489795918367,0,6.12244897959184,4.08163265306122,0,2.04081632653061
"E00004123",81,10,28,21,13,0,5,2,0,2,12.3456790123457,34.5679012345679,25.9259259259259,16.0493827160494,0,6.17283950617284,2.46913580246914,0,2.46913580246914
"E00004124",48,12,13,10,9,0,2,0,0,2,25,27.0833333333333,20.8333333333333,18.75,0,4.16666666666667,0,0,4.16666666666667
"E00004125",98,15,42,20,14,1,4,1,0,1,15.3061224489796,42.8571428571429,20.4081632653061,14.2857142857143,1.02040816326531,4.08163265306122,1.02040816326531,0,1.02040816326531
"E00004126",76,15,26,15,10,0,7,1,1,1,19.7368421052632,34.2105263157895,19.7368421052632,13.1578947368421,0,9.21052631578947,1.31578947368421,1.31578947368421,1.31578947368421
"E00004127",76,7,28,14,15,0,7,2,0,3,9.21052631578947,36.8421052631579,18.4210526315789,19.7368421052632,0,9.21052631578947,2.63157894736842,0,3.94736842105263
"E00004128",84,11,29,32,5,0,3,1,1,2,13.0952380952381,34.5238095238095,38.0952380952381,5.95238095238095,0,3.57142857142857,1.19047619047619,1.19047619047619,2.38095238095238
"E00004129",85,9,34,21,12,0,6,2,0,1,10.5882352941176,40,24.7058823529412,14.1176470588235,0,7.05882352941176,2.35294117647059,0,1.17647058823529
"E00004130",83,10,30,26,6,1,4,3,0,3,12.0481927710843,36.144578313253,31.3253012048193,7.2289156626506,1.20481927710843,4.81927710843374,3.6144578313253,0,3.6144578313253
"E00004131",90,15,31,22,1,6,4,7,0,4,16.6666666666667,34.4444444444444,24.4444444444444,1.11111111111111,6.66666666666667,4.44444444444444,7.77777777777778,0,4.44444444444444
"E00004132",66,15,26,19,3,0,1,1,0,1,22.7272727272727,39.3939393939394,28.7878787878788,4.54545454545455,0,1.51515151515152,1.51515151515152,0,1.51515151515152
"E00004133",79,14,29,19,6,0,6,4,0,1,17.7215189873418,36.7088607594937,24.0506329113924,7.59493670886076,0,7.59493670886076,5.06329113924051,0,1.26582278481013
"E00004134",50,9,14,13,7,0,3,2,1,1,18,28,26,14,0,6,4,2,2
"E00004135",61,7,21,12,10,0,5,4,0,2,11.4754098360656,34.4262295081967,19.672131147541,16.3934426229508,0,8.19672131147541,6.55737704918033,0,3.27868852459016
"E00004136",69,7,30,25,4,0,1,1,0,1,10.1449275362319,43.4782608695652,36.231884057971,5.79710144927536,0,1.44927536231884,1.44927536231884,0,1.44927536231884
