"GeographyCode","KS205EW0001","KS205EW0002","KS205EW0003","KS205EW0004","KS205EW0005","KS205EW0006","KS205EW0007","KS205EW0008","KS205EW0009","KS205EW0010","KS205EW0011","KS205EW0012","KS205EW0013","KS205EW0014","KS205EW0015","KS205EW0016","KS205EW0017","KS205EW0018","KS205EW0019","KS205EW0020","KS205EW0021","KS205EW0022","KS205EW0023","KS205EW0024","KS205EW0025"
"E02000183",7913,338,5744,227,778,91,103,226,614,36,57,285,0,4.27145204094528,72.5894098319222,2.86869708075319,9.83192215341843,1.15000631871604,1.30165550360167,2.85605964867939,7.7593832933148,0.454947554656894,0.720333628206748,3.60166814103374,0
"E02000184",8882,510,6328,253,894,89,132,480,215,15,85,168,0,5.74195001125873,71.2452150416573,2.84845755460482,10.0653006079712,1.00202657059221,1.48615176761991,5.40418824589057,2.42062598513848,0.16888088268408,0.956991668543121,1.8914658860617,0
"E02000185",8290,508,5543,365,939,127,226,454,216,11,86,178,0,6.12786489746683,66.8636911942099,4.40289505428227,11.3268998793727,1.53196622436671,2.72617611580217,5.47647768395657,2.60554885404101,0.132689987937274,1.03739445114596,2.14716525934861,0
"E02000186",6687,332,4415,204,821,112,103,522,331,10,51,209,0,4.96485718558397,66.0236279347989,3.05069537909376,12.2775534619411,1.67489158067893,1.54030207866009,7.80619111709287,4.94990279647076,0.149543891132047,0.762673844773441,3.12546732465979,0
"E02000187",8155,608,5946,198,714,66,131,477,104,3,73,72,0,7.45554874310239,72.9123237277744,2.42795830778663,8.75536480686695,0.809319435928878,1.60637645616186,5.84917228694053,1.27529123237278,0.0367872470876763,0.895156345800123,0.88289393010423,0
"E02000188",8322,484,5819,155,743,118,113,698,137,6,54,204,0,5.81590963710646,69.9230954097573,1.86253304494112,8.92814227349195,1.41792838260034,1.3578466714732,8.38740687334775,1.64623888488344,0.0720980533525595,0.648882480173035,2.45133381398702,0
"E02000189",5944,356,3736,97,893,62,129,508,220,7,47,127,0,5.98923283983849,62.8532974427995,1.63189771197847,15.0235531628533,1.04306864064603,2.17025572005384,8.5464333781965,3.70121130551817,0.117765814266487,0.7907133243607,2.13660834454913,0
"E02000190",7530,376,4598,157,1062,118,118,905,310,19,63,124,2,4.9933598937583,61.062416998672,2.08499335989376,14.1035856573705,1.56706507304117,1.56706507304117,12.0185922974768,4.11686586985392,0.252324037184595,0.836653386454183,1.64674634794157,0.0265604249667995
"E02000191",7497,171,4286,166,1251,125,134,1138,354,36,66,190,3,2.28091236494598,57.1695344804589,2.21421902094171,16.6866746698679,1.66733360010671,1.78738161931439,15.1794050953715,4.7218887555022,0.480192076830732,0.880352140856343,2.5343470721622,0.040016006402561
"E02000192",7157,408,5065,164,787,121,109,380,240,10,53,150,1,5.70071258907363,70.7698756462205,2.29146290345117,10.9962274696102,1.69065250803409,1.5229844907084,5.30948721531368,3.3533603465139,0.139723347771413,0.740533743188487,2.09585021657119,0.0139723347771413
"E02000193",7630,268,4784,171,1089,184,179,690,366,8,51,255,4,3.51245085190039,62.699868938401,2.24115334207077,14.2726081258191,2.41153342070773,2.34600262123198,9.043250327654,4.79685452162516,0.104849279161206,0.668414154652687,3.34207077326343,0.0524246395806029
