"GeographyCode","KS604EW0001","KS604EW0002","KS604EW0003","KS604EW0004","KS604EW0005","KS604EW0006","KS604EW0007","KS604EW0008","KS604EW0009","KS604EW0010","KS604EW0011","KS604EW0012","KS604EW0013","KS604EW0014","KS604EW0015","KS604EW0016","KS604EW0017","KS604EW0018","KS604EW0019","KS604EW0020","KS604EW0021","KS604EW0022","KS604EW0023","KS604EW0024","KS604EW0025","KS604EW0026","KS604EW0027","KS604EW0028","KS604EW0029"
"E00004120",187,17,22,87,61,100,7,8,46,39,87,10,14,41,22,9.09090909090909,11.7647058823529,46.524064171123,32.620320855615,53.475935828877,3.74331550802139,4.27807486631016,24.5989304812834,20.855614973262,46.524064171123,5.3475935828877,7.48663101604278,21.9251336898396,11.7647058823529
"E00004121",142,11,14,71,46,72,4,8,30,30,70,7,6,41,16,7.74647887323944,9.85915492957746,50,32.3943661971831,50.7042253521127,2.8169014084507,5.63380281690141,21.1267605633803,21.1267605633803,49.2957746478873,4.92957746478873,4.22535211267606,28.8732394366197,11.2676056338028
"E00004122",125,5,18,61,41,76,2,4,36,34,49,3,14,25,7,4,14.4,48.8,32.8,60.8,1.6,3.2,28.8,27.2,39.2,2.4,11.2,20,5.6
"E00004123",170,20,22,89,39,89,5,9,44,31,81,15,13,45,8,11.7647058823529,12.9411764705882,52.3529411764706,22.9411764705882,52.3529411764706,2.94117647058824,5.29411764705882,25.8823529411765,18.2352941176471,47.6470588235294,8.82352941176471,7.64705882352941,26.4705882352941,4.70588235294118
"E00004124",91,5,9,57,20,43,2,2,27,12,48,3,7,30,8,5.49450549450549,9.89010989010989,62.6373626373626,21.978021978022,47.2527472527472,2.1978021978022,2.1978021978022,29.6703296703297,13.1868131868132,52.7472527472528,3.2967032967033,7.69230769230769,32.967032967033,8.79120879120879
"E00004125",179,4,17,106,52,81,1,4,46,30,98,3,13,60,22,2.23463687150838,9.49720670391061,59.2178770949721,29.0502793296089,45.2513966480447,0.558659217877095,2.23463687150838,25.6983240223464,16.7597765363128,54.7486033519553,1.67597765363128,7.26256983240224,33.5195530726257,12.2905027932961
"E00004126",170,9,14,80,67,94,5,4,41,44,76,4,10,39,23,5.29411764705882,8.23529411764706,47.0588235294118,39.4117647058824,55.2941176470588,2.94117647058824,2.35294117647059,24.1176470588235,25.8823529411765,44.7058823529412,2.35294117647059,5.88235294117647,22.9411764705882,13.5294117647059
"E00004127",167,10,27,86,44,91,3,9,49,30,76,7,18,37,14,5.98802395209581,16.1676646706587,51.497005988024,26.3473053892216,54.4910179640719,1.79640718562874,5.38922155688623,29.3413173652695,17.9640718562874,45.5089820359281,4.19161676646707,10.7784431137725,22.1556886227545,8.38323353293413
"E00004128",171,11,12,84,64,87,6,1,38,42,84,5,11,46,22,6.4327485380117,7.01754385964912,49.1228070175439,37.4269005847953,50.8771929824561,3.50877192982456,0.584795321637427,22.2222222222222,24.5614035087719,49.1228070175439,2.92397660818713,6.4327485380117,26.9005847953216,12.8654970760234
"E00004129",178,5,17,101,55,93,2,7,49,35,85,3,10,52,20,2.80898876404494,9.55056179775281,56.7415730337079,30.8988764044944,52.247191011236,1.12359550561798,3.93258426966292,27.5280898876405,19.6629213483146,47.752808988764,1.68539325842697,5.61797752808989,29.2134831460674,11.2359550561798
"E00004130",172,11,27,96,38,89,4,11,46,28,83,7,16,50,10,6.3953488372093,15.6976744186047,55.8139534883721,22.093023255814,51.7441860465116,2.32558139534884,6.3953488372093,26.7441860465116,16.2790697674419,48.2558139534884,4.06976744186047,9.30232558139535,29.0697674418605,5.81395348837209
"E00004131",179,18,25,80,56,89,4,5,42,38,90,14,20,38,18,10.0558659217877,13.9664804469274,44.6927374301676,31.2849162011173,49.7206703910614,2.23463687150838,2.79329608938547,23.463687150838,21.2290502793296,50.2793296089386,7.82122905027933,11.1731843575419,21.2290502793296,10.0558659217877
"E00004132",130,6,16,63,45,64,2,5,25,32,66,4,11,38,13,4.61538461538462,12.3076923076923,48.4615384615385,34.6153846153846,49.2307692307692,1.53846153846154,3.84615384615385,19.2307692307692,24.6153846153846,50.7692307692308,3.07692307692308,8.46153846153846,29.2307692307692,10
"E00004133",150,12,21,58,59,71,3,7,24,37,79,9,14,34,22,8,14,38.6666666666667,39.3333333333333,47.3333333333333,2,4.66666666666667,16,24.6666666666667,52.6666666666667,6,9.33333333333333,22.6666666666667,14.6666666666667
"E00004134",104,11,6,56,31,54,4,2,34,14,50,7,4,22,17,10.5769230769231,5.76923076923077,53.8461538461538,29.8076923076923,51.9230769230769,3.84615384615385,1.92307692307692,32.6923076923077,13.4615384615385,48.0769230769231,6.73076923076923,3.84615384615385,21.1538461538462,16.3461538461538
"E00004135",115,9,17,54,35,54,4,3,28,19,61,5,14,26,16,7.82608695652174,14.7826086956522,46.9565217391304,30.4347826086957,46.9565217391304,3.47826086956522,2.60869565217391,24.3478260869565,16.5217391304348,53.0434782608696,4.34782608695652,12.1739130434783,22.6086956521739,13.9130434782609
"E00004136",144,7,12,64,61,75,2,5,32,36,69,5,7,32,25,4.86111111111111,8.33333333333333,44.4444444444444,42.3611111111111,52.0833333333333,1.38888888888889,3.47222222222222,22.2222222222222,25,47.9166666666667,3.47222222222222,4.86111111111111,22.2222222222222,17.3611111111111
"E00004137",180,13,24,94,49,94,2,7,49,36,86,11,17,45,13,7.22222222222222,13.3333333333333,52.2222222222222,27.2222222222222,52.2222222222222,1.11111111111111,3.88888888888889,27.2222222222222,20,47.7777777777778,6.11111111111111,9.44444444444444,25,7.22222222222222
"E00004138",126,11,16,60,39,69,1,7,33,28,57,10,9,27,11,8.73015873015873,12.6984126984127,47.6190476190476,30.952380952381,54.7619047619048,0.793650793650794,5.55555555555556,26.1904761904762,22.2222222222222,45.2380952380952,7.93650793650794,7.14285714285714,21.4285714285714,8.73015873015873
"E00004139",80,17,22,30,11,37,5,8,15,9,43,12,14,15,2,21.25,27.5,37.5,13.75,46.25,6.25,10,18.75,11.25,53.75,15,17.5,18.75,2.5
"E00004140",122,5,10,61,46,59,5,4,23,27,63,0,6,38,19,4.0983606557377,8.19672131147541,50,37.7049180327869,48.3606557377049,4.0983606557377,3.27868852459016,18.8524590163934,22.1311475409836,51.6393442622951,0,4.91803278688525,31.1475409836066,15.5737704918033
"E00004141",98,9,9,44,36,48,2,3,20,23,50,7,6,24,13,9.18367346938776,9.18367346938776,44.8979591836735,36.734693877551,48.9795918367347,2.04081632653061,3.06122448979592,20.4081632653061,23.469387755102,51.0204081632653,7.14285714285714,6.12244897959184,24.4897959183673,13.265306122449
"E00004142",151,7,20,74,50,86,4,10,37,35,65,3,10,37,15,4.63576158940397,13.2450331125828,49.0066225165563,33.112582781457,56.953642384106,2.64900662251656,6.62251655629139,24.5033112582781,23.1788079470199,43.046357615894,1.98675496688742,6.62251655629139,24.5033112582781,9.93377483443709
"E00004143",141,5,11,57,68,82,0,5,32,45,59,5,6,25,23,3.54609929078014,7.80141843971631,40.4255319148936,48.2269503546099,58.1560283687943,0,3.54609929078014,22.6950354609929,31.9148936170213,41.8439716312057,3.54609929078014,4.25531914893617,17.7304964539007,16.3120567375887
"E00004144",131,9,11,66,45,66,0,6,31,29,65,9,5,35,16,6.87022900763359,8.3969465648855,50.381679389313,34.3511450381679,50.381679389313,0,4.58015267175572,23.6641221374046,22.1374045801527,49.618320610687,6.87022900763359,3.81679389312977,26.7175572519084,12.2137404580153
"E00004145",161,16,15,83,47,81,3,4,41,33,80,13,11,42,14,9.93788819875776,9.3167701863354,51.5527950310559,29.1925465838509,50.3105590062112,1.86335403726708,2.48447204968944,25.4658385093168,20.4968944099379,49.6894409937888,8.07453416149068,6.83229813664596,26.0869565217391,8.69565217391304
"E00004146",172,13,16,85,58,77,6,5,33,33,95,7,11,52,25,7.55813953488372,9.30232558139535,49.4186046511628,33.7209302325581,44.7674418604651,3.48837209302326,2.90697674418605,19.1860465116279,19.1860465116279,55.2325581395349,4.06976744186047,6.3953488372093,30.2325581395349,14.5348837209302
"E00004147",152,3,13,85,51,77,0,5,39,33,75,3,8,46,18,1.97368421052632,8.55263157894737,55.921052631579,33.5526315789474,50.6578947368421,0,3.28947368421053,25.6578947368421,21.7105263157895,49.3421052631579,1.97368421052632,5.26315789473684,30.2631578947368,11.8421052631579
"E00004148",101,8,17,48,28,53,3,3,25,22,48,5,14,23,6,7.92079207920792,16.8316831683168,47.5247524752475,27.7227722772277,52.4752475247525,2.97029702970297,2.97029702970297,24.7524752475248,21.7821782178218,47.5247524752475,4.95049504950495,13.8613861386139,22.7722772277228,5.94059405940594
"E00004149",196,14,14,103,65,102,3,4,48,47,94,11,10,55,18,7.14285714285714,7.14285714285714,52.5510204081633,33.1632653061224,52.0408163265306,1.53061224489796,2.04081632653061,24.4897959183673,23.9795918367347,47.9591836734694,5.61224489795918,5.10204081632653,28.0612244897959,9.18367346938776
"E00004150",222,8,12,127,75,117,1,3,69,44,105,7,9,58,31,3.6036036036036,5.40540540540541,57.2072072072072,33.7837837837838,52.7027027027027,0.45045045045045,1.35135135135135,31.0810810810811,19.8198198198198,47.2972972972973,3.15315315315315,4.05405405405405,26.1261261261261,13.963963963964
"E00004151",195,8,12,99,76,97,4,2,45,46,98,4,10,54,30,4.1025641025641,6.15384615384615,50.7692307692308,38.974358974359,49.7435897435897,2.05128205128205,1.02564102564103,23.0769230769231,23.5897435897436,50.2564102564103,2.05128205128205,5.12820512820513,27.6923076923077,15.3846153846154
"E00004152",130,10,14,52,54,76,5,3,30,38,54,5,11,22,16,7.69230769230769,10.7692307692308,40,41.5384615384615,58.4615384615385,3.84615384615385,2.30769230769231,23.0769230769231,29.2307692307692,41.5384615384615,3.84615384615385,8.46153846153846,16.9230769230769,12.3076923076923
"E00004153",123,7,18,69,29,70,4,4,39,23,53,3,14,30,6,5.69105691056911,14.6341463414634,56.0975609756098,23.5772357723577,56.9105691056911,3.2520325203252,3.2520325203252,31.7073170731707,18.6991869918699,43.0894308943089,2.4390243902439,11.3821138211382,24.390243902439,4.8780487804878
"E00004154",160,9,8,85,58,95,1,3,56,35,65,8,5,29,23,5.625,5,53.125,36.25,59.375,0.625,1.875,35,21.875,40.625,5,3.125,18.125,14.375
"E00004155",135,10,18,57,50,73,2,5,30,36,62,8,13,27,14,7.40740740740741,13.3333333333333,42.2222222222222,37.037037037037,54.0740740740741,1.48148148148148,3.7037037037037,22.2222222222222,26.6666666666667,45.9259259259259,5.92592592592593,9.62962962962963,20,10.3703703703704
"E00004156",132,8,17,69,38,73,6,6,35,26,59,2,11,34,12,6.06060606060606,12.8787878787879,52.2727272727273,28.7878787878788,55.3030303030303,4.54545454545455,4.54545454545455,26.5151515151515,19.6969696969697,44.6969696969697,1.51515151515152,8.33333333333333,25.7575757575758,9.09090909090909
"E00004157",131,4,21,75,31,76,2,10,43,21,55,2,11,32,10,3.05343511450382,16.030534351145,57.2519083969466,23.6641221374046,58.0152671755725,1.52671755725191,7.63358778625954,32.824427480916,16.030534351145,41.9847328244275,1.52671755725191,8.3969465648855,24.4274809160305,7.63358778625954
"E00004158",111,13,15,59,24,55,3,4,34,14,56,10,11,25,10,11.7117117117117,13.5135135135135,53.1531531531532,21.6216216216216,49.5495495495495,2.7027027027027,3.6036036036036,30.6306306306306,12.6126126126126,50.4504504504504,9.00900900900901,9.90990990990991,22.5225225225225,9.00900900900901
"E00004159",120,14,35,54,17,67,8,15,32,12,53,6,20,22,5,11.6666666666667,29.1666666666667,45,14.1666666666667,55.8333333333333,6.66666666666667,12.5,26.6666666666667,10,44.1666666666667,5,16.6666666666667,18.3333333333333,4.16666666666667
"E00004160",62,9,19,31,3,25,1,8,14,2,37,8,11,17,1,14.5161290322581,30.6451612903226,50,4.83870967741935,40.3225806451613,1.61290322580645,12.9032258064516,22.5806451612903,3.2258064516129,59.6774193548387,12.9032258064516,17.741935483871,27.4193548387097,1.61290322580645
"E00004161",121,11,11,63,36,55,2,5,27,21,66,9,6,36,15,9.09090909090909,9.09090909090909,52.0661157024793,29.7520661157025,45.4545454545455,1.65289256198347,4.13223140495868,22.3140495867769,17.3553719008264,54.5454545454545,7.43801652892562,4.95867768595041,29.7520661157025,12.396694214876
