"GeographyCode","KS106EW0001","KS106EW0002","KS106EW0003","KS106EW0004","KS106EW0005","KS106EW0006","KS106EW0007","KS106EW0008","KS106EW0009","KS106EW0010","KS106EW0011","KS106EW0012","KS106EW0013"
"E00004341",132,0,15,19,14,1,11,0,11.3636363636364,14.3939393939394,10.6060606060606,0.757575757575758,8.33333333333333
"E00004342",94,1,13,20,11,0,11,1.06382978723404,13.8297872340426,21.2765957446809,11.7021276595745,0,11.7021276595745
"E00004343",120,2,22,22,13,1,19,1.66666666666667,18.3333333333333,18.3333333333333,10.8333333333333,0.833333333333333,15.8333333333333
"E00004344",118,3,29,19,13,5,17,2.54237288135593,24.5762711864407,16.1016949152542,11.0169491525424,4.23728813559322,14.4067796610169
"E00004345",121,4,20,38,18,4,17,3.30578512396694,16.5289256198347,31.404958677686,14.8760330578512,3.30578512396694,14.0495867768595
"E00004346",94,1,21,33,14,3,22,1.06382978723404,22.3404255319149,35.1063829787234,14.8936170212766,3.19148936170213,23.4042553191489
"E00004347",97,3,16,33,15,3,11,3.09278350515464,16.4948453608247,34.020618556701,15.4639175257732,3.09278350515464,11.340206185567
"E00004348",131,4,37,34,13,1,26,3.05343511450382,28.2442748091603,25.9541984732824,9.9236641221374,0.763358778625954,19.8473282442748
"E00004349",117,3,21,56,22,6,18,2.56410256410256,17.9487179487179,47.8632478632479,18.8034188034188,5.12820512820513,15.3846153846154
"E00004350",125,1,35,27,14,3,19,0.8,28,21.6,11.2,2.4,15.2
"E00004351",131,4,27,27,11,3,17,3.05343511450382,20.6106870229008,20.6106870229008,8.3969465648855,2.29007633587786,12.9770992366412
"E00004352",118,4,23,41,20,2,12,3.38983050847458,19.4915254237288,34.7457627118644,16.9491525423729,1.69491525423729,10.1694915254237
"E00004353",137,2,50,19,8,1,24,1.45985401459854,36.4963503649635,13.8686131386861,5.83941605839416,0.72992700729927,17.5182481751825
"E00004354",108,0,18,22,11,2,10,0,16.6666666666667,20.3703703703704,10.1851851851852,1.85185185185185,9.25925925925926
"E00004355",122,3,30,27,14,3,22,2.45901639344262,24.5901639344262,22.1311475409836,11.4754098360656,2.45901639344262,18.0327868852459
"E00004356",121,3,12,47,21,2,5,2.47933884297521,9.91735537190083,38.8429752066116,17.3553719008264,1.65289256198347,4.13223140495868
"E00004357",118,0,14,62,33,0,5,0,11.864406779661,52.5423728813559,27.9661016949153,0,4.23728813559322
"E00004358",114,6,33,30,16,0,25,5.26315789473684,28.9473684210526,26.3157894736842,14.0350877192982,0,21.9298245614035
"E00004359",121,2,22,41,22,2,18,1.65289256198347,18.1818181818182,33.8842975206612,18.1818181818182,1.65289256198347,14.8760330578512
"E00004360",118,1,17,34,16,1,19,0.847457627118644,14.4067796610169,28.8135593220339,13.5593220338983,0.847457627118644,16.1016949152542
"E00004361",99,3,20,18,6,6,14,3.03030303030303,20.2020202020202,18.1818181818182,6.06060606060606,6.06060606060606,14.1414141414141
"E00004362",127,17,34,55,17,17,23,13.3858267716535,26.7716535433071,43.3070866141732,13.3858267716535,13.3858267716535,18.1102362204724
"E00004363",153,20,47,55,25,12,44,13.0718954248366,30.718954248366,35.9477124183007,16.3398692810458,7.84313725490196,28.7581699346405
"E00004364",225,25,73,60,29,15,55,11.1111111111111,32.4444444444444,26.6666666666667,12.8888888888889,6.66666666666667,24.4444444444444
"E00004365",139,3,16,19,11,4,15,2.15827338129496,11.5107913669065,13.6690647482014,7.9136690647482,2.87769784172662,10.7913669064748
"E00004366",165,10,81,32,12,8,57,6.06060606060606,49.0909090909091,19.3939393939394,7.27272727272727,4.84848484848485,34.5454545454545
"E00004367",148,16,46,49,20,17,47,10.8108108108108,31.0810810810811,33.1081081081081,13.5135135135135,11.4864864864865,31.7567567567568
"E00004368",175,0,25,36,20,4,21,0,14.2857142857143,20.5714285714286,11.4285714285714,2.28571428571429,12
"E00004369",123,9,45,35,12,13,44,7.31707317073171,36.5853658536585,28.4552845528455,9.75609756097561,10.5691056910569,35.7723577235772
"E00004370",117,6,47,21,10,5,54,5.12820512820513,40.1709401709402,17.9487179487179,8.54700854700855,4.27350427350427,46.1538461538462
"E00004371",103,17,33,33,8,14,27,16.504854368932,32.0388349514563,32.0388349514563,7.76699029126214,13.5922330097087,26.2135922330097
"E00004372",109,10,20,40,18,7,20,9.1743119266055,18.348623853211,36.697247706422,16.5137614678899,6.42201834862385,18.348623853211
"E00004373",146,16,46,40,14,15,44,10.958904109589,31.5068493150685,27.3972602739726,9.58904109589041,10.2739726027397,30.1369863013699
"E00004374",97,14,29,42,24,10,24,14.4329896907216,29.8969072164948,43.298969072165,24.7422680412371,10.3092783505155,24.7422680412371
"E00004375",119,2,31,24,16,3,13,1.68067226890756,26.0504201680672,20.1680672268908,13.4453781512605,2.52100840336134,10.9243697478992
"E00004376",176,15,50,48,17,16,43,8.52272727272727,28.4090909090909,27.2727272727273,9.65909090909091,9.09090909090909,24.4318181818182
"E00004377",95,15,38,33,11,10,28,15.7894736842105,40,34.7368421052632,11.5789473684211,10.5263157894737,29.4736842105263
"E00004378",137,10,18,34,20,11,19,7.2992700729927,13.1386861313869,24.8175182481752,14.5985401459854,8.02919708029197,13.8686131386861
"E00004379",135,6,31,28,11,10,22,4.44444444444444,22.962962962963,20.7407407407407,8.14814814814815,7.40740740740741,16.2962962962963
"E00004380",152,10,67,33,14,10,58,6.57894736842105,44.078947368421,21.7105263157895,9.21052631578947,6.57894736842105,38.1578947368421
"E00004381",117,2,10,36,14,14,9,1.70940170940171,8.54700854700855,30.7692307692308,11.965811965812,11.965811965812,7.69230769230769
"E00004382",139,3,37,31,18,2,24,2.15827338129496,26.6187050359712,22.3021582733813,12.9496402877698,1.43884892086331,17.2661870503597
"E00004383",103,2,21,17,5,1,22,1.94174757281553,20.3883495145631,16.504854368932,4.85436893203883,0.970873786407767,21.3592233009709
"E00004384",101,5,21,27,9,2,16,4.95049504950495,20.7920792079208,26.7326732673267,8.91089108910891,1.98019801980198,15.8415841584158
"E00004385",91,6,12,33,14,4,13,6.59340659340659,13.1868131868132,36.2637362637363,15.3846153846154,4.3956043956044,14.2857142857143
"E00004386",101,0,20,34,18,1,19,0,19.8019801980198,33.6633663366337,17.8217821782178,0.99009900990099,18.8118811881188
"E00004387",89,1,14,17,6,2,22,1.12359550561798,15.7303370786517,19.1011235955056,6.74157303370786,2.24719101123596,24.7191011235955
"E00004388",99,0,16,26,5,4,11,0,16.1616161616162,26.2626262626263,5.05050505050505,4.04040404040404,11.1111111111111
"E00004389",108,1,14,31,16,6,14,0.925925925925926,12.962962962963,28.7037037037037,14.8148148148148,5.55555555555556,12.962962962963
"E00004390",113,2,22,29,14,2,24,1.76991150442478,19.4690265486726,25.6637168141593,12.3893805309735,1.76991150442478,21.2389380530973
"E00004391",128,1,23,38,22,2,21,0.78125,17.96875,29.6875,17.1875,1.5625,16.40625
"E00004392",95,6,23,28,7,4,21,6.31578947368421,24.2105263157895,29.4736842105263,7.36842105263158,4.21052631578947,22.1052631578947
"E00004393",113,15,17,37,15,9,24,13.2743362831858,15.0442477876106,32.7433628318584,13.2743362831858,7.9646017699115,21.2389380530973
"E00004394",94,10,15,29,10,8,12,10.6382978723404,15.9574468085106,30.8510638297872,10.6382978723404,8.51063829787234,12.7659574468085
"E00004395",133,1,36,26,11,2,21,0.75187969924812,27.0676691729323,19.5488721804511,8.27067669172932,1.50375939849624,15.7894736842105
"E00004396",131,12,40,34,16,4,40,9.16030534351145,30.5343511450382,25.9541984732824,12.2137404580153,3.05343511450382,30.5343511450382
"E00004397",106,8,23,38,12,10,21,7.54716981132075,21.6981132075472,35.8490566037736,11.3207547169811,9.43396226415094,19.811320754717
"E00004398",99,6,27,30,14,5,22,6.06060606060606,27.2727272727273,30.3030303030303,14.1414141414141,5.05050505050505,22.2222222222222
"E00004399",131,23,28,62,26,17,29,17.5572519083969,21.3740458015267,47.3282442748092,19.8473282442748,12.9770992366412,22.1374045801527
"E00004400",180,15,80,37,19,8,70,8.33333333333333,44.4444444444444,20.5555555555556,10.5555555555556,4.44444444444444,38.8888888888889
"E00004401",128,4,27,32,19,7,18,3.125,21.09375,25,14.84375,5.46875,14.0625
"E00004402",127,4,24,25,12,5,15,3.1496062992126,18.8976377952756,19.6850393700787,9.44881889763779,3.93700787401575,11.8110236220472
"E00004403",128,0,25,21,9,1,20,0,19.53125,16.40625,7.03125,0.78125,15.625
"E00004404",116,1,29,31,19,2,18,0.862068965517241,25,26.7241379310345,16.3793103448276,1.72413793103448,15.5172413793103
"E00004405",128,2,29,40,11,3,11,1.5625,22.65625,31.25,8.59375,2.34375,8.59375
"E00004406",117,2,27,25,9,2,30,1.70940170940171,23.0769230769231,21.3675213675214,7.69230769230769,1.70940170940171,25.6410256410256
"E00004407",118,1,30,33,13,3,12,0.847457627118644,25.4237288135593,27.9661016949153,11.0169491525424,2.54237288135593,10.1694915254237
"E00004408",106,3,17,39,18,2,11,2.83018867924528,16.0377358490566,36.7924528301887,16.9811320754717,1.88679245283019,10.377358490566
"E00004409",108,4,29,26,8,8,18,3.7037037037037,26.8518518518519,24.0740740740741,7.40740740740741,7.40740740740741,16.6666666666667
"E00004410",120,2,26,37,15,3,19,1.66666666666667,21.6666666666667,30.8333333333333,12.5,2.5,15.8333333333333
"E00004411",114,0,13,29,14,2,22,0,11.4035087719298,25.4385964912281,12.280701754386,1.75438596491228,19.2982456140351
"E00004412",128,1,21,28,10,1,16,0.78125,16.40625,21.875,7.8125,0.78125,12.5
"E00004413",101,2,12,41,26,2,6,1.98019801980198,11.8811881188119,40.5940594059406,25.7425742574257,1.98019801980198,5.94059405940594
"E00004414",123,3,21,31,15,5,20,2.4390243902439,17.0731707317073,25.2032520325203,12.1951219512195,4.0650406504065,16.260162601626
"E00004415",139,0,17,38,21,3,22,0,12.2302158273381,27.3381294964029,15.1079136690647,2.15827338129496,15.8273381294964
"E00004416",114,1,26,29,11,2,22,0.87719298245614,22.8070175438596,25.4385964912281,9.64912280701754,1.75438596491228,19.2982456140351
"E00004417",125,0,21,31,12,3,17,0,16.8,24.8,9.6,2.4,13.6
"E00004418",114,4,20,31,13,1,15,3.50877192982456,17.5438596491228,27.1929824561404,11.4035087719298,0.87719298245614,13.1578947368421
"E00004419",126,2,15,18,10,2,7,1.58730158730159,11.9047619047619,14.2857142857143,7.93650793650794,1.58730158730159,5.55555555555556
"E00004420",112,2,19,29,13,3,18,1.78571428571429,16.9642857142857,25.8928571428571,11.6071428571429,2.67857142857143,16.0714285714286
"E00004421",123,2,16,38,23,0,10,1.6260162601626,13.0081300813008,30.8943089430894,18.6991869918699,0,8.13008130081301
"E00004422",92,0,22,17,7,1,17,0,23.9130434782609,18.4782608695652,7.60869565217391,1.08695652173913,18.4782608695652
"E00004423",122,3,33,31,16,5,18,2.45901639344262,27.0491803278689,25.4098360655738,13.1147540983607,4.0983606557377,14.7540983606557
"E00004424",117,2,16,19,9,1,16,1.70940170940171,13.6752136752137,16.2393162393162,7.69230769230769,0.854700854700855,13.6752136752137
"E00004425",140,3,24,41,19,4,17,2.14285714285714,17.1428571428571,29.2857142857143,13.5714285714286,2.85714285714286,12.1428571428571
"E00004426",143,3,32,29,13,1,20,2.0979020979021,22.3776223776224,20.2797202797203,9.09090909090909,0.699300699300699,13.986013986014
"E00004427",117,2,34,39,19,2,12,1.70940170940171,29.0598290598291,33.3333333333333,16.2393162393162,1.70940170940171,10.2564102564103
"E00004428",131,0,35,25,17,2,18,0,26.7175572519084,19.0839694656489,12.9770992366412,1.52671755725191,13.7404580152672
"E00004429",127,2,23,22,12,2,17,1.5748031496063,18.1102362204724,17.3228346456693,9.44881889763779,1.5748031496063,13.3858267716535
"E00004430",125,1,88,5,3,1,69,0.8,70.4,4,2.4,0.8,55.2
"E00004431",106,3,19,40,21,4,16,2.83018867924528,17.9245283018868,37.7358490566038,19.811320754717,3.77358490566038,15.0943396226415
"E00004432",135,0,17,25,15,2,19,0,12.5925925925926,18.5185185185185,11.1111111111111,1.48148148148148,14.0740740740741
"E00004433",139,1,30,34,20,4,17,0.719424460431655,21.5827338129496,24.4604316546763,14.3884892086331,2.87769784172662,12.2302158273381
"E00004435",119,5,55,20,5,6,36,4.20168067226891,46.218487394958,16.8067226890756,4.20168067226891,5.04201680672269,30.2521008403361
"E00004436",166,1,50,24,14,3,44,0.602409638554217,30.1204819277108,14.4578313253012,8.43373493975904,1.80722891566265,26.5060240963855
"E00004437",116,0,18,25,11,3,19,0,15.5172413793103,21.551724137931,9.48275862068965,2.58620689655172,16.3793103448276
"E00004438",118,2,25,14,9,3,11,1.69491525423729,21.1864406779661,11.864406779661,7.6271186440678,2.54237288135593,9.32203389830508
"E00004439",113,0,28,31,16,1,20,0,24.7787610619469,27.4336283185841,14.1592920353982,0.884955752212389,17.6991150442478
"E00004440",112,1,29,33,13,3,11,0.892857142857143,25.8928571428571,29.4642857142857,11.6071428571429,2.67857142857143,9.82142857142857
"E00004441",115,2,23,23,18,4,17,1.73913043478261,20,20,15.6521739130435,3.47826086956522,14.7826086956522
"E00004442",109,9,50,32,11,8,31,8.25688073394496,45.8715596330275,29.3577981651376,10.0917431192661,7.3394495412844,28.4403669724771
"E00004444",160,25,29,68,26,22,27,15.625,18.125,42.5,16.25,13.75,16.875
"E00004445",105,5,26,19,10,2,27,4.76190476190476,24.7619047619048,18.0952380952381,9.52380952380952,1.9047619047619,25.7142857142857
"E00004446",118,10,30,36,17,7,27,8.47457627118644,25.4237288135593,30.5084745762712,14.4067796610169,5.93220338983051,22.8813559322034
"E00004447",77,0,48,6,3,0,40,0,62.3376623376623,7.79220779220779,3.8961038961039,0,51.9480519480519
"E00004448",142,6,40,36,19,6,40,4.22535211267606,28.169014084507,25.3521126760563,13.3802816901408,4.22535211267606,28.169014084507
"E00004450",175,7,44,30,15,6,39,4,25.1428571428571,17.1428571428571,8.57142857142857,3.42857142857143,22.2857142857143
"E00004451",118,3,28,28,13,5,30,2.54237288135593,23.728813559322,23.728813559322,11.0169491525424,4.23728813559322,25.4237288135593
"E00004452",143,8,31,39,15,7,25,5.59440559440559,21.6783216783217,27.2727272727273,10.4895104895105,4.89510489510489,17.4825174825175
"E00004453",144,18,31,54,19,16,30,12.5,21.5277777777778,37.5,13.1944444444444,11.1111111111111,20.8333333333333
"E00004454",189,25,56,71,28,20,41,13.2275132275132,29.6296296296296,37.5661375661376,14.8148148148148,10.5820105820106,21.6931216931217
"E00004455",123,24,29,58,30,18,27,19.5121951219512,23.5772357723577,47.1544715447154,24.390243902439,14.6341463414634,21.9512195121951
"E00004456",124,19,32,56,32,13,32,15.3225806451613,25.8064516129032,45.1612903225806,25.8064516129032,10.4838709677419,25.8064516129032
"E00004457",117,2,17,30,21,3,12,1.70940170940171,14.5299145299145,25.6410256410256,17.9487179487179,2.56410256410256,10.2564102564103
"E00004458",182,16,33,55,24,14,30,8.79120879120879,18.1318681318681,30.2197802197802,13.1868131868132,7.69230769230769,16.4835164835165
"E00004459",154,25,62,52,23,10,45,16.2337662337662,40.2597402597403,33.7662337662338,14.9350649350649,6.49350649350649,29.2207792207792
"E00004460",100,9,32,35,20,7,24,9,32,35,20,7,24
"E00004461",131,24,21,63,29,22,23,18.3206106870229,16.030534351145,48.0916030534351,22.1374045801527,16.793893129771,17.5572519083969
"E00004462",114,3,25,21,12,1,23,2.63157894736842,21.9298245614035,18.4210526315789,10.5263157894737,0.87719298245614,20.1754385964912
"E00004463",139,20,41,58,26,14,30,14.3884892086331,29.4964028776978,41.726618705036,18.705035971223,10.0719424460432,21.5827338129496
"E00004464",89,0,84,0,0,0,58,0,94.3820224719101,0,0,0,65.1685393258427
"E00004465",166,17,49,45,13,14,45,10.2409638554217,29.5180722891566,27.1084337349398,7.83132530120482,8.43373493975904,27.1084337349398
"E00004466",121,0,23,8,5,1,14,0,19.0082644628099,6.61157024793388,4.13223140495868,0.826446280991736,11.5702479338843
"E00004467",133,10,46,32,12,10,41,7.5187969924812,34.5864661654135,24.0601503759398,9.02255639097744,7.5187969924812,30.8270676691729
"E00004468",143,29,26,61,26,17,26,20.2797202797203,18.1818181818182,42.6573426573427,18.1818181818182,11.8881118881119,18.1818181818182
"E00004469",122,2,27,21,10,1,22,1.63934426229508,22.1311475409836,17.2131147540984,8.19672131147541,0.819672131147541,18.0327868852459
"E00004470",140,10,34,34,16,9,33,7.14285714285714,24.2857142857143,24.2857142857143,11.4285714285714,6.42857142857143,23.5714285714286
"E00004471",117,0,16,10,7,1,16,0,13.6752136752137,8.54700854700855,5.98290598290598,0.854700854700855,13.6752136752137
"E00004472",156,10,34,34,10,11,39,6.41025641025641,21.7948717948718,21.7948717948718,6.41025641025641,7.05128205128205,25
"E00004473",124,2,37,19,7,3,21,1.61290322580645,29.8387096774194,15.3225806451613,5.64516129032258,2.41935483870968,16.9354838709677
"E00004474",142,6,21,27,19,2,21,4.22535211267606,14.7887323943662,19.0140845070423,13.3802816901408,1.40845070422535,14.7887323943662
"E00004475",123,15,26,46,21,13,27,12.1951219512195,21.1382113821138,37.3983739837398,17.0731707317073,10.5691056910569,21.9512195121951
"E00004476",134,20,37,45,21,9,36,14.9253731343284,27.6119402985075,33.5820895522388,15.6716417910448,6.71641791044776,26.865671641791
"E00004477",163,2,45,19,13,3,25,1.22699386503067,27.6073619631902,11.6564417177914,7.97546012269939,1.84049079754601,15.3374233128834
"E00004478",220,10,45,34,13,7,30,4.54545454545455,20.4545454545455,15.4545454545455,5.90909090909091,3.18181818181818,13.6363636363636
"E00004479",141,8,24,29,8,8,19,5.67375886524823,17.0212765957447,20.5673758865248,5.67375886524823,5.67375886524823,13.4751773049645
"E00004480",116,1,40,15,10,5,31,0.862068965517241,34.4827586206897,12.9310344827586,8.62068965517241,4.31034482758621,26.7241379310345
"E00004481",133,13,36,43,16,9,38,9.77443609022556,27.0676691729323,32.3308270676692,12.0300751879699,6.76691729323308,28.5714285714286
"E00004482",121,6,18,33,12,5,23,4.95867768595041,14.8760330578512,27.2727272727273,9.91735537190083,4.13223140495868,19.0082644628099
"E00004483",114,1,15,30,13,4,14,0.87719298245614,13.1578947368421,26.3157894736842,11.4035087719298,3.50877192982456,12.280701754386
"E00004484",112,8,14,32,18,5,17,7.14285714285714,12.5,28.5714285714286,16.0714285714286,4.46428571428571,15.1785714285714
"E00004485",123,4,28,32,13,5,24,3.2520325203252,22.7642276422764,26.0162601626016,10.5691056910569,4.0650406504065,19.5121951219512
"E00004486",116,6,32,28,10,7,24,5.17241379310345,27.5862068965517,24.1379310344828,8.62068965517241,6.03448275862069,20.6896551724138
"E00004487",112,3,27,22,8,6,26,2.67857142857143,24.1071428571429,19.6428571428571,7.14285714285714,5.35714285714286,23.2142857142857
"E00004488",82,9,25,34,10,7,20,10.9756097560976,30.4878048780488,41.4634146341463,12.1951219512195,8.53658536585366,24.390243902439
"E00004489",120,7,22,36,20,6,26,5.83333333333333,18.3333333333333,30,16.6666666666667,5,21.6666666666667
"E00004490",94,13,22,30,12,4,23,13.8297872340426,23.4042553191489,31.9148936170213,12.7659574468085,4.25531914893617,24.468085106383
"E00004491",149,12,62,32,13,10,54,8.05369127516778,41.6107382550336,21.4765100671141,8.7248322147651,6.71140939597315,36.241610738255
"E00004492",128,0,22,37,16,3,15,0,17.1875,28.90625,12.5,2.34375,11.71875
"E00004493",118,5,28,33,26,4,19,4.23728813559322,23.728813559322,27.9661016949153,22.0338983050847,3.38983050847458,16.1016949152542
"E00004494",182,1,32,36,11,2,27,0.549450549450549,17.5824175824176,19.7802197802198,6.04395604395604,1.0989010989011,14.8351648351648
"E00004495",126,2,38,21,5,2,27,1.58730158730159,30.1587301587302,16.6666666666667,3.96825396825397,1.58730158730159,21.4285714285714
"E00004496",151,3,27,31,17,3,22,1.98675496688742,17.8807947019868,20.5298013245033,11.2582781456954,1.98675496688742,14.5695364238411
"E00004497",117,14,31,34,20,9,31,11.965811965812,26.4957264957265,29.0598290598291,17.0940170940171,7.69230769230769,26.4957264957265
"E00004498",145,15,34,53,19,9,30,10.3448275862069,23.448275862069,36.551724137931,13.1034482758621,6.20689655172414,20.6896551724138
"E00004499",135,0,14,56,17,3,16,0,10.3703703703704,41.4814814814815,12.5925925925926,2.22222222222222,11.8518518518519
"E00004500",131,4,38,8,6,2,37,3.05343511450382,29.0076335877863,6.10687022900763,4.58015267175572,1.52671755725191,28.2442748091603
"E00004501",76,2,23,10,4,0,17,2.63157894736842,30.2631578947368,13.1578947368421,5.26315789473684,0,22.3684210526316
"E00004502",120,16,41,31,12,8,37,13.3333333333333,34.1666666666667,25.8333333333333,10,6.66666666666667,30.8333333333333
"E00004503",132,7,57,21,5,3,41,5.3030303030303,43.1818181818182,15.9090909090909,3.78787878787879,2.27272727272727,31.0606060606061
"E00004504",117,2,25,40,12,6,17,1.70940170940171,21.3675213675214,34.1880341880342,10.2564102564103,5.12820512820513,14.5299145299145
"E00004505",124,14,30,40,15,13,28,11.2903225806452,24.1935483870968,32.258064516129,12.0967741935484,10.4838709677419,22.5806451612903
"E00004506",133,10,38,39,16,9,30,7.5187969924812,28.5714285714286,29.3233082706767,12.0300751879699,6.76691729323308,22.5563909774436
"E00004507",104,0,23,34,15,2,24,0,22.1153846153846,32.6923076923077,14.4230769230769,1.92307692307692,23.0769230769231
"E00004508",150,3,50,25,11,5,42,2,33.3333333333333,16.6666666666667,7.33333333333333,3.33333333333333,28
"E00004509",122,6,32,39,11,11,36,4.91803278688525,26.2295081967213,31.9672131147541,9.01639344262295,9.01639344262295,29.5081967213115
"E00004510",128,4,24,29,15,6,26,3.125,18.75,22.65625,11.71875,4.6875,20.3125
"E00004511",144,1,37,30,12,7,30,0.694444444444444,25.6944444444444,20.8333333333333,8.33333333333333,4.86111111111111,20.8333333333333
"E00004512",120,7,38,28,14,3,29,5.83333333333333,31.6666666666667,23.3333333333333,11.6666666666667,2.5,24.1666666666667
"E00004513",102,1,22,33,12,2,22,0.980392156862745,21.5686274509804,32.3529411764706,11.7647058823529,1.96078431372549,21.5686274509804
"E00004514",116,2,15,27,12,3,21,1.72413793103448,12.9310344827586,23.2758620689655,10.3448275862069,2.58620689655172,18.1034482758621
"E00004515",121,1,21,23,8,1,23,0.826446280991736,17.3553719008264,19.0082644628099,6.61157024793388,0.826446280991736,19.0082644628099
"E00004516",133,3,20,32,13,3,24,2.25563909774436,15.0375939849624,24.0601503759398,9.77443609022556,2.25563909774436,18.0451127819549
"E00004517",109,8,32,29,10,11,26,7.3394495412844,29.3577981651376,26.605504587156,9.1743119266055,10.0917431192661,23.8532110091743
"E00004518",116,9,39,30,13,3,30,7.75862068965517,33.6206896551724,25.8620689655172,11.2068965517241,2.58620689655172,25.8620689655172
"E00004519",112,3,21,41,22,5,19,2.67857142857143,18.75,36.6071428571429,19.6428571428571,4.46428571428571,16.9642857142857
"E00004520",140,12,41,30,16,10,30,8.57142857142857,29.2857142857143,21.4285714285714,11.4285714285714,7.14285714285714,21.4285714285714
"E00004521",127,0,25,12,4,2,22,0,19.6850393700787,9.44881889763779,3.1496062992126,1.5748031496063,17.3228346456693
"E00004522",117,0,30,4,3,0,13,0,25.6410256410256,3.41880341880342,2.56410256410256,0,11.1111111111111
"E00004523",244,10,43,54,12,6,33,4.0983606557377,17.6229508196721,22.1311475409836,4.91803278688525,2.45901639344262,13.5245901639344
"E00004524",216,2,64,13,4,5,20,0.925925925925926,29.6296296296296,6.01851851851852,1.85185185185185,2.31481481481481,9.25925925925926
"E00004525",119,3,38,20,9,4,24,2.52100840336134,31.9327731092437,16.8067226890756,7.56302521008403,3.36134453781513,20.1680672268908
"E00004526",125,5,56,18,8,3,43,4,44.8,14.4,6.4,2.4,34.4
"E00004527",102,3,34,4,1,1,26,2.94117647058824,33.3333333333333,3.92156862745098,0.980392156862745,0.980392156862745,25.4901960784314
"E00004528",170,3,49,21,6,4,38,1.76470588235294,28.8235294117647,12.3529411764706,3.52941176470588,2.35294117647059,22.3529411764706
"E00004529",207,3,40,25,6,4,31,1.44927536231884,19.3236714975845,12.0772946859903,2.89855072463768,1.93236714975845,14.975845410628
"E00004530",141,1,46,8,3,2,25,0.709219858156028,32.6241134751773,5.67375886524823,2.12765957446809,1.41843971631206,17.7304964539007
"E00004531",119,5,22,33,15,13,16,4.20168067226891,18.4873949579832,27.7310924369748,12.6050420168067,10.9243697478992,13.4453781512605
"E00004532",168,3,29,25,13,1,18,1.78571428571429,17.2619047619048,14.8809523809524,7.73809523809524,0.595238095238095,10.7142857142857
"E00004534",114,15,30,44,15,9,34,13.1578947368421,26.3157894736842,38.5964912280702,13.1578947368421,7.89473684210526,29.8245614035088
"E00004535",124,1,36,9,7,0,14,0.806451612903226,29.0322580645161,7.25806451612903,5.64516129032258,0,11.2903225806452
"E00004536",138,1,18,3,1,0,14,0.72463768115942,13.0434782608696,2.17391304347826,0.72463768115942,0,10.1449275362319
"E00004537",85,7,18,19,9,5,16,8.23529411764706,21.1764705882353,22.3529411764706,10.5882352941176,5.88235294117647,18.8235294117647
"E00004538",103,9,39,18,6,3,19,8.7378640776699,37.8640776699029,17.4757281553398,5.8252427184466,2.9126213592233,18.4466019417476
"E00004539",79,2,25,8,4,2,16,2.53164556962025,31.6455696202532,10.126582278481,5.06329113924051,2.53164556962025,20.253164556962
"E00004540",156,13,66,39,20,12,62,8.33333333333333,42.3076923076923,25,12.8205128205128,7.69230769230769,39.7435897435897
"E00004541",113,11,34,29,13,6,30,9.73451327433628,30.0884955752212,25.6637168141593,11.5044247787611,5.30973451327434,26.5486725663717
"E00004542",178,11,44,36,12,7,28,6.17977528089888,24.7191011235955,20.2247191011236,6.74157303370786,3.93258426966292,15.7303370786517
"E00004543",126,3,21,12,3,1,24,2.38095238095238,16.6666666666667,9.52380952380952,2.38095238095238,0.793650793650794,19.047619047619
"E00004544",98,7,22,34,15,8,20,7.14285714285714,22.4489795918367,34.6938775510204,15.3061224489796,8.16326530612245,20.4081632653061
"E00004545",199,14,61,59,29,18,53,7.03517587939699,30.6532663316583,29.6482412060301,14.572864321608,9.04522613065327,26.6331658291457
"E00004546",143,2,73,9,5,2,46,1.3986013986014,51.0489510489511,6.29370629370629,3.4965034965035,1.3986013986014,32.1678321678322
"E00004547",164,5,46,26,14,6,31,3.04878048780488,28.0487804878049,15.8536585365854,8.53658536585366,3.65853658536585,18.9024390243902
"E00004548",138,3,39,9,2,1,31,2.17391304347826,28.2608695652174,6.52173913043478,1.44927536231884,0.72463768115942,22.463768115942
"E00004549",124,20,39,43,18,10,30,16.1290322580645,31.4516129032258,34.6774193548387,14.5161290322581,8.06451612903226,24.1935483870968
"E00004550",146,14,34,31,16,8,32,9.58904109589041,23.2876712328767,21.2328767123288,10.958904109589,5.47945205479452,21.9178082191781
"E00004551",208,3,32,26,15,8,15,1.44230769230769,15.3846153846154,12.5,7.21153846153846,3.84615384615385,7.21153846153846
"E00004552",126,10,37,38,10,13,28,7.93650793650794,29.3650793650794,30.1587301587302,7.93650793650794,10.3174603174603,22.2222222222222
"E00004553",113,10,23,35,14,9,21,8.84955752212389,20.353982300885,30.9734513274336,12.3893805309735,7.9646017699115,18.5840707964602
"E00004554",217,1,70,10,5,4,19,0.460829493087558,32.258064516129,4.60829493087558,2.30414746543779,1.84331797235023,8.75576036866359
"E00004555",127,17,40,40,19,4,31,13.3858267716535,31.496062992126,31.496062992126,14.9606299212598,3.1496062992126,24.4094488188976
"E00004556",143,8,43,29,11,10,34,5.59440559440559,30.0699300699301,20.2797202797203,7.69230769230769,6.99300699300699,23.7762237762238
"E00004557",121,6,55,17,10,3,39,4.95867768595041,45.4545454545455,14.0495867768595,8.26446280991736,2.47933884297521,32.2314049586777
"E00004558",142,3,42,18,4,3,20,2.11267605633803,29.5774647887324,12.6760563380282,2.8169014084507,2.11267605633803,14.0845070422535
