"GeographyCode","KS604EW0001","KS604EW0002","KS604EW0003","KS604EW0004","KS604EW0005","KS604EW0006","KS604EW0007","KS604EW0008","KS604EW0009","KS604EW0010","KS604EW0011","KS604EW0012","KS604EW0013","KS604EW0014","KS604EW0015","KS604EW0016","KS604EW0017","KS604EW0018","KS604EW0019","KS604EW0020","KS604EW0021","KS604EW0022","KS604EW0023","KS604EW0024","KS604EW0025","KS604EW0026","KS604EW0027","KS604EW0028","KS604EW0029"
"E02000184",3970,450,643,2319,558,2185,190,320,1291,384,1785,260,323,1028,174,11.3350125944584,16.1964735516373,58.4130982367758,14.0554156171285,55.0377833753149,4.78589420654912,8.06045340050378,32.5188916876574,9.67254408060453,44.9622166246851,6.54911838790932,8.1360201511335,25.8942065491184,4.38287153652393
"E02000185",3749,331,626,2151,641,1943,139,291,1104,409,1806,192,335,1047,232,8.82902107228594,16.697786076287,57.3753000800213,17.0978927714057,51.8271539077087,3.7076553747666,7.76206988530275,29.4478527607362,10.9095758869032,48.1728460922913,5.12136569751934,8.93571619098426,27.9274473192851,6.18831688450253
"E02000186",3582,320,431,2022,809,1998,134,195,1113,556,1584,186,236,909,253,8.93355667225014,12.0323841429369,56.4489112227806,22.5851479620324,55.7788944723618,3.74092685650475,5.44388609715243,31.07202680067,15.5220547180346,44.2211055276382,5.19262981574539,6.58849804578448,25.3768844221106,7.06309324399777
"E02000187",2884,357,624,1565,338,1506,135,292,829,250,1378,222,332,736,88,12.378640776699,21.6366158113731,54.2649098474341,11.7198335644938,52.2191400832178,4.68099861303745,10.124826629681,28.74479889043,8.66851595006935,47.7808599167822,7.69764216366158,11.5117891816921,25.5201109570042,3.05131761442441
"E02000188",2962,441,550,1639,332,1567,182,243,925,217,1395,259,307,714,115,14.8885887913572,18.5685347738015,55.3342336259284,11.2086428089129,52.9034436191762,6.14449696151249,8.20391627278866,31.2288993923025,7.32613099257259,47.0965563808238,8.7440918298447,10.3646185010128,24.1053342336259,3.88251181634031
"E02000189",2198,351,425,1085,337,1225,161,197,634,233,973,190,228,451,104,15.9690627843494,19.3357597816197,49.3630573248408,15.3321201091902,55.7324840764331,7.32484076433121,8.96269335759782,28.8444040036397,10.6005459508644,44.2675159235669,8.6442220200182,10.3730664240218,20.5186533212011,4.73157415832575
"E02000190",2804,439,435,1441,489,1478,179,194,792,313,1326,260,241,649,176,15.6562054208274,15.5135520684736,51.3908701854494,17.4393723252496,52.7104136947218,6.38373751783167,6.91868758915835,28.2453637660485,11.1626248216833,47.2895863052782,9.27246790299572,8.59486447931526,23.1455064194009,6.27674750356633
"E02000191",3089,417,368,1594,710,1817,214,154,970,479,1272,203,214,624,231,13.4995144059566,11.9132405309162,51.6024603431531,22.9847847199741,58.8216251213985,6.92780835221755,4.98543217869861,31.4017481385562,15.5066364519262,41.1783748786015,6.57170605373907,6.92780835221755,20.200712204597,7.47814826804791
"E02000192",3467,259,515,1822,871,2027,112,262,1066,587,1440,147,253,756,284,7.47043553504471,14.8543409287569,52.5526391693106,25.1225843668878,58.4655321603692,3.23045860974906,7.55696567637727,30.7470435535045,16.9310643207384,41.5344678396308,4.23997692529564,7.29737525237958,21.8055956158062,8.19152004614941
"E02000193",4108,383,526,2198,1001,2383,159,307,1223,694,1725,224,219,975,307,9.32327166504382,12.8042843232717,53.5053554040896,24.3670886075949,58.0087633885102,3.87049659201558,7.47322297955209,29.7711781888997,16.8938656280428,41.9912366114898,5.45277507302824,5.33106134371957,23.7341772151899,7.47322297955209
