"GeographyCode","QS401EW0001","QS401EW0002","QS401EW0003","QS401EW0004","QS401EW0005","QS401EW0006","QS401EW0007","QS401EW0008","QS401EW0009","QS401EW0010","QS401EW0011","QS401EW0012"
"E01000906",1532,1530,204,39,125,40,1326,1064,242,20,0,2
"E01000907",1430,1426,394,41,76,277,1032,797,235,0,0,4
"E01000908",1581,1551,367,45,224,98,1184,984,185,15,0,30
"E01000909",1614,1611,817,213,433,171,794,517,260,17,0,3
"E01000910",1472,1459,811,144,232,435,648,236,384,28,0,13
"E01000911",1549,1535,525,16,89,420,1008,635,362,11,2,14
"E01000912",1589,1576,237,25,31,181,1339,1188,139,12,0,13
"E01000913",1702,1690,1116,578,262,276,574,315,212,47,0,12
"E01000914",1753,1743,109,11,28,70,1634,1217,151,266,0,10
"E01000915",1527,1483,77,10,15,52,1406,1221,158,27,0,44
"E01000916",1718,1696,33,2,9,22,1663,1397,102,164,0,22
"E01000917",1855,1835,8,3,0,5,1827,1781,30,16,0,20
"E01000918",1885,1812,79,1,17,61,1722,1218,254,250,11,73
"E01000919",1658,1633,93,7,16,70,1540,1075,296,169,0,25
"E01000920",1921,1884,304,18,35,251,1580,944,516,120,0,37
"E01000921",1963,1910,315,18,88,209,1595,627,810,158,0,53
"E01000922",1537,1519,401,26,85,290,1117,657,361,99,1,18
"E01000923",1436,1421,695,24,81,590,726,130,592,4,0,15
"E01000924",1637,1610,377,31,82,264,1229,342,883,4,4,27
"E01000925",1552,1489,153,2,52,99,1336,1160,157,19,0,63
"E01000926",1791,1780,612,18,446,148,1168,699,405,64,0,11
"E01000927",1732,1726,741,31,87,623,984,495,427,62,1,6
"E01000928",1620,1608,534,35,103,396,1070,591,433,46,4,12
"E01000929",1675,1660,146,23,61,62,1514,1373,115,26,0,15
"E01000930",1910,1885,82,14,37,31,1802,1525,211,66,1,25
"E01000931",1902,1865,229,28,47,154,1636,1200,354,82,0,37
"E01000932",1825,1770,222,18,32,172,1548,549,991,8,0,55
"E01000933",1671,1526,357,43,96,218,1169,424,725,20,0,145
"E01000934",1542,1491,168,9,29,130,1323,1218,86,19,0,51
"E01000935",1415,1388,52,16,16,20,1336,1172,164,0,0,27
"E01000936",1360,1320,330,46,67,217,990,714,252,24,0,40
"E01000937",943,842,45,11,0,34,797,691,87,19,0,101
"E01000938",1726,1674,193,44,26,123,1480,607,628,245,1,52
"E01000939",1197,1170,27,5,2,20,1143,1006,98,39,0,27
"E01000940",1124,1018,73,23,22,28,945,670,260,15,0,106
"E01000941",1203,1185,18,5,3,10,1167,1098,57,12,0,18
"E01000942",1181,1181,48,0,20,28,1133,1031,66,36,0,0
"E01000943",991,963,53,4,16,33,910,631,245,34,0,28
"E01000944",1899,1899,363,7,36,320,1536,1434,81,21,0,0
"E01000945",1493,1389,164,4,38,122,1225,1029,132,64,0,104
"E01000946",1475,1454,296,25,79,192,1158,1016,109,33,0,21
"E01000947",1925,1799,328,37,58,233,1468,816,439,213,3,126
"E01000948",1708,1677,506,44,115,347,1160,648,487,25,11,31
"E01000949",1578,1555,46,3,11,32,1509,1487,16,6,0,23
"E01000950",1431,1402,31,15,3,13,1371,1347,21,3,0,29
"E01000951",1538,1528,34,6,11,17,1494,1490,0,4,0,10
"E01000952",1728,1707,173,10,43,120,1534,1339,178,17,0,21
"E01000953",1643,1620,138,28,35,75,1477,1432,38,7,5,23
"E01000954",1656,1639,37,15,8,14,1602,1546,46,10,0,17
"E01000955",1505,1486,53,15,18,20,1433,1374,28,31,0,19
"E01000956",1532,1506,31,12,9,10,1473,1316,70,87,2,26
"E01000957",1729,1729,338,16,50,272,1391,1296,94,1,0,0
"E01000958",2108,2099,305,14,65,226,1788,1404,379,5,6,9
"E01000959",1670,1639,40,1,20,19,1599,1551,26,22,0,31
"E01000960",1774,1610,270,11,52,207,1340,778,520,42,0,164
"E01000961",1591,1579,241,7,83,151,1338,1221,101,16,0,12
"E01000962",1592,1524,137,14,23,100,1387,337,1042,8,0,68
"E01000963",1864,1860,252,93,58,101,1608,1494,78,36,0,4
"E01000964",1577,1554,153,22,56,75,1401,718,681,2,0,23
"E01000965",1522,1477,137,54,51,32,1340,670,670,0,0,45
"E01000966",1508,1475,261,56,92,113,1214,157,1057,0,0,33
"E01000967",1409,1409,360,202,90,68,1049,602,447,0,0,0
"E01000968",1504,1472,179,37,38,104,1292,502,786,4,1,32
"E01000969",2032,1986,350,75,237,38,1634,918,566,150,2,46
"E01000970",1444,1276,142,5,41,96,1134,400,714,20,0,168
"E01000971",1478,1401,810,16,84,710,591,129,447,15,0,77
"E01000972",2009,1928,315,39,63,213,1613,1316,254,43,0,81
"E01000973",1883,1834,334,50,89,195,1500,637,774,89,0,49
"E01000974",1702,1641,314,30,38,246,1327,383,927,17,0,61
