"GeographyCode","KS402EW0001","KS402EW0002","KS402EW0003","KS402EW0004","KS402EW0005","KS402EW0006","KS402EW0007","KS402EW0008","KS402EW0009","KS402EW0010","KS402EW0011","KS402EW0012","KS402EW0013","KS402EW0014","KS402EW0015","KS402EW0016","KS402EW0017"
"E00004300",111,18,25,0,13,16,35,2,2,16.2162162162162,22.5225225225225,0,11.7117117117117,14.4144144144144,31.5315315315315,1.8018018018018,1.8018018018018
"E00004301",241,18,15,1,19,10,175,1,2,7.46887966804979,6.22406639004149,0.4149377593361,7.88381742738589,4.149377593361,72.6141078838174,0.4149377593361,0.829875518672199
"E00004302",143,11,16,0,31,3,81,1,0,7.69230769230769,11.1888111888112,0,21.6783216783217,2.0979020979021,56.6433566433566,0.699300699300699,0
"E00004303",113,49,32,0,2,1,25,3,1,43.3628318584071,28.3185840707965,0,1.76991150442478,0.884955752212389,22.1238938053097,2.65486725663717,0.884955752212389
"E00004304",178,28,50,1,10,12,73,1,3,15.7303370786517,28.0898876404494,0.561797752808989,5.61797752808989,6.74157303370786,41.0112359550562,0.561797752808989,1.68539325842697
"E00004305",134,36,34,0,0,0,57,3,4,26.865671641791,25.3731343283582,0,0,0,42.5373134328358,2.23880597014925,2.98507462686567
"E00004306",157,48,38,0,0,1,61,4,5,30.5732484076433,24.203821656051,0,0,0.636942675159236,38.8535031847134,2.54777070063694,3.18471337579618
"E00004307",150,56,44,0,7,10,29,2,2,37.3333333333333,29.3333333333333,0,4.66666666666667,6.66666666666667,19.3333333333333,1.33333333333333,1.33333333333333
"E00004308",123,29,31,0,5,14,42,2,0,23.5772357723577,25.2032520325203,0,4.0650406504065,11.3821138211382,34.1463414634146,1.6260162601626,0
"E00004309",115,26,32,0,4,0,46,4,3,22.6086956521739,27.8260869565217,0,3.47826086956522,0,40,3.47826086956522,2.60869565217391
"E00004310",128,42,42,1,11,0,28,1,3,32.8125,32.8125,0.78125,8.59375,0,21.875,0.78125,2.34375
"E00004311",99,23,38,0,7,3,25,1,2,23.2323232323232,38.3838383838384,0,7.07070707070707,3.03030303030303,25.2525252525253,1.01010101010101,2.02020202020202
"E00004312",150,45,32,0,10,10,50,1,2,30,21.3333333333333,0,6.66666666666667,6.66666666666667,33.3333333333333,0.666666666666667,1.33333333333333
"E00004313",131,42,37,0,0,3,44,2,3,32.0610687022901,28.2442748091603,0,0,2.29007633587786,33.587786259542,1.52671755725191,2.29007633587786
"E00004314",153,13,34,0,3,13,87,1,2,8.49673202614379,22.2222222222222,0,1.96078431372549,8.49673202614379,56.8627450980392,0.65359477124183,1.30718954248366
"E00004315",154,27,48,0,6,0,71,2,0,17.5324675324675,31.1688311688312,0,3.8961038961039,0,46.1038961038961,1.2987012987013,0
"E00004316",122,7,24,1,11,11,66,2,0,5.73770491803279,19.672131147541,0.819672131147541,9.01639344262295,9.01639344262295,54.0983606557377,1.63934426229508,0
"E00004317",161,25,35,0,3,24,69,3,2,15.527950310559,21.7391304347826,0,1.86335403726708,14.9068322981366,42.8571428571429,1.86335403726708,1.24223602484472
"E00004318",126,32,40,0,4,11,38,1,0,25.3968253968254,31.7460317460317,0,3.17460317460317,8.73015873015873,30.1587301587302,0.793650793650794,0
"E00004319",143,19,30,5,5,0,80,4,0,13.2867132867133,20.979020979021,3.4965034965035,3.4965034965035,0,55.9440559440559,2.7972027972028,0
"E00004320",112,46,32,2,1,1,27,1,2,41.0714285714286,28.5714285714286,1.78571428571429,0.892857142857143,0.892857142857143,24.1071428571429,0.892857142857143,1.78571428571429
"E00004321",114,38,19,0,1,3,49,0,4,33.3333333333333,16.6666666666667,0,0.87719298245614,2.63157894736842,42.9824561403509,0,3.50877192982456
"E00004322",114,59,22,0,1,0,28,2,2,51.7543859649123,19.2982456140351,0,0.87719298245614,0,24.5614035087719,1.75438596491228,1.75438596491228
"E00004323",96,18,15,0,4,18,35,2,4,18.75,15.625,0,4.16666666666667,18.75,36.4583333333333,2.08333333333333,4.16666666666667
"E00004324",122,44,25,0,9,0,40,1,3,36.0655737704918,20.4918032786885,0,7.37704918032787,0,32.7868852459016,0.819672131147541,2.45901639344262
"E00004325",113,36,16,0,2,0,56,2,1,31.858407079646,14.1592920353982,0,1.76991150442478,0,49.5575221238938,1.76991150442478,0.884955752212389
"E00004326",117,21,5,0,9,8,71,0,3,17.9487179487179,4.27350427350427,0,7.69230769230769,6.83760683760684,60.6837606837607,0,2.56410256410256
"E00004327",140,36,28,0,11,1,59,0,5,25.7142857142857,20,0,7.85714285714286,0.714285714285714,42.1428571428571,0,3.57142857142857
"E00004328",95,34,22,0,9,1,27,1,1,35.7894736842105,23.1578947368421,0,9.47368421052632,1.05263157894737,28.4210526315789,1.05263157894737,1.05263157894737
"E00004329",124,22,26,0,7,3,64,1,1,17.741935483871,20.9677419354839,0,5.64516129032258,2.41935483870968,51.6129032258064,0.806451612903226,0.806451612903226
"E00004330",146,29,39,0,0,1,72,2,3,19.8630136986301,26.7123287671233,0,0,0.684931506849315,49.3150684931507,1.36986301369863,2.05479452054794
"E00004331",112,22,20,0,17,0,52,0,1,19.6428571428571,17.8571428571429,0,15.1785714285714,0,46.4285714285714,0,0.892857142857143
"E00004332",87,18,13,1,2,13,34,4,2,20.6896551724138,14.9425287356322,1.14942528735632,2.29885057471264,14.9425287356322,39.0804597701149,4.59770114942529,2.29885057471264
"E00004333",133,38,31,0,10,1,48,1,4,28.5714285714286,23.3082706766917,0,7.5187969924812,0.75187969924812,36.0902255639098,0.75187969924812,3.00751879699248
"E00004334",106,22,15,0,13,0,53,2,1,20.7547169811321,14.1509433962264,0,12.2641509433962,0,50,1.88679245283019,0.943396226415094
"E00004335",145,37,20,0,2,0,80,1,5,25.5172413793103,13.7931034482759,0,1.37931034482759,0,55.1724137931034,0.689655172413793,3.44827586206897
"E00004336",175,30,16,0,1,3,123,0,2,17.1428571428571,9.14285714285714,0,0.571428571428571,1.71428571428571,70.2857142857143,0,1.14285714285714
"E00004337",114,29,13,3,20,0,44,3,2,25.4385964912281,11.4035087719298,2.63157894736842,17.5438596491228,0,38.5964912280702,2.63157894736842,1.75438596491228
"E00004338",112,28,20,1,3,0,60,0,0,25,17.8571428571429,0.892857142857143,2.67857142857143,0,53.5714285714286,0,0
"E00004339",112,27,15,2,10,0,53,4,1,24.1071428571429,13.3928571428571,1.78571428571429,8.92857142857143,0,47.3214285714286,3.57142857142857,0.892857142857143
"E00004340",95,13,7,1,1,1,68,2,2,13.6842105263158,7.36842105263158,1.05263157894737,1.05263157894737,1.05263157894737,71.5789473684211,2.10526315789474,2.10526315789474
"E00004341",132,32,21,0,0,1,75,1,2,24.2424242424242,15.9090909090909,0,0,0.757575757575758,56.8181818181818,0.757575757575758,1.51515151515152
"E00004342",94,30,25,0,1,0,34,2,2,31.9148936170213,26.5957446808511,0,1.06382978723404,0,36.1702127659575,2.12765957446809,2.12765957446809
"E00004343",120,30,22,0,1,0,60,4,3,25,18.3333333333333,0,0.833333333333333,0,50,3.33333333333333,2.5
"E00004344",118,23,20,0,6,3,62,0,4,19.4915254237288,16.9491525423729,0,5.08474576271187,2.54237288135593,52.5423728813559,0,3.38983050847458
"E00004345",121,56,28,0,0,1,27,0,9,46.2809917355372,23.1404958677686,0,0,0.826446280991736,22.3140495867769,0,7.43801652892562
"E00004346",94,19,6,2,42,1,24,0,0,20.2127659574468,6.38297872340426,2.12765957446809,44.6808510638298,1.06382978723404,25.531914893617,0,0
"E00004347",97,32,29,0,2,0,30,0,4,32.9896907216495,29.8969072164948,0,2.06185567010309,0,30.9278350515464,0,4.12371134020619
"E00004348",131,26,29,0,6,6,62,1,1,19.8473282442748,22.1374045801527,0,4.58015267175572,4.58015267175572,47.3282442748092,0.763358778625954,0.763358778625954
"E00004349",117,45,36,0,3,3,25,2,3,38.4615384615385,30.7692307692308,0,2.56410256410256,2.56410256410256,21.3675213675214,1.70940170940171,2.56410256410256
"E00004350",125,55,23,0,0,1,38,3,5,44,18.4,0,0,0.8,30.4,2.4,4
"E00004351",131,63,17,0,0,5,36,1,9,48.0916030534351,12.9770992366412,0,0,3.81679389312977,27.4809160305344,0.763358778625954,6.87022900763359
"E00004352",118,52,33,1,3,0,26,2,1,44.0677966101695,27.9661016949153,0.847457627118644,2.54237288135593,0,22.0338983050847,1.69491525423729,0.847457627118644
"E00004353",137,66,19,0,0,0,42,3,7,48.1751824817518,13.8686131386861,0,0,0,30.6569343065693,2.18978102189781,5.10948905109489
"E00004354",108,49,22,0,0,0,30,1,6,45.3703703703704,20.3703703703704,0,0,0,27.7777777777778,0.925925925925926,5.55555555555556
"E00004355",122,35,24,0,17,3,41,0,2,28.6885245901639,19.672131147541,0,13.9344262295082,2.45901639344262,33.6065573770492,0,1.63934426229508
"E00004356",121,38,26,0,2,1,50,1,3,31.404958677686,21.4876033057851,0,1.65289256198347,0.826446280991736,41.3223140495868,0.826446280991736,2.47933884297521
"E00004357",118,40,29,0,0,1,45,1,2,33.8983050847458,24.5762711864407,0,0,0.847457627118644,38.135593220339,0.847457627118644,1.69491525423729
"E00004358",114,26,35,1,28,2,20,0,2,22.8070175438596,30.7017543859649,0.87719298245614,24.5614035087719,1.75438596491228,17.5438596491228,0,1.75438596491228
"E00004359",121,63,18,0,0,0,32,1,7,52.0661157024793,14.8760330578512,0,0,0,26.4462809917355,0.826446280991736,5.78512396694215
"E00004360",118,37,33,0,6,1,37,1,3,31.3559322033898,27.9661016949153,0,5.08474576271187,0.847457627118644,31.3559322033898,0.847457627118644,2.54237288135593
"E00004361",99,37,14,1,18,0,27,0,2,37.3737373737374,14.1414141414141,1.01010101010101,18.1818181818182,0,27.2727272727273,0,2.02020202020202
"E00004362",127,5,16,1,69,12,20,1,3,3.93700787401575,12.5984251968504,0.78740157480315,54.3307086614173,9.44881889763779,15.748031496063,0.78740157480315,2.36220472440945
"E00004363",153,3,14,2,108,4,19,1,2,1.96078431372549,9.15032679738562,1.30718954248366,70.5882352941177,2.61437908496732,12.4183006535948,0.65359477124183,1.30718954248366
"E00004364",225,26,27,3,109,19,37,0,4,11.5555555555556,12,1.33333333333333,48.4444444444444,8.44444444444444,16.4444444444444,0,1.77777777777778
"E00004365",139,19,40,5,0,6,63,4,2,13.6690647482014,28.7769784172662,3.59712230215827,0,4.31654676258993,45.3237410071942,2.87769784172662,1.43884892086331
"E00004366",165,2,4,2,151,0,5,0,1,1.21212121212121,2.42424242424242,1.21212121212121,91.5151515151515,0,3.03030303030303,0,0.606060606060606
"E00004367",148,10,14,0,101,1,17,2,3,6.75675675675676,9.45945945945946,0,68.2432432432432,0.675675675675676,11.4864864864865,1.35135135135135,2.02702702702703
"E00004368",175,47,30,15,4,1,71,4,3,26.8571428571429,17.1428571428571,8.57142857142857,2.28571428571429,0.571428571428571,40.5714285714286,2.28571428571429,1.71428571428571
"E00004369",123,9,10,1,90,2,9,2,0,7.31707317073171,8.13008130081301,0.813008130081301,73.1707317073171,1.6260162601626,7.31707317073171,1.6260162601626,0
"E00004370",117,13,10,0,79,6,8,0,1,11.1111111111111,8.54700854700855,0,67.5213675213675,5.12820512820513,6.83760683760684,0,0.854700854700855
"E00004371",103,3,12,0,77,1,7,2,1,2.9126213592233,11.6504854368932,0,74.7572815533981,0.970873786407767,6.79611650485437,1.94174757281553,0.970873786407767
"E00004372",109,11,16,0,62,0,19,1,0,10.0917431192661,14.6788990825688,0,56.8807339449541,0,17.4311926605505,0.917431192660551,0
"E00004373",146,3,5,0,124,1,8,2,3,2.05479452054794,3.42465753424658,0,84.9315068493151,0.684931506849315,5.47945205479452,1.36986301369863,2.05479452054794
"E00004374",97,3,4,0,73,3,12,1,1,3.09278350515464,4.12371134020619,0,75.2577319587629,3.09278350515464,12.3711340206186,1.03092783505155,1.03092783505155
"E00004375",119,44,26,0,13,0,32,1,3,36.9747899159664,21.8487394957983,0,10.9243697478992,0,26.890756302521,0.840336134453782,2.52100840336134
"E00004376",176,9,28,1,66,50,18,2,2,5.11363636363636,15.9090909090909,0.568181818181818,37.5,28.4090909090909,10.2272727272727,1.13636363636364,1.13636363636364
"E00004377",95,2,3,0,83,1,6,0,0,2.10526315789474,3.15789473684211,0,87.3684210526316,1.05263157894737,6.31578947368421,0,0
"E00004378",137,22,31,1,16,15,45,3,4,16.0583941605839,22.6277372262774,0.72992700729927,11.6788321167883,10.9489051094891,32.8467153284672,2.18978102189781,2.91970802919708
"E00004379",135,40,29,0,18,2,34,5,7,29.6296296296296,21.4814814814815,0,13.3333333333333,1.48148148148148,25.1851851851852,3.7037037037037,5.18518518518519
"E00004380",152,3,8,1,91,3,41,2,3,1.97368421052632,5.26315789473684,0.657894736842105,59.8684210526316,1.97368421052632,26.9736842105263,1.31578947368421,1.97368421052632
"E00004381",117,23,47,1,12,0,31,1,2,19.6581196581197,40.1709401709402,0.854700854700855,10.2564102564103,0,26.4957264957265,0.854700854700855,1.70940170940171
"E00004382",139,30,27,0,8,22,48,2,2,21.5827338129496,19.4244604316547,0,5.75539568345324,15.8273381294964,34.5323741007194,1.43884892086331,1.43884892086331
"E00004383",103,26,28,0,17,3,26,3,0,25.2427184466019,27.1844660194175,0,16.504854368932,2.9126213592233,25.2427184466019,2.9126213592233,0
"E00004384",101,22,27,0,16,3,31,2,0,21.7821782178218,26.7326732673267,0,15.8415841584158,2.97029702970297,30.6930693069307,1.98019801980198,0
"E00004385",91,20,29,1,7,5,25,1,3,21.978021978022,31.8681318681319,1.0989010989011,7.69230769230769,5.49450549450549,27.4725274725275,1.0989010989011,3.2967032967033
"E00004386",101,30,29,1,10,5,24,1,1,29.7029702970297,28.7128712871287,0.99009900990099,9.9009900990099,4.95049504950495,23.7623762376238,0.99009900990099,0.99009900990099
"E00004387",89,25,26,0,2,2,31,3,0,28.0898876404494,29.2134831460674,0,2.24719101123596,2.24719101123596,34.8314606741573,3.37078651685393,0
"E00004388",99,24,29,0,6,1,36,3,0,24.2424242424242,29.2929292929293,0,6.06060606060606,1.01010101010101,36.3636363636364,3.03030303030303,0
"E00004389",108,31,33,0,9,0,33,1,1,28.7037037037037,30.5555555555556,0,8.33333333333333,0,30.5555555555556,0.925925925925926,0.925925925925926
"E00004390",113,21,27,0,29,0,32,0,4,18.5840707964602,23.8938053097345,0,25.6637168141593,0,28.3185840707965,0,3.53982300884956
"E00004391",128,37,23,1,9,13,44,1,0,28.90625,17.96875,0.78125,7.03125,10.15625,34.375,0.78125,0
"E00004392",95,44,21,0,11,5,11,1,2,46.3157894736842,22.1052631578947,0,11.5789473684211,5.26315789473684,11.5789473684211,1.05263157894737,2.10526315789474
"E00004393",113,16,15,0,51,1,28,0,2,14.1592920353982,13.2743362831858,0,45.1327433628319,0.884955752212389,24.7787610619469,0,1.76991150442478
"E00004394",94,11,24,0,38,1,19,0,1,11.7021276595745,25.531914893617,0,40.4255319148936,1.06382978723404,20.2127659574468,0,1.06382978723404
"E00004395",133,21,34,0,20,1,53,2,2,15.7894736842105,25.5639097744361,0,15.0375939849624,0.75187969924812,39.8496240601504,1.50375939849624,1.50375939849624
"E00004396",131,9,8,1,59,40,12,0,2,6.87022900763359,6.10687022900763,0.763358778625954,45.0381679389313,30.5343511450382,9.16030534351145,0,1.52671755725191
"E00004397",106,2,3,0,32,64,3,0,2,1.88679245283019,2.83018867924528,0,30.188679245283,60.377358490566,2.83018867924528,0,1.88679245283019
"E00004398",99,20,19,1,31,10,16,1,1,20.2020202020202,19.1919191919192,1.01010101010101,31.3131313131313,10.1010101010101,16.1616161616162,1.01010101010101,1.01010101010101
"E00004399",131,9,14,0,92,2,14,0,0,6.87022900763359,10.6870229007634,0,70.2290076335878,1.52671755725191,10.6870229007634,0,0
"E00004400",180,4,13,0,154,1,7,1,0,2.22222222222222,7.22222222222222,0,85.5555555555556,0.555555555555556,3.88888888888889,0.555555555555556,0
"E00004401",128,56,26,0,10,0,32,3,1,43.75,20.3125,0,7.8125,0,25,2.34375,0.78125
"E00004402",127,38,20,0,2,7,59,0,1,29.9212598425197,15.748031496063,0,1.5748031496063,5.51181102362205,46.4566929133858,0,0.78740157480315
"E00004403",128,75,26,0,0,0,17,1,9,58.59375,20.3125,0,0,0,13.28125,0.78125,7.03125
"E00004404",116,59,21,0,1,0,30,1,4,50.8620689655172,18.1034482758621,0,0.862068965517241,0,25.8620689655172,0.862068965517241,3.44827586206897
"E00004405",128,54,25,0,0,0,39,3,7,42.1875,19.53125,0,0,0,30.46875,2.34375,5.46875
"E00004406",117,55,29,0,3,1,20,0,9,47.008547008547,24.7863247863248,0,2.56410256410256,0.854700854700855,17.0940170940171,0,7.69230769230769
"E00004407",118,58,25,0,2,2,23,1,7,49.1525423728814,21.1864406779661,0,1.69491525423729,1.69491525423729,19.4915254237288,0.847457627118644,5.93220338983051
"E00004408",106,47,26,0,1,0,30,0,2,44.3396226415094,24.5283018867925,0,0.943396226415094,0,28.3018867924528,0,1.88679245283019
"E00004409",108,26,13,0,42,1,20,1,5,24.0740740740741,12.037037037037,0,38.8888888888889,0.925925925925926,18.5185185185185,0.925925925925926,4.62962962962963
"E00004410",120,34,23,0,34,2,25,0,2,28.3333333333333,19.1666666666667,0,28.3333333333333,1.66666666666667,20.8333333333333,0,1.66666666666667
"E00004411",114,39,25,1,4,0,43,1,1,34.2105263157895,21.9298245614035,0.87719298245614,3.50877192982456,0,37.719298245614,0.87719298245614,0.87719298245614
"E00004412",128,43,24,3,2,2,51,2,1,33.59375,18.75,2.34375,1.5625,1.5625,39.84375,1.5625,0.78125
"E00004413",101,36,24,0,3,0,35,2,1,35.6435643564356,23.7623762376238,0,2.97029702970297,0,34.6534653465347,1.98019801980198,0.99009900990099
"E00004414",123,45,27,1,6,7,34,2,1,36.5853658536585,21.9512195121951,0.813008130081301,4.8780487804878,5.69105691056911,27.6422764227642,1.6260162601626,0.813008130081301
"E00004415",139,46,23,0,1,17,44,7,1,33.0935251798561,16.5467625899281,0,0.719424460431655,12.2302158273381,31.6546762589928,5.03597122302158,0.719424460431655
"E00004416",114,51,17,0,4,1,37,3,1,44.7368421052632,14.9122807017544,0,3.50877192982456,0.87719298245614,32.4561403508772,2.63157894736842,0.87719298245614
"E00004417",125,51,27,0,5,3,34,3,2,40.8,21.6,0,4,2.4,27.2,2.4,1.6
"E00004418",114,49,30,0,2,0,30,1,2,42.9824561403509,26.3157894736842,0,1.75438596491228,0,26.3157894736842,0.87719298245614,1.75438596491228
"E00004419",126,16,9,0,2,3,89,4,3,12.6984126984127,7.14285714285714,0,1.58730158730159,2.38095238095238,70.6349206349206,3.17460317460317,2.38095238095238
"E00004420",112,45,22,0,2,0,40,2,1,40.1785714285714,19.6428571428571,0,1.78571428571429,0,35.7142857142857,1.78571428571429,0.892857142857143
"E00004421",123,36,24,0,3,0,53,4,3,29.2682926829268,19.5121951219512,0,2.4390243902439,0,43.0894308943089,3.2520325203252,2.4390243902439
"E00004422",92,21,14,0,13,1,39,1,3,22.8260869565217,15.2173913043478,0,14.1304347826087,1.08695652173913,42.3913043478261,1.08695652173913,3.26086956521739
"E00004423",122,52,24,0,1,3,38,2,2,42.6229508196721,19.672131147541,0,0.819672131147541,2.45901639344262,31.1475409836066,1.63934426229508,1.63934426229508
"E00004424",117,39,25,0,2,0,46,2,3,33.3333333333333,21.3675213675214,0,1.70940170940171,0,39.3162393162393,1.70940170940171,2.56410256410256
"E00004425",140,64,30,0,0,0,45,0,1,45.7142857142857,21.4285714285714,0,0,0,32.1428571428571,0,0.714285714285714
"E00004426",143,49,26,0,9,8,46,3,2,34.2657342657343,18.1818181818182,0,6.29370629370629,5.59440559440559,32.1678321678322,2.0979020979021,1.3986013986014
"E00004427",117,67,24,0,1,0,21,1,3,57.2649572649573,20.5128205128205,0,0.854700854700855,0,17.9487179487179,0.854700854700855,2.56410256410256
"E00004428",131,46,19,2,0,1,51,6,6,35.1145038167939,14.5038167938931,1.52671755725191,0,0.763358778625954,38.9312977099237,4.58015267175572,4.58015267175572
"E00004429",127,44,18,0,2,2,58,2,1,34.6456692913386,14.1732283464567,0,1.5748031496063,1.5748031496063,45.6692913385827,1.5748031496063,0.78740157480315
"E00004430",125,6,4,1,81,5,23,1,4,4.8,3.2,0.8,64.8,4,18.4,0.8,3.2
"E00004431",106,38,25,0,6,0,35,0,2,35.8490566037736,23.5849056603774,0,5.66037735849057,0,33.0188679245283,0,1.88679245283019
"E00004432",135,49,36,0,1,0,39,3,7,36.2962962962963,26.6666666666667,0,0.740740740740741,0,28.8888888888889,2.22222222222222,5.18518518518519
"E00004433",139,55,16,0,2,2,59,4,1,39.568345323741,11.5107913669065,0,1.43884892086331,1.43884892086331,42.4460431654676,2.87769784172662,0.719424460431655
"E00004435",119,12,14,0,62,2,23,1,5,10.0840336134454,11.7647058823529,0,52.1008403361345,1.68067226890756,19.327731092437,0.840336134453782,4.20168067226891
"E00004436",166,64,23,1,23,7,40,0,8,38.5542168674699,13.855421686747,0.602409638554217,13.855421686747,4.21686746987952,24.0963855421687,0,4.81927710843374
"E00004437",116,39,21,0,1,0,44,1,10,33.6206896551724,18.1034482758621,0,0.862068965517241,0,37.9310344827586,0.862068965517241,8.62068965517241
"E00004438",118,20,10,0,3,0,81,1,3,16.9491525423729,8.47457627118644,0,2.54237288135593,0,68.6440677966102,0.847457627118644,2.54237288135593
"E00004439",113,52,28,0,0,0,30,0,3,46.0176991150442,24.7787610619469,0,0,0,26.5486725663717,0,2.65486725663717
"E00004440",112,45,25,0,4,0,37,0,1,40.1785714285714,22.3214285714286,0,3.57142857142857,0,33.0357142857143,0,0.892857142857143
"E00004441",115,35,31,0,10,3,34,1,1,30.4347826086957,26.9565217391304,0,8.69565217391304,2.60869565217391,29.5652173913043,0.869565217391304,0.869565217391304
"E00004442",109,6,5,0,51,31,13,0,3,5.5045871559633,4.58715596330275,0,46.7889908256881,28.4403669724771,11.9266055045872,0,2.75229357798165
"E00004444",160,3,25,1,94,3,29,1,4,1.875,15.625,0.625,58.75,1.875,18.125,0.625,2.5
"E00004445",105,9,29,3,36,3,22,2,1,8.57142857142857,27.6190476190476,2.85714285714286,34.2857142857143,2.85714285714286,20.952380952381,1.9047619047619,0.952380952380952
"E00004446",118,14,23,4,57,6,14,0,0,11.864406779661,19.4915254237288,3.38983050847458,48.3050847457627,5.08474576271187,11.864406779661,0,0
"E00004447",77,9,6,0,5,45,11,0,1,11.6883116883117,7.79220779220779,0,6.49350649350649,58.4415584415584,14.2857142857143,0,1.2987012987013
"E00004448",142,10,23,3,78,11,15,1,1,7.04225352112676,16.1971830985916,2.11267605633803,54.9295774647887,7.74647887323944,10.5633802816901,0.704225352112676,0.704225352112676
"E00004450",175,16,23,1,55,8,68,2,2,9.14285714285714,13.1428571428571,0.571428571428571,31.4285714285714,4.57142857142857,38.8571428571429,1.14285714285714,1.14285714285714
"E00004451",118,29,15,1,3,53,15,0,2,24.5762711864407,12.7118644067797,0.847457627118644,2.54237288135593,44.9152542372881,12.7118644067797,0,1.69491525423729
"E00004452",143,20,14,0,21,49,32,4,3,13.986013986014,9.79020979020979,0,14.6853146853147,34.2657342657343,22.3776223776224,2.7972027972028,2.0979020979021
"E00004453",144,20,20,1,76,3,19,1,4,13.8888888888889,13.8888888888889,0.694444444444444,52.7777777777778,2.08333333333333,13.1944444444444,0.694444444444444,2.77777777777778
"E00004454",189,15,5,20,66,53,25,1,4,7.93650793650794,2.64550264550265,10.5820105820106,34.9206349206349,28.042328042328,13.2275132275132,0.529100529100529,2.11640211640212
"E00004455",123,1,7,1,95,4,13,1,1,0.813008130081301,5.69105691056911,0.813008130081301,77.2357723577236,3.2520325203252,10.5691056910569,0.813008130081301,0.813008130081301
"E00004456",124,2,4,0,19,97,2,0,0,1.61290322580645,3.2258064516129,0,15.3225806451613,78.2258064516129,1.61290322580645,0,0
"E00004457",117,39,26,0,12,0,33,3,4,33.3333333333333,22.2222222222222,0,10.2564102564103,0,28.2051282051282,2.56410256410256,3.41880341880342
"E00004458",182,24,43,1,63,13,37,1,0,13.1868131868132,23.6263736263736,0.549450549450549,34.6153846153846,7.14285714285714,20.3296703296703,0.549450549450549,0
"E00004459",154,1,13,0,126,3,9,1,1,0.649350649350649,8.44155844155844,0,81.8181818181818,1.94805194805195,5.84415584415584,0.649350649350649,0.649350649350649
"E00004460",100,9,4,2,68,0,12,2,3,9,4,2,68,0,12,2,3
"E00004461",131,3,7,0,102,0,18,1,0,2.29007633587786,5.34351145038168,0,77.8625954198473,0,13.7404580152672,0.763358778625954,0
"E00004462",114,32,23,0,15,3,33,5,3,28.0701754385965,20.1754385964912,0,13.1578947368421,2.63157894736842,28.9473684210526,4.3859649122807,2.63157894736842
"E00004463",139,2,5,1,117,2,12,0,0,1.43884892086331,3.59712230215827,0.719424460431655,84.1726618705036,1.43884892086331,8.63309352517986,0,0
"E00004464",89,2,0,0,82,4,0,0,1,2.24719101123596,0,0,92.1348314606742,4.49438202247191,0,0,1.12359550561798
"E00004465",166,20,22,0,94,10,19,1,0,12.0481927710843,13.2530120481928,0,56.6265060240964,6.02409638554217,11.4457831325301,0.602409638554217,0
"E00004466",121,31,25,0,2,1,56,2,4,25.6198347107438,20.6611570247934,0,1.65289256198347,0.826446280991736,46.2809917355372,1.65289256198347,3.30578512396694
"E00004467",133,9,16,2,86,1,16,3,0,6.76691729323308,12.0300751879699,1.50375939849624,64.6616541353383,0.75187969924812,12.0300751879699,2.25563909774436,0
"E00004468",143,2,9,0,107,8,15,2,0,1.3986013986014,6.29370629370629,0,74.8251748251748,5.59440559440559,10.4895104895105,1.3986013986014,0
"E00004469",122,52,26,0,4,1,34,3,2,42.6229508196721,21.3114754098361,0,3.27868852459016,0.819672131147541,27.8688524590164,2.45901639344262,1.63934426229508
"E00004470",140,16,21,0,52,3,44,3,1,11.4285714285714,15,0,37.1428571428571,2.14285714285714,31.4285714285714,2.14285714285714,0.714285714285714
"E00004471",117,44,31,0,0,0,36,4,2,37.6068376068376,26.4957264957265,0,0,0,30.7692307692308,3.41880341880342,1.70940170940171
"E00004472",156,3,24,0,73,3,47,4,2,1.92307692307692,15.3846153846154,0,46.7948717948718,1.92307692307692,30.1282051282051,2.56410256410256,1.28205128205128
"E00004473",124,37,19,0,27,0,35,4,2,29.8387096774194,15.3225806451613,0,21.7741935483871,0,28.2258064516129,3.2258064516129,1.61290322580645
"E00004474",142,35,36,0,14,8,48,1,0,24.6478873239437,25.3521126760563,0,9.85915492957746,5.63380281690141,33.8028169014084,0.704225352112676,0
"E00004475",123,4,13,0,84,6,15,0,1,3.2520325203252,10.5691056910569,0,68.2926829268293,4.8780487804878,12.1951219512195,0,0.813008130081301
"E00004476",134,3,2,0,110,2,16,1,0,2.23880597014925,1.49253731343284,0,82.089552238806,1.49253731343284,11.9402985074627,0.746268656716418,0
"E00004477",163,41,36,0,16,1,63,4,2,25.1533742331288,22.0858895705521,0,9.8159509202454,0.613496932515337,38.6503067484663,2.45398773006135,1.22699386503067
"E00004478",220,18,32,6,35,28,96,4,1,8.18181818181818,14.5454545454545,2.72727272727273,15.9090909090909,12.7272727272727,43.6363636363636,1.81818181818182,0.454545454545455
"E00004479",141,22,28,0,47,2,38,2,2,15.6028368794326,19.8581560283688,0,33.3333333333333,1.41843971631206,26.9503546099291,1.41843971631206,1.41843971631206
"E00004480",116,37,21,3,14,5,32,3,1,31.8965517241379,18.1034482758621,2.58620689655172,12.0689655172414,4.31034482758621,27.5862068965517,2.58620689655172,0.862068965517241
"E00004481",133,18,20,1,91,0,3,0,0,13.5338345864662,15.0375939849624,0.75187969924812,68.4210526315789,0,2.25563909774436,0,0
"E00004482",121,35,33,1,15,5,32,0,0,28.9256198347107,27.2727272727273,0.826446280991736,12.396694214876,4.13223140495868,26.4462809917355,0,0
