"GeographyCode","KS602EW0001","KS602EW0002","KS602EW0003","KS602EW0004","KS602EW0005","KS602EW0006","KS602EW0007","KS602EW0008","KS602EW0009","KS602EW0010","KS602EW0011","KS602EW0012","KS602EW0013","KS602EW0014","KS602EW0015","KS602EW0016","KS602EW0017","KS602EW0018","KS602EW0019","KS602EW0020","KS602EW0021","KS602EW0022","KS602EW0023","KS602EW0024","KS602EW0025","KS602EW0026","KS602EW0027","KS602EW0028","KS602EW0029"
"E02000166",2759,154,1114,626,140,56,221,202,16,165,65,33,25,24,45,5.58173251177963,40.3769481696267,22.6893802102211,5.07430228343603,2.02972091337441,8.01014860456687,7.32149329467198,0.579920260964117,5.98042769119246,2.35592606016673,1.19608553823849,0.906125407756433,0.869880391446176,1.63102573396158
"E02000167",2906,124,1399,800,73,38,200,155,20,45,52,9,23,7,26,4.26703372333104,48.1417756366139,27.5292498279422,2.51204404679972,1.30763936682725,6.88231245698555,5.3337921541638,0.688231245698555,1.54852030282175,1.78940123881624,0.30970406056435,0.791465932553338,0.240880935994494,0.894700619408121
"E02000168",3024,170,1381,644,132,58,207,191,23,155,63,33,26,16,56,5.62169312169312,45.6679894179894,21.2962962962963,4.36507936507936,1.91798941798942,6.8452380952381,6.31613756613757,0.760582010582011,5.12566137566138,2.08333333333333,1.09126984126984,0.85978835978836,0.529100529100529,1.85185185185185
"E02000169",2692,108,1221,626,57,91,162,307,15,41,64,7,13,4,19,4.01188707280832,45.3566121842496,23.2540861812779,2.11738484398217,3.38038632986627,6.01783060921248,11.4041604754829,0.557206537890045,1.52303120356612,2.37741456166419,0.260029717682021,0.482912332838039,0.148588410104012,0.705794947994057
"E02000170",3374,166,1760,638,154,59,168,217,21,112,79,14,27,31,46,4.9199762892709,52.163604030824,18.9093064611737,4.5643153526971,1.74866627148785,4.9792531120332,6.43153526970954,0.622406639004149,3.3195020746888,2.34143449911085,0.4149377593361,0.800237107291049,0.918790752815649,1.3633669235329
"E02000171",2921,133,1355,637,136,56,186,216,20,119,63,30,37,14,48,4.55323519342691,46.388223211229,21.8076001369394,4.6559397466621,1.91715166039028,6.36768230058199,7.39472783293393,0.684697021567956,4.07394727832934,2.15679561793906,1.02704553235193,1.26668948990072,0.479287915097569,1.6432728517631
"E02000172",3645,286,1343,482,265,150,234,376,46,326,137,68,58,66,105,7.84636488340192,36.8449931412894,13.2235939643347,7.27023319615912,4.11522633744856,6.41975308641975,10.3155006858711,1.26200274348422,8.9437585733882,3.75857338820302,1.86556927297668,1.59122085048011,1.81069958847737,2.88065843621399
"E02000173",2908,133,1563,568,101,59,128,223,13,56,64,15,22,10,46,4.57359009628611,53.748280605227,19.5323246217331,3.47317744154058,2.02888583218707,4.40165061898212,7.66850068775791,0.447042640990371,1.92572214580468,2.20082530949106,0.515818431911967,0.756533700137552,0.343878954607978,1.5818431911967
"E02000174",3258,191,1430,588,177,93,198,272,38,181,90,47,29,37,61,5.86249232658072,43.8919582565991,18.0478821362799,5.43278084714549,2.85451197053407,6.07734806629834,8.34868017188459,1.16635972989564,5.55555555555556,2.76243093922652,1.44260282381829,0.89011663597299,1.13566605279312,1.87231430325353
"E02000175",3557,152,1989,579,161,63,180,207,10,141,75,27,30,28,60,4.27326398650548,55.9179083497329,16.2777621591229,4.52628619623278,1.77115546809109,5.06044419454597,5.81951082372786,0.281135788585887,3.96401461906101,2.10851841439415,0.759066629181895,0.843407365757661,0.787180208040484,1.68681473151532
"E02000176",2482,89,1370,554,76,44,131,100,15,57,46,16,16,13,27,3.58581788879936,55.1974214343272,22.32070910556,3.06204673650282,1.77276390008058,5.27800161160355,4.0290088638195,0.604351329572925,2.29653505237712,1.85334407735697,0.64464141821112,0.64464141821112,0.523771152296535,1.08783239323127
"E02000177",3156,241,1257,460,220,110,238,286,43,206,95,58,29,52,86,7.6362484157161,39.828897338403,14.575411913815,6.97084917617237,3.48542458808618,7.54119138149556,9.06210392902408,1.36248415716096,6.52724968314322,3.01013941698352,1.83776932826362,0.918884664131812,1.64765525982256,2.72496831432193
"E02000178",3648,235,1770,452,224,107,213,320,20,211,96,40,42,38,97,6.44188596491228,48.5197368421053,12.390350877193,6.14035087719298,2.93311403508772,5.83881578947368,8.7719298245614,0.548245614035088,5.78399122807018,2.63157894736842,1.09649122807018,1.15131578947368,1.04166666666667,2.65899122807018
"E02000179",2205,109,1024,437,113,47,148,151,8,93,75,25,27,24,37,4.94331065759637,46.4399092970522,19.8185941043084,5.12471655328798,2.13151927437642,6.71201814058957,6.84807256235828,0.36281179138322,4.21768707482993,3.40136054421769,1.13378684807256,1.22448979591837,1.08843537414966,1.67800453514739
"E02000180",3252,204,1235,538,177,152,157,511,23,161,94,53,37,42,72,6.27306273062731,37.9766297662977,16.5436654366544,5.44280442804428,4.6740467404674,4.82779827798278,15.7134071340713,0.707257072570726,4.95079950799508,2.89052890528905,1.62976629766298,1.13776137761378,1.29151291512915,2.2140221402214
"E02000181",3001,102,1768,508,88,52,140,170,24,86,63,13,12,7,39,3.39886704431856,58.9136954348551,16.9276907697434,2.93235588137288,1.73275574808397,4.66511162945685,5.6647784071976,0.799733422192602,2.86571142952349,2.09930023325558,0.433188937020993,0.399866711096301,0.233255581472842,1.29956681106298
"E02000182",2257,123,1110,397,91,49,147,194,25,60,61,15,15,25,40,5.44971200708906,49.1803278688525,17.5897208684094,4.03190075321223,2.17102348249889,6.51307044749668,8.59548072662827,1.10766504209127,2.65839610101905,2.7027027027027,0.664599025254763,0.664599025254763,1.10766504209127,1.77226406734603
"E02000183",3085,143,1311,740,116,56,259,221,24,139,76,21,33,13,54,4.6353322528363,42.4959481361426,23.9870340356564,3.76012965964344,1.81523500810373,8.39546191247974,7.16369529983793,0.777957860615883,4.50567260940032,2.46353322528363,0.680713128038898,1.06969205834684,0.421393841166937,1.75040518638574
"E02000184",3451,301,1294,479,219,154,169,486,30,207,112,51,37,50,78,8.72210953346856,37.4963778614894,13.8800347725297,6.34598667053028,4.46247464503043,4.89713126629962,14.082874529122,0.869313242538395,5.99826137351492,3.24543610547667,1.47783251231527,1.07215299913069,1.44885540423066,2.26021443059983
"E02000185",2924,258,1212,385,205,104,228,217,21,199,95,35,48,25,82,8.82352941176471,41.4500683994528,13.1668946648427,7.0109439124487,3.55677154582763,7.79753761969904,7.42134062927497,0.718194254445964,6.80574555403557,3.24897400820793,1.19699042407661,1.64158686730506,0.85499316005472,2.80437756497948
"E02000186",2905,165,1253,487,144,118,123,318,12,194,91,30,20,25,68,5.67986230636833,43.1325301204819,16.7641996557659,4.95697074010327,4.06196213425129,4.23407917383821,10.9466437177281,0.413080895008606,6.67814113597246,3.13253012048193,1.03270223752151,0.688468158347676,0.860585197934595,2.3407917383821
"E02000187",2831,271,867,271,194,142,195,493,42,257,99,58,31,50,78,9.57258919109855,30.6252207700459,9.57258919109855,6.85270222536206,5.01589544330625,6.88802543270929,17.414341222183,1.48357470858354,9.07806428823737,3.49699752737549,2.04874602613917,1.09501942776404,1.76616036736136,2.75521017308372
"E02000188",3330,248,917,289,224,173,165,1016,27,170,101,54,30,54,72,7.44744744744745,27.5375375375375,8.67867867867868,6.72672672672673,5.1951951951952,4.95495495495495,30.5105105105105,0.810810810810811,5.10510510510511,3.03303303303303,1.62162162162162,0.900900900900901,1.62162162162162,2.16216216216216
"E02000189",2275,148,674,227,168,212,140,522,33,91,60,30,44,38,82,6.50549450549451,29.6263736263736,9.97802197802198,7.38461538461539,9.31868131868132,6.15384615384615,22.9450549450549,1.45054945054945,4,2.63736263736264,1.31868131868132,1.93406593406593,1.67032967032967,3.6043956043956
"E02000190",3179,162,854,312,186,203,173,996,24,200,69,23,47,35,76,5.09594212016357,26.8637936458006,9.81440704624096,5.85089650833595,6.38565586662472,5.44196288140925,31.3306071091538,0.754954388172381,6.29128656810318,2.1704938659956,0.723497955331865,1.47845234350425,1.10097514941806,2.39068889587921
