"GeographyCode","KS604EW0001","KS604EW0002","KS604EW0003","KS604EW0004","KS604EW0005","KS604EW0006","KS604EW0007","KS604EW0008","KS604EW0009","KS604EW0010","KS604EW0011","KS604EW0012","KS604EW0013","KS604EW0014","KS604EW0015","KS604EW0016","KS604EW0017","KS604EW0018","KS604EW0019","KS604EW0020","KS604EW0021","KS604EW0022","KS604EW0023","KS604EW0024","KS604EW0025","KS604EW0026","KS604EW0027","KS604EW0028","KS604EW0029"
"E01000896",910,59,124,415,312,514,19,61,208,226,396,40,63,207,86,6.48351648351648,13.6263736263736,45.6043956043956,34.2857142857143,56.4835164835165,2.08791208791209,6.7032967032967,22.8571428571429,24.8351648351648,43.5164835164835,4.3956043956044,6.92307692307692,22.7472527472527,9.45054945054945
"E01000897",870,74,95,355,346,484,17,37,184,246,386,57,58,171,100,8.50574712643678,10.9195402298851,40.8045977011494,39.7701149425287,55.632183908046,1.95402298850575,4.25287356321839,21.1494252873563,28.2758620689655,44.367816091954,6.55172413793103,6.66666666666667,19.6551724137931,11.4942528735632
"E01000898",978,60,79,571,268,510,22,44,276,168,468,38,35,295,100,6.13496932515337,8.07770961145194,58.3844580777096,27.4028629856851,52.1472392638037,2.24948875255624,4.49897750511247,28.2208588957055,17.1779141104294,47.8527607361963,3.88548057259714,3.57873210633947,30.1635991820041,10.2249488752556
"E01000899",826,87,91,352,296,467,24,28,201,214,359,63,63,151,82,10.5326876513317,11.0169491525424,42.6150121065375,35.8353510895884,56.5375302663438,2.90556900726392,3.38983050847458,24.3341404358354,25.90799031477,43.4624697336562,7.6271186440678,7.6271186440678,18.2808716707022,9.9273607748184
"E01000900",885,70,122,518,175,446,29,55,254,108,439,41,67,264,67,7.90960451977401,13.7853107344633,58.5310734463277,19.774011299435,50.3954802259887,3.27683615819209,6.21468926553672,28.7005649717514,12.2033898305085,49.6045197740113,4.63276836158192,7.57062146892655,29.8305084745763,7.57062146892655
"E01000901",680,63,149,377,91,341,27,62,196,56,339,36,87,181,35,9.26470588235294,21.9117647058824,55.4411764705882,13.3823529411765,50.1470588235294,3.97058823529412,9.11764705882353,28.8235294117647,8.23529411764706,49.8529411764706,5.29411764705882,12.7941176470588,26.6176470588235,5.14705882352941
"E01000902",550,61,111,301,77,276,32,46,143,55,274,29,65,158,22,11.0909090909091,20.1818181818182,54.7272727272727,14,50.1818181818182,5.81818181818182,8.36363636363636,26,10,49.8181818181818,5.27272727272727,11.8181818181818,28.7272727272727,4
"E01000903",768,67,97,403,201,400,24,40,201,135,368,43,57,202,66,8.72395833333333,12.6302083333333,52.4739583333333,26.171875,52.0833333333333,3.125,5.20833333333333,26.171875,17.578125,47.9166666666667,5.59895833333333,7.421875,26.3020833333333,8.59375
"E01000904",1016,83,181,561,191,515,31,78,273,133,501,52,103,288,58,8.16929133858268,17.8149606299213,55.2165354330709,18.7992125984252,50.6889763779528,3.0511811023622,7.67716535433071,26.8700787401575,13.0905511811024,49.3110236220472,5.11811023622047,10.1377952755906,28.3464566929134,5.70866141732284
"E01000905",693,78,155,381,79,340,25,70,199,46,353,53,85,182,33,11.2554112554113,22.3665223665224,54.978354978355,11.3997113997114,49.0620490620491,3.60750360750361,10.1010101010101,28.7157287157287,6.63780663780664,50.9379509379509,7.64790764790765,12.2655122655123,26.2626262626263,4.76190476190476
"E01000906",945,59,86,508,292,454,20,30,215,189,491,39,56,293,103,6.24338624338624,9.1005291005291,53.7566137566138,30.8994708994709,48.042328042328,2.11640211640212,3.17460317460317,22.7513227513227,20,51.957671957672,4.12698412698413,5.92592592592593,31.005291005291,10.8994708994709
"E01000907",639,51,122,356,110,312,14,44,178,76,327,37,78,178,34,7.981220657277,19.0923317683881,55.7120500782473,17.2143974960876,48.8262910798122,2.19092331768388,6.88575899843505,27.8560250391236,11.8935837245696,51.1737089201878,5.79029733959311,12.2065727699531,27.8560250391236,5.320813771518
"E01000908",758,88,153,397,120,336,31,36,194,75,422,57,117,203,45,11.6094986807388,20.1846965699208,52.3746701846966,15.8311345646438,44.3271767810026,4.08970976253298,4.74934036939314,25.5936675461741,9.89445910290237,55.6728232189974,7.5197889182058,15.4353562005277,26.7810026385224,5.93667546174142
"E01000909",836,92,129,444,171,423,29,39,234,121,413,63,90,210,50,11.0047846889952,15.4306220095694,53.11004784689,20.4545454545455,50.5980861244019,3.4688995215311,4.66507177033493,27.9904306220096,14.4736842105263,49.4019138755981,7.53588516746411,10.7655502392345,25.1196172248804,5.98086124401914
"E01000910",810,71,120,449,170,406,22,37,231,116,404,49,83,218,54,8.76543209876543,14.8148148148148,55.4320987654321,20.9876543209877,50.1234567901235,2.71604938271605,4.5679012345679,28.5185185185185,14.320987654321,49.8765432098765,6.04938271604938,10.2469135802469,26.9135802469136,6.66666666666667
"E01000911",755,53,141,420,141,373,16,50,214,93,382,37,91,206,48,7.01986754966887,18.6754966887417,55.6291390728477,18.6754966887417,49.4039735099338,2.11920529801325,6.62251655629139,28.3443708609272,12.317880794702,50.5960264900662,4.90066225165563,12.0529801324503,27.2847682119205,6.35761589403973
"E01000912",757,67,124,461,105,352,17,41,223,71,405,50,83,238,34,8.85072655217966,16.3804491413474,60.8982826948481,13.8705416116248,46.4993394980185,2.24570673712021,5.41611624834874,29.4583883751651,9.37912813738441,53.5006605019815,6.60501981505945,10.9643328929987,31.439894319683,4.49141347424042
"E01000913",938,104,136,446,252,510,32,50,244,184,428,72,86,202,68,11.0874200426439,14.498933901919,47.5479744136461,26.865671641791,54.3710021321962,3.41151385927505,5.33049040511727,26.0127931769723,19.6162046908316,45.6289978678038,7.67590618336887,9.16844349680171,21.5351812366738,7.24946695095949
"E01000914",952,75,86,493,298,556,27,41,287,201,396,48,45,206,97,7.8781512605042,9.03361344537815,51.7857142857143,31.3025210084034,58.4033613445378,2.83613445378151,4.30672268907563,30.1470588235294,21.1134453781513,41.5966386554622,5.04201680672269,4.72689075630252,21.6386554621849,10.1890756302521
