"GeographyCode","KS104EW0001","KS104EW0002","KS104EW0003","KS104EW0004","KS104EW0005","KS104EW0006","KS104EW0007","KS104EW0008","KS104EW0009","KS104EW0010","KS104EW0011","KS104EW0012","KS104EW0013","KS104EW0014","KS104EW0015"
"E00004155",198,102,24,51,11,2,6,2,51.5151515151515,12.1212121212121,25.7575757575758,5.55555555555556,1.01010101010101,3.03030303030303,1.01010101010101
"E00004156",184,60,36,58,9,9,9,3,32.6086956521739,19.5652173913043,31.5217391304348,4.89130434782609,4.89130434782609,4.89130434782609,1.6304347826087
"E00004157",185,78,18,70,5,2,5,7,42.1621621621622,9.72972972972973,37.8378378378378,2.7027027027027,1.08108108108108,2.7027027027027,3.78378378378378
"E00004158",223,38,20,109,13,10,25,8,17.0403587443946,8.96860986547085,48.8789237668161,5.82959641255605,4.48430493273543,11.2107623318386,3.58744394618834
"E00004159",278,76,12,131,5,15,30,9,27.3381294964029,4.31654676258993,47.1223021582734,1.79856115107914,5.39568345323741,10.7913669064748,3.23741007194245
"E00004160",167,44,18,53,2,8,24,18,26.3473053892216,10.7784431137725,31.7365269461078,1.19760479041916,4.79041916167665,14.3712574850299,10.7784431137725
"E00004161",174,46,44,53,10,6,11,4,26.4367816091954,25.2873563218391,30.4597701149425,5.74712643678161,3.44827586206897,6.32183908045977,2.29885057471264
"E00004162",213,58,58,77,4,2,7,7,27.2300469483568,27.2300469483568,36.150234741784,1.87793427230047,0.938967136150235,3.28638497652582,3.28638497652582
"E00004163",297,116,26,111,8,11,18,7,39.0572390572391,8.75420875420875,37.3737373737374,2.69360269360269,3.7037037037037,6.06060606060606,2.35690235690236
"E00004164",286,70,14,123,17,17,29,16,24.4755244755245,4.89510489510489,43.006993006993,5.94405594405594,5.94405594405594,10.1398601398601,5.59440559440559
"E00004165",261,62,28,105,10,11,30,15,23.7547892720307,10.727969348659,40.2298850574713,3.83141762452107,4.21455938697318,11.4942528735632,5.74712643678161
"E00004166",284,74,22,109,12,13,39,15,26.056338028169,7.74647887323944,38.3802816901408,4.22535211267606,4.57746478873239,13.7323943661972,5.28169014084507
"E00004167",208,116,18,44,4,3,10,13,55.7692307692308,8.65384615384615,21.1538461538462,1.92307692307692,1.44230769230769,4.80769230769231,6.25
"E00004168",168,64,18,56,2,5,8,15,38.0952380952381,10.7142857142857,33.3333333333333,1.19047619047619,2.97619047619048,4.76190476190476,8.92857142857143
"E00004169",276,62,8,168,9,2,14,13,22.463768115942,2.89855072463768,60.8695652173913,3.26086956521739,0.72463768115942,5.07246376811594,4.71014492753623
"E00004172",217,30,52,102,7,4,16,6,13.8248847926267,23.963133640553,47.0046082949309,3.2258064516129,1.84331797235023,7.37327188940092,2.76497695852535
"E00004173",185,48,14,84,4,5,14,16,25.9459459459459,7.56756756756757,45.4054054054054,2.16216216216216,2.7027027027027,7.56756756756757,8.64864864864865
"E00004174",244,34,6,165,9,3,17,10,13.9344262295082,2.45901639344262,67.6229508196721,3.68852459016393,1.22950819672131,6.9672131147541,4.0983606557377
"E00004175",245,26,26,141,11,13,19,9,10.6122448979592,10.6122448979592,57.5510204081633,4.48979591836735,5.30612244897959,7.75510204081633,3.6734693877551
"E00004177",102,14,8,65,5,0,7,3,13.7254901960784,7.84313725490196,63.7254901960784,4.90196078431373,0,6.86274509803922,2.94117647058824
"E00004179",283,66,20,118,4,8,31,36,23.321554770318,7.06713780918728,41.696113074205,1.41342756183746,2.82685512367491,10.9540636042403,12.7208480565371
"E00004180",211,36,20,125,5,8,12,5,17.0616113744076,9.47867298578199,59.2417061611374,2.3696682464455,3.7914691943128,5.68720379146919,2.3696682464455
"E00004181",312,72,18,129,10,9,40,34,23.0769230769231,5.76923076923077,41.3461538461538,3.2051282051282,2.88461538461538,12.8205128205128,10.8974358974359
"E00004182",132,36,6,73,2,2,8,5,27.2727272727273,4.54545454545455,55.3030303030303,1.51515151515152,1.51515151515152,6.06060606060606,3.78787878787879
"E00004183",165,32,12,81,5,10,19,6,19.3939393939394,7.27272727272727,49.0909090909091,3.03030303030303,6.06060606060606,11.5151515151515,3.63636363636364
"E00004184",185,42,16,87,4,5,23,8,22.7027027027027,8.64864864864865,47.027027027027,2.16216216216216,2.7027027027027,12.4324324324324,4.32432432432432
"E00004185",317,58,16,179,15,22,21,6,18.2965299684543,5.04731861198738,56.4668769716088,4.73186119873817,6.94006309148265,6.62460567823344,1.89274447949527
"E00004187",438,86,54,248,21,7,16,6,19.634703196347,12.3287671232877,56.62100456621,4.79452054794521,1.59817351598174,3.65296803652968,1.36986301369863
"E00004188",177,14,18,123,12,2,4,4,7.90960451977401,10.1694915254237,69.4915254237288,6.77966101694915,1.12994350282486,2.25988700564972,2.25988700564972
"E00004189",264,36,12,203,4,1,5,3,13.6363636363636,4.54545454545455,76.8939393939394,1.51515151515152,0.378787878787879,1.89393939393939,1.13636363636364
"E00004190",469,50,48,265,38,15,41,12,10.6609808102345,10.2345415778252,56.5031982942431,8.10234541577825,3.19829424307036,8.74200426439232,2.55863539445629
"E00004193",234,44,30,140,6,3,8,3,18.8034188034188,12.8205128205128,59.8290598290598,2.56410256410256,1.28205128205128,3.41880341880342,1.28205128205128
"E00004194",234,44,28,130,11,5,12,4,18.8034188034188,11.965811965812,55.5555555555556,4.7008547008547,2.13675213675214,5.12820512820513,1.70940170940171
"E00004195",289,54,26,183,6,1,13,6,18.6851211072664,8.99653979238754,63.3217993079585,2.07612456747405,0.346020761245675,4.49826989619377,2.07612456747405
"E00004196",198,46,20,99,9,4,6,14,23.2323232323232,10.1010101010101,50,4.54545454545455,2.02020202020202,3.03030303030303,7.07070707070707
"E00004197",229,52,28,125,5,3,10,6,22.707423580786,12.2270742358079,54.585152838428,2.18340611353712,1.31004366812227,4.36681222707424,2.62008733624454
"E00004198",334,48,30,216,6,6,26,2,14.3712574850299,8.98203592814371,64.6706586826347,1.79640718562874,1.79640718562874,7.78443113772455,0.598802395209581
"E00004199",262,48,50,124,9,4,17,10,18.3206106870229,19.0839694656489,47.3282442748092,3.43511450381679,1.52671755725191,6.48854961832061,3.81679389312977
"E00004200",236,36,22,143,6,6,16,7,15.2542372881356,9.32203389830508,60.5932203389831,2.54237288135593,2.54237288135593,6.77966101694915,2.96610169491525
"E00004201",229,84,48,57,10,2,15,13,36.6812227074236,20.9606986899563,24.8908296943231,4.36681222707424,0.873362445414847,6.55021834061135,5.67685589519651
"E00004202",170,0,6,72,2,11,59,20,0,3.52941176470588,42.3529411764706,1.17647058823529,6.47058823529412,34.7058823529412,11.7647058823529
"E00004203",299,60,54,147,8,4,19,7,20.066889632107,18.0602006688963,49.1638795986622,2.67558528428094,1.33779264214047,6.35451505016722,2.34113712374582
"E00004204",247,84,54,78,8,3,12,8,34.0080971659919,21.8623481781377,31.5789473684211,3.23886639676113,1.21457489878543,4.8582995951417,3.23886639676113
"E00004205",297,108,54,108,6,2,12,7,36.3636363636364,18.1818181818182,36.3636363636364,2.02020202020202,0.673400673400673,4.04040404040404,2.35690235690236
"E00004206",252,68,14,123,8,7,26,6,26.984126984127,5.55555555555556,48.8095238095238,3.17460317460317,2.77777777777778,10.3174603174603,2.38095238095238
"E00004207",266,82,20,116,10,9,15,14,30.8270676691729,7.5187969924812,43.609022556391,3.7593984962406,3.38345864661654,5.6390977443609,5.26315789473684
"E00004208",241,32,42,123,5,4,22,13,13.2780082987552,17.4273858921162,51.0373443983402,2.0746887966805,1.6597510373444,9.12863070539419,5.39419087136929
"E00004209",247,44,36,124,9,6,16,12,17.8137651821862,14.5748987854251,50.2024291497976,3.64372469635628,2.42914979757085,6.47773279352227,4.8582995951417
"E00004210",230,72,18,82,14,13,14,17,31.304347826087,7.82608695652174,35.6521739130435,6.08695652173913,5.65217391304348,6.08695652173913,7.39130434782609
"E00004211",274,48,46,150,8,7,10,5,17.5182481751825,16.7883211678832,54.7445255474453,2.91970802919708,2.55474452554745,3.64963503649635,1.82481751824817
"E00004212",264,74,46,117,3,6,16,2,28.030303030303,17.4242424242424,44.3181818181818,1.13636363636364,2.27272727272727,6.06060606060606,0.757575757575758
"E00004213",341,78,26,177,11,15,26,8,22.8739002932551,7.62463343108504,51.9061583577713,3.2258064516129,4.39882697947214,7.62463343108504,2.34604105571848
"E00004214",422,128,54,185,11,14,26,4,30.3317535545024,12.7962085308057,43.8388625592417,2.60663507109005,3.3175355450237,6.16113744075829,0.947867298578199
"E00004215",228,66,44,88,15,3,9,3,28.9473684210526,19.2982456140351,38.5964912280702,6.57894736842105,1.31578947368421,3.94736842105263,1.31578947368421
"E00004216",246,94,36,76,8,13,16,3,38.2113821138211,14.6341463414634,30.8943089430894,3.2520325203252,5.28455284552846,6.50406504065041,1.21951219512195
"E00004217",221,46,34,110,1,3,24,3,20.8144796380091,15.3846153846154,49.7737556561086,0.452488687782805,1.35746606334842,10.8597285067873,1.35746606334842
"E00004218",252,66,36,103,10,2,17,18,26.1904761904762,14.2857142857143,40.8730158730159,3.96825396825397,0.793650793650794,6.74603174603175,7.14285714285714
"E00004219",320,46,58,175,11,8,19,3,14.375,18.125,54.6875,3.4375,2.5,5.9375,0.9375
"E00004220",140,30,17,57,3,1,24,8,21.4285714285714,12.1428571428571,40.7142857142857,2.14285714285714,0.714285714285714,17.1428571428571,5.71428571428571
"E00004221",191,82,42,42,5,4,9,7,42.9319371727749,21.9895287958115,21.9895287958115,2.61780104712042,2.09424083769634,4.71204188481675,3.66492146596859
"E00004222",178,66,26,62,4,4,11,5,37.0786516853933,14.6067415730337,34.8314606741573,2.24719101123596,2.24719101123596,6.17977528089888,2.80898876404494
"E00004223",260,70,22,127,5,8,20,8,26.9230769230769,8.46153846153846,48.8461538461538,1.92307692307692,3.07692307692308,7.69230769230769,3.07692307692308
"E00004224",241,80,36,91,10,7,11,6,33.195020746888,14.9377593360996,37.7593360995851,4.149377593361,2.9045643153527,4.5643153526971,2.4896265560166
"E00004225",366,50,60,221,13,8,7,7,13.6612021857924,16.3934426229508,60.3825136612022,3.55191256830601,2.18579234972678,1.91256830601093,1.91256830601093
"E00004226",208,100,16,52,7,4,14,15,48.0769230769231,7.69230769230769,25,3.36538461538462,1.92307692307692,6.73076923076923,7.21153846153846
"E00004227",235,70,36,83,7,3,21,15,29.7872340425532,15.3191489361702,35.3191489361702,2.97872340425532,1.27659574468085,8.93617021276596,6.38297872340426
"E00004228",173,66,24,59,2,4,16,2,38.150289017341,13.8728323699422,34.1040462427746,1.15606936416185,2.3121387283237,9.2485549132948,1.15606936416185
"E00004229",287,78,66,94,14,11,19,5,27.1777003484321,22.9965156794425,32.7526132404181,4.8780487804878,3.83275261324042,6.62020905923345,1.74216027874564
"E00004230",248,48,36,136,4,5,17,2,19.3548387096774,14.5161290322581,54.8387096774194,1.61290322580645,2.01612903225806,6.85483870967742,0.806451612903226
"E00004231",259,110,50,73,3,2,18,3,42.4710424710425,19.3050193050193,28.1853281853282,1.15830115830116,0.772200772200772,6.94980694980695,1.15830115830116
"E00004232",178,56,18,54,6,11,25,8,31.4606741573034,10.1123595505618,30.3370786516854,3.37078651685393,6.17977528089888,14.0449438202247,4.49438202247191
"E00004233",207,58,34,71,2,8,23,11,28.0193236714976,16.4251207729469,34.2995169082126,0.966183574879227,3.86473429951691,11.1111111111111,5.31400966183575
"E00004234",211,62,60,69,3,2,7,8,29.3838862559242,28.436018957346,32.7014218009479,1.4218009478673,0.947867298578199,3.3175355450237,3.7914691943128
"E00004235",276,42,56,130,11,10,19,8,15.2173913043478,20.2898550724638,47.1014492753623,3.98550724637681,3.6231884057971,6.88405797101449,2.89855072463768
"E00004236",302,44,32,186,14,4,16,6,14.5695364238411,10.5960264900662,61.5894039735099,4.63576158940397,1.32450331125828,5.29801324503311,1.98675496688742
"E00004237",226,48,24,119,3,12,12,8,21.2389380530973,10.6194690265487,52.6548672566372,1.32743362831858,5.30973451327434,5.30973451327434,3.53982300884956
"E00004238",247,88,36,89,3,3,12,16,35.6275303643725,14.5748987854251,36.0323886639676,1.21457489878543,1.21457489878543,4.8582995951417,6.47773279352227
"E00004239",182,48,22,71,4,7,21,9,26.3736263736264,12.0879120879121,39.010989010989,2.1978021978022,3.84615384615385,11.5384615384615,4.94505494505495
"E00004240",288,48,18,180,7,9,17,9,16.6666666666667,6.25,62.5,2.43055555555556,3.125,5.90277777777778,3.125
"E00004241",248,116,34,71,6,2,13,6,46.7741935483871,13.7096774193548,28.6290322580645,2.41935483870968,0.806451612903226,5.24193548387097,2.41935483870968
"E00004242",150,38,16,66,12,4,11,3,25.3333333333333,10.6666666666667,44,8,2.66666666666667,7.33333333333333,2
"E00004243",225,118,24,61,7,3,11,1,52.4444444444444,10.6666666666667,27.1111111111111,3.11111111111111,1.33333333333333,4.88888888888889,0.444444444444444
"E00004244",207,72,4,80,12,12,15,12,34.7826086956522,1.93236714975845,38.6473429951691,5.79710144927536,5.79710144927536,7.2463768115942,5.79710144927536
"E00004245",276,42,52,119,7,9,22,25,15.2173913043478,18.8405797101449,43.1159420289855,2.53623188405797,3.26086956521739,7.97101449275362,9.05797101449275
"E00004246",219,38,42,103,8,7,11,10,17.351598173516,19.1780821917808,47.0319634703196,3.65296803652968,3.19634703196347,5.02283105022831,4.5662100456621
"E00004247",273,70,30,119,3,9,25,17,25.6410256410256,10.989010989011,43.5897435897436,1.0989010989011,3.2967032967033,9.15750915750916,6.22710622710623
"E00004248",371,70,58,185,6,9,35,8,18.8679245283019,15.633423180593,49.8652291105121,1.61725067385445,2.42587601078167,9.43396226415094,2.15633423180593
"E00004249",202,44,36,88,8,1,18,7,21.7821782178218,17.8217821782178,43.5643564356436,3.96039603960396,0.495049504950495,8.91089108910891,3.46534653465347
"E00004250",237,64,28,120,4,6,11,4,27.0042194092827,11.8143459915612,50.6329113924051,1.68776371308017,2.53164556962025,4.64135021097046,1.68776371308017
"E00004251",194,68,20,87,4,5,8,2,35.0515463917526,10.3092783505155,44.8453608247423,2.06185567010309,2.57731958762887,4.12371134020619,1.03092783505155
"E00004252",209,60,36,84,3,2,15,9,28.7081339712919,17.2248803827751,40.1913875598086,1.43540669856459,0.956937799043062,7.17703349282297,4.30622009569378
"E00004253",248,34,30,134,12,6,15,17,13.7096774193548,12.0967741935484,54.0322580645161,4.83870967741935,2.41935483870968,6.04838709677419,6.85483870967742
"E00004254",235,82,14,93,5,8,19,14,34.8936170212766,5.95744680851064,39.5744680851064,2.12765957446809,3.40425531914894,8.08510638297872,5.95744680851064
"E00004255",232,60,24,121,5,10,9,3,25.8620689655172,10.3448275862069,52.1551724137931,2.1551724137931,4.31034482758621,3.87931034482759,1.29310344827586
"E00004256",292,70,52,105,13,11,23,18,23.972602739726,17.8082191780822,35.958904109589,4.45205479452055,3.76712328767123,7.87671232876712,6.16438356164384
"E00004257",219,58,48,85,4,5,12,7,26.4840182648402,21.9178082191781,38.8127853881278,1.82648401826484,2.28310502283105,5.47945205479452,3.19634703196347
"E00004258",227,18,44,141,3,2,15,4,7.9295154185022,19.3832599118943,62.1145374449339,1.3215859030837,0.881057268722467,6.6079295154185,1.76211453744493
"E00004259",210,64,9,85,12,10,18,12,30.4761904761905,4.28571428571429,40.4761904761905,5.71428571428571,4.76190476190476,8.57142857142857,5.71428571428571
"E00004260",183,28,22,100,2,8,19,4,15.3005464480874,12.0218579234973,54.6448087431694,1.09289617486339,4.37158469945355,10.3825136612022,2.18579234972678
"E00004261",224,38,28,112,10,6,20,10,16.9642857142857,12.5,50,4.46428571428571,2.67857142857143,8.92857142857143,4.46428571428571
"E00004262",192,56,18,71,5,11,23,8,29.1666666666667,9.375,36.9791666666667,2.60416666666667,5.72916666666667,11.9791666666667,4.16666666666667
"E00004263",248,80,34,97,3,13,15,6,32.258064516129,13.7096774193548,39.1129032258064,1.20967741935484,5.24193548387097,6.04838709677419,2.41935483870968
"E00004264",327,48,74,174,9,3,16,3,14.6788990825688,22.6299694189602,53.2110091743119,2.75229357798165,0.917431192660551,4.89296636085627,0.917431192660551
"E00004265",202,24,32,118,5,3,11,9,11.8811881188119,15.8415841584158,58.4158415841584,2.47524752475248,1.48514851485149,5.44554455445545,4.45544554455445
"E00004266",276,56,34,134,6,14,19,13,20.2898550724638,12.3188405797101,48.5507246376812,2.17391304347826,5.07246376811594,6.88405797101449,4.71014492753623
"E00004268",256,32,48,127,4,14,27,4,12.5,18.75,49.609375,1.5625,5.46875,10.546875,1.5625
"E00004269",203,30,46,94,4,5,13,11,14.7783251231527,22.6600985221675,46.3054187192118,1.97044334975369,2.46305418719212,6.40394088669951,5.41871921182266
"E00004270",371,68,56,204,10,11,18,4,18.3288409703504,15.0943396226415,54.9865229110512,2.69541778975741,2.96495956873315,4.85175202156334,1.07816711590297
"E00004271",281,52,52,145,7,6,14,5,18.5053380782918,18.5053380782918,51.6014234875445,2.49110320284698,2.13523131672598,4.98220640569395,1.77935943060498
"E00004272",237,102,30,85,3,1,9,7,43.0379746835443,12.6582278481013,35.8649789029536,1.26582278481013,0.421940928270042,3.79746835443038,2.9535864978903
"E00004273",328,90,40,151,7,5,27,8,27.4390243902439,12.1951219512195,46.0365853658537,2.13414634146341,1.52439024390244,8.23170731707317,2.4390243902439
"E00004274",250,62,56,106,6,4,7,9,24.8,22.4,42.4,2.4,1.6,2.8,3.6
"E00004275",178,42,30,82,4,1,16,3,23.5955056179775,16.8539325842697,46.0674157303371,2.24719101123596,0.561797752808989,8.98876404494382,1.68539325842697
"E00004276",234,38,44,115,7,2,20,8,16.2393162393162,18.8034188034188,49.1452991452991,2.99145299145299,0.854700854700855,8.54700854700855,3.41880341880342
"E00004277",223,48,40,100,7,6,15,7,21.52466367713,17.9372197309417,44.8430493273543,3.1390134529148,2.69058295964126,6.72645739910314,3.1390134529148
"E00004278",186,38,30,95,2,3,13,5,20.4301075268817,16.1290322580645,51.0752688172043,1.0752688172043,1.61290322580645,6.98924731182796,2.68817204301075
"E00004279",241,52,28,122,8,7,13,11,21.5767634854772,11.6182572614108,50.6224066390041,3.3195020746888,2.9045643153527,5.39419087136929,4.5643153526971
"E00004280",190,74,24,59,4,9,14,6,38.9473684210526,12.6315789473684,31.0526315789474,2.10526315789474,4.73684210526316,7.36842105263158,3.15789473684211
"E00004281",220,70,42,78,8,7,10,5,31.8181818181818,19.0909090909091,35.4545454545455,3.63636363636364,3.18181818181818,4.54545454545455,2.27272727272727
"E00004282",252,44,46,123,6,10,16,7,17.4603174603175,18.2539682539683,48.8095238095238,2.38095238095238,3.96825396825397,6.34920634920635,2.77777777777778
"E00004283",233,76,30,100,2,3,14,8,32.618025751073,12.8755364806867,42.9184549356223,0.858369098712446,1.28755364806867,6.00858369098712,3.43347639484979
"E00004284",217,32,38,115,5,7,16,4,14.7465437788018,17.5115207373272,52.9953917050691,2.30414746543779,3.2258064516129,7.37327188940092,1.84331797235023
"E00004285",246,66,34,110,5,8,19,4,26.8292682926829,13.8211382113821,44.7154471544715,2.03252032520325,3.2520325203252,7.72357723577236,1.6260162601626
"E00004286",270,48,56,123,9,11,9,14,17.7777777777778,20.7407407407407,45.5555555555556,3.33333333333333,4.07407407407407,3.33333333333333,5.18518518518519
"E00004287",221,48,24,116,14,1,11,7,21.7194570135747,10.8597285067873,52.4886877828054,6.33484162895928,0.452488687782805,4.97737556561086,3.16742081447964
"E00004288",275,58,42,137,6,11,13,8,21.0909090909091,15.2727272727273,49.8181818181818,2.18181818181818,4,4.72727272727273,2.90909090909091
"E00004289",217,40,54,97,8,5,11,2,18.4331797235023,24.8847926267281,44.7004608294931,3.68663594470046,2.30414746543779,5.06912442396313,0.921658986175115
"E00004290",273,52,51,126,5,11,21,7,19.047619047619,18.6813186813187,46.1538461538462,1.83150183150183,4.02930402930403,7.69230769230769,2.56410256410256
"E00004291",278,78,32,109,8,9,20,22,28.0575539568345,11.5107913669065,39.2086330935252,2.87769784172662,3.23741007194245,7.19424460431655,7.9136690647482
"E00004292",224,52,26,92,13,12,13,16,23.2142857142857,11.6071428571429,41.0714285714286,5.80357142857143,5.35714285714286,5.80357142857143,7.14285714285714
"E00004293",223,52,20,114,8,10,12,7,23.3183856502242,8.96860986547085,51.1210762331839,3.58744394618834,4.48430493273543,5.38116591928251,3.1390134529148
"E00004294",194,30,40,98,2,2,18,4,15.4639175257732,20.6185567010309,50.5154639175258,1.03092783505155,1.03092783505155,9.27835051546392,2.06185567010309
"E00004295",338,128,36,115,15,7,21,16,37.8698224852071,10.6508875739645,34.0236686390533,4.43786982248521,2.07100591715976,6.21301775147929,4.73372781065089
"E00004296",284,102,26,111,14,4,10,17,35.9154929577465,9.15492957746479,39.0845070422535,4.92957746478873,1.40845070422535,3.52112676056338,5.98591549295775
"E00004297",265,68,40,129,11,2,12,3,25.6603773584906,15.0943396226415,48.6792452830189,4.15094339622642,0.754716981132076,4.52830188679245,1.13207547169811
"E00004298",251,106,32,84,4,5,9,11,42.2310756972112,12.7490039840637,33.4661354581673,1.59362549800797,1.99203187250996,3.58565737051793,4.38247011952191
"E00004299",242,104,44,57,7,5,14,11,42.9752066115703,18.1818181818182,23.5537190082645,2.89256198347107,2.06611570247934,5.78512396694215,4.54545454545455
"E00004300",231,62,36,103,5,7,11,7,26.8398268398268,15.5844155844156,44.5887445887446,2.16450216450216,3.03030303030303,4.76190476190476,3.03030303030303
"E00004301",435,86,46,245,17,14,18,9,19.7701149425287,10.5747126436782,56.3218390804598,3.90804597701149,3.2183908045977,4.13793103448276,2.06896551724138
"E00004302",253,66,46,98,4,10,19,10,26.0869565217391,18.1818181818182,38.7351778656126,1.58102766798419,3.95256916996047,7.5098814229249,3.95256916996047
"E00004303",255,102,28,92,8,4,14,7,40,10.9803921568627,36.078431372549,3.13725490196078,1.56862745098039,5.49019607843137,2.74509803921569
"E00004304",344,112,46,139,5,7,27,8,32.5581395348837,13.3720930232558,40.406976744186,1.45348837209302,2.03488372093023,7.84883720930233,2.32558139534884
"E00004305",284,132,18,103,8,2,17,4,46.4788732394366,6.33802816901408,36.2676056338028,2.8169014084507,0.704225352112676,5.98591549295775,1.40845070422535
"E00004306",275,94,32,116,3,7,13,10,34.1818181818182,11.6363636363636,42.1818181818182,1.09090909090909,2.54545454545455,4.72727272727273,3.63636363636364
