"GeographyCode","KS301EW0001","KS301EW0002","KS301EW0003","KS301EW0004","KS301EW0005","KS301EW0006","KS301EW0007","KS301EW0008","KS301EW0009","KS301EW0010","KS301EW0011","KS301EW0012","KS301EW0013","KS301EW0014","KS301EW0015","KS301EW0016","KS301EW0017","KS301EW0018","KS301EW0019","KS301EW0020","KS301EW0021","KS301EW0022","KS301EW0023","KS301EW0024","KS301EW0025","KS301EW0026","KS301EW0027","KS301EW0028","KS301EW0029","KS301EW0030","KS301EW0031"
"E00004120",314,7,14,293,2,6,231,181,108,19,6,0,295,12,3,4,2.22929936305732,4.45859872611465,93.312101910828,0.636942675159236,1.91082802547771,73.5668789808917,57.6433121019108,34.3949044585987,6.05095541401274,1.91082802547771,0,93.9490445859873,3.82165605095541,0.955414012738854,1.27388535031847
"E00004121",250,11,24,215,6,11,142,135,77,30,6,2,231,13,3,3,4.4,9.6,86,2.4,4.4,56.8,54,30.8,12,2.4,0.8,92.4,5.2,1.2,1.2
"E00004122",236,7,9,220,3,4,146,150,63,16,7,0,220,13,1,2,2.96610169491525,3.8135593220339,93.2203389830508,1.27118644067797,1.69491525423729,61.864406779661,63.5593220338983,26.6949152542373,6.77966101694915,2.96610169491525,0,93.2203389830508,5.50847457627119,0.423728813559322,0.847457627118644
"E00004123",296,9,7,280,4,4,181,178,91,20,5,2,269,21,2,4,3.04054054054054,2.36486486486486,94.5945945945946,1.35135135135135,1.35135135135135,61.1486486486487,60.1351351351351,30.7432432432432,6.75675675675676,1.68918918918919,0.675675675675676,90.8783783783784,7.09459459459459,0.675675675675676,1.35135135135135
"E00004124",176,7,9,160,3,3,116,96,57,19,4,0,154,19,2,1,3.97727272727273,5.11363636363636,90.9090909090909,1.70454545454545,1.70454545454545,65.9090909090909,54.5454545454545,32.3863636363636,10.7954545454545,2.27272727272727,0,87.5,10.7954545454545,1.13636363636364,0.568181818181818
"E00004125",268,12,21,235,6,13,190,139,95,32,2,0,255,11,2,0,4.47761194029851,7.83582089552239,87.6865671641791,2.23880597014925,4.85074626865672,70.8955223880597,51.865671641791,35.4477611940299,11.9402985074627,0.746268656716418,0,95.1492537313433,4.1044776119403,0.746268656716418,0
"E00004126",274,8,20,246,3,11,193,157,84,24,7,2,261,9,1,3,2.91970802919708,7.2992700729927,89.7810218978102,1.09489051094891,4.01459854014599,70.4379562043796,57.2992700729927,30.6569343065693,8.75912408759124,2.55474452554745,0.72992700729927,95.2554744525548,3.28467153284672,0.364963503649635,1.09489051094891
"E00004127",265,13,13,239,7,7,180,141,87,30,7,0,250,10,1,4,4.90566037735849,4.90566037735849,90.188679245283,2.64150943396226,2.64150943396226,67.9245283018868,53.2075471698113,32.8301886792453,11.3207547169811,2.64150943396226,0,94.3396226415094,3.77358490566038,0.377358490566038,1.50943396226415
"E00004128",293,16,19,258,9,6,196,182,77,25,4,5,281,8,2,2,5.46075085324232,6.48464163822526,88.0546075085324,3.07167235494881,2.04778156996587,66.8941979522184,62.1160409556314,26.2798634812287,8.53242320819113,1.36518771331058,1.70648464163823,95.9044368600683,2.73037542662116,0.68259385665529,0.68259385665529
"E00004129",265,14,19,232,7,9,192,149,78,31,5,2,252,10,2,1,5.28301886792453,7.16981132075472,87.5471698113208,2.64150943396226,3.39622641509434,72.4528301886792,56.2264150943396,29.4339622641509,11.6981132075472,1.88679245283019,0.754716981132076,95.0943396226415,3.77358490566038,0.754716981132076,0.377358490566038
"E00004130",268,11,12,245,4,7,195,177,73,11,6,1,254,10,1,3,4.1044776119403,4.47761194029851,91.4179104477612,1.49253731343284,2.61194029850746,72.7611940298508,66.044776119403,27.2388059701493,4.1044776119403,2.23880597014925,0.373134328358209,94.7761194029851,3.73134328358209,0.373134328358209,1.11940298507463
"E00004131",280,10,8,262,3,4,191,172,84,16,5,3,268,11,0,1,3.57142857142857,2.85714285714286,93.5714285714286,1.07142857142857,1.42857142857143,68.2142857142857,61.4285714285714,30,5.71428571428571,1.78571428571429,1.07142857142857,95.7142857142857,3.92857142857143,0,0.357142857142857
"E00004132",204,4,2,198,2,0,147,135,58,8,2,1,198,4,1,1,1.96078431372549,0.980392156862745,97.0588235294118,0.980392156862745,0,72.0588235294118,66.1764705882353,28.4313725490196,3.92156862745098,0.980392156862745,0.490196078431373,97.0588235294118,1.96078431372549,0.490196078431373,0.490196078431373
"E00004133",255,12,11,232,6,8,168,151,76,19,7,2,239,13,2,1,4.70588235294118,4.31372549019608,90.9803921568627,2.35294117647059,3.13725490196078,65.8823529411765,59.2156862745098,29.8039215686275,7.45098039215686,2.74509803921569,0.784313725490196,93.7254901960784,5.09803921568627,0.784313725490196,0.392156862745098
"E00004134",188,12,9,167,9,5,122,109,57,15,6,1,175,10,1,2,6.38297872340426,4.78723404255319,88.8297872340426,4.78723404255319,2.65957446808511,64.8936170212766,57.9787234042553,30.3191489361702,7.97872340425532,3.19148936170213,0.531914893617021,93.0851063829787,5.31914893617021,0.531914893617021,1.06382978723404
"E00004135",143,9,9,125,5,5,115,77,48,11,4,3,137,3,2,1,6.29370629370629,6.29370629370629,87.4125874125874,3.4965034965035,3.4965034965035,80.4195804195804,53.8461538461538,33.5664335664336,7.69230769230769,2.7972027972028,2.0979020979021,95.8041958041958,2.0979020979021,1.3986013986014,0.699300699300699
"E00004136",228,9,7,212,4,2,161,155,52,14,6,1,218,6,3,1,3.94736842105263,3.07017543859649,92.9824561403509,1.75438596491228,0.87719298245614,70.6140350877193,67.9824561403509,22.8070175438596,6.14035087719298,2.63157894736842,0.43859649122807,95.6140350877193,2.63157894736842,1.31578947368421,0.43859649122807
"E00004137",272,13,16,243,3,10,184,146,92,25,7,2,255,12,2,3,4.77941176470588,5.88235294117647,89.3382352941177,1.10294117647059,3.67647058823529,67.6470588235294,53.6764705882353,33.8235294117647,9.19117647058824,2.57352941176471,0.735294117647059,93.75,4.41176470588235,0.735294117647059,1.10294117647059
