"GeographyCode","QS402EW0001","QS402EW0002","QS402EW0003","QS402EW0004","QS402EW0005","QS402EW0006","QS402EW0007","QS402EW0008","QS402EW0009","QS402EW0010","QS402EW0011","QS402EW0012"
"E01000901",703,682,35,1,6,28,647,576,52,19,0,21
"E01000902",590,584,32,2,8,22,552,447,99,6,0,6
"E01000903",686,682,145,9,34,102,537,217,310,10,0,4
"E01000904",918,918,156,6,20,130,762,667,74,21,0,0
"E01000905",812,797,26,5,7,14,771,706,53,12,0,15
"E01000906",788,786,73,11,47,15,713,567,137,9,0,2
"E01000907",627,625,137,14,26,97,488,384,104,0,0,2
"E01000908",827,800,129,15,82,32,671,574,92,5,0,27
"E01000909",661,658,281,79,141,61,377,230,138,9,0,3
"E01000910",588,580,263,40,75,148,317,99,202,16,0,8
"E01000911",663,654,181,9,27,145,472,279,189,4,1,9
"E01000912",700,694,89,7,13,69,605,527,72,6,0,6
"E01000913",722,714,403,198,91,114,311,169,117,25,0,8
"E01000914",970,963,40,3,10,27,923,686,80,157,0,7
"E01000915",635,618,26,3,6,17,592,478,100,14,0,17
"E01000916",881,865,15,1,2,12,850,711,52,87,0,16
"E01000917",913,906,5,3,0,2,901,877,16,8,0,7
"E01000918",935,904,26,1,4,21,877,670,103,104,1,31
"E01000919",834,818,34,3,6,25,784,574,105,105,0,16
"E01000920",946,919,109,5,15,89,810,466,280,64,0,27
"E01000921",946,908,102,6,25,71,806,303,424,79,0,38
"E01000922",653,643,146,8,24,114,496,264,189,43,1,10
"E01000923",656,642,250,5,33,212,392,65,323,4,0,14
"E01000924",795,775,138,11,26,101,635,160,472,3,2,20
"E01000925",629,598,66,2,20,44,532,448,78,6,0,31
"E01000926",698,689,178,5,121,52,511,272,208,31,0,9
"E01000927",734,729,287,9,29,249,441,211,203,27,1,5
"E01000928",682,673,174,11,35,128,498,254,225,19,1,9
"E01000929",685,678,49,6,22,21,629,549,65,15,0,7
"E01000930",1076,1056,35,4,14,17,1020,858,123,39,1,20
"E01000931",873,850,68,8,13,47,782,560,180,42,0,23
"E01000932",947,910,88,7,12,69,822,274,544,4,0,37
"E01000933",821,724,130,14,34,82,594,202,380,12,0,97
"E01000934",732,698,51,4,11,36,647,590,50,7,0,34
"E01000935",624,608,22,3,8,11,586,507,79,0,0,16
"E01000936",536,521,90,11,18,61,431,314,110,7,0,15
"E01000937",502,446,18,5,0,13,428,380,42,6,0,56
"E01000938",737,712,61,11,9,41,650,307,267,76,1,25
"E01000939",446,439,12,2,1,9,427,370,41,16,0,7
"E01000940",534,457,18,4,6,8,439,289,141,9,0,77
"E01000941",557,552,6,2,1,3,546,511,30,5,0,5
"E01000942",686,686,18,0,3,15,668,616,38,14,0,0
"E01000943",596,576,20,3,6,11,556,378,156,22,0,20
"E01000944",667,667,94,4,6,84,573,529,35,9,0,0
"E01000945",611,570,52,2,9,41,518,432,62,24,0,41
"E01000946",715,703,102,4,22,76,601,517,59,25,0,12
"E01000947",871,825,113,10,22,81,711,371,249,91,1,46
"E01000948",846,822,192,18,42,132,623,343,269,11,7,24
"E01000949",739,728,13,1,3,9,715,705,7,3,0,11
"E01000950",550,540,8,4,1,3,532,525,6,1,0,10
"E01000951",603,599,9,3,2,4,590,588,0,2,0,4
"E01000952",675,666,59,3,13,43,607,512,86,9,0,9
"E01000953",708,698,46,7,13,26,650,626,21,3,2,10
"E01000954",642,634,12,5,2,5,622,596,23,3,0,8
"E01000955",657,651,21,6,8,7,630,613,10,7,0,6
"E01000956",608,593,8,2,2,4,583,506,32,45,2,15
"E01000957",765,765,134,4,22,108,631,580,50,1,0,0
"E01000958",835,831,99,5,18,76,727,533,191,3,5,4
"E01000959",698,687,14,1,6,7,673,657,10,6,0,11
"E01000960",841,782,111,5,22,84,671,372,281,18,0,59
"E01000961",652,646,77,3,26,48,569,517,46,6,0,6
"E01000962",745,708,50,7,9,34,658,148,505,5,0,37
"E01000963",851,849,81,27,20,34,768,715,37,16,0,2
"E01000964",713,696,47,5,21,21,649,295,353,1,0,17
"E01000965",764,727,60,22,20,18,667,320,347,0,0,37
"E01000966",675,654,83,17,32,34,571,82,489,0,0,21
"E01000967",619,619,116,61,29,26,503,269,234,0,0,0
"E01000968",760,744,71,14,14,43,672,255,415,2,1,16
"E01000969",954,923,116,27,76,13,806,462,284,60,1,31
"E01000970",831,710,66,3,14,49,644,236,397,11,0,121
"E01000971",649,592,272,3,24,245,320,63,250,7,0,57
"E01000972",949,893,98,10,19,69,795,632,136,27,0,56
"E01000973",894,853,119,14,26,79,734,276,423,35,0,41
"E01000974",821,782,90,5,12,73,692,184,501,7,0,39
