"GeographyCode","KS404EW0001","KS404EW0002","KS404EW0003","KS404EW0004","KS404EW0005","KS404EW0006","KS404EW0007","KS404EW0008","KS404EW0009","KS404EW0010","KS404EW0011","KS404EW0012"
"E01000894",619,239,279,73,22,6,522,38.610662358643,45.0726978998384,11.7932148626817,3.55411954765751,0.969305331179321
"E01000895",841,465,315,46,12,3,458,55.2913198573127,37.4554102259215,5.46967895362663,1.4268727705113,0.356718192627824
"E01000896",756,300,340,94,13,9,625,39.6825396825397,44.973544973545,12.4338624338624,1.71957671957672,1.19047619047619
"E01000897",721,268,340,94,12,7,596,37.1705963938974,47.1567267683773,13.0374479889043,1.66435506241331,0.970873786407767
"E01000898",850,561,234,48,7,0,351,66,27.5294117647059,5.64705882352941,0.823529411764706,0
"E01000899",698,181,316,164,30,7,767,25.9312320916905,45.2722063037249,23.4957020057307,4.29799426934097,1.00286532951289
"E01000900",757,494,221,38,3,1,315,65.2575957727873,29.1941875825627,5.01981505944518,0.396301188903567,0.132100396301189
"E01000901",703,483,202,17,1,0,239,68.7055476529161,28.7339971550498,2.41820768136558,0.142247510668563,0
"E01000902",590,398,164,26,2,0,222,67.4576271186441,27.7966101694915,4.40677966101695,0.338983050847458,0
"E01000903",686,357,292,31,6,0,372,52.0408163265306,42.5655976676385,4.51895043731778,0.87463556851312,0
"E01000904",918,600,282,34,2,0,356,65.359477124183,30.718954248366,3.7037037037037,0.217864923747277,0
"E01000905",812,581,200,28,2,1,266,71.551724137931,24.6305418719212,3.44827586206897,0.246305418719212,0.123152709359606
"E01000906",788,418,301,52,13,4,462,53.0456852791878,38.1979695431472,6.5989847715736,1.6497461928934,0.50761421319797
"E01000907",627,384,207,29,7,0,286,61.244019138756,33.0143540669856,4.62519936204147,1.11642743221691,0
"E01000908",827,492,285,44,4,2,408,59.4921402660218,34.4619105199516,5.32043530834341,0.483675937122128,0.241837968561064
"E01000909",661,243,294,100,18,6,587,36.7624810892587,44.4780635400908,15.1285930408472,2.7231467473525,0.907715582450832
"E01000910",588,224,281,72,9,2,461,38.0952380952381,47.7891156462585,12.2448979591837,1.53061224489796,0.340136054421769
"E01000911",663,334,283,43,2,1,380,50.3770739064857,42.684766214178,6.48567119155355,0.301659125188537,0.150829562594268
"E01000912",700,424,253,21,2,0,301,60.5714285714286,36.1428571428571,3,0.285714285714286,0
"E01000913",722,161,309,193,43,16,893,22.2991689750693,42.797783933518,26.7313019390582,5.95567867036011,2.21606648199446
"E01000914",970,713,204,43,4,6,328,73.5051546391753,21.0309278350515,4.43298969072165,0.412371134020619,0.618556701030928
"E01000915",635,446,167,18,4,0,215,70.2362204724409,26.2992125984252,2.83464566929134,0.62992125984252,0
"E01000916",881,672,187,17,5,0,236,76.2769580022701,21.2258796821793,1.92962542565267,0.567536889897843,0
"E01000917",913,713,180,18,1,1,224,78.0941949616648,19.7152245345016,1.97152245345016,0.109529025191676,0.109529025191676
"E01000918",935,726,175,24,9,1,254,77.6470588235294,18.716577540107,2.5668449197861,0.962566844919786,0.106951871657754
"E01000919",834,639,165,24,4,2,236,76.6187050359712,19.7841726618705,2.87769784172662,0.479616306954436,0.239808153477218
"E01000920",946,654,247,40,4,1,343,69.1331923890063,26.1099365750529,4.22832980972516,0.422832980972516,0.105708245243129
"E01000921",946,669,243,26,7,1,332,70.7188160676533,25.6871035940803,2.74841437632135,0.739957716701903,0.105708245243129
"E01000922",653,428,202,20,0,3,271,65.5436447166922,30.9341500765697,3.06278713629403,0,0.459418070444104
"E01000923",656,353,264,38,1,0,343,53.8109756097561,40.2439024390244,5.79268292682927,0.152439024390244,0
"E01000924",795,477,281,32,2,3,363,60,35.3459119496855,4.0251572327044,0.251572327044025,0.377358490566038
"E01000925",629,443,166,17,3,0,209,70.429252782194,26.3910969793323,2.7027027027027,0.476947535771065,0
"E01000926",698,446,226,22,2,2,290,63.8968481375358,32.378223495702,3.15186246418338,0.286532951289398,0.286532951289398
"E01000927",734,401,293,38,2,0,375,54.6321525885559,39.9182561307902,5.17711171662125,0.272479564032698,0
"E01000928",682,381,257,40,2,2,352,55.8651026392962,37.683284457478,5.86510263929619,0.293255131964809,0.293255131964809
"E01000929",685,437,213,30,5,0,288,63.7956204379562,31.0948905109489,4.37956204379562,0.72992700729927,0
"E01000930",1076,837,217,20,1,1,264,77.7881040892193,20.1672862453532,1.85873605947955,0.0929368029739777,0.0929368029739777
"E01000931",873,612,229,31,1,0,294,70.1030927835051,26.2313860252005,3.55097365406644,0.11454753722795,0
"E01000932",947,618,289,36,1,3,378,65.2587117212249,30.5174234424498,3.80147835269271,0.105596620908131,0.316789862724393
"E01000933",821,479,284,49,8,1,410,58.3434835566382,34.5919610231425,5.96833130328867,0.97442143727162,0.121802679658952
"E01000934",732,515,196,18,1,2,244,70.3551912568306,26.775956284153,2.45901639344262,0.136612021857924,0.273224043715847
"E01000935",624,432,169,21,0,2,227,69.2307692307692,27.0833333333333,3.36538461538462,0,0.32051282051282
"E01000936",536,357,163,13,2,1,199,66.6044776119403,30.410447761194,2.42537313432836,0.373134328358209,0.186567164179104
"E01000937",502,433,60,8,1,0,79,86.2549800796813,11.9521912350598,1.59362549800797,0.199203187250996,0
"E01000938",737,597,117,23,0,0,163,81.0040705563094,15.8751696065129,3.12075983717775,0,0
"E01000939",446,331,105,10,0,0,125,74.2152466367713,23.542600896861,2.24215246636771,0,0
"E01000940",534,421,103,6,4,0,127,78.8389513108614,19.2883895131086,1.12359550561798,0.749063670411985,0
"E01000941",557,418,127,10,1,1,154,75.0448833034111,22.8007181328546,1.79533213644524,0.179533213644524,0.179533213644524
"E01000942",686,568,110,8,0,0,126,82.798833819242,16.0349854227405,1.16618075801749,0,0
"E01000943",596,505,83,8,0,0,99,84.7315436241611,13.9261744966443,1.34228187919463,0,0
"E01000944",667,466,167,25,8,1,246,69.8650674662669,25.0374812593703,3.74812593703148,1.19940029985008,0.149925037481259
"E01000945",611,471,120,15,3,2,168,77.0867430441899,19.6399345335516,2.45499181669394,0.490998363338789,0.327332242225859
"E01000946",715,429,206,66,11,3,383,60,28.8111888111888,9.23076923076923,1.53846153846154,0.41958041958042
"E01000947",871,648,183,36,2,2,269,74.3972445464983,21.0103329506315,4.13318025258324,0.229621125143513,0.229621125143513
"E01000948",846,530,241,58,10,7,417,62.6477541371158,28.4869976359338,6.85579196217494,1.18203309692671,0.8274231678487
"E01000949",739,546,172,18,3,0,217,73.8836265223275,23.2746955345061,2.43572395128552,0.40595399188092,0
"E01000950",550,404,133,12,0,1,161,73.4545454545455,24.1818181818182,2.18181818181818,0,0.181818181818182
"E01000951",603,435,152,15,1,0,185,72.1393034825871,25.2072968490879,2.48756218905473,0.165837479270315,0
"E01000952",675,472,173,28,2,0,235,69.9259259259259,25.6296296296296,4.14814814814815,0.296296296296296,0
"E01000953",708,518,161,25,1,3,226,73.1638418079096,22.7401129943503,3.53107344632768,0.141242937853107,0.423728813559322
"E01000954",642,452,175,13,2,0,207,70.404984423676,27.2585669781931,2.02492211838006,0.311526479750779,0
"E01000955",657,514,123,17,3,0,166,78.234398782344,18.7214611872146,2.58751902587519,0.45662100456621,0
"E01000956",608,458,134,15,0,1,172,75.3289473684211,22.0394736842105,2.46710526315789,0,0.164473684210526
"E01000957",765,488,253,20,4,0,305,63.7908496732026,33.0718954248366,2.61437908496732,0.522875816993464,0
"E01000958",835,607,203,22,1,2,260,72.6946107784431,24.311377245509,2.63473053892216,0.119760479041916,0.239520958083832
"E01000959",698,519,164,12,3,0,197,74.3553008595989,23.4957020057307,1.71919770773639,0.429799426934097,0
"E01000960",841,511,282,40,7,1,388,60.7609988109394,33.5315101070155,4.75624256837099,0.832342449464923,0.118906064209275
"E01000961",652,361,235,49,7,0,354,55.3680981595092,36.0429447852761,7.51533742331288,1.07361963190184,0
"E01000962",745,390,303,47,5,0,412,52.3489932885906,40.6711409395973,6.30872483221477,0.671140939597315,0
"E01000963",851,394,363,78,11,5,572,46.2984723854289,42.6556991774383,9.16568742655699,1.29259694477086,0.587544065804935
"E01000964",713,374,284,50,4,1,401,52.4544179523142,39.8316970546985,7.01262272089762,0.561009817671809,0.140252454417952
"E01000965",764,419,290,42,12,1,415,54.8429319371728,37.9581151832461,5.49738219895288,1.57068062827225,0.130890052356021
"E01000966",675,272,316,68,15,4,514,40.2962962962963,46.8148148148148,10.0740740740741,2.22222222222222,0.592592592592593
"E01000967",619,212,268,93,35,11,606,34.248788368336,43.2956381260097,15.0242326332795,5.65428109854604,1.77705977382876
"E01000968",760,424,295,37,3,1,382,55.7894736842105,38.8157894736842,4.86842105263158,0.394736842105263,0.131578947368421
"E01000969",954,508,362,71,12,1,545,53.2494758909853,37.9454926624738,7.44234800838574,1.25786163522013,0.10482180293501
"E01000970",831,511,276,42,2,0,366,61.4921780986763,33.2129963898917,5.05415162454874,0.240673886883273,0
"E01000971",649,299,287,44,15,4,437,46.0708782742681,44.2218798151002,6.77966101694915,2.31124807395994,0.61633281972265
"E01000972",949,634,274,37,4,0,360,66.8071654373024,28.8724973656481,3.89884088514226,0.421496311907271,0
"E01000973",894,562,283,45,4,0,385,62.8635346756152,31.65548098434,5.03355704697987,0.447427293064877,0
"E01000974",821,533,248,32,8,0,336,64.9208282582217,30.2070645554202,3.89768574908648,0.97442143727162,0
